0.00000000000000e+00    	0.00000000000000e+00 	 1.76335575690000e+00  	-2.42705098310000e+00    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	3.63693703757223e-14 	 1.76335575691044e+00   -2.42705098310000e+00 	1.33790891637940e-12	 1.76268425831224e-09	1.38002612479595e-19		1.00000000000000e+00
6.00000000000000e-02    	-3.35822592985590e-12 	 1.76335575725350e+00   -2.42705098310000e+00 	-4.29701042370753e-10	 3.00111650577855e-08	2.98140783530670e-17		1.00000000000000e+00
9.00000000000000e-02    	-5.92214818605996e-11 	 1.76335575968691e+00   -2.42705098310000e+00 	-4.39663131473626e-09	 1.57456123402797e-07	5.67554565867822e-16		1.00000000000001e+00
1.20000000000000e-01    	-3.86365802622198e-10 	 1.76335576887476e+00   -2.42705098310000e+00 	-2.05418252740687e-08	 5.03241059423381e-07	3.32366231336864e-15		1.00000000000013e+00
1.50000000000000e-01    	-1.57265651031064e-09 	 1.76335579352517e+00   -2.42705098310000e+00 	-6.50592297266192e-08	 1.21316802315709e-06	4.77332344987961e-15		1.00000000000074e+00
1.80000000000000e-01    	-4.81496307054856e-09 	 1.76335584669673e+00   -2.42705098310000e+00 	-1.62325207520579e-07	 2.42444655657668e-06	-4.30519318300320e-14		1.00000000000295e+00
2.10000000000000e-01    	-1.21529668560252e-08 	 1.76335594485446e+00   -2.42705098310000e+00 	-3.43816730066117e-07	 4.21829611090189e-06	-3.43618315585675e-13		1.00000000000896e+00
2.40000000000000e-01    	-2.66426552958138e-08 	 1.76335610538344e+00   -2.42705098310003e+00 	-6.45162908502495e-07	 6.56549758395900e-06	-1.45807840239369e-12		1.00000000002176e+00
2.70000000000000e-01    	-5.24136982223566e-08 	 1.76335634244276e+00   -2.42705098310011e+00 	-1.10137783423990e-06	 9.27136098738817e-06	-4.53947250450446e-12		1.00000000004359e+00
3.00000000000000e-01    	-9.45595033426393e-08 	 1.76335666125053e+00   -2.42705098310034e+00 	-1.74053352852064e-06	 1.19274217720519e-05	-1.14067364562592e-11		1.00000000007265e+00
3.30000000000000e-01    	-1.58819588144990e-07 	 1.76335705111519e+00   -2.42705098310085e+00 	-2.57633399362219e-06	 1.38774017030022e-05	-2.41305894106202e-11		1.00000000009961e+00
3.60000000000000e-01    	-2.51030466500432e-07 	 1.76335747774923e+00   -2.42705098310186e+00 	-3.60022778890292e-06	 1.42045181275426e-05	-4.37646265584052e-11		1.00000000010737e+00
3.90000000000000e-01    	-3.76342520502605e-07 	 1.76335787559880e+00   -2.42705098310353e+00 	-4.77383186876108e-06	 1.17460926986989e-05	-6.80321088448289e-11		1.00000000008038e+00
4.20000000000000e-01    	-5.38224883307614e-07 	 1.76335814107596e+00   -2.42705098310590e+00 	-6.02252118485265e-06	 5.13964160599513e-06	-8.82566880791018e-11		1.00000000003134e+00
4.50000000000000e-01    	-7.37306448895242e-07 	 1.76335812767253e+00   -2.42705098310861e+00 	-7.23105797476632e-06	 -7.09768278849131e-06	-8.65895796101092e-11		1.00000000005133e+00
4.80000000000000e-01    	-9.70126795669928e-07 	 1.76335764395041e+00   -2.42705098311060e+00 	-8.24208678513707e-06	 -2.64571469974375e-05	-3.54728479532639e-11		1.00000000038396e+00
5.10000000000000e-01    	-1.22789401562282e-06 	 1.76335645533420e+00   -2.42705098310991e+00 	-8.85820480235101e-06	 -5.42977857743396e-05	9.80346858985913e-11		1.00000000151336e+00
5.40000000000000e-01    	-1.49536514268185e-06 	 1.76335429047272e+00   -2.42705098310362e+00 	-8.84813391229587e-06	 -9.16838231120685e-05	3.40386770045019e-10		1.00000000424211e+00
5.70000000000000e-01    	-1.74997713791611e-06 	 1.76335085269053e+00   -2.42705098308839e+00 	-7.95727590911222e-06	 -1.39209735258353e-04	6.90448038559490e-10		1.00000000972133e+00
6.00000000000000e-01    	-1.96136046859778e-06 	 1.76334583672589e+00   -2.42705098306167e+00 	-5.92263318452282e-06	 -1.96824913815237e-04	1.08976562810951e-09		1.00000001938756e+00
6.30000000000000e-01    	-2.09136174894157e-06 	 1.76333895056487e+00   -2.42705098302397e+00 	-2.49173529566674e-06	 -2.63671662454370e-04	1.38829571091391e-09		1.00000003476448e+00
6.60000000000000e-01    	-2.09468563020058e-06 	 1.76332994175209e+00   -2.42705098298206e+00 	2.55515725958036e-06	 -3.37951243102548e-04	1.31374849412034e-09		1.00000005710878e+00
6.90000000000000e-01    	-1.92023862677378e-06 	 1.76331862711408e+00   -2.42705098295293e+00 	9.38067563874328e-06	 -4.16832734738410e-04	4.56332630141792e-10		1.00000008691876e+00
7.20000000000000e-01    	-1.51321906574620e-06 	 1.76330492440024e+00   -2.42705098296782e+00 	1.80652483601336e-05	 -4.96418488829913e-04	-1.71758176530108e-09		1.00000012337883e+00
7.50000000000000e-01    	-8.17948992096142e-07 	 1.76328888396100e+00   -2.42705098307519e+00 	2.85830447418277e-05	 -5.71777928218173e-04	-5.81095764546995e-09		1.00000016387348e+00
7.80000000000000e-01    	2.18612134662709e-07 	 1.76327071827367e+00   -2.42705098334144e+00 	4.07809158516563e-05	 -6.37058374877594e-04	-1.23948104568939e-08		1.00000020375321e+00
