0.00000000000000e+00    	0.00000000000000e+00 	 -5.51091059620000e-16  	-3.00000000000000e+00    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	-6.26776479147996e-13 	 1.18139073247490e-11   -3.00000000000000e+00 	-1.04096634483601e-10	 1.96217536932969e-09	-4.67487956273670e-20		1.00000000000000e+00
6.00000000000000e-02    	-1.95365612493111e-11 	 3.68255011417489e-10   -3.00000000000000e+00 	-1.60517312014913e-09	 3.02568091428602e-08	-2.28691118444183e-17		1.00000000000000e+00
9.00000000000000e-02    	-1.41923613487868e-10 	 2.67519857649688e-09   -3.00000000000000e+00 	-7.63029188434604e-09	 1.43827809000492e-07	-8.14606287608542e-16		1.00000000000001e+00
1.20000000000000e-01    	-5.61084863872615e-10 	 1.05762233916588e-08   -3.00000000000000e+00 	-2.19893435757984e-08	 4.14490983789245e-07	-9.72680972245895e-15		1.00000000000009e+00
1.50000000000000e-01    	-1.57166399896867e-09 	 2.96253108703068e-08   -3.00000000000000e+00 	-4.72691081842651e-08	 8.91009189999430e-07	-6.26442467230444e-14		1.00000000000040e+00
1.80000000000000e-01    	-3.49900676902377e-09 	 6.59552916055763e-08   -3.00000000000000e+00 	-8.25281791114190e-08	 1.55564233846043e-06	-2.67880649694348e-13		1.00000000000121e+00
2.10000000000000e-01    	-6.55729224664268e-09 	 1.23603670268527e-07   -3.00000000000002e+00 	-1.20910961758204e-07	 2.27916679262003e-06	-8.44650120174780e-13		1.00000000000260e+00
2.40000000000000e-01    	-1.06393053838712e-08 	 2.00549663277675e-07   -3.00000000000006e+00 	-1.47537368271566e-07	 2.78108624862757e-06	-2.06961168486158e-12		1.00000000000388e+00
2.70000000000000e-01    	-1.50515816200802e-08 	 2.83721255272378e-07   -3.00000000000015e+00 	-1.38030199874250e-07	 2.60187015646067e-06	-3.99719447909416e-12		1.00000000000339e+00
3.00000000000000e-01    	-1.82191584408996e-08 	 3.43429768590315e-07   -3.00000000000030e+00 	-5.80126838791795e-08	 1.09352093667920e-06	-5.85002165001219e-12		1.00000000000060e+00
3.30000000000000e-01    	-1.73932735432793e-08 	 3.27862449043380e-07   -3.00000000000048e+00 	1.36154703739512e-07	 -2.56639974321240e-06	-5.15373793485019e-12		1.00000000000330e+00
3.60000000000000e-01    	-8.40209382052172e-09 	 1.58392607707733e-07   -3.00000000000054e+00 	4.95222101365316e-07	 -9.33390186983208e-06	2.95831206696063e-12		1.00000000004368e+00
3.90000000000000e-01    	1.45118553085225e-08 	 -2.73463860672388e-07   -3.00000000000016e+00 	1.07342300717427e-06	 -2.02296874208816e-05	2.53833069168285e-11		1.00000000020520e+00
