0.00000000000000e+00    	0.00000000000000e+00 	 -3.00000000000000e+00  	3.67394039740000e-16    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	1.69662099515952e-12 	 -3.00000000000149e+00   3.67394033304253e-16 	2.81779139649387e-10	 -2.98154875429620e-10	-2.35801950806216e-21		1.00000000000000e+00
6.00000000000000e-02    	5.28835177156764e-11 	 -3.00000000009455e+00   3.67381149504582e-16 	4.34504369358335e-09	 -9.41311856182388e-09	-2.35036753501764e-18		1.00000000000000e+00
9.00000000000000e-02    	3.84173277822694e-10 	 -3.00000000105928e+00   3.66319976454684e-16 	2.06544640370295e-08	 -6.99183605252566e-08	-1.29673532043904e-16		1.00000000000000e+00
1.20000000000000e-01    	1.51880416368188e-09 	 -3.00000000581575e+00   3.43256057049274e-16 	5.95232163997602e-08	 -2.85666914996757e-07	-2.16465547795755e-15		1.00000000000004e+00
1.50000000000000e-01    	4.25436191572174e-09 	 -3.00000002153471e+00   1.04673270446138e-16 	1.27954146883134e-07	 -8.37595637701700e-07	-1.86096297584380e-14		1.00000000000036e+00
1.80000000000000e-01    	9.47157480624020e-09 	 -3.00000006199163e+00   -1.42943158836827e-15 	2.23400714234208e-07	 -1.98355612627683e-06	-1.04365735048131e-13		1.00000000000199e+00
2.10000000000000e-01    	1.77503305335204e-08 	 -3.00000014964130e+00   -8.50228508008154e-15 	3.27308975706358e-07	 -4.03958732491918e-06	-4.32855541220076e-13		1.00000000000821e+00
2.40000000000000e-01    	2.88006760196136e-08 	 -3.00000031684230e+00   -3.39441622522088e-14 	3.99406193999524e-07	 -7.34204709761022e-06	-1.42989231650662e-12		1.00000000002703e+00
2.70000000000000e-01    	4.07459947681641e-08 	 -3.00000060567546e+00   -1.09268592569077e-13 	3.73717318086531e-07	 -1.21921966378257e-05	-3.94305566082732e-12		1.00000000007439e+00
3.00000000000000e-01    	4.93240587825111e-08 	 -3.00000106588117e+00   -2.99418805883958e-13 	1.57212587260953e-07	 -1.87870064594724e-05	-9.36233322664240e-12		1.00000000017649e+00
3.30000000000000e-01    	4.70964277591846e-08 	 -3.00000175058389e+00   -7.18581356037180e-13 	-3.68179938846570e-07	 -2.71419444161476e-05	-1.95411755530959e-11		1.00000000036841e+00
