0.00000000000000e+00    	0.00000000000000e+00 	 -5.87785252290000e-01  	8.09016994370000e-01    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	-2.55774622970079e-13 	 -5.87785252291453e-01   8.09016994370000e-01 	-4.25220828062247e-11	 -2.45374558463660e-10	-1.04669157560865e-21		1.00000000000000e+00
6.00000000000000e-02    	-8.01295481025347e-12 	 -5.87785252339209e-01   8.09016994370000e-01 	-6.59750628037401e-10	 -4.17770587277711e-09	-5.04753137380515e-19		1.00000000000000e+00
9.00000000000000e-02    	-5.85241254783953e-11 	 -5.87785252677952e-01   8.09016994370000e-01 	-3.15738563999194e-09	 -2.19186882744756e-08	-1.88955003433658e-17		1.00000000000000e+00
1.20000000000000e-01    	-2.32743343414990e-10 	 -5.87785253956946e-01   8.09016994370000e-01 	-9.17007097353156e-09	 -7.00536990265714e-08	-2.41893664396387e-16		1.00000000000000e+00
1.50000000000000e-01    	-6.56362621749395e-10 	 -5.87785257388408e-01   8.09016994370000e-01 	-1.99007876843277e-08	 -1.68879118477663e-07	-1.69309750352339e-15		1.00000000000001e+00
1.80000000000000e-01    	-1.47311025155206e-09 	 -5.87785264790158e-01   8.09016994370000e-01 	-3.51846684184529e-08	 -3.37495199272231e-07	-7.98913480826677e-15		1.00000000000006e+00
2.10000000000000e-01    	-2.78888957340409e-09 	 -5.87785278454208e-01   8.09016994370000e-01 	-5.25041979727811e-08	 -5.87208073892911e-07	-2.83993434818183e-14		1.00000000000017e+00
2.40000000000000e-01    	-4.58743706008314e-09 	 -5.87785300800650e-01   8.09016994369998e-01 	-6.61001331180103e-08	 -9.13950248710070e-07	-8.11590351436655e-14		1.00000000000042e+00
2.70000000000000e-01    	-6.62260722965723e-09 	 -5.87785333800496e-01   8.09016994369994e-01 	-6.63267663969828e-08	 -1.29061985074838e-06	-1.94084036791637e-13		1.00000000000084e+00
3.00000000000000e-01    	-8.29674047552099e-09 	 -5.87785378180131e-01   8.09016994369985e-01 	-3.93904589895969e-08	 -1.66035661407245e-06	-3.98148697041316e-13		1.00000000000138e+00
3.30000000000000e-01    	-8.53841769567557e-09 	 -5.87785432451236e-01   8.09016994369969e-01 	3.24132108450879e-08	 -1.93180369727204e-06	-7.10658455166265e-13		1.00000000000187e+00
3.60000000000000e-01    	-5.69585109771658e-09 	 -5.87785491840845e-01   8.09016994369942e-01 	1.69884632103751e-07	 -1.97734148216922e-06	-1.10974681326544e-12		1.00000000000197e+00
3.90000000000000e-01    	2.53614762284541e-09 	 -5.87785547223608e-01   8.09016994369902e-01 	3.95495469757151e-07	 -1.63512176149683e-06	-1.51174905640705e-12		1.00000000000141e+00
4.20000000000000e-01    	1.91375149878393e-08 	 -5.87785584179741e-01   8.09016994369853e-01 	7.31376222495146e-07	 -7.15484372107986e-07	-1.77587459078207e-12		1.00000000000052e+00
4.50000000000000e-01    	4.77160229717684e-08 	 -5.87785582314915e-01   8.09016994369799e-01 	1.19679620776228e-06	 9.87983655613609e-07	-1.77204083800099e-12		1.00000000000120e+00
4.80000000000000e-01    	9.23788045583803e-08 	 -5.87785514980577e-01   8.09016994369749e-01 	1.80527368318926e-06	 3.68286482919201e-06	-1.55097906370018e-12		1.00000000000841e+00
5.10000000000000e-01    	1.57513954152245e-07 	 -5.87785349523547e-01   8.09016994369703e-01 	2.56150638193090e-06	 7.55833283707823e-06	-1.64348394017483e-12		1.00000000003184e+00
5.40000000000000e-01    	2.47480225164165e-07 	 -5.87785048171594e-01   8.09016994369633e-01 	3.45835600905779e-06	 1.27625228336919e-05	-3.48294725670668e-12		1.00000000008742e+00
5.70000000000000e-01    	3.66210341575406e-07 	 -5.87784569627475e-01   8.09016994369449e-01 	4.47415028278996e-06	 1.93781826491297e-05	-9.89256098709514e-12		1.00000000019777e+00
6.00000000000000e-01    	5.16741595621882e-07 	 -5.87783871398767e-01   8.09016994368948e-01 	5.57057965099729e-06	 2.73982691552332e-05	-2.55142648560887e-11		1.00000000039085e+00
6.30000000000000e-01    	7.00695687483113e-07 	 -5.87782912836977e-01   8.09016994367760e-01 	6.69146052167098e-06	 3.67034006352358e-05	-5.69978123790480e-11		1.00000000069596e+00
6.60000000000000e-01    	9.17737587994238e-07 	 -5.87781658799723e-01   8.09016994365286e-01 	7.76261144953906e-06	 4.70432122301699e-05	-1.12739032789204e-10		1.00000000113666e+00
6.90000000000000e-01    	1.16504996457012e-06 	 -5.87780083787930e-01   8.09016994360660e-01 	8.69304314289514e-06	 5.80236678032517e-05	-2.01981760193709e-10		1.00000000172116e+00
7.20000000000000e-01    	1.43686481253717e-06 	 -5.87778176350080e-01   8.09016994352747e-01 	9.37759855049025e-06	 6.91022453570162e-05	-3.33197106222909e-10		1.00000000243153e+00
7.50000000000000e-01    	1.72409684071669e-06 	 -5.87775943491896e-01   8.09016994340193e-01 	9.70109802913503e-06	 7.95926302040436e-05	-5.11831086402366e-10		1.00000000321455e+00
7.80000000000000e-01    	2.01412342179272e-06 	 -5.87773414786859e-01   8.09016994321561e-01 	9.54395019890099e-06	 8.86801252145555e-05	-7.37749282584972e-10		1.00000000397763e+00
8.10000000000000e-01    	2.29075320668403e-06 	 -5.87770645854684e-01   8.09016994295532e-01 	8.78908612657956e-06	 9.54484347352851e-05	-1.00296198774153e-09		1.00000000459383e+00
8.40000000000000e-01    	2.53441964050674e-06 	 -5.87767720864781e-01   8.09016994261158e-01 	7.32996839858484e-06	 9.89178213283417e-05	-1.29041932338137e-09		1.00000000491923e+00
8.70000000000000e-01    	2.72262660344520e-06 	 -5.87764753732630e-01   8.09016994218136e-01 	5.07932362469111e-06	 9.80939036828001e-05	-1.57474507636804e-09		1.00000000482411e+00
9.00000000000000e-01    	2.83066142369898e-06 	 -5.87761887710350e-01   8.09016994167008e-01 	1.97815360953818e-06	 9.20255981745710e-05	-1.82565734692040e-09		1.00000000423631e+00
9.30000000000000e-01    	2.83257596575883e-06 	 -5.87759293129146e-01   8.09016994109222e-01 	-1.99549631273494e-06	 7.98699489695853e-05	-2.01445688371274e-09		1.00000000319160e+00
9.60000000000000e-01    	2.70241998356514e-06 	 -5.87757163129691e-01   8.09016994046947e-01 	-6.81858678655636e-06	 6.09608885909326e-05	-2.12335145889692e-09		1.00000000188136e+00
9.90000000000000e-01    	2.41569323500037e-06 	 -5.87755707314580e-01   8.09016993982588e-01 	-1.24165509810524e-05	 3.48783692869817e-05	-2.15659165121606e-09		1.00000000068534e+00
1.02000000000000e+00    	1.95096493890475e-06 	 -5.87755143371048e-01   8.09016993917949e-01 	-1.86587672813580e-05	 1.51384998902353e-06	-2.15155264777853e-09		1.00000000017522e+00
