0.00000000000000e+00    	0.00000000000000e+00 	 -1.83697019870000e-16  	-1.00000000000000e+00    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	-2.61751364604778e-13 	 1.64444863200363e-12   -1.00000000000000e+00 	-4.34723338326638e-11	 2.73144729446555e-10	9.23671145427610e-22		1.00000000000000e+00
6.00000000000000e-02    	-8.15876546322708e-12 	 5.12628519743227e-11   -1.00000000000000e+00 	-6.70344817648712e-10	 4.21190076616926e-09	4.51852040981905e-19		1.00000000000000e+00
9.00000000000000e-02    	-5.92694960018484e-11 	 3.72401056227813e-10   -1.00000000000000e+00 	-3.18652970810932e-09	 2.00215579358097e-08	1.60951380668122e-17		1.00000000000000e+00
1.20000000000000e-01    	-2.34318040272530e-10 	 1.47226363926430e-09   -1.00000000000000e+00 	-9.18311745776143e-09	 5.76992394359213e-08	1.92184060807181e-16		1.00000000000000e+00
1.50000000000000e-01    	-6.56353726805123e-10 	 4.12399285752067e-09   -1.00000000000000e+00 	-1.97404539740541e-08	 1.24032980148046e-07	1.23773630829948e-15		1.00000000000001e+00
1.80000000000000e-01    	-1.46125024193257e-09 	 9.18130964889814e-09   -1.00000000000000e+00 	-3.44654988087762e-08	 2.16553267986405e-07	5.29283400544257e-15		1.00000000000002e+00
2.10000000000000e-01    	-2.73845882704919e-09 	 1.72062549415443e-08   -1.00000000000000e+00 	-5.04952781606834e-08	 3.17271518776744e-07	1.66887483470353e-14		1.00000000000005e+00
2.40000000000000e-01    	-4.44320845257104e-09 	 2.79175253651551e-08   -9.99999999999999e-01 	-6.16153619645562e-08	 3.87141234113577e-07	4.08917569915428e-14		1.00000000000008e+00
2.70000000000000e-01    	-6.28588688175885e-09 	 3.94954305088685e-08   -9.99999999999997e-01 	-5.76448054465490e-08	 3.62193452702067e-07	7.89772796093622e-14		1.00000000000007e+00
3.00000000000000e-01    	-7.60873775855023e-09 	 4.78071570600392e-08   -9.99999999999994e-01 	-2.42271230044880e-08	 1.52223650924937e-07	1.15585767704230e-13		1.00000000000001e+00
3.30000000000000e-01    	-7.26384037977708e-09 	 4.56401084501054e-08   -9.99999999999991e-01 	5.68591065874210e-08	 -3.57255767662946e-07	1.01828475882175e-13		1.00000000000007e+00
3.60000000000000e-01    	-3.50919553582828e-09 	 2.20490505040131e-08   -9.99999999999990e-01 	2.06795108630139e-07	 -1.29932638026387e-06	-5.84508515012184e-14		1.00000000000087e+00
