0.00000000000000e+00    	0.00000000000000e+00 	 -8.09016994370000e-01  	-5.87785252290000e-01    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	-2.46787997183927e-13 	 -8.09016994369201e-01   -5.87785252290000e-01 	-4.09447981859784e-11	 1.26972463785860e-10	3.57857144908570e-22		1.00000000000000e+00
6.00000000000000e-02    	-7.65187492976771e-12 	 -8.09016994350517e-01   -5.87785252290000e-01 	-6.27311429140076e-10	 1.41559475041075e-09	1.53573086590874e-19		1.00000000000000e+00
9.00000000000000e-02    	-5.52733083734493e-11 	 -8.09016994270404e-01   -5.87785252290000e-01 	-2.96075153633738e-09	 3.89422262203796e-09	3.77153703482126e-18		1.00000000000000e+00
1.20000000000000e-01    	-2.17147307163184e-10 	 -8.09016994159590e-01   -5.87785252290000e-01 	-8.46151528351233e-09	 1.74316452883049e-09	1.92848458166240e-17		1.00000000000000e+00
1.50000000000000e-01    	-6.03836572512225e-10 	 -8.09016994371201e-01   -5.87785252290000e-01 	-1.80008842108453e-08	 -2.14246557183745e-08	-8.00609762497126e-17		1.00000000000000e+00
1.80000000000000e-01    	-1.33249009257892e-09 	 -8.09016995954815e-01   -5.87785252290000e-01 	-3.09890726925343e-08	 -9.60998651086061e-08	-1.45231646476145e-15		1.00000000000001e+00
2.10000000000000e-01    	-2.46894966723682e-09 	 -8.09017001108915e-01   -5.87785252290000e-01 	-4.44466241552849e-08	 -2.68448026180866e-07	-9.29099235620706e-15		1.00000000000004e+00
2.40000000000000e-01    	-3.94351392784071e-09 	 -8.09017013643052e-01   -5.87785252290001e-01 	-5.22009082695353e-08	 -5.99300582341345e-07	-3.96843026737224e-14		1.00000000000018e+00
2.70000000000000e-01    	-5.44626087886742e-09 	 -8.09017039365934e-01   -5.87785252290003e-01 	-4.43498800361932e-08	 -1.16018549785276e-06	-1.31123171293398e-13		1.00000000000067e+00
3.00000000000000e-01    	-6.31193298154427e-09 	 -8.09017086308506e-01   -5.87785252290010e-01 	-7.12220919009018e-09	 -2.02630642589248e-06	-3.58306932173056e-13		1.00000000000205e+00
3.30000000000000e-01    	-5.40790014463422e-09 	 -8.09017164693075e-01   -5.87785252290027e-01 	7.67633473957660e-08	 -3.26669938986146e-06	-8.40637199995403e-13		1.00000000000534e+00
3.60000000000000e-01    	-1.04125906320757e-09 	 -8.09017286571360e-01   -5.87785252290064e-01 	2.27174456393348e-07	 -4.93212296251547e-06	-1.73202749508633e-12		1.00000000001219e+00
3.90000000000000e-01    	9.09761775879730e-09 	 -8.09017465075678e-01   -5.87785252290136e-01 	4.65060146456989e-07	 -7.04154562222657e-06	-3.17559660883303e-12		1.00000000002490e+00
4.20000000000000e-01    	2.79380405906423e-08 	 -8.09017713257518e-01   -5.87785252290261e-01 	8.10400422016002e-07	 -9.56835639639324e-06	-5.21051757939772e-12		1.00000000004611e+00
