r	y_f	p_y_max	p_x_f	p_y_f	gama_f	w0=10.000000|lambda=1|E0=30.000000|time=100|kdamp=1.1800000000e-08|px=-2000
-25.000000	-5.0000000025e+01	1.6481255265e-02	-1.9999932918e+03	-6.6710543274e-07	1.9999935418e+03
-24.900000	-4.9900000027e+01	1.7319447212e-02	-1.9999925928e+03	-7.3314810203e-07	1.9999928428e+03
-24.800000	-4.9800000030e+01	1.8196322137e-02	-1.9999918243e+03	-8.0544703861e-07	1.9999920743e+03
-24.700000	-4.9700000033e+01	1.9113452879e-02	-1.9999909797e+03	-8.8456169961e-07	1.9999912297e+03
-24.600000	-4.9600000036e+01	2.0072465479e-02	-1.9999900517e+03	-9.7109812901e-07	1.9999903017e+03
-24.500000	-4.9500000040e+01	2.1075040473e-02	-1.9999890326e+03	-1.0657125294e-06	1.9999892826e+03
-24.400000	-4.9400000044e+01	2.2122914178e-02	-1.9999879140e+03	-1.1691150146e-06	1.9999881640e+03
-24.300000	-4.9300000048e+01	2.3217880001e-02	-1.9999866865e+03	-1.2820737321e-06	1.9999869365e+03
-24.200000	-4.9200000052e+01	2.4361789739e-02	-1.9999853402e+03	-1.4054191245e-06	1.9999855902e+03
-24.100000	-4.9100000058e+01	2.5556554891e-02	-1.9999838641e+03	-1.5400485097e-06	1.9999841141e+03
-24.000000	-4.9000000063e+01	2.6804147966e-02	-1.9999822465e+03	-1.6869310067e-06	1.9999824965e+03
-23.900000	-4.8900000069e+01	2.8106603798e-02	-1.9999804745e+03	-1.8471127992e-06	1.9999807245e+03
-23.800000	-4.8800000076e+01	2.9466020855e-02	-1.9999785341e+03	-2.0217225576e-06	1.9999787841e+03
-23.700000	-4.8700000083e+01	3.0884562550e-02	-1.9999764103e+03	-2.2119774996e-06	1.9999766603e+03
-23.600000	-4.8600000090e+01	3.2364458541e-02	-1.9999740867e+03	-2.4191894131e-06	1.9999743367e+03
-23.500000	-4.8500000099e+01	3.3908006030e-02	-1.9999715455e+03	-2.6447715760e-06	1.9999717955e+03
-23.400000	-4.8400000108e+01	3.5517571056e-02	-1.9999687674e+03	-2.8902455326e-06	1.9999690174e+03
-23.300000	-4.8300000118e+01	3.7195589774e-02	-1.9999657318e+03	-3.1572487657e-06	1.9999659818e+03
-23.200000	-4.8200000129e+01	3.8944569722e-02	-1.9999624161e+03	-3.4475425066e-06	1.9999626661e+03
-23.100000	-4.8100000141e+01	4.0767091078e-02	-1.9999587959e+03	-3.7630201112e-06	1.9999590459e+03
-23.000000	-4.8000000153e+01	4.2665807900e-02	-1.9999548449e+03	-4.1057159192e-06	1.9999550949e+03
-22.900000	-4.7900000167e+01	4.4643449344e-02	-1.9999505348e+03	-4.4778145642e-06	1.9999507848e+03
-22.800000	-4.7800000182e+01	4.6702820864e-02	-1.9999458347e+03	-4.8816609580e-06	1.9999460847e+03
-22.700000	-4.7700000199e+01	4.8846805396e-02	-1.9999407117e+03	-5.3197706121e-06	1.9999409617e+03
-22.600000	-4.7600000217e+01	5.1078364502e-02	-1.9999351299e+03	-5.7948406658e-06	1.9999353799e+03
-22.500000	-4.7500000236e+01	5.3434238234e-02	-1.9999290507e+03	-6.3097614986e-06	1.9999293007e+03
-22.400000	-4.7400000257e+01	5.5888090440e-02	-1.9999224327e+03	-6.8676287606e-06	1.9999226828e+03
-22.300000	-4.7300000279e+01	5.8442186495e-02	-1.9999152312e+03	-7.4717563331e-06	1.9999154812e+03
-22.200000	-4.7200000304e+01	6.1100005995e-02	-1.9999073978e+03	-8.1256899429e-06	1.9999076478e+03
-22.100000	-4.7100000330e+01	6.3865120797e-02	-1.9998988807e+03	-8.8332209705e-06	1.9998991307e+03
-22.000000	-4.7000000359e+01	6.6741196203e-02	-1.9998896241e+03	-9.5984015729e-06	1.9998898742e+03
-21.900000	-4.6900000390e+01	6.9731992113e-02	-1.9998795681e+03	-1.0425560100e-05	1.9998798182e+03
-21.800000	-4.6800000423e+01	7.2841364119e-02	-1.9998686482e+03	-1.1319317540e-05	1.9998688982e+03
-21.700000	-4.6700000459e+01	7.6073264565e-02	-1.9998567951e+03	-1.2284604637e-05	1.9998570451e+03
-21.600000	-4.6600000498e+01	7.9431743541e-02	-1.9998439344e+03	-1.3326679213e-05	1.9998441844e+03
-21.500000	-4.6500000540e+01	8.2920949829e-02	-1.9998299864e+03	-1.4451145887e-05	1.9998302364e+03
-21.400000	-4.6400000586e+01	8.6545131789e-02	-1.9998148654e+03	-1.5663974126e-05	1.9998151155e+03
-21.300000	-4.6300000635e+01	9.0308638181e-02	-1.9997984798e+03	-1.6971520245e-05	1.9997987299e+03
-21.200000	-4.6200000687e+01	9.4215918918e-02	-1.9997807312e+03	-1.8380546883e-05	1.9997809813e+03
-21.100000	-4.6100000744e+01	9.8271525757e-02	-1.9997615144e+03	-1.9898246093e-05	1.9997617644e+03
-21.000000	-4.6000000805e+01	1.0248011290e-01	-1.9997407166e+03	-2.1532262272e-05	1.9997409666e+03
-20.900000	-4.5900000871e+01	1.0684643755e-01	-1.9997182172e+03	-2.3290715031e-05	1.9997184672e+03
-20.800000	-4.5800000942e+01	1.1137536033e-01	-1.9996938873e+03	-2.5182224918e-05	1.9996941374e+03
-20.700000	-4.5700001018e+01	1.1607184568e-01	-1.9996675891e+03	-2.7215938312e-05	1.9996678391e+03
-20.600000	-4.5600001100e+01	1.2094096212e-01	-1.9996391753e+03	-2.9401554742e-05	1.9996394254e+03
-20.500000	-4.5500001188e+01	1.2598788243e-01	-1.9996084888e+03	-3.1749352993e-05	1.9996087388e+03
-20.400000	-4.5400001282e+01	1.3121788375e-01	-1.9995753617e+03	-3.4270220550e-05	1.9995756118e+03
-20.300000	-4.5300001383e+01	1.3663634756e-01	-1.9995396151e+03	-3.6975682505e-05	1.9995398652e+03
-20.200000	-4.5200001492e+01	1.4224875954e-01	-1.9995010583e+03	-3.9877931850e-05	1.9995013083e+03
-20.100000	-4.5100001608e+01	1.4806070938e-01	-1.9994594878e+03	-4.2989859924e-05	1.9994597379e+03
-20.000000	-4.5000001733e+01	1.5407789039e-01	-1.9994146873e+03	-4.6325088603e-05	1.9994149374e+03
-19.900000	-4.4900001867e+01	1.6030609908e-01	-1.9993664263e+03	-4.9898003849e-05	1.9993666764e+03
-19.800000	-4.4800002010e+01	1.6675968443e-01	-1.9993144596e+03	-5.3723787012e-05	1.9993147097e+03
-19.700000	-4.4700002163e+01	1.7345648271e-01	-1.9992585266e+03	-5.7818452372e-05	1.9992587767e+03
-19.600000	-4.4600002327e+01	1.8038432163e-01	-1.9991983502e+03	-6.2198879433e-05	1.9991986003e+03
-19.500000	-4.4500002502e+01	1.8754949310e-01	-1.9991336362e+03	-6.6882850116e-05	1.9991338863e+03
-19.400000	-4.4400002690e+01	1.9495839074e-01	-1.9990640721e+03	-7.1889085414e-05	1.9990643222e+03
-19.300000	-4.4300002890e+01	2.0261750865e-01	-1.9989893266e+03	-7.7237281744e-05	1.9989895767e+03
-19.200000	-4.4200003104e+01	2.1053344010e-01	-1.9989090481e+03	-8.2948149713e-05	1.9989092982e+03
-19.100000	-4.4100003332e+01	2.1871287598e-01	-1.9988228642e+03	-8.9043451914e-05	1.9988231143e+03
-19.000000	-4.4000003576e+01	2.2716260312e-01	-1.9987303802e+03	-9.5546040682e-05	1.9987306304e+03
-18.900000	-4.3900003835e+01	2.3588950253e-01	-1.9986311785e+03	-1.0247989861e-04	1.9986314286e+03
-18.800000	-4.3800004112e+01	2.4490054736e-01	-1.9985248170e+03	-1.0987017729e-04	1.9985250672e+03
-18.700000	-4.3700004407e+01	2.5420280076e-01	-1.9984108283e+03	-1.1774323692e-04	1.9984110785e+03
-18.600000	-4.3600004721e+01	2.6380341360e-01	-1.9982887184e+03	-1.2612668542e-04	1.9982889686e+03
-18.500000	-4.3500005056e+01	2.7370962190e-01	-1.9981579655e+03	-1.3504941985e-04	1.9981582158e+03
-18.400000	-4.3400005412e+01	2.8392874424e-01	-1.9980180189e+03	-1.4454166236e-04	1.9980182691e+03
-18.300000	-4.3300005790e+01	2.9446817887e-01	-1.9978682972e+03	-1.5463500361e-04	1.9978685475e+03
-18.200000	-4.3200006192e+01	3.0533540066e-01	-1.9977081878e+03	-1.6536243793e-04	1.9977084381e+03
-18.100000	-4.3100006619e+01	3.1653795793e-01	-1.9975370449e+03	-1.7675840493e-04	1.9975372952e+03
-18.000000	-4.3000007073e+01	3.2808346902e-01	-1.9973541885e+03	-1.8885882514e-04	1.9973544388e+03
-17.900000	-4.2900007555e+01	3.3997961870e-01	-1.9971589028e+03	-2.0170113636e-04	1.9971591531e+03
-17.800000	-4.2800008066e+01	3.5223415436e-01	-1.9969504349e+03	-2.1532433142e-04	1.9969506852e+03
-17.700000	-4.2700008608e+01	3.6485488205e-01	-1.9967279933e+03	-2.2976899098e-04	1.9967282437e+03
-17.600000	-4.2600009183e+01	3.7784966231e-01	-1.9964907467e+03	-2.4507731782e-04	1.9964909971e+03
-17.500000	-4.2500009792e+01	3.9122640572e-01	-1.9962378221e+03	-2.6129316860e-04	1.9962380726e+03
-17.400000	-4.2400010437e+01	4.0499306841e-01	-1.9959683037e+03	-2.7846208186e-04	1.9959685542e+03
-17.300000	-4.2300011119e+01	4.1915764720e-01	-1.9956812311e+03	-2.9663130938e-04	1.9956814816e+03
-17.200000	-4.2200011842e+01	4.3372817465e-01	-1.9953755983e+03	-3.1584983936e-04	1.9953758488e+03
-17.100000	-4.2100012605e+01	4.4871271382e-01	-1.9950503515e+03	-3.3616842030e-04	1.9950506021e+03
-17.000000	-4.2000013413e+01	4.6411935294e-01	-1.9947043883e+03	-3.5763958118e-04	1.9947046390e+03
-16.900000	-4.1900014266e+01	4.7995619973e-01	-1.9943365560e+03	-3.8031765023e-04	1.9943368067e+03
-16.800000	-4.1800015167e+01	4.9623137565e-01	-1.9939456497e+03	-4.0425876972e-04	1.9939459004e+03
-16.700000	-4.1700016118e+01	5.1295300981e-01	-1.9935304116e+03	-4.2952090464e-04	1.9935306624e+03
-16.600000	-4.1600017122e+01	5.3012923282e-01	-1.9930895292e+03	-4.5616385187e-04	1.9930897800e+03
-16.500000	-4.1500018180e+01	5.4776817029e-01	-1.9926216338e+03	-4.8424924620e-04	1.9926218848e+03
-16.400000	-4.1400019296e+01	5.6587793624e-01	-1.9921252997e+03	-5.1384055053e-04	1.9921255507e+03
-16.300000	-4.1300020472e+01	5.8446662624e-01	-1.9915990423e+03	-5.4500306301e-04	1.9915992934e+03
