0.00000000000000e+00    	0.00000000000000e+00 	 -1.00000000000000e+00  	1.22464679910000e-16    -1.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.41421356237310e+00
3.01200000000000e+01    	-2.00967257543015e+01 	 3.77380409736187e-01   -1.60744420608685e-01 	-7.86322747709462e-01	 -1.08612850767539e-01	1.26089966866048e-01		1.28296488442260e+00
3.01500000000000e+01    	-2.01149471037877e+01 	 3.75088733157405e-01   -1.57805321573369e-01 	-7.60425597288889e-01	 -8.85644448119066e-02	1.23823976949011e-01		1.26547347943941e+00
3.01800000000000e+01    	-2.01327287906185e+01 	 3.73066941314864e-01   -1.54864155267679e-01 	-7.26888588000674e-01	 -8.30717943581261e-02	1.22465842022033e-01		1.24509671304909e+00
3.02100000000000e+01    	-2.01499371705424e+01 	 3.70972541903738e-01   -1.51897226479313e-01 	-6.88904441140003e-01	 -9.14510154995319e-02	1.21815070287607e-01		1.22384293461518e+00
3.02400000000000e+01    	-2.01664786017919e+01 	 3.68481530013339e-01   -1.48886177744087e-01 	-6.49586086097088e-01	 -1.11829055476801e-01	1.21962056959013e-01		1.20388644158718e+00
3.02700000000000e+01    	-2.01823022859638e+01 	 3.65318342687265e-01   -1.45811555943159e-01 	-6.11793227090979e-01	 -1.41404884894047e-01	1.23241823426245e-01		1.18721305637519e+00
3.03000000000000e+01    	-2.01974053418386e+01 	 3.61283874570019e-01   -1.42648171582399e-01 	-5.78035836622669e-01	 -1.76802036174262e-01	1.26060129631745e-01		1.17527679492884e+00
3.03300000000000e+01    	-2.02118379774930e+01 	 3.56274854378671e-01   -1.39365007983705e-01 	-5.50409495288723e-01	 -2.14480341655819e-01	1.30667317685951e-01		1.16877131098091e+00
3.03600000000000e+01    	-2.02257046272554e+01 	 3.50288427843924e-01   -1.35930315443182e-01 	-5.30517506473370e-01	 -2.51144862367153e-01	1.36982877924569e-01		1.16759876473583e+00
3.03900000000000e+01    	-2.02391572428446e+01 	 3.43410445081195e-01   -1.32319786276774e-01 	-5.19367406184367e-01	 -2.84073107422914e-01	1.44547842639895e-01		1.17103975670318e+00
3.04200000000000e+01    	-2.02523799010894e+01 	 3.35791955161683e-01   -1.28524174815827e-01 	-5.17272238521758e-01	 -3.11302418453108e-01	1.52614846741661e-01		1.17803695015311e+00
3.04500000000000e+01    	-2.02655675641325e+01 	 3.27621584339013e-01   -1.24553333257195e-01 	-5.23805732920815e-01	 -3.31670004304986e-01	1.60323223108005e-01		1.18746830419347e+00
3.04800000000000e+01    	-2.02789038168308e+01 	 3.19100354694608e-01   -1.20435580810119e-01 	-5.37844629681916e-01	 -3.44744081415473e-01	1.66885083806607e-01		1.19832214305913e+00
3.05100000000000e+01    	-2.02925420506450e+01 	 3.10422124055284e-01   -1.16213156208396e-01 	-5.57699295911425e-01	 -3.50700524757416e-01	1.71725872007043e-01		1.20975581744491e+00
3.05400000000000e+01    	-2.03065928479665e+01 	 3.01759924827255e-01   -1.11935449974007e-01 	-5.81308225092315e-01	 -3.50187665499289e-01	1.74554617716142e-01		1.22107328534935e+00
3.05700000000000e+01    	-2.03211184342620e+01 	 2.93257184018358e-01   -1.07651837303226e-01 	-6.06461580592684e-01	 -3.44200017288310e-01	1.75365490192814e-01		1.23167461441195e+00
3.06000000000000e+01    	-2.03361335979201e+01 	 2.85022736866330e-01   -1.03405580892453e-01 	-6.31020277997839e-01	 -3.33964408201116e-01	1.74387513774397e-01		1.24101967033162e+00
3.06300000000000e+01    	-2.03516115553916e+01 	 2.77128899727403e-01   -9.92297085363369e-02 	-6.53104304236449e-01	 -3.20834358759941e-01	1.72005387217955e-01		1.24862555284003e+00
3.06600000000000e+01    	-2.03674928458354e+01 	 2.69612134031124e-01   -9.51451568265883e-02 	-6.71233173739236e-01	 -3.06188867703351e-01	1.68674054524581e-01		1.25409590259408e+00
3.06900000000000e+01    	-2.03836954168061e+01 	 2.62475896338189e-01   -9.11609430947445e-02 	-6.84410629996903e-01	 -2.91335912478763e-01	1.64844997736469e-01		1.25716681376472e+00
3.07200000000000e+01    	-2.04001244803405e+01 	 2.55695223941030e-01   -8.72757871418557e-02 	-6.92153696196812e-01	 -2.77425247328671e-01	1.60914938651494e-01		1.25775002464540e+00
3.07500000000000e+01    	-2.04166812813813e+01 	 2.49222564401799e-01   -8.34804912835128e-02 	-6.94472158881071e-01	 -2.65377390012800e-01	1.57199762462875e-01		1.25595720624125e+00
3.07800000000000e+01    	-2.04332704344471e+01 	 2.42994365171456e-01   -7.97604669119119e-02 	-6.91808252350886e-01	 -2.55835523908723e-01	1.53929923230917e-01		1.25209620021000e+00
3.08100000000000e+01    	-2.04498058254570e+01 	 2.36937975780667e-01   -7.60979895469820e-02 	-6.84947939171777e-01	 -2.49144910930023e-01	1.51259639225930e-01		1.24663801661780e+00
3.08400000000000e+01    	-2.04662152096974e+01 	 2.30978440555833e-01   -7.24739894012883e-02 	-6.74915298140468e-01	 -2.45361168293745e-01	1.49281254001479e-01		1.24016033454016e+00
3.08700000000000e+01    	-2.04824436032388e+01 	 2.25044756382601e-01   -6.88693771873328e-02 	-6.62860721955706e-01	 -2.44285194735412e-01	1.48037856024030e-01		1.23327807079132e+00
3.09000000000000e+01    	-2.04984554455278e+01 	 2.19075157336875e-01   -6.52660262314437e-02 	-6.49952356753810e-01	 -2.45519237993755e-01	1.47530649542067e-01		1.22657370542058e+00
3.09300000000000e+01    	-2.05142354007811e+01 	 2.13021012766365e-01   -6.16475664168952e-02 	-6.37278768012940e-01	 -2.48536053203484e-01	1.47721328449303e-01		1.22053922050087e+00
3.09600000000000e+01    	-2.05297876456814e+01 	 2.06849032100186e-01   -5.80001015151626e-02 	-6.25769289202473e-01	 -2.52751741090450e-01	1.48532482780942e-01		1.21553796500738e+00
3.09900000000000e+01    	-2.05451335981691e+01 	 2.00541668233616e-01   -5.43128710609951e-02 	-6.16136838315096e-01	 -2.57593007073521e-01	1.49849959044996e-01		1.21178949122687e+00
3.10200000000000e+01    	-2.05603082538670e+01 	 1.94095862735615e-01   -5.05787877407271e-02 	-6.08846034142562e-01	 -2.62551309338821e-01	1.51530011622691e-01		1.20937505669210e+00
3.10500000000000e+01    	-2.05753555377494e+01 	 1.87520508075550e-01   -4.67947338486746e-02 	-6.04107139325863e-01	 -2.67219307194862e-01	1.53411779743229e-01		1.20825774075160e+00
3.10800000000000e+01    	-2.05903232573959e+01 	 1.80833146287555e-01   -4.29615149117124e-02 	-6.01893837181126e-01	 -2.71308442720587e-01	1.55333288640724e-01		1.20830993246271e+00
3.11100000000000e+01    	-2.06052582960620e+01 	 1.74056448897192e-01   -3.90834340100349e-02 	-6.01980475449019e-01	 -2.74649537457918e-01	1.57147796343206e-01		1.20934209020575e+00
3.11400000000000e+01    	-2.06202025973691e+01 	 1.67214943770547e-01   -3.51675349063032e-02 	-6.03992635044302e-01	 -2.77180332840307e-01	1.58737258771981e-01		1.21112904243258e+00
3.11700000000000e+01    	-2.06351903062244e+01 	 1.60332313725522e-01   -3.12226317285878e-02 	-6.07464047555474e-01	 -2.78924739371821e-01	1.60020697418395e-01		1.21343240557865e+00
3.12000000000000e+01    	-2.06502462045368e+01 	 1.53429436084122e-01   -2.72582761642707e-02 	-6.11893084380699e-01	 -2.79968366248652e-01	1.60956720442675e-01		1.21601911936800e+00
3.12300000000000e+01    	-2.06653853740572e+01 	 1.46523195670744e-01   -2.32838062214334e-02 	-6.16793109907644e-01	 -2.80434066502883e-01	1.61540783569191e-01		1.21867650787280e+00
3.12600000000000e+01    	-2.06806138702436e+01 	 1.39626002576859e-01   -1.93075838930954e-02 	-6.21732610182775e-01	 -2.80460145205949e-01	1.61798632464519e-01		1.22122402903031e+00
3.12900000000000e+01    	-2.06959301132463e+01 	 1.32745883309705e-01   -1.53364789251731e-02 	-6.26362825432322e-01	 -2.80182818519378e-01	1.61777667744134e-01		1.22352148107737e+00
3.13200000000000e+01    	-2.07113266876918e+01 	 1.25886985104992e-01   -1.13756075575257e-02 	-6.30432341214213e-01	 -2.79723619745929e-01	1.61537833982420e-01		1.22547326045913e+00
3.13500000000000e+01    	-2.07267922737347e+01 	 1.19050330592803e-01   -7.42829834715551e-03 	-6.33789542580360e-01	 -2.79181761896150e-01	1.61143248874441e-01		1.22702843777863e+00
3.13800000000000e+01    	-2.07423134875625e+01 	 1.12234675729016e-01   -3.49623544530166e-03 	-6.36374917678625e-01	 -2.78630969476299e-01	1.60655337039431e-01		1.22817685628782e+00
3.14100000000000e+01    	-2.07578764737087e+01 	 1.05437350962467e-01   4.20278375828205e-04 	-6.38205887876195e-01	 -2.78119958005214e-01	1.60127831790955e-01		1.22894197945824e+00
3.14400000000000e+01    	-2.07734681536836e+01 	 9.86549983770232e-02   4.32199482876449e-03 	-6.39357153953393e-01	 -2.77675548391270e-01	1.59603705801070e-01		1.22937163762274e+00
3.14700000000000e+01    	-2.07890770904923e+01 	 9.18841516550257e-02   8.21037755627385e-03 	-6.39939513620522e-01	 -2.77307344394496e-01	1.59113886411828e-01		1.22952802863419e+00
3.15000000000000e+01    	-2.08046939747408e+01 	 8.51216377165603e-02   1.20872817058165e-02 	-6.40079768662239e-01	 -2.77012966357885e-01	1.58677479296498e-01		1.22947827805821e+00
3.15300000000000e+01    	-2.08203117745351e+01 	 7.83648060339903e-02   1.59546821472078e-02 	-6.39903760406814e-01	 -2.76783006747893e-01	1.58303141378851e-01		1.22928659798177e+00
3.15600000000000e+01    	-2.08359256174366e+01 	 7.16116117845184e-02   1.98144657076512e-02 	-6.39523830153746e-01	 -2.76605122593007e-01	1.57991198434721e-01		1.22900868262273e+00
3.15900000000000e+01    	-2.08515324872947e+01 	 6.48605909150699e-02   2.36682924091598e-02 	-6.39031195943545e-01	 -2.76466963374946e-01	1.57736094733312e-01		1.22868853938194e+00
3.16200000000000e+01    	-2.08671308211868e+01 	 5.81107687084794e-02   2.75175216768379e-02 	-6.38492977432057e-01	 -2.76357900991084e-01	1.57528796295416e-01		1.22835755923613e+00
3.16500000000000e+01    	-2.08827200825894e+01 	 5.13615396694401e-02   3.13631925654680e-02 	-6.37952988734296e-01	 -2.76269736431830e-01	1.57358846732123e-01		1.22803533733684e+00
3.16800000000000e+01    	-2.08983003686109e+01 	 4.46125476996425e-02   3.52060428978280e-02 	-6.37435032326203e-01	 -2.76196676273939e-01	1.57215886779124e-01		1.22773159097468e+00
3.17100000000000e+01    	-2.09138720855588e+01 	 3.78635844474289e-02   3.90465511892907e-02 	-6.36947304247212e-01	 -2.76134893041383e-01	1.57090577964746e-01		1.22744849066185e+00
3.17400000000000e+01    	-2.09294357029980e+01 	 3.11145132515843e-02   4.28849872228615e-02 	-6.36486656367532e-01	 -2.76081921211231e-01	1.56974994891218e-01		1.22718280625777e+00
3.17700000000000e+01    	-2.09449915763505e+01 	 2.43652185055515e-02   4.67214614773040e-02 	-6.36041808617310e-01	 -2.76036026746052e-01	1.56862647866815e-01		1.22692744718941e+00
3.18000000000000e+01    	-2.09605398154507e+01 	 1.76155767683203e-02   5.05559692243965e-02 	-6.35595085133138e-01	 -2.75995562987819e-01	1.56748352332839e-01		1.22667220926922e+00
3.18300000000000e+01    	-2.09760801731052e+01 	 1.08654465557760e-02   5.43884307284821e-02 	-6.35122768791191e-01	 -2.75958229385532e-01	1.56628166229147e-01		1.22640379086942e+00
3.18600000000000e+01    	-2.09916119334887e+01 	 4.11467736174796e-03   5.82187333774316e-02 	-6.34594632410937e-01	 -2.75920112561335e-01	1.56499572489821e-01		1.22610536749095e+00
3.18900000000000e+01    	-2.10071337932718e+01 	 -2.63685681926630e-03   6.20467837857877e-02 	-6.33973528252234e-01	 -2.75874427043836e-01	1.56362000474182e-01		1.22575617853374e+00
3.19200000000000e+01    	-2.10226437454658e+01 	 -9.38919060723697e-03   6.58725773935108e-02 	-6.33216040731862e-01	 -2.75809982468101e-01	1.56217672529341e-01		1.22533165383078e+00
3.19500000000000e+01    	-2.10381389931145e+01 	 -1.61421577376095e-02   6.96962897923165e-02 	-6.32275103826456e-01	 -2.75709563607365e-01	1.56072648737595e-01		1.22480457301044e+00
3.19800000000000e+01    	-2.10536159331261e+01 	 -2.28952339031561e-02   7.35183883961670e-02 	-6.31105164756006e-01	 -2.75548582983377e-01	1.55937843549829e-01		1.22414760613940e+00
3.20100000000000e+01    	-2.10690702563708e+01 	 -2.96473360893538e-02   7.73397559916214e-02 	-6.29669985460762e-01	 -2.75294508913060e-01	1.55829719839019e-01		1.22333734464903e+00
3.20400000000000e+01    	-2.10844972065230e+01 	 -3.63965959848420e-02   8.11618102827195e-02 	-6.27952588145268e-01	 -2.74907641773593e-01	1.55770342763309e-01		1.22235962962970e+00
3.20700000000000e+01    	-2.10998920262934e+01 	 -4.31401408760317e-02   8.49865970292751e-02 	-6.25966262875863e-01	 -2.74343775215252e-01	1.55786507460061e-01		1.22121566693387e+00
3.21000000000000e+01    	-2.11152505963978e+01 	 -4.98739310019761e-02   8.88168300301244e-02 	-6.23765058889122e-01	 -2.73559120848657e-01	1.55907746484832e-01		1.21992813997564e+00
3.21300000000000e+01    	-2.11305702416949e+01 	 -5.65927144790950e-02   9.26558502575479e-02 	-6.21451861328379e-01	 -2.72517597306355e-01	1.56163174974381e-01		1.21854634462880e+00
3.21600000000000e+01    	-2.11458506432243e+01 	 -6.32901662070233e-02   9.65074800617418e-02 	-6.19182075228189e-01	 -2.71200207144142e-01	1.56577334534552e-01		1.21714931554385e+00
3.21900000000000e+01    	-2.11610947581090e+01 	 -6.99592722682984e-02   1.00375757456863e-01 	-6.17161135825019e-01	 -2.69615779954682e-01	1.57165427147859e-01		1.21584600499569e+00
3.22200000000000e+01    	-2.11763096163575e+01 	 -7.65930032241173e-02   1.04264550395596e-01 	-6.15634547372798e-01	 -2.67811888658294e-01	1.57928545610384e-01		1.21477180126320e+00
3.22500000000000e+01    	-2.11915068408057e+01 	 -8.31852863206947e-02   1.08177070792492e-01 	-6.14869902109331e-01	 -2.65884299633603e-01	1.58849648085253e-01		1.21408099730142e+00
3.22800000000000e+01    	-2.12067027313044e+01 	 -8.97322378517898e-02   1.12115330283427e-01 	-6.15131299690606e-01	 -2.63982963604611e-01	1.59891028746613e-01		1.21393519679025e+00
3.23100000000000e+01    	-2.12219177745081e+01 	 -9.62335560293608e-02   1.16079599820105e-01 	-6.16647699841158e-01	 -2.62312383830720e-01	1.60993864061350e-01		1.21448803892659e+00
3.23400000000000e+01    	-2.12371754918928e+01 	 -1.02693909677482e-01   1.20067947513804e-01 	-6.19577891613883e-01	 -2.61124325134743e-01	1.62080079416194e-01		1.21586702772028e+00
3.23700000000000e+01    	-2.12525006214017e+01 	 -1.09124102056700e-01   1.24075928605050e-01 	-6.23975813943553e-01	 -2.60701369561898e-01	1.63056373872900e-01		1.21815368551696e+00
3.24000000000000e+01    	-2.12679167346132e+01 	 -1.15541758982171e-01   1.28096486111932e-01 	-6.29760745501053e-01	 -2.61330858956397e-01	1.63819916010609e-01		1.22136373750765e+00
3.24300000000000e+01    	-2.12834435042134e+01 	 -1.21971302373972e-01   1.32120093761172e-01 	-6.36697207302496e-01	 -2.63270265035059e-01	1.64265138994223e-01		1.22542955820693e+00
3.24600000000000e+01    	-2.12990939310234e+01 	 -1.28443033708215e-01   1.36135142378810e-01 	-6.44389104899531e-01	 -2.66706811302934e-01	1.64291284616284e-01		1.23018757427860e+00
3.24900000000000e+01    	-2.13148718898349e+01 	 -1.34991262460427e-01   1.40128547107327e-01 	-6.52291550248380e-01	 -2.71715895810473e-01	1.63810768516895e-01		1.23537353154567e+00
3.25200000000000e+01    	-2.13307703407562e+01 	 -1.41651552711805e-01   1.44086542662106e-01 	-6.59741942442899e-01	 -2.78224095665142e-01	1.62758784998938e-01		1.24062826830657e+00
3.25500000000000e+01    	-2.13467704759849e+01 	 -1.48457295275490e-01   1.47995637065688e-01 	-6.66009429630705e-01	 -2.85982880539271e-01	1.61104506784913e-01		1.24551572869433e+00
3.25800000000000e+01    	-2.13628419486336e+01 	 -1.55435910821876e-01   1.51843702666448e-01 	-6.70359190647462e-01	 -2.94558414960210e-01	1.58863562429255e-01		1.24955341453541e+00
3.26100000000000e+01    	-2.13789441923579e+01 	 -1.62605031217424e-01   1.55621184300874e-01 	-6.72125554713743e-01	 -3.03341055357949e-01	1.56110277717553e-01		1.25225355897837e+00
3.26400000000000e+01    	-2.13950287221479e+01 	 -1.69968991431408e-01   1.59322387476488e-01 	-6.70786299095648e-01	 -3.11575687293520e-01	1.52986834051088e-01		1.25317143255017e+00
3.26700000000000e+01    	-2.14110422309019e+01 	 -1.77515912447346e-01   1.62946770172690e-01 	-6.66029852389769e-01	 -3.18411418611241e-01	1.49705573369234e-01		1.25195581170989e+00
3.27000000000000e+01    	-2.14269302679878e+01 	 -1.85215597659991e-01   1.66500103922553e-01 	-6.57807673875991e-01	 -3.22966896686056e-01	1.46540658936570e-01		1.24839605770233e+00
3.27300000000000e+01    	-2.14426412919498e+01 	 -1.93018432268910e-01   1.69995303779059e-01 	-6.46365639981639e-01	 -3.24406091298128e-01	1.43806456605363e-01		1.24246052234330e+00
3.27600000000000e+01    	-2.14581309070963e+01 	 -2.00855488343718e-01   1.73452669018833e-01 	-6.32250563419120e-01	 -3.22018987412336e-01	1.41822328770504e-01		1.23432190944492e+00
3.27900000000000e+01    	-2.14733661003660e+01 	 -2.08640102003345e-01   1.76899250156394e-01 	-6.16290659320879e-01	 -3.15302156892315e-01	1.40866789742438e-01		1.22436639914670e+00
3.28200000000000e+01    	-2.14883292762674e+01 	 -2.16271285265205e-01   1.80367094501012e-01 	-5.99551503141960e-01	 -3.04035147319091e-01	1.41127709405736e-01		1.21318440728821e+00
3.28500000000000e+01    	-2.15030218408932e+01 	 -2.23639414153473e-01   1.83890259462751e-01 	-5.83271396787450e-01	 -2.88349200744337e-01	1.42658766327003e-01		1.20154163785123e+00
3.28800000000000e+01    	-2.15174670172076e+01 	 -2.30634607048664e-01   1.87500749160540e-01 	-5.68781541336199e-01	 -2.68783971764774e-01	1.45354515889319e-01		1.19032987046946e+00
3.29100000000000e+01    	-2.15317114915889e+01 	 -2.37157947726608e-01   1.91223913483183e-01 	-5.57416346557884e-01	 -2.46324943275673e-01	1.48955593783536e-01		1.18049850910923e+00
3.29400000000000e+01    	-2.15458254015368e+01 	 -2.43135100024194e-01   1.95074250725608e-01 	-5.50417126211556e-01	 -2.22409595895053e-01	1.53089870882793e-01		1.17297124847121e+00
3.29700000000000e+01    	-2.15599000872709e+01 	 -2.48530904233687e-01   1.99052767241085e-01 	-5.48828889409422e-01	 -1.98886459714331e-01	1.57344065880640e-01		1.16855728519227e+00
3.30000000000000e+01    	-2.15740429934513e+01 	 -2.53362479876903e-01   2.03146819036639e-01 	-5.53387432760781e-01	 -1.77911897780933e-01	1.61345864306505e-01		1.16787104683625e+00
3.30300000000000e+01    	-2.15883692440268e+01 	 -2.57707684903592e-01   2.07332584921993e-01 	-5.64396570213570e-01	 -1.61777938172974e-01	1.64825847801393e-01		1.17127415657129e+00
3.30600000000000e+01    	-2.16029898999500e+01 	 -2.61706026952664e-01   2.11579245103688e-01 	-5.81605965143716e-01	 -1.52679738085699e-01	1.67630332398466e-01		1.17884542220458e+00
3.30900000000000e+01    	-2.16179978378160e+01 	 -2.65550456913625e-01   2.15853148176560e-01 	-6.04116051821130e-01	 -1.52447751393699e-01	1.69674813545344e-01		1.19037223729579e+00
3.31200000000000e+01    	-2.16334533635776e+01 	 -2.69470505966063e-01   2.20120305497074e-01 	-6.30348700889951e-01	 -1.62281099711652e-01	1.70856964985865e-01		1.20534922015217e+00
3.31500000000000e+01    	-2.16493725608187e+01 	 -2.73709227959353e-01   2.24346529422659e-01 	-6.58119730054264e-01	 -1.82522696070419e-01	1.70972836055073e-01		1.22297498925212e+00
3.31800000000000e+01    	-2.16657213352258e+01 	 -2.78497741311255e-01   2.28495893415633e-01 	-6.84827870867308e-01	 -2.12514664674625e-01	1.69684971982463e-01		1.24215324543114e+00
3.32100000000000e+01    	-2.16824168928060e+01 	 -2.84031494535629e-01   2.32529151337068e-01 	-7.07741247974160e-01	 -2.50565051367024e-01	1.66571804744923e-01		1.26151761192088e+00
3.32400000000000e+01    	-2.16993363930819e+01 	 -2.90451662373967e-01   2.36403814766970e-01 	-7.24331438733917e-01	 -2.94041821972502e-01	1.61252712292011e-01		1.27949953631441e+00
3.32700000000000e+01    	-2.17163306600498e+01 	 -2.97833550303500e-01   2.40076830892856e-01 	-7.32590458463229e-01	 -3.39587454747184e-01	1.53549957632285e-01		1.29444428568475e+00
3.33000000000000e+01    	-2.17332399255153e+01 	 -3.06182056226125e-01   2.43509740886722e-01 	-7.31272477123421e-01	 -3.83422522741529e-01	1.43632647902620e-01		1.30476151241797e+00
3.33300000000000e+01    	-2.17499088232546e+01 	 -3.15432721600519e-01   2.46675370462660e-01 	-7.20024173704380e-01	 -4.21688808381355e-01	1.32093750008193e-01		1.30908556657844e+00
3.33600000000000e+01    	-2.17661988273927e+01 	 -3.25456108435955e-01   2.49564755979707e-01 	-6.99394307890723e-01	 -4.50778668659881e-01	1.19932550074708e-01		1.30642168636170e+00
3.33900000000000e+01    	-2.17819973944375e+01 	 -3.36063210918288e-01   2.52193047364150e-01 	-6.70734712452832e-01	 -4.67608279132184e-01	1.08440056961543e-01		1.29626455754833e+00
3.34200000000000e+01    	-2.17972237711390e+01 	 -3.47010157288724e-01   2.54603289398594e-01 	-6.36017355900559e-01	 -4.69813529251058e-01	9.90043126991214e-02		1.27868865765170e+00
3.34500000000000e+01    	-2.18118316438320e+01 	 -3.58001405339443e-01   2.56867022226921e-01 	-5.97596789053989e-01	 -4.55872645813408e-01	9.28631779879723e-02		1.25441833584916e+00
3.34800000000000e+01    	-2.18258086732195e+01 	 -3.68692035515949e-01   2.59080452026546e-01 	-5.57949209222376e-01	 -4.25183777353321e-01	9.08369785593570e-02		1.22488363580795e+00
3.35100000000000e+01    	-2.18391728295338e+01 	 -3.78691898608390e-01   2.61354644006944e-01 	-5.19425261713405e-01	 -3.78143233375939e-01	9.30800620036319e-02		1.19224947280200e+00
3.35400000000000e+01    	-2.18519658860260e+01 	 -3.87577490882811e-01   2.63798314963013e-01 	-4.84068688054972e-01	 -3.16270767017692e-01	9.89078679046840e-02		1.15936726672727e+00
3.35700000000000e+01    	-2.18642461416831e+01 	 -3.94920586794894e-01   2.66493508936011e-01 	-4.53571496896778e-01	 -2.42393816366593e-01	1.06786319710663e-01		1.12955087671485e+00
3.36000000000000e+01    	-2.18760854456551e+01 	 -4.00342138146007e-01   2.69469076968396e-01 	-4.29426237070522e-01	 -1.60816325838574e-01	1.14588511135866e-01		1.10607382693250e+00
3.36300000000000e+01    	-2.18875773746065e+01 	 -4.03589622862986e-01   2.72683629046136e-01 	-4.13240467443864e-01	 -7.72878928589843e-02	1.20164890649850e-01		1.09141225174573e+00
3.36600000000000e+01    	-2.18988586253824e+01 	 -4.04615373650914e-01   2.76032179627847e-01 	-4.06994296020547e-01	 1.42559147093732e-03	1.22085875715855e-01		1.08653179905312e+00
3.36900000000000e+01    	-2.19101327971254e+01 	 -4.03618989075831e-01   2.79380666754559e-01 	-4.12913800546500e-01	 6.83681967927185e-02	1.20200894662264e-01		1.09069714957547e+00
3.37200000000000e+01    	-2.19216755419839e+01 	 -4.01031207629036e-01   2.82613352427040e-01 	-4.32819584495765e-01	 1.17322094186641e-01	1.15667484286023e-01		1.10203277330054e+00
3.37500000000000e+01    	-2.19338061933777e+01 	 -3.97451740828915e-01   2.85668260932982e-01 	-4.67195725021454e-01	 1.43490473053637e-01	1.10409922364781e-01		1.11850422989458e+00
3.37800000000000e+01    	-2.19468293989453e+01 	 -3.93572523862775e-01   2.88545143729202e-01 	-5.14432001169936e-01	 1.43853243545512e-01	1.06284926499604e-01		1.13869685391121e+00
3.38100000000000e+01    	-2.19609649925555e+01 	 -3.90106220480904e-01   2.91287069370245e-01 	-5.70583105555873e-01	 1.17372328469720e-01	1.04312112213215e-01		1.16199068868497e+00
3.38400000000000e+01    	-2.19762890950396e+01 	 -3.87720655589823e-01   2.93946981316988e-01 	-6.29761250324473e-01	 6.52131500476237e-02	1.04235952647577e-01		1.18815702715328e+00
3.38700000000000e+01    	-2.19927069196176e+01 	 -3.86975690147466e-01   2.96553493811904e-01 	-6.85083208586464e-01	 -9.06134065155237e-03	1.04564660593177e-01		1.21669835161658e+00
3.39000000000000e+01    	-2.20099679690021e+01 	 -3.88268597992335e-01   2.99088937096927e-01 	-7.29921865402777e-01	 -9.95449089764046e-02	1.03084575168551e-01		1.24632321174480e+00
3.39300000000000e+01    	-2.20277177452767e+01 	 -3.91801774880768e-01   3.01487160120006e-01 	-7.59091066535387e-01	 -1.98482862057168e-01	9.76615593226417e-02		1.27481468221603e+00
3.39600000000000e+01    	-2.20455653812937e+01 	 -3.97581929196298e-01   3.03649727709818e-01 	-7.69619891609770e-01	 -2.97181491211009e-01	8.70093858386968e-02		1.29930837352180e+00
3.39900000000000e+01    	-2.20631440661681e+01 	 -4.05446744458781e-01   3.05471879558405e-01 	-7.60963514369713e-01	 -3.87083884394967e-01	7.11413576473636e-02		1.31679933798894e+00
3.40200000000000e+01    	-2.20801506833943e+01 	 -4.15105028401375e-01   3.06868272488457e-01 	-7.34723495187007e-01	 -4.60706421166400e-01	5.13983720034329e-02		1.32465497905242e+00
3.40500000000000e+01    	-2.20963632888617e+01 	 -4.26175501727634e-01   3.07792174729380e-01 	-6.94073758922969e-01	 -5.12238758979391e-01	3.01263155948196e-02		1.32099754879316e+00
3.40800000000000e+01    	-2.21116421010309e+01 	 -4.38214616536991e-01   3.08246357553689e-01 	-6.43084848159815e-01	 -5.37770538184136e-01	1.01581285310422e-02		1.30493619048858e+00
3.41100000000000e+01    	-2.21259204998117e+01 	 -4.50729700089850e-01   3.08286566457086e-01 	-5.86068295107664e-01	 -5.35226795313910e-01	-5.75869283515448e-03		1.27670549912483e+00
3.41400000000000e+01    	-2.21391898588910e+01 	 -4.63177829763759e-01   3.08018644751195e-01 	-5.26989671229055e-01	 -5.04151003368632e-01	-1.55075177263636e-02		1.23779110955191e+00
3.41700000000000e+01    	-2.21514785561365e+01 	 -4.74954210735535e-01   3.07588716301394e-01 	-4.68960119457213e-01	 -4.45493000630465e-01	-1.80929197213373e-02		1.19109821635166e+00
3.42000000000000e+01    	-2.21628231836485e+01 	 -4.85379721368472e-01   3.07163061224837e-01 	-4.13836122455955e-01	 -3.61559538041680e-01	-1.40588079575400e-02		1.14113245763999e+00
3.42300000000000e+01    	-2.21732318244124e+01 	 -4.93709278626490e-01   3.06892167841592e-01 	-3.62060949281950e-01	 -2.56246114489928e-01	-5.74813317202671e-03		1.09397588786092e+00
3.42600000000000e+01    	-2.21826505398806e+01 	 -4.99197637432558e-01   3.06857178053480e-01 	-3.13042405598588e-01	 -1.35495073699076e-01	2.84543143253256e-03		1.05658059757867e+00
3.42900000000000e+01    	-2.21909648163507e+01 	 -5.01251708101909e-01   3.07014742388381e-01 	-2.66337877347743e-01	 -7.52982094086149e-03	6.99566348354005e-03		1.03491135003008e+00
3.43200000000000e+01    	-2.21980708311917e+01 	 -4.99627786108598e-01   3.07181898387499e-01 	-2.23279834162543e-01	 1.17899549961756e-01	2.94174223962717e-03		1.03138879287698e+00
3.43500000000000e+01    	-2.22039964726518e+01 	 -4.94536234157459e-01   3.07094414071491e-01 	-1.87740624625045e-01	 2.31445819194234e-01	-1.05200966908521e-02		1.04351539604908e+00
3.43800000000000e+01    	-2.22089828053993e+01 	 -4.86553601585044e-01   3.06508803067661e-01 	-1.65088046449213e-01	 3.26134286610548e-01	-3.17282114563246e-02		1.06518745551457e+00
