0.00000000000000e+00    	0.00000000000000e+00 	 -3.09016994370000e-01  	-9.51056516300000e-01    -1.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.41421356237310e+00
7.50000000000000e-01    	-5.30325853980898e-01 	 -3.09045677075653e-01   -9.51056515240534e-01 	-9.99958632490818e-01	 -2.85291365318985e-05	1.67281529729894e-08		1.41418431171712e+00
7.80000000000000e-01    	-5.51538783106197e-01 	 -3.09044898511670e-01   -9.51056514887679e-01 	-9.99991426679745e-01	 1.06595653971161e-04	1.62341223033220e-08		1.41420750415051e+00
8.10000000000000e-01    	-5.72752112930249e-01 	 -3.09040998027428e-01   -9.51056514558668e-01 	-1.00003382458808e+00	 2.63680869710406e-04	1.48287285533671e-08		1.41423750475225e+00
8.40000000000000e-01    	-5.93965929319488e-01 	 -3.09033664432927e-01   -9.51056514244349e-01 	-1.00008258225353e+00	 4.27301521098465e-04	1.54767351196652e-08		1.41427202260155e+00
8.70000000000000e-01    	-6.15180274920552e-01 	 -3.09022963932750e-01   -9.51056513858168e-01 	-1.00013282679696e+00	 5.77541730095511e-04	2.23230653577913e-08		1.41430760614208e+00
9.00000000000000e-01    	-6.36395133606856e-01 	 -3.09009417160711e-01   -9.51056513226489e-01 	-1.00017839496436e+00	 6.91843044721590e-04	3.91022428455278e-08		1.41433988149959e+00
9.30000000000000e-01    	-6.57610419836835e-01 	 -3.08994028824708e-01   -9.51056512119580e-01 	-1.00021242052872e+00	 7.47594036824539e-04	6.70171416094608e-08		1.41436397192405e+00
9.60000000000000e-01    	-6.78825975298090e-01 	 -3.08978256605892e-01   -9.51056510324944e-01 	-1.00022813088297e+00	 7.25221637165108e-04	1.03060450594314e-07		1.41437507039543e+00
9.90000000000000e-01    	-7.00041574619920e-01 	 -3.08963912263889e-01   -9.51056507741160e-01 	-1.00021977775951e+00	 6.11433066648185e-04	1.39936460321281e-07		1.41436910941652e+00
1.02000000000000e+00    	-7.21256941040956e-01 	 -3.08952996220648e-01   -9.51056504449052e-01 	-1.00018359688101e+00	 4.02179476085826e-04	1.68334826593478e-07		1.41434344811230e+00
1.05000000000000e+00    	-7.42471771779758e-01 	 -3.08947476343096e-01   -9.51056500710813e-01 	-1.00011867080379e+00	 1.04884204571499e-04	1.81304510134768e-07		1.41429748168165e+00
1.08000000000000e+00    	-7.63685771554189e-01 	 -3.08949031063474e-01   -9.51056496866486e-01 	-1.00002756202155e+00	 -2.60489458957139e-04	1.79209658676260e-07		1.41423307578969e+00
1.11000000000000e+00    	-7.84898691336790e-01 	 -3.08958785065579e-01   -9.51056493140326e-01 	-9.99916592526266e-01	 -6.61860441860062e-04	1.72831075147903e-07		1.41415474049646e+00
1.14000000000000e+00    	-8.06110368167185e-01 	 -3.08977071233311e-01   -9.51056489422695e-01 	-9.99795673280196e-01	 -1.05711688227526e-03	1.82248273069404e-07		1.41406948407988e+00
1.17000000000000e+00    	-8.27320760869956e-01 	 -3.09003254290496e-01   -9.51056485130935e-01 	-9.99677632445002e-01	 -1.39784306358226e-03	2.30519413388322e-07		1.41398632340491e+00
1.20000000000000e+00    	-8.48529976088628e-01 	 -3.09035648790421e-01   -9.51056479249291e-01 	-9.99577052115418e-01	 -1.63443785807379e-03	3.33582137575708e-07		1.41391546936264e+00
1.23000000000000e+00    	-8.69738279378514e-01 	 -3.09071556571786e-01   -9.51056470590447e-01 	-9.99508693763357e-01	 -1.72215639302917e-03	4.90283671808058e-07		1.41386724791665e+00
1.26000000000000e+00    	-8.90946087354933e-01 	 -3.09107436828276e-01   -9.51056458221608e-01 	-9.99485663253197e-01	 -1.62742079184028e-03	6.77712255028233e-07		1.41385085477485e+00
1.29000000000000e+00    	-9.12153939052244e-01 	 -3.09139206544481e-01   -9.51056441894459e-01 	-9.99517525355479e-01	 -1.33362328991233e-03	8.55974544280837e-07		1.41387307140512e+00
1.32000000000000e+00    	-9.33362447472857e-01 	 -3.09162651851511e-01   -9.51056422263616e-01 	-9.99608613121122e-01	 -8.45609890590254e-04	9.83055031088914e-07		1.41393709000188e+00
1.35000000000000e+00    	-9.54572235339727e-01 	 -3.09173913944648e-01   -9.51056400716152e-01 	-9.99756779927581e-01	 -1.92099970580579e-04	1.03546319365189e-06		1.41404160331818e+00
1.38000000000000e+00    	-9.75783861736947e-01 	 -3.09169998905037e-01   -9.51056378774471e-01 	-9.99952807636238e-01	 5.74530389818221e-04	1.02614297918357e-06		1.41418030943222e+00
1.41000000000000e+00    	-9.96997748094753e-01 	 -3.09149251311222e-01   -9.51056357235462e-01 	-1.00018061638561e+00	 1.38140719295921e-03	1.00996360784637e-06		1.41434195783069e+00
1.44000000000000e+00    	-1.01821411251767e+00 	 -3.09111728714310e-01   -9.51056335386661e-01 	-1.00041833001800e+00	 2.14122962396688e-03	1.07049733826904e-06		1.41451101794982e+00
1.47000000000000e+00    	-1.03943292075097e+00 	 -3.09059418940112e-01   -9.51056310699403e-01 	-1.00064014996970e+00	 2.76085500837290e-03	1.28927081541447e-06		1.41466898320894e+00
1.50000000000000e+00    	-1.06065386041659e+00 	 -3.08996254879025e-01   -9.51056279277612e-01 	-1.00081889377036e+00	 3.15164129376893e-03	1.70761151948043e-06		1.41479623655617e+00
1.53000000000000e+00    	-1.08187634297726e+00 	 -3.08927901021383e-01   -9.51056237050492e-01 	-1.00092897274020e+00	 3.24048969554814e-03	2.29754044940814e-06		1.41487430863999e+00
1.56000000000000e+00    	-1.10309953561192e+00 	 -3.08861310666466e-01   -9.51056181336203e-01 	-1.00094952243846e+00	 2.98032858131705e-03	2.95809000873801e-06		1.41488827433016e+00
1.59000000000000e+00    	-1.12432242297743e+00 	 -3.08804079954862e-01   -9.51056112129153e-01 	-1.00086735995437e+00	 2.35871133309012e-03	3.54536940802511e-06		1.41482897756363e+00
1.62000000000000e+00    	-1.14554389655846e+00 	 -3.08763651714736e-01   -9.51056032430236e-01 	-1.00067942413537e+00	 1.40328643943978e-03	3.93060033243210e-06		1.41469476535264e+00
1.65000000000000e+00    	-1.16676286664193e+00 	 -3.08746445516421e-01   -9.51055947222691e-01 	-1.00039436082859e+00	 1.83141967740115e-04	4.06555366727413e-06		1.41449245693823e+00
1.68000000000000e+00    	-1.18797838864117e+00 	 -3.08757007364927e-01   -9.51055861238007e-01 	-1.00003295242273e+00	 -1.19458428752062e-03	4.02629468588081e-06		1.41423736797581e+00
1.71000000000000e+00    	-1.20918979166168e+00 	 -3.08797280547414e-01   -9.51055776260633e-01 	-9.99627170037676e-01	 -2.59293444724804e-03	4.00947279060257e-06		1.41395233385099e+00
1.74000000000000e+00    	-1.23039679355567e+00 	 -3.08866096314245e-01   -9.51055689114915e-01 	-9.99217756322322e-01	 -3.85773620875483e-03	4.27176691251372e-06		1.41366580445900e+00
1.77000000000000e+00    	-1.25159958449973e+00 	 -3.08958968235365e-01   -9.51055591425761e-01 	-9.98850426157787e-01	 -4.83354746194986e-03	5.02772768152856e-06		1.41340918952791e+00
1.80000000000000e+00    	-1.27279886177248e+00 	 -3.09068247408814e-01   -9.51055471666502e-01 	-9.98570984607149e-01	 -5.38139563818573e-03	6.34428578702418e-06		1.41321370314562e+00
1.83000000000000e+00    	-1.29399580291840e+00 	 -3.09183658903627e-01   -9.51055319056060e-01 	-9.98419871196701e-01	 -5.39639677847684e-03	8.08028937780949e-06		1.41310698829350e+00
1.86000000000000e+00    	-1.31519197285967e+00 	 -3.09293196229829e-01   -9.51055127909404e-01 	-9.98426799813090e-01	 -4.82316541274748e-03	9.90892196343182e-06		1.41310981088088e+00
1.89000000000000e+00    	-1.33638917141648e+00 	 -3.09384305042489e-01   -9.51054900532328e-01 	-9.98606227754148e-01	 -3.66699056821056e-03	1.14302568664770e-05		1.41323311773389e+00
1.92000000000000e+00    	-1.35758923861367e+00 	 -3.09445245476927e-01   -9.51054647022383e-01 	-9.98954326738351e-01	 -1.99906990960764e-03	1.23407704938186e-05		1.41347576680397e+00
1.95000000000000e+00    	-1.37879384315524e+00 	 -3.09466490452314e-01   -9.51054381428970e-01 	-9.99447944647030e-01	 4.53537312944662e-05	1.25934442143367e-05		1.41382325496320e+00
1.98000000000000e+00    	-1.40000428224680e+00 	 -3.09442000201105e-01   -9.51054115290955e-01 	-1.00004577544772e+00	 2.27636998972830e-03	1.24732138558712e-05		1.41424776294917e+00
2.01000000000000e+00    	-1.42122131785463e+00 	 -3.09370214705215e-01   -9.51053850970500e-01 	-1.00069165690867e+00	 4.46585997076961e-03	1.25368600963470e-05		1.41470977103753e+00
2.04000000000000e+00    	-1.44244506682744e+00 	 -3.09254626695736e-01   -9.51053577755010e-01 	-1.00131965656095e+00	 6.36974117452517e-03	1.34188787912778e-05		1.41516134359232e+00
2.07000000000000e+00    	-1.46367495295631e+00 	 -3.09103836642609e-01   -9.51053272994967e-01 	-1.00186043210461e+00	 7.75393150431138e-03	1.55662659408527e-05		1.41555093483524e+00
2.10000000000000e+00    	-1.48490972128138e+00 	 -3.08931043433326e-01   -9.51052908684614e-01 	-1.00224827409370e+00	 8.42138269407939e-03	1.90088551546537e-05		1.41582927041774e+00
2.13000000000000e+00    	-1.50614751099750e+00 	 -3.08752984256750e-01   -9.51052461520861e-01 	-1.00242823094305e+00	 8.23721530007094e-03	2.32748600897631e-05		1.41595558208909e+00
2.16000000000000e+00    	-1.52738598329664e+00 	 -3.08588398111285e-01   -9.51051922574655e-01 	-1.00236273283504e+00	 7.14897970056697e-03	2.75153297683404e-05		1.41590330066865e+00
2.19000000000000e+00    	-1.54862250228361e+00 	 -3.08456143394403e-01   -9.51051302205602e-01 	-1.00203713068367e+00	 5.19938402934872e-03	3.08187495074855e-05		1.41566431254477e+00
2.22000000000000e+00    	-1.56985436720737e+00 	 -3.08373146212278e-01   -9.51050627202051e-01 	-1.00146353773866e+00	 2.52945537504132e-03	3.26087663140782e-05		1.41525107900607e+00
2.25000000000000e+00    	-1.59107908940730e+00 	 -3.08352388182815e-01   -9.51049930051496e-01 	-1.00068233630139e+00	 -6.29005600777128e-04	3.29623629661515e-05		1.41469626949397e+00
2.28000000000000e+00    	-1.61229469635584e+00 	 -3.08401156775875e-01   -9.51049233719694e-01 	-9.99760757689335e-01	 -3.97171983749934e-03	3.26931521201256e-05		1.41404998081499e+00
2.31000000000000e+00    	-1.63350002998209e+00 	 -3.08519774069021e-01   -9.51048537899645e-01 	-9.98788135788099e-01	 -7.14981237596491e-03	3.31225040070858e-05		1.41337498955697e+00
2.34000000000000e+00    	-1.65469499228667e+00 	 -3.08700988446301e-01   -9.51047813074858e-01 	-9.97867818152936e-01	 -9.80492802181813e-03	3.55874414928800e-05		1.41274071236915e+00
2.37000000000000e+00    	-1.67588068499957e+00 	 -3.08930157527311e-01   -9.51047006355446e-01 	-9.97106271311975e-01	 -1.16081927676431e-02	4.08603432730849e-05		1.41221657974213e+00
2.40000000000000e+00    	-1.69705939755605e+00 	 -3.09186272151186e-01   -9.51046058464480e-01 	-9.96600533656734e-01	 -1.22989053259680e-02	4.87244333101633e-05		1.41186539341793e+00
2.43000000000000e+00    	-1.71823442082388e+00 	 -3.09443777307999e-01   -9.51044926158756e-01 	-9.96425681180473e-01	 -1.17185421006746e-02	5.79195358291934e-05		1.41173703843868e+00
2.46000000000000e+00    	-1.73940969874650e+00 	 -3.09675047016097e-01   -9.51043600992656e-01 	-9.96624199027611e-01	 -9.83585945343250e-03	6.65412804928586e-05		1.41186279172105e+00
2.49000000000000e+00    	-1.76058936680527e+00 	 -3.09853279245820e-01   -9.51042115511373e-01 	-9.97198977004599e-01	 -6.75959282568012e-03	7.27868634451383e-05		1.41225050792418e+00
2.52000000000000e+00    	-1.78177725291816e+00 	 -3.09955507604409e-01   -9.51040532193302e-01 	-9.98111072006601e-01	 -2.73643432879912e-03	7.57689264556439e-05		1.41288117188811e+00
2.55000000000000e+00    	-1.80297642335620e+00 	 -3.09965390539255e-01   -9.51038917452455e-01 	-9.99282544600486e-01	 1.86648896368549e-03	7.60471617503379e-05		1.41370757001137e+00
2.58000000000000e+00    	-1.82418884052273e+00 	 -3.09875444282350e-01   -9.51037309984369e-01 	-1.00060381799281e+00	 6.59367658885801e-03	7.56022549038175e-05		1.41465595918883e+00
2.61000000000000e+00    	-1.84541516678828e+00 	 -3.09688434486469e-01   -9.51035696530208e-01 	-1.00194437221324e+00	 1.09451687003164e-02	7.71853541748402e-05		1.41563142367117e+00
2.64000000000000e+00    	-1.86665471164949e+00 	 -3.09417727805732e-01   -9.51034006624620e-01 	-1.00316533157174e+00	 1.44281303866123e-02	8.32423464061146e-05		1.41652704186796e+00
2.67000000000000e+00    	-1.88790549260204e+00 	 -3.09086515970377e-01   -9.51032131109970e-01 	-1.00413263075403e+00	 1.66108628440190e-02	9.48245963953085e-05		1.41723613766413e+00
2.70000000000000e+00    	-1.90916437302546e+00 	 -3.08725944905572e-01   -9.51029959515268e-01 	-1.00472980171441e+00	 1.71735009988398e-02	1.10956732515572e-04		1.41766600999708e+00
2.73000000000000e+00    	-1.93042725385100e+00 	 -3.08372294886062e-01   -9.51027422676349e-01 	-1.00486977363543e+00	 1.59497635353613e-02	1.28794490604086e-04		1.41775092082882e+00
2.76000000000000e+00    	-1.95168932110680e+00 	 -3.08063454350709e-01   -9.51024523025278e-01 	-1.00450520996188e+00	 1.29547914682597e-02	1.44608363262640e-04		1.41746201514331e+00
2.79000000000000e+00    	-1.97294537386126e+00 	 -3.07835005534033e-01   -9.51021337984991e-01 	-1.00363673131464e+00	 8.39526836941770e-03	1.55279450990678e-04		1.41681233516886e+00
2.82000000000000e+00    	-1.99419026177847e+00 	 -3.07716293589571e-01   -9.51017991434933e-01 	-1.00231797522804e+00	 2.65958184406910e-03	1.59733268577552e-04		1.41585607402573e+00
2.85000000000000e+00    	-2.01541943981668e+00 	 -3.07726880492759e-01   -9.51014601136710e-01 	-1.00065606252303e+00	 -3.71231156053242e-03	1.59686474319363e-04		1.41468242451123e+00
2.88000000000000e+00    	-2.03662960170049e+00 	 -3.07873784829174e-01   -9.51011221392945e-01 	-9.98805987381573e-01	 -1.00775206466658e-02	1.59291161679327e-04		1.41340545570807e+00
2.91000000000000e+00    	-2.05781929789804e+00 	 -3.08149869429505e-01   -9.51007805004873e-01 	-9.96957979605330e-01	 -1.57533663739173e-02	1.63680120463560e-04		1.41215204862721e+00
2.94000000000000e+00    	-2.07898940086974e+00 	 -3.08533652838895e-01   -9.51004203689773e-01 	-9.95318067837383e-01	 -2.00890776065269e-02	1.76894797077999e-04		1.41104984266836e+00
2.97000000000000e+00    	-2.10014327393061e+00 	 -3.08990687147784e-01   -9.51000212092309e-01 	-9.94083688918500e-01	 -2.25386176612683e-02	2.00014711234272e-04		1.41021644078694e+00
3.00000000000000e+00    	-2.12128654383116e+00 	 -3.09476473909422e-01   -9.50995642124779e-01 	-9.93417769462914e-01	 -2.27265573556078e-02	2.30331384083929e-04		1.40975012471943e+00
3.03000000000000e+00    	-2.14242646603507e+00 	 -3.09940701802554e-01   -9.50990399167002e-01 	-9.93425667318564e-01	 -2.04991767056025e-02	2.62063623880258e-04		1.40972154747322e+00
3.06000000000000e+00    	-2.16357098001677e+00 	 -3.10332410047859e-01   -9.50984527008059e-01 	-9.94139241129221e-01	 -1.59541777995268e-02	2.88496585267778e-04		1.41016575258816e+00
3.09000000000000e+00    	-2.18472764125056e+00 	 -3.10605536957598e-01   -9.50978197953836e-01 	-9.95511001065315e-01	 -9.44441998179669e-03	3.04784523592197e-04		1.41107457039111e+00
3.12000000000000e+00    	-2.20590265100286e+00 	 -3.10724227822293e-01   -9.50971645836766e-01 	-9.97419118647868e-01	 -1.55377433167340e-03	3.10272998498818e-04		1.41239067142498e+00
3.15000000000000e+00    	-2.22710016789988e+00 	 -3.10667270086666e-01   -9.50965064526915e-01 	-9.99681736737598e-01	 6.95370206022254e-03	3.09275593145264e-04		1.41400566632190e+00
3.18000000000000e+00    	-2.24832198887471e+00 	 -3.10431105833049e-01   -9.50958512082080e-01 	-1.00207731722809e+00	 1.52068967651657e-02	3.09800042799233e-04		1.41576491529785e+00
3.21000000000000e+00    	-2.26956756970421e+00 	 -3.10031034355903e-01   -9.50951862253891e-01 	-1.00436724619014e+00	 2.23159100973849e-02	3.20557782983007e-04		1.41748074689582e+00
3.24000000000000e+00    	-2.29083426486110e+00 	 -3.09500433119481e-01   -9.50944828612739e-01 	-1.00631764187379e+00	 2.74663443658446e-02	3.47362816136818e-04		1.41895374028901e+00
3.27000000000000e+00    	-2.31211763880046e+00 	 -3.08888051699872e-01   -9.50937057949992e-01 	-1.00771881450673e+00	 3.00096912758555e-02	3.90388637560901e-04		1.41999927573383e+00
3.30000000000000e+00    	-2.33341174399713e+00 	 -3.08253630251597e-01   -9.50928260291746e-01 	-1.00840233682376e+00	 2.95402429649880e-02	4.43522981983478e-04		1.42047460222937e+00
3.33000000000000e+00    	-2.35470935236619e+00 	 -3.07662239673477e-01   -9.50918324876645e-01 	-1.00825647231734e+00	 2.59502171435067e-02	4.96297256027954e-04		1.42030094488829e+00
3.36000000000000e+00    	-2.37600222348370e+00 	 -3.07177837411641e-01   -9.50907372641379e-01 	-1.00724039497168e+00	 1.94566560092337e-02	5.37845659041730e-04		1.41947598218629e+00
3.39000000000000e+00    	-2.39728154968202e+00 	 -3.06856598755390e-01   -9.50895716920691e-01 	-1.00539633360710e+00	 1.05959430424912e-02	5.61455681250660e-04		1.41807417890322e+00
3.42000000000000e+00    	-2.41853870225161e+00 	 -3.06740633988035e-01   -9.50883738707530e-01 	-1.00285705813923e+00	 1.84482325566350e-04	5.67871622871056e-04		1.41623537435399e+00
3.45000000000000e+00    	-2.43976630737430e+00 	 -3.06852733781392e-01   -9.50871718891135e-01 	-9.99844849578515e-01	 -1.07527275452397e-02	5.65820451323084e-04		1.41414485274003e+00
3.48000000000000e+00    	-2.46095952921522e+00 	 -3.07192774093813e-01   -9.50859693165677e-01 	-9.96658117692683e-01	 -2.10803046831281e-02	5.69212913780986e-04		1.41200995280189e+00
3.51000000000000e+00    	-2.48211728446039e+00 	 -3.07736324085044e-01   -9.50847394193033e-01 	-9.93643655805601e-01	 -2.96685767086940e-02	5.91819961100722e-04		1.41003839997977e+00
3.54000000000000e+00    	-2.50324302609412e+00 	 -3.08435815698543e-01   -9.50834316595629e-01 	-9.91155980212621e-01	 -3.55157459598403e-02	6.41411205122375e-04		1.40842179645540e+00
3.57000000000000e+00    	-2.52434477066551e+00 	 -3.09224360596302e-01   -9.50819891627932e-01 	-9.89509326147604e-01	 -3.78627557199650e-02	7.15821531946370e-04		1.40732469856969e+00
3.60000000000000e+00    	-2.54543421630919e+00 	 -3.10021977132465e-01   -9.50803708671412e-01 	-9.88931149432974e-01	 -3.62876113048334e-02	8.02867287426203e-04		1.40687677273062e+00
3.63000000000000e+00    	-2.56652506257085e+00 	 -3.10743667842307e-01   -9.50785692420623e-01 	-9.89526943424177e-01	 -3.07676381717457e-02	8.84570410338264e-04		1.40716417016135e+00
3.66000000000000e+00    	-2.58763090268361e+00 	 -3.11308512739308e-01   -9.50766153621819e-01 	-9.91264088617157e-01	 -2.17011645029356e-02	9.44310367220282e-04		1.40821742839835e+00
3.69000000000000e+00    	-2.60876320708731e+00 	 -3.11648753364766e-01   -9.50745678127414e-01 	-9.93977749235774e-01	 -9.88411562709231e-03	9.74094137954682e-04		1.40999659949127e+00
3.72000000000000e+00    	-2.62992988285702e+00 	 -3.11717773714476e-01   -9.50724886778422e-01 	-9.97396092141024e-01	 3.55816654519054e-03	9.78805692830160e-04		1.41237834280618e+00
3.75000000000000e+00    	-2.65113468110681e+00 	 -3.11495972229830e-01   -9.50704158275017e-01 	-1.00117746022397e+00	 1.72782181092963e-02	9.75331767705059e-04		1.41515221617803e+00
3.78000000000000e+00    	-2.67237741808084e+00 	 -3.10993776952883e-01   -9.50683430621779e-01 	-1.00495035375618e+00	 2.98420665015386e-02	9.86515389542372e-04		1.41803269908009e+00
3.81000000000000e+00    	-2.69365470615661e+00 	 -3.10251445546285e-01   -9.50662170783135e-01 	-1.00834870992570e+00	 3.98785459914103e-02	1.03211073705408e-03		1.42068943984665e+00
3.84000000000000e+00    	-2.71496077225999e+00 	 -3.09335719826510e-01   -9.50639536255620e-01 	-1.01103905564514e+00	 4.62261228622290e-02	1.12032411757249e-03		1.42279235364857e+00
3.87000000000000e+00    	-2.73628801533329e+00 	 -3.08333760375098e-01   -9.50614674029160e-01 	-1.01274064227833e+00	 4.80618746896692e-02	1.24349109465206e-03		1.42406288435277e+00
3.90000000000000e+00    	-2.75762717730609e+00 	 -3.07345002085578e-01   -9.50587044111431e-01 	-1.01324261229023e+00	 4.49998013547509e-02	1.37995183045790e-03		1.42432000538845e+00
3.93000000000000e+00    	-2.77896727240866e+00 	 -3.06471654622205e-01   -9.50556639019248e-01 	-1.01242239819895e+00	 3.71487875703114e-02	1.50182060569342e-03		1.42351023890170e+00
3.96000000000000e+00    	-2.80029562666110e+00 	 -3.05808593241326e-01   -9.50524003272774e-01 	-1.01026690623065e+00	 2.51235811765182e-02	1.58597751362537e-03		1.42171478556026e+00
3.99000000000000e+00    	-2.82159843826448e+00 	 -3.05433424240459e-01   -9.50490027791029e-01 	-1.00689363145846e+00	 1.00051934775962e-02	1.62410452505760e-03		1.41913266704830e+00
4.02000000000000e+00    	-2.84286214085537e+00 	 -3.05397596136891e-01   -9.50455580970495e-01 	-1.00256443015045e+00	 -6.74914276920440e-03	1.62756195555156e-03		1.41604506866446e+00
4.05000000000000e+00    	-2.86407555305095e+00 	 -3.05719518829487e-01   -9.50421111339017e-01 	-9.97682268922839e-01	 -2.34413210531319e-02	1.62454400914512e-03		1.41277105165663e+00
4.08000000000000e+00    	-2.88523241508990e+00 	 -3.06380651415512e-01   -9.50386385282900e-01 	-9.92762604770007e-01	 -3.83018586334920e-02	1.64986713850287e-03		1.40962666825869e+00
4.11000000000000e+00    	-2.90633359316728e+00 	 -3.07325334723387e-01   -9.50350487247485e-01 	-9.88376718420890e-01	 -4.96766564017730e-02	1.73092029469178e-03		1.40689704804324e+00
4.14000000000000e+00    	-2.92738813625301e+00 	 -3.08464757134615e-01   -9.50312112751536e-01 	-9.85073070191354e-01	 -5.62104518620094e-02	1.87538524897110e-03		1.40482457466567e+00
4.17000000000000e+00    	-2.94841259713526e+00 	 -3.09684922081008e-01   -9.50270060042561e-01 	-9.83291504996523e-01	 -5.70058980370839e-02	2.06620642765405e-03		1.40360825211964e+00
4.20000000000000e+00    	-2.96942854380495e+00 	 -3.10857948205221e-01   -9.50223727447668e-01 	-9.83290143457193e-01	 -5.17396889993372e-02	2.26670981143470e-03		1.40340359113520e+00
4.23000000000000e+00    	-2.99045881040634e+00 	 -3.11855568489176e-01   -9.50173399604262e-01 	-9.85103359350472e-01	 -4.07214744423982e-02	2.43461758141771e-03		1.40431221402048e+00
