0.00000000000000e+00    	0.00000000000000e+00 	 -3.09016994370000e-01  	9.51056516300000e-01    -1.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.41421356237310e+00
3.48000000000000e+00    	-2.46083802268181e+00 	 -3.09870159450040e-01   9.50847386881048e-01 	-1.00769097042999e+00	 -3.34977150572570e-02	-7.05218896615296e-04		1.42005763479300e+00
3.51000000000000e+00    	-2.48211698742138e+00 	 -3.10535092965487e-01   9.50831904375907e-01 	-1.00563318169164e+00	 -2.88354583831757e-02	-7.56230146802718e-04		1.41849573551120e+00
3.54000000000000e+00    	-2.50337231131038e+00 	 -3.11066564716900e-01   9.50815562520479e-01 	-1.00287253976885e+00	 -2.08881787360216e-02	-7.84087620386635e-04		1.41640045955469e+00
3.57000000000000e+00    	-2.52459773359566e+00 	 -3.11401255219936e-01   9.50798835086373e-01 	-9.99637956709949e-01	 -1.03309382908340e-02	-7.91470205908423e-04		1.41399554426678e+00
3.60000000000000e+00    	-2.54578878863457e+00 	 -3.11493132593916e-01   9.50782035736264e-01 	-9.96222471789079e-01	 1.84863277206619e-03	-7.90865812695917e-04		1.41154640597091e+00
3.63000000000000e+00    	-2.56694368552655e+00 	 -3.11319446800283e-01   9.50765146923140e-01 	-9.92966064143124e-01	 1.44391945026366e-02	-8.00371694438186e-04		1.40932279321404e+00
3.66000000000000e+00    	-2.58806428688154e+00 	 -3.10884619865708e-01   9.50747770502874e-01 	-9.90228033965327e-01	 2.61245789494413e-02	-8.36624618625470e-04		1.40756340987427e+00
3.69000000000000e+00    	-2.60915684330979e+00 	 -3.10221357002970e-01   9.50729236474608e-01 	-9.88348094401510e-01	 3.56211765414330e-02	-9.07578636399180e-04		1.40645001604190e+00
3.72000000000000e+00    	-2.63023207304678e+00 	 -3.09388600576269e-01   9.50708841228395e-01 	-9.87599561311589e-01	 4.18189145796498e-02	-1.00824823569543e-03		1.40609485159571e+00
3.75000000000000e+00    	-2.65130428587079e+00 	 -3.08466358353062e-01   9.50686125712876e-01 	-9.88142642429092e-01	 4.39096277255297e-02	-1.12158414230873e-03		1.40654015056262e+00
3.78000000000000e+00    	-2.67238952597244e+00 	 -3.07547870328551e-01   9.50661076250964e-01 	-9.89988697118707e-01	 4.14877190837851e-02	-1.22461475078804e-03		1.40776430944205e+00
3.81000000000000e+00    	-2.69350305423914e+00 	 -3.06729945367545e-01   9.50634153152865e-01 	-9.92985769884739e-01	 3.46110245119355e-02	-1.29768751289079e-03		1.40968803151770e+00
3.84000000000000e+00    	-2.71465676414503e+00 	 -3.06102546081370e-01   9.50606119293868e-01 	-9.96831326882986e-01	 2.38139560097826e-02	-1.33310097960434e-03		1.41217618444525e+00
3.87000000000000e+00    	-2.73585720302849e+00 	 -3.05738809488354e-01   9.50577725612923e-01 	-1.00111119831883e+00	 1.00697976492545e-02	-1.33937907642928e-03		1.41503598051794e+00
3.90000000000000e+00    	-2.75710470544680e+00 	 -3.05686655997551e-01   9.50549376322730e-01 	-1.00535667443328e+00	 -5.29569921349893e-03	-1.33902924602195e-03		1.41801688292383e+00
3.93000000000000e+00    	-2.77839379355793e+00 	 -3.05962954077859e-01   9.50520913256714e-01 	-1.00910713095469e+00	 -2.07317361471874e-02	-1.36025577632960e-03		1.42081978340782e+00
3.96000000000000e+00    	-2.79971459852308e+00 	 -3.06550884119859e-01   9.50491616606950e-01 	-1.01196516223135e+00	 -3.46181137633441e-02	-1.42568563159811e-03		1.42312119510250e+00
3.99000000000000e+00    	-2.82105476529642e+00 	 -3.07400737555695e-01   9.50460434531851e-01 	-1.01363498829412e+00	 -4.54327510671797e-02	-1.54259298226841e-03		1.42461307166426e+00
4.02000000000000e+00    	-2.84240122922142e+00 	 -3.08433991955671e-01   9.50426361511385e-01 	-1.01394120729313e+00	 -5.19135788058043e-02	-1.69874276743617e-03		1.42505251736154e+00
4.05000000000000e+00    	-2.86374141057978e+00 	 -3.09550211873279e-01   9.50388822111257e-01 	-1.01283123220118e+00	 -5.31985762856082e-02	-1.86593018097395e-03		1.42431059644181e+00
4.08000000000000e+00    	-2.88506368717735e+00 	 -3.10636172408426e-01   9.50347906986041e-01 	-1.01036866531579e+00	 -4.89304839168973e-02	-2.01035019050026e-03		1.42240749211196e+00
4.11000000000000e+00    	-2.90635735178730e+00 	 -3.11576540682640e-01   9.50304355276884e-01 	-1.00672517739733e+00	 -3.93157945910239e-02	-2.10616833888365e-03		1.41952307147686e+00
4.14000000000000e+00    	-2.92761251486760e+00 	 -3.12265382378748e-01   9.50259267565350e-01 	-1.00217523270499e+00	 -2.51304263501033e-02	-2.14708114402854e-03		1.41597716977827e+00
4.17000000000000e+00    	-2.94882047419944e+00 	 -3.12617606712033e-01   9.50213638766994e-01 	-9.97092471413334e-01	 -7.66747825637967e-03	-2.15091680335375e-03		1.41218157940651e+00
4.20000000000000e+00    	-2.96997489037893e+00 	 -3.12579229703559e-01   9.50167884948135e-01 	-9.91940902066658e-01	 1.13731588670218e-02	-2.15458713315632e-03		1.40857401089937e+00
4.23000000000000e+00    	-2.99107370583750e+00 	 -3.12135138797824e-01   9.50121564638516e-01 	-9.87250996634090e-01	 3.00469990437817e-02	-2.20041788746423e-03		1.40555049512475e+00
