0.00000000000000e+00    	0.00000000000000e+00 	 -1.83697019870000e-16  	-1.00000000000000e+00    -1.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.41421356237310e+00
2.91000000000000e+01    	-2.00636681696639e+01 	 -8.49098725682464e-03   4.80187581383038e-01 	-8.17483789542075e-01	 2.41500860180561e-01	2.63286014753552e-01		1.34012012043579e+00
2.91300000000000e+01    	-2.00816979906499e+01 	 -2.48422467991970e-03   4.85996038867689e-01 	-7.90338235743964e-01	 2.88744935592446e-01	2.53089304717275e-01		1.33118832659825e+00
2.91600000000000e+01    	-2.00994174686509e+01 	 4.29670706444654e-03   4.91564518860002e-01 	-7.84293017428774e-01	 3.07107563996940e-01	2.40306176639932e-01		1.32935234290348e+00
2.91900000000000e+01    	-2.01172451808884e+01 	 1.11162997312555e-02   4.96833199193574e-01 	-8.01771498909997e-01	 2.92411876300485e-01	2.27499093791428e-01		1.33420316276865e+00
2.92200000000000e+01    	-2.01356004923856e+01 	 1.71832622484511e-02   5.01806998936222e-01 	-8.41058056516534e-01	 2.43921420619522e-01	2.17378100694060e-01		1.34689626643249e+00
2.92500000000000e+01    	-2.01547788309092e+01 	 2.17541254405622e-02   5.06539181556735e-01 	-8.96525349977329e-01	 1.64841409833258e-01	2.11552067663586e-01		1.36955637740128e+00
2.92800000000000e+01    	-2.01748698660164e+01 	 2.42525184997106e-02   5.11094002118332e-01 	-9.60135049673195e-01	 6.24185133309845e-02	2.09677941184415e-01		1.40346721494901e+00
2.93100000000000e+01    	-2.01957612534086e+01 	 2.43721230102089e-02   5.15507736933628e-01 	-1.02362371406730e+00	 -5.27785709925188e-02	2.09535701593216e-01		1.44723747042395e+00
2.93400000000000e+01    	-2.02172219493478e+01 	 2.21136865483635e-02   5.19769572901553e-01 	-1.08033000470846e+00	 -1.68441429892725e-01	2.08051660066103e-01		1.49625229411151e+00
2.93700000000000e+01    	-2.02390083940285e+01 	 1.77408886317045e-02   5.23829964154503e-01 	-1.12592590802412e+00	 -2.72400319895547e-01	2.02652928559964e-01		1.54369015482158e+00
2.94000000000000e+01    	-2.02609365439616e+01 	 1.16923124465175e-02   5.27625755779244e-01 	-1.15813719745749e+00	 -3.54107693894455e-01	1.92219939091323e-01		1.58228396060701e+00
2.94300000000000e+01    	-2.02829032319359e+01 	 4.49998071028060e-03   5.31106223308809e-01 	-1.17602554670877e+00	 -4.05459656593802e-01	1.77342164350715e-01		1.60589036453097e+00
2.94600000000000e+01    	-2.03048717665607e+01 	 -3.25971237531328e-03   5.34251355140474e-01 	-1.17930677864922e+00	 -4.21113396000639e-01	1.60009720584637e-01		1.61049808479885e+00
2.94900000000000e+01    	-2.03268406413631e+01 	 -1.09834711073854e-02   5.37081331491549e-01 	-1.16789245272223e+00	 -3.98588050942245e-01	1.42987048666106e-01		1.59476973622079e+00
2.95200000000000e+01    	-2.03488049664601e+01 	 -1.80404714277632e-02   5.39658397403631e-01 	-1.14168192137847e+00	 -3.38372233535861e-01	1.29034338283767e-01		1.56031510871580e+00
2.95500000000000e+01    	-2.03707128635671e+01 	 -2.37718456438618e-02   5.42080303441827e-01 	-1.10063276830605e+00	 -2.44151292912664e-01	1.20059248179556e-01		1.51175942781033e+00
2.95800000000000e+01    	-2.03924206328745e+01 	 -2.75134260532700e-02   5.44461108871000e-01 	-1.04521718083331e+00	 -1.23133328444884e-01	1.16301326497233e-01		1.45642259328399e+00
2.96100000000000e+01    	-2.04136646020890e+01 	 -2.86686799432831e-02   5.46894613275140e-01 	-9.77396241842642e-01	 1.37655783410364e-02	1.15814850022044e-01		1.40317710364758e+00
2.96400000000000e+01    	-2.04340892129758e+01 	 -2.68442665355977e-02   5.49404950605149e-01 	-9.01980613258300e-01	 1.52402162478375e-01	1.14734755710511e-01		1.36013216636835e+00
2.96700000000000e+01    	-2.04533685080573e+01 	 -2.20077489311672e-02   5.51909962459473e-01 	-8.27561556943866e-01	 2.77089892940481e-01	1.08703820776260e-01		1.33171072682940e+00
2.97000000000000e+01    	-2.04713908875978e+01 	 -1.45684268792182e-02   5.54234010505137e-01 	-7.65715078058153e-01	 3.73269827125091e-01	9.50199611558870e-02		1.31707203205659e+00
2.97300000000000e+01    	-2.04883899260668e+01 	 -5.31488740779632e-03   5.56176585847428e-01 	-7.28069555637879e-01	 4.29912537287536e-01	7.41623856777081e-02		1.31164405499859e+00
2.97600000000000e+01    	-2.05049220665520e+01 	 4.73578398993113e-03   5.57595804541205e-01 	-7.22583473269581e-01	 4.40581867532288e-01	4.96895463895499e-02		1.31099515973972e+00
2.97900000000000e+01    	-2.05217035128724e+01 	 1.44744607934871e-02   5.58461594559107e-01 	-7.50879097060224e-01	 4.03490818371423e-01	2.67231919941057e-02		1.31428246123213e+00
2.98200000000000e+01    	-2.05393835903066e+01 	 2.28019489243437e-02   5.58862897192166e-01 	-8.07593637785907e-01	 3.21598763407046e-01	9.81442046257323e-03		1.32503946026759e+00
2.98500000000000e+01    	-2.05583357283280e+01 	 2.87560067169156e-02   5.58969185740053e-01 	-8.81992958344713e-01	 2.03037727032558e-01	9.39591168189575e-04		1.34875378776105e+00
2.98800000000000e+01    	-2.05785580202204e+01 	 3.16883641358084e-02   5.58954980710548e-01 	-9.61494444401805e-01	 6.09313193962540e-02	-1.47131830449735e-03		1.38859150115376e+00
2.99100000000000e+01    	-2.05997492975020e+01 	 3.14045720538270e-02   5.58922033349929e-01 	-1.03551635049288e+00	 -8.84379361461469e-02	-1.68895354143718e-03		1.44226149960815e+00
2.99400000000000e+01    	-2.06215058001436e+01 	 2.81544270418692e-02   5.58867353288106e-01 	-1.09752716870726e+00	 -2.28667264543874e-01	-4.45099585617696e-03		1.50228972415066e+00
2.99700000000000e+01    	-2.06434948987713e+01 	 2.24860087898299e-02   5.58708551885182e-01 	-1.14471257572302e+00	 -3.45843423180412e-01	-1.28887583580132e-02		1.55889084751550e+00
3.00000000000000e+01    	-2.06655237653592e+01 	 1.50779697670155e-02   5.58334008845420e-01 	-1.17647513403650e+00	 -4.29758404769129e-01	-2.76739924380413e-02		1.60298218247533e+00
3.00300000000000e+01    	-2.06875242432751e+01 	 6.63193764605112e-03   5.57644752265778e-01 	-1.19306088656782e+00	 -4.74019407448996e-01	-4.72759833871291e-02		1.62798147910273e+00
3.00600000000000e+01    	-2.07095050644363e+01 	 -2.16777299262680e-03   5.56578056436806e-01 	-1.19476044461791e+00	 -4.75746218090945e-01	-6.87550021614875e-02		1.63049508873031e+00
3.00900000000000e+01    	-2.07315007011306e+01 	 -1.06541466373879e-02   5.55116917592559e-01 	-1.18160161367890e+00	 -4.35309641593391e-01	-8.86941367230711e-02		1.61044823182920e+00
3.01200000000000e+01    	-2.07535232533635e+01 	 -1.81653778674453e-02   5.53290731157910e-01 	-1.15338558761407e+00	 -3.56270422517097e-01	-1.04126088316622e-01		1.57100896558374e+00
3.01500000000000e+01    	-2.07755158793886e+01 	 -2.40445247435198e-02   5.51168325317299e-01 	-1.11003907318016e+00	 -2.45493393705290e-01	-1.13408227849582e-01		1.51832643936790e+00
3.01800000000000e+01    	-2.07973125462987e+01 	 -2.76745286378241e-02   5.48840259253333e-01 	-1.05236139329885e+00	 -1.13250078333361e-01	-1.16923185923227e-01		1.46080837680883e+00
3.02100000000000e+01    	-2.08186267140593e+01 	 -2.85682297649151e-02   5.46387005742562e-01 	-9.83178726781643e-01	 2.70883516498784e-02	-1.17283771048930e-01		1.40752608165623e+00
3.02400000000000e+01    	-2.08391073984401e+01 	 -2.65052835094472e-02   5.43838516704276e-01 	-9.08505863187491e-01	 1.60289776850718e-01	-1.18602785015015e-01		1.36570214052048e+00
3.02700000000000e+01    	-2.08584788667915e+01 	 -2.16524365107487e-02   5.41147359797504e-01 	-8.37718878197790e-01	 2.71584933865525e-01	-1.24757094603395e-01		1.33831820874020e+00
3.03000000000000e+01    	-2.08767041024779e+01 	 -1.45775237568234e-02   5.38201989918896e-01 	-7.81837421249503e-01	 3.49289790559510e-01	-1.37470625299963e-01		1.32369606929821e+00
3.03300000000000e+01    	-2.08940598832110e+01 	 -6.13734189987520e-03   5.34880539172237e-01 	-7.50351779282193e-01	 3.86446682693680e-01	-1.55476254049456e-01		1.31777907739126e+00
3.03600000000000e+01    	-2.09110684990856e+01 	 2.68249479427738e-03   5.31113896467194e-01 	-7.48270469385450e-01	 3.81050207741661e-01	-1.75222973790620e-01		1.31750182038520e+00
3.03900000000000e+01    	-2.09283305675879e+01 	 1.08996405914355e-02   5.26925570209952e-01 	-7.74767556104612e-01	 3.35560631187909e-01	-1.92540688635935e-01		1.32285207788926e+00
3.04200000000000e+01    	-2.09463398850421e+01 	 1.76387361144303e-02   5.22433101168513e-01 	-8.23752433895863e-01	 2.56430733343635e-01	-2.04411843089031e-01		1.33645388807380e+00
3.04500000000000e+01    	-2.09653509566965e+01 	 2.22385782573260e-02   5.17808856154991e-01 	-8.85989085069217e-01	 1.53577863647298e-01	-2.10163037868772e-01		1.36115073432390e+00
3.04800000000000e+01    	-2.09853510756273e+01 	 2.43518179724149e-02   5.13214009934827e-01 	-9.51888155872359e-01	 3.92665832542469e-02	-2.11553578806989e-01		1.39727872758322e+00
3.05100000000000e+01    	-2.10061408924212e+01 	 2.39807898638938e-02   5.08739915758996e-01 	-1.01372546139197e+00	 -7.37086039087960e-02	-2.11711658165583e-01		1.44149023429497e+00
3.05400000000000e+01    	-2.10274612787153e+01 	 2.14198877457713e-02   5.04388943405974e-01 	-1.06645113641570e+00	 -1.73907822862604e-01	-2.13601810405169e-01		1.48767862477872e+00
3.05700000000000e+01    	-2.10490895933980e+01 	 1.71431573967987e-02   5.00095781288901e-01 	-1.10728977118334e+00	 -2.52483544410583e-01	-2.18913939992467e-01		1.52897413015669e+00
3.06000000000000e+01    	-2.10708756369901e+01 	 1.16991829136963e-02   4.95765384739521e-01 	-1.13491358761227e+00	 -3.03622015580276e-01	-2.27747433123977e-01		1.55951405026904e+00
3.06300000000000e+01    	-2.10927331000597e+01 	 5.64476546842135e-03   4.91305887228666e-01 	-1.14877145528086e+00	 -3.24485707147398e-01	-2.38913796316859e-01		1.57545124731982e+00
3.06600000000000e+01    	-2.11146122970115e+01 	 -4.85703146294606e-04   4.86648708219431e-01 	-1.14874538243327e+00	 -3.14984184517702e-01	-2.50529038814771e-01		1.57530815697993e+00
3.06900000000000e+01    	-2.11364703376670e+01 	 -6.19194655383361e-03   4.81757068505979e-01 	-1.13508897206566e+00	 -2.77538115385132e-01	-2.60662542346963e-01		1.55993568488556e+00
3.07200000000000e+01    	-2.11582456641413e+01 	 -1.10168703084919e-02   4.76625999650645e-01 	-1.10856647621597e+00	 -2.16853439911356e-01	-2.67915653172345e-01		1.53222839152851e+00
3.07500000000000e+01    	-2.11798410959338e+01 	 -1.45647684161737e-02   4.71275748949183e-01 	-1.07072732287302e+00	 -1.39633653492039e-01	-2.71838537759167e-01		1.49661309220032e+00
3.07800000000000e+01    	-2.12011212704913e+01 	 -1.65346643631756e-02   4.65739588918008e-01 	-1.02423580496384e+00	 -5.41137589110244e-02	-2.73080445026238e-01		1.45827302400104e+00
3.08100000000000e+01    	-2.12219318161236e+01 	 -1.67658773639497e-02   4.60048154879095e-01 	-9.73104524120686e-01	 3.06902300234361e-02	-2.73172634600310e-01		1.42214541920913e+00
3.08400000000000e+01    	-2.12421425007206e+01 	 -1.52808668441673e-02   4.54215482466571e-01 	-9.22600060674835e-01	 1.06021293946987e-01	-2.73941329823002e-01		1.39193219623393e+00
3.08700000000000e+01    	-2.12617022965859e+01 	 -1.23024914379288e-02   4.48234115862265e-01 	-8.78624617426519e-01	 1.64533299528239e-01	-2.76749845966394e-01		1.36954112835065e+00
3.09000000000000e+01    	-2.12806797197770e+01 	 -8.22967184157774e-03   4.42083885524599e-01 	-8.46619277165265e-01	 2.01238991814718e-01	-2.81934021980100e-01		1.35526680954132e+00
3.09300000000000e+01    	-2.12992633085025e+01 	 -3.57571711175644e-03   4.35751048233901e-01 	-8.30358039033470e-01	 2.13997586071334e-01	-2.88729955511016e-01		1.34857496159511e+00
3.09600000000000e+01    	-2.13177179760022e+01 	 1.11041526037779e-03   4.29247436598122e-01 	-8.31125403221868e-01	 2.03506256626696e-01	-2.95707676028095e-01		1.34893560336617e+00
3.09900000000000e+01    	-2.13363164735849e+01 	 5.32022113155120e-03   4.22618774977138e-01 	-8.47585228066283e-01	 1.72928226621233e-01	-3.01451776564868e-01		1.35616299315114e+00
3.10200000000000e+01    	-2.13552749444443e+01 	 8.64829180857780e-03   4.15937112361403e-01 	-8.76322462290574e-01	 1.27294096847794e-01	-3.05146459754554e-01		1.37013109113984e+00
3.10500000000000e+01    	-2.13747157017525e+01 	 1.08349314006478e-02   4.09280612271268e-01 	-9.12779703918663e-01	 7.27530773769492e-02	-3.06818397756444e-01		1.39017888322168e+00
3.10800000000000e+01    	-2.13946650848926e+01 	 1.17823404508743e-02   4.02710512952492e-01 	-9.52216075161388e-01	 1.57516890011430e-02	-3.07183464596738e-01		1.41468203156179e+00
3.11100000000000e+01    	-2.14150776981115e+01 	 1.15422643395201e-02   3.96255935666879e-01 	-9.90401887864789e-01	 -3.77343634363357e-02	-3.07238334279636e-01		1.44108125229669e+00
3.11400000000000e+01    	-2.14358694983719e+01 	 1.02821829379894e-02   3.89911649960547e-01 	-1.02395958382806e+00	 -8.27866880503229e-02	-3.07830147933424e-01		1.46632406548089e+00
3.11700000000000e+01    	-2.14569448210897e+01 	 8.24334259962142e-03   3.83646504899137e-01 	-1.05043398812253e+00	 -1.15890313631224e-01	-3.09386046109109e-01		1.48746826982076e+00
3.12000000000000e+01    	-2.14782113426899e+01 	 5.70232819392308e-03   3.77416391397175e-01 	-1.06823398274019e+00	 -1.35062755740409e-01	-3.11858884901024e-01		1.50220562971947e+00
3.12300000000000e+01    	-2.14995844971478e+01 	 2.94152869192749e-03   3.71176276055685e-01 	-1.07655301698127e+00	 -1.39827451470296e-01	-3.14844219259084e-01		1.50918686614912e+00
3.12600000000000e+01    	-2.15209859010798e+01 	 2.28156853692001e-04   3.64888491192657e-01 	-1.07531486349610e+00	 -1.31085551622170e-01	-3.17784480437665e-01		1.50813542280087e+00
3.12900000000000e+01    	-2.15423402017553e+01 	 -2.20114430635480e-03   3.58526722053168e-01 	-1.06514577850737e+00	 -1.10915086186709e-01	-3.20180644990144e-01		1.49978442825700e+00
3.13200000000000e+01    	-2.15635735624545e+01 	 -4.15306700628874e-03   3.52076328120390e-01 	-1.04735065000307e+00	 -8.23064305240382e-02	-3.21751447504899e-01		1.48567887732812e+00
3.13500000000000e+01    	-2.15846157527204e+01 	 -5.48927910931105e-03   3.45532117681845e-01 	-1.02386077334414e+00	 -4.88363832324395e-02	-3.22502347519027e-01		1.46788406888125e+00
3.13800000000000e+01    	-2.16054065055678e+01 	 -6.13646797780030e-03   3.38894914408251e-01 	-9.97119537342557e-01	 -1.42903849055256e-02	-3.22691298854022e-01		1.44864808052442e+00
3.14100000000000e+01    	-2.16259051559780e+01 	 -6.09256414306786e-03   3.32168355523508e-01 	-9.69881440392050e-01	 1.77403398104450e-02	-3.22708386641521e-01		1.43007881981460e+00
3.14400000000000e+01    	-2.16461007249188e+01 	 -5.42617047682441e-03   3.25357180322954e-01 	-9.44923613308860e-01	 4.42405298762068e-02	-3.22916824985715e-01		1.41389997359476e+00
3.14700000000000e+01    	-2.16660184005791e+01 	 -4.26706549120296e-03   3.18467593927323e-01 	-9.24704997416347e-01	 6.30748636051974e-02	-3.23519630466714e-01		1.40132891284056e+00
3.15000000000000e+01    	-2.16857188567834e+01 	 -2.78793281227578e-03   3.11509214861640e-01 	-9.11042022935828e-01	 7.31647448972325e-02	-3.24505462197745e-01		1.39307373905585e+00
3.15300000000000e+01    	-2.17052892947995e+01 	 -1.18012791079745e-03   3.04497156328911e-01 	-9.04880455837158e-01	 7.45130026410727e-02	-3.25689232319916e-01		1.38940069921092e+00
3.15600000000000e+01    	-2.17248283835587e+01 	 3.71970573603481e-04   2.97452580061302e-01 	-9.06220145765649e-01	 6.80832848920650e-02	-3.26817956670953e-01		1.39020871205578e+00
3.15900000000000e+01    	-2.17444295932908e+01 	 1.71329323943419e-03   2.90400812125210e-01 	-9.14202251553031e-01	 5.55677241257145e-02	-3.27685758944737e-01		1.39507400711372e+00
3.16200000000000e+01    	-2.17641675927618e+01 	 2.73351057614360e-03   2.83367397483599e-01 	-9.27321054912770e-01	 3.90918211302844e-02	-3.28206831815298e-01		1.40327197428512e+00
3.16500000000000e+01    	-2.17840905971929e+01 	 3.37386011399827e-03   2.76373521257433e-01 	-9.43696221508195e-01	 2.09086599118418e-02	-3.28424128620516e-01		1.41381121045502e+00
3.16800000000000e+01    	-2.18042190203777e+01 	 3.62569430522269e-03   2.69432458947725e-01 	-9.61342959764678e-01	 3.12717003396393e-03	-3.28464964773588e-01		1.42551018886757e+00
3.17100000000000e+01    	-2.18245488201010e+01 	 3.52268773456713e-03   2.62548116802212e-01 	-9.78398307741071e-01	 -1.24957257201662e-02	-3.28474758663392e-01		1.43712040512646e+00
3.17400000000000e+01    	-2.18450572031172e+01 	 3.12942125757960e-03   2.55715762947030e-01 	-9.93286745810831e-01	 -2.46865977369756e-02	-3.28560716139195e-01		1.44747370673916e+00
3.17700000000000e+01    	-2.18657087267480e+01 	 2.52892812808538e-03   2.48924292067213e-01 	-1.00482620515772e+00	 -3.27125714844245e-02	-3.28764108914891e-01		1.45562071097363e+00
3.18000000000000e+01    	-2.18864606994194e+01 	 1.81105727498403e-03   2.42159090092679e-01 	-1.01228313256955e+00	 -3.63743987910021e-02	-3.29063395874433e-01		1.46093222152044e+00
3.18300000000000e+01    	-2.19072675848197e+01 	 1.06264916016048e-03   2.35404707315472e-01 	-1.01538543582113e+00	 -3.59489801603004e-02	-3.29398643851590e-01		1.46314844736394e+00
3.18600000000000e+01    	-2.19280845855467e+01 	 3.59871239356767e-04   2.28646884166449e-01 	-1.01429940677753e+00	 -3.20947376296247e-02	-3.29703121614814e-01		1.46237392864319e+00
3.18900000000000e+01    	-2.19488707099122e+01 	 -2.37269305586990e-04   2.21873805774904e-01 	-1.00957445396674e+00	 -2.57325165604889e-02	-3.29929402326561e-01		1.45902575406685e+00
3.19200000000000e+01    	-2.19695915166585e+01 	 -6.88297087592560e-04   2.15076690061565e-01 	-1.00205920788026e+00	 -1.79145021177657e-02	-3.30062323805635e-01		1.45374850750730e+00
3.19500000000000e+01    	-2.19902215136412e+01 	 -9.73555197506135e-04   2.08249919415770e-01 	-9.92794462728478e-01	 -9.69397547361409e-03	-3.30117319684942e-01		1.44731208215118e+00
3.19800000000000e+01    	-2.20107459715764e+01 	 -1.09342967274473e-03   2.01390926768016e-01 	-9.82891796979920e-01	 -2.00886392606567e-03	-3.30127989951744e-01		1.44050852474196e+00
3.20100000000000e+01    	-2.20311617970295e+01 	 -1.06562806994280e-03   1.94499976976383e-01 	-9.73410298267756e-01	 4.40898748894584e-03	-3.30129856981031e-01		1.43406163410598e+00
3.20400000000000e+01    	-2.20514771517642e+01 	 -9.20831678494565e-04   1.87579886321174e-01 	-9.65246031255226e-01	 9.08974575517489e-03	-3.30147304292427e-01		1.42855863263060e+00
3.20700000000000e+01    	-2.20717097126434e+01 	 -6.97292169119579e-04   1.80635642830358e-01 	-9.59048358265082e-01	 1.18423543889091e-02	-3.30188037086241e-01		1.42440799446061e+00
3.21000000000000e+01    	-2.20918837701615e+01 	 -4.35141676728130e-04   1.73673864997196e-01 	-9.55173426973737e-01	 1.27336167287723e-02	-3.30245443666518e-01		1.42182294033197e+00
3.21300000000000e+01    	-2.21120266469682e+01 	 -1.71238390298003e-04   1.66702075923978e-01 	-9.53678796250323e-01	 1.20367867869253e-02	-3.30305879038584e-01		1.42082726057078e+00
3.21600000000000e+01    	-2.21321650681032e+01 	 6.47602540119083e-05   1.59727849190650e-01 	-9.54356034476366e-01	 1.01610252124469e-02	-3.30356554619104e-01		1.42127905076893e+00
3.21900000000000e+01    	-2.21523220811523e+01 	 2.52684120190091e-04   1.52757955480212e-01 	-9.56792204154324e-01	 7.57475264394199e-03	-3.30390613802846e-01		1.42290781728724e+00
3.22200000000000e+01    	-2.21725149376398e+01 	 3.82426250106295e-04   1.45797664709097e-01 	-9.60447824075423e-01	 4.73494016353267e-03	-3.30408159478690e-01		1.42536030331971e+00
3.22500000000000e+01    	-2.21927540922954e+01 	 4.53044046424203e-04   1.38850325086381e-01 	-9.64738473501313e-01	 2.03132816767499e-03	-3.30414109005433e-01		1.42824995430689e+00
3.22800000000000e+01    	-2.22130432453036e+01 	 4.70821561101281e-04   1.31917267373276e-01 	-9.69109039972568e-01	 -2.49472217306522e-04	-3.30414823309042e-01		1.43120450986408e+00
3.23100000000000e+01    	-2.22333802006882e+01 	 4.46799136895767e-04   1.24998004050512e-01 	-9.73092679631861e-01	 -1.93900106987489e-03	-3.30415322685687e-01		1.43390634573662e+00
3.23400000000000e+01    	-2.22537582522916e+01 	 3.94237865046602e-04   1.18090637944812e-01 	-9.76349929615004e-01	 -2.98325972179674e-03	-3.30418024571383e-01		1.43612121906873e+00
3.23700000000000e+01    	-2.22741678158026e+01 	 3.26380711480329e-04   1.11192374479080e-01 	-9.78686514565773e-01	 -3.42454584556391e-03	-3.30422966187253e-01		1.43771289132814e+00
3.24000000000000e+01    	-2.22945980690534e+01 	 2.54742274704008e-04   1.04300040874446e-01 	-9.80050990087007e-01	 -3.37407970003380e-03	-3.30428867083973e-01		1.43864330665622e+00
3.24300000000000e+01    	-2.23150384178448e+01 	 1.88034461586111e-04   9.74105409671565e-02 	-9.80515420144017e-01	 -2.98086487800987e-03	-3.30434274510376e-01		1.43896010523809e+00
3.24600000000000e+01    	-2.23354796580499e+01 	 1.31730187075283e-04   9.05212029367334e-02 	-9.80243789639501e-01	 -2.40175198145680e-03	-3.30438286723940e-01		1.43877486663913e+00
3.24900000000000e+01    	-2.23559147545216e+01 	 8.81855535282136e-05   8.36300015150250e-02 	-9.79453768336629e-01	 -1.77670426998302e-03	-3.30440725119677e-01		1.43823639009883e+00
3.25200000000000e+01    	-2.23763392059810e+01 	 5.71831367647027e-05   7.67356541170302e-02 	-9.78377693397474e-01	 -1.21193377938069e-03	-3.30441916528855e-01		1.43750347475076e+00
3.25500000000000e+01    	-2.23967510142487e+01 	 3.67257088627761e-05   6.98376031971935e-02 	-9.77228166944244e-01	 -7.72035877869675e-04	-3.30442353587465e-01		1.43672114042810e+00
3.25800000000000e+01    	-2.24171503234050e+01 	 2.39026320897327e-05   6.29359070533009e-02 	-9.76172496300917e-01	 -4.80695555046059e-04	-3.30442442396638e-01		1.43600319684172e+00
3.26100000000000e+01    	-2.24375388331599e+01 	 1.56707638481890e-05   5.60310690940458e-02 	-9.75318487094970e-01	 -3.28200045371676e-04	-3.30442412741371e-01		1.43542274160710e+00
3.26400000000000e+01    	-2.24579191130041e+01 	 9.43465646439519e-06   4.91238404049885e-02 	-9.74712103927564e-01	 -2.83087627653630e-04	-3.30442352080950e-01		1.43501077129417e+00
3.26700000000000e+01    	-2.24782939441061e+01 	 3.36870989103231e-06   4.22150306576117e-02 	-9.74345579871358e-01	 -3.04935594069598e-04	-3.30442280815760e-01		1.43476182795309e+00
3.27000000000000e+01    	-2.24986657940932e+01 	 -3.51541293114596e-06   3.53053570000384e-02 	-9.74173013150314e-01	 -3.55564266371801e-04	-3.30442206792701e-01		1.43464463823148e+00
3.27300000000000e+01    	-2.25190364910352e+01 	 -1.15020247605845e-05   2.83953501413322e-02 	-9.74129577011027e-01	 -4.06701022078384e-04	-3.30442142111549e-01		1.43461514264163e+00
3.27600000000000e+01    	-2.25394071161567e+01 	 -2.04199021505320e-05   2.14853235930952e-02 	-9.74150292547406e-01	 -4.43203556371632e-04	-3.30442097435645e-01		1.43462920946747e+00
3.27900000000000e+01    	-2.25597780899063e+01 	 -2.99129250376912e-05   1.45753989273884e-02 	-9.74184840046915e-01	 -4.62041205711051e-04	-3.30442074640827e-01		1.43465266902907e+00
3.28200000000000e+01    	-2.25801493911745e+01 	 -3.96541510531867e-05   7.66556961875694e-03 	-9.74205965911851e-01	 -4.68153839336890e-04	-3.30442067250852e-01		1.43466701467458e+00
3.28500000000000e+01    	-2.26005208297763e+01 	 -4.94550731795435e-05   7.55780241862378e-04 	-9.74210462485638e-01	 -4.68888011394015e-04	-3.30442066337120e-01		1.43467006809147e+00
3.28800000000000e+01    	-2.26208922897067e+01 	 -5.92599175433757e-05   -6.15400293958054e-03 	-9.74213210498823e-01	 -4.68867654643532e-04	-3.30442066302770e-01		1.43467193411238e+00
3.29100000000000e+01    	-2.26412638743093e+01 	 -6.90515720016450e-05   -1.30637499472741e-02 	-9.74236134523294e-01	 -4.66889732881139e-04	-3.30442067920894e-01		1.43468750048530e+00
3.29400000000000e+01    	-2.26616359113531e+01 	 -7.87229787592878e-05   -1.99733657546158e-02 	-9.74294915828460e-01	 -4.55815035285031e-04	-3.30442078516049e-01		1.43472741593326e+00
3.29700000000000e+01    	-2.26820088112126e+01 	 -8.79795513941600e-05   -2.68827315476388e-02 	-9.74386772247321e-01	 -4.25583372467450e-04	-3.30442108702041e-01		1.43478979305514e+00
3.30000000000000e+01    	-2.27023828084883e+01 	 -9.63315104576482e-05   -3.37917797055775e-02 	-9.74482465730390e-01	 -3.68597512418352e-04	-3.30442164969819e-01		1.43485477880866e+00
3.30300000000000e+01    	-2.27227576493999e+01 	 -1.03211017977996e-04   -4.07005843807172e-02 	-9.74524946618292e-01	 -2.85983987965279e-04	-3.30442241325626e-01		1.43488362880776e+00
3.30600000000000e+01    	-2.27431323075728e+01 	 -1.08212697351223e-04   -4.76094437487261e-02 	-9.74435805020179e-01	 -1.92822142686632e-04	-3.30442318528716e-01		1.43482309054473e+00
3.30900000000000e+01    	-2.27635048150045e+01 	 -1.11415714334251e-04   -5.45189288443928e-02 	-9.74129180812446e-01	 -1.20444580076758e-04	-3.30442377712686e-01		1.43461487529080e+00
3.31200000000000e+01    	-2.27838722818339e+01 	 -1.13710459712872e-04   -6.14298776139478e-02 	-9.73531246588230e-01	 -1.14372523875014e-04	-3.30442420500778e-01		1.43420894378439e+00
3.31500000000000e+01    	-2.28042311501859e+01 	 -1.17031444607549e-04   -6.83433207345788e-02 	-9.72602088679141e-01	 -2.27285075933991e-04	-3.30442467159858e-01		1.43357842431596e+00
3.31800000000000e+01    	-2.28245776883871e+01 	 -1.24396072150701e-04   -7.52603367543114e-02 	-9.71355990396152e-01	 -5.07485385067083e-04	-3.30442498377868e-01		1.43273338844117e+00
3.32100000000000e+01    	-2.28449086877270e+01 	 -1.39668933893602e-04   -8.21818470436233e-02 	-9.69875908877125e-01	 -9.84434026542501e-04	-3.30442335254046e-01		1.43173055588638e+00
3.32400000000000e+01    	-2.28652222799825e+01 	 -1.67012508625809e-04   -8.91083747806843e-02 	-9.68318382192359e-01	 -1.65387965482483e-03	-3.30441515072002e-01		1.43067635036462e+00
3.32700000000000e+01    	-2.28855187551161e+01 	 -2.10044139667816e-04   -9.60398051235843e-02 	-9.66906177120431e-01	 -2.46575367558532e-03	-3.30439282017541e-01		1.42972156533890e+00
3.33000000000000e+01    	-2.29058012304511e+01 	 -2.70789450128796e-04   -1.02975193230482e-01 	-9.65907599449166e-01	 -3.31815729308903e-03	-3.30434812830219e-01		1.42904711831752e+00
3.33300000000000e+01    	-2.29260760123228e+01 	 -3.48593559297799e-04   -1.09912669172666e-01 	-9.65603394796886e-01	 -4.06033510267357e-03	-3.30427691192581e-01		1.42884179021726e+00
3.33600000000000e+01    	-2.29463525071298e+01 	 -4.39208735487772e-04   -1.16849480376401e-01 	-9.66244364675192e-01	 -4.50643315576757e-03	-3.30418446444028e-01		1.42927423189423e+00
