0.00000000000000e+00    	0.00000000000000e+00 	 9.51056516300000e-01  	3.09016994370000e-01    -1.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.41421356237310e+00
7.50000000000000e-01    	-5.30331478500141e-01 	 9.51026146185545e-01   3.09016994665342e-01 	-1.00010982718933e+00	 -1.52995029217297e-04	-4.59862915989295e-09		1.41429123233094e+00
7.80000000000000e-01    	-5.51545907941463e-01 	 9.51024070986047e-01   3.09016994536337e-01 	-1.00011960942304e+00	 -3.62193967083766e-05	-7.13950667401772e-09		1.41429814199989e+00
8.10000000000000e-01    	-5.72760378664407e-01 	 9.51024858128594e-01   3.09016994389000e-01 	-1.00011705673287e+00	 1.15494382581840e-04	-5.95128314860772e-09		1.41429634112055e+00
8.40000000000000e-01    	-5.93974743995956e-01 	 9.51029138136151e-01   3.09016994322131e-01 	-1.00009941805328e+00	 2.90683823322756e-04	5.76168242571456e-10		1.41428389317265e+00
8.70000000000000e-01    	-6.15188835158015e-01 	 9.51037234535304e-01   3.09016994448188e-01 	-1.00006538790747e+00	 4.71977388523822e-04	1.19129871224654e-08		1.41425987811759e+00
9.00000000000000e-01    	-6.36402479464835e-01 	 9.51049049429803e-01   3.09016994837484e-01 	-1.00001560251834e+00	 6.37279132537344e-04	2.45650921581003e-08		1.41422473864828e+00
9.30000000000000e-01    	-6.57615522941092e-01 	 9.51063983911316e-01   3.09016995457426e-01 	-9.99952953919752e-01	 7.61862455391835e-04	3.25358987017085e-08		1.41418050138136e+00
9.60000000000000e-01    	-6.78827854927324e-01 	 9.51080911372268e-01   3.09016996138807e-01 	-9.99882643179424e-01	 8.21235155178448e-04	2.94173013988089e-08		1.41413081946426e+00
9.90000000000000e-01    	-7.00039431508378e-01 	 9.51098217456506e-01   3.09016996600621e-01 	-9.99811919691534e-01	 7.94503834225238e-04	1.16666471401869e-08		1.41408079896221e+00
1.02000000000000e+00    	-7.21250294251179e-01 	 9.51113913372353e-01   3.09016996546022e-01 	-9.99749491243667e-01	 6.67850601410839e-04	-1.82430006600688e-08		1.41403659474088e+00
1.05000000000000e+00    	-7.42460580879533e-01 	 9.51125820190956e-01   3.09016995807948e-01 	-9.99704634699265e-01	 4.37658139758275e-04	-5.05949464017202e-08		1.41400479072167e+00
1.08000000000000e+00    	-7.63670525172769e-01 	 9.51131811538278e-01   3.09016994486654e-01 	-9.99686083435790e-01	 1.12796781899494e-04	-7.05852861375018e-08		1.41399161176377e+00
1.11000000000000e+00    	-7.84880444485281e-01 	 9.51130092041136e-01   3.09016993002397e-01 	-9.99700808311721e-01	 -2.84370246737086e-04	-6.40478135614350e-08		1.41400204632297e+00
1.14000000000000e+00    	-8.06090714701653e-01 	 9.51119480448021e-01   3.09016992001924e-01 	-9.99752837761045e-01	 -7.18597203389189e-04	-2.50677025572255e-08		1.41403898566949e+00
1.17000000000000e+00    	-8.27301733984544e-01 	 9.51099660929311e-01   3.09016992111730e-01 	-9.99842275232609e-01	 -1.14414464396245e-03	3.78314390086537e-08		1.41410250138004e+00
1.20000000000000e+00    	-8.48513878164823e-01 	 9.51071364844600e-01   3.09016993608988e-01 	-9.99964666436051e-01	 -1.50889359532941e-03	1.00677518511040e-07		1.41418938296130e+00
1.23000000000000e+00    	-8.69727451929803e-01 	 9.51036448974892e-01   3.09016996149070e-01 	-1.00011084462150e+00	 -1.75989523174396e-03	1.30554934418850e-07		1.41429303850396e+00
1.26000000000000e+00    	-8.90942640992366e-01 	 9.50997844970677e-01   3.09016998707371e-01 	-1.00026734077062e+00	 -1.84983820892953e-03	9.88419579417700e-08		1.41440382314024e+00
1.29000000000000e+00    	-9.12159471091435e-01 	 9.50959367985811e-01   3.09016999836418e-01 	-1.00041738938309e+00	 -1.74372817480216e-03	-3.33353748964559e-09		1.41450980681225e+00
1.32000000000000e+00    	-9.33377779875433e-01 	 9.50925388900791e-01   3.09016998212326e-01 	-1.00054249262354e+00	 -1.42495607085139e-03	-1.54513970713208e-07		1.41459793229212e+00
1.35000000000000e+00    	-9.54597207296869e-01 	 9.50900392389971e-01   3.09016993291029e-01 	-1.00062443052566e+00	 -8.99906699261809e-04	-3.04038238984203e-07		1.41465545656777e+00
1.38000000000000e+00    	-9.75817208912331e-01 	 9.50888460219724e-01   3.09016985784547e-01 	-1.00064752975870e+00	 -2.00339880588829e-04	-3.87884633529487e-07		1.41467152333975e+00
1.41000000000000e+00    	-9.97037094303875e-01 	 9.50892733358690e-01   3.09016977669647e-01 	-1.00060093826469e+00	 6.17035627842657e-04	-3.55775261855750e-07		1.41463868828378e+00
1.44000000000000e+00    	-1.01825608974673e+00 	 9.50914915692383e-01   3.09016971586944e-01 	-1.00048061055470e+00	 1.47409272964002e-03	-1.99493703261328e-07		1.41455421424748e+00
1.47000000000000e+00    	-1.03947342054102e+00 	 9.50954884728959e-01   3.09016969745953e-01 	-1.00029070163293e+00	 2.27786636335914e-03	3.10752954890248e-08		1.41442096861170e+00
1.50000000000000e+00    	-1.06068840468981e+00 	 9.51010469636000e-01   3.09016972724394e-01 	-1.00004410607646e+00	 2.92974385036808e-03	2.35386011971483e-07		1.41424778504241e+00
1.53000000000000e+00    	-1.08190054663275e+00 	 9.51077443999002e-01   3.09016978707984e-01 	-9.99761964975356e-01	 3.33645168616796e-03	2.95926820764899e-07		1.41404919239796e+00
1.56000000000000e+00    	-1.10310961832367e+00 	 9.51149760452190e-01   3.09016983651691e-01 	-9.99472089148868e-01	 3.42171067791474e-03	1.28921271866490e-07		1.41384446283585e+00
1.59000000000000e+00    	-1.12431571559989e+00 	 9.51220028336184e-01   3.09016982527815e-01 	-9.99206393829644e-01	 3.13722169200754e-03	-2.67853896211643e-07		1.41365599055430e+00
1.62000000000000e+00    	-1.14551928057145e+00 	 9.51280206216656e-01   3.09016971348861e-01 	-9.98997582493645e-01	 2.47157733139989e-03	-7.93710271622800e-07		1.41350708470926e+00
1.65000000000000e+00    	-1.16672108513440e+00 	 9.51322451652876e-01   3.09016949204396e-01 	-9.98875429949255e-01	 1.45579469781677e-03	-1.26691342745836e-06		1.41341934467309e+00
1.68000000000000e+00    	-1.18792217571890e+00 	 9.51340044742436e-01   3.09016919355681e-01 	-9.98863078393372e-01	 1.64436699331946e-04	-1.48995943398261e-06		1.41340987559134e+00
1.71000000000000e+00    	-1.20912378393836e+00 	 9.51328283495063e-01   3.09016888646352e-01 	-9.98973768468324e-01	 -1.28828164136921e-03	-1.33780082002360e-06		1.41348868044961e+00
1.74000000000000e+00    	-1.23032721111222e+00 	 9.51285241363786e-01   3.09016865106905e-01 	-9.99208387228978e-01	 -2.75745773175200e-03	-8.32877324209126e-07		1.41365660776674e+00
1.77000000000000e+00    	-1.25153369648469e+00 	 9.51212282577388e-01   3.09016854451939e-01 	-9.99554141952166e-01	 -4.08098415990405e-03	-1.68791200909612e-07		1.41390421780454e+00
1.80000000000000e+00    	-1.27274427978720e+00 	 9.51114249936144e-01   3.09016856845008e-01 	-9.99984579089294e-01	 -5.09639957373927e-03	3.39859704755545e-07		1.41421184116989e+00
1.83000000000000e+00    	-1.29395966938537e+00 	 9.50999271157645e-01   3.09016865482762e-01 	-1.00046107005018e+00	 -5.65944791094784e-03	3.74262847672603e-07		1.41455094713366e+00
1.86000000000000e+00    	-1.31518012826367e+00 	 9.50878170492927e-01   3.09016868038072e-01 	-1.00093577730865e+00	 -5.66233459489243e-03	-2.45048098779359e-07		1.41488674187356e+00
1.89000000000000e+00    	-1.33640539154206e+00 	 9.50763517545572e-01   3.09016850899619e-01 	-1.00135598495945e+00	 -5.04952845911421e-03	-1.44839345409500e-06		1.41518172202508e+00
1.92000000000000e+00    	-1.35763463022518e+00 	 9.50668389716913e-01   3.09016804848789e-01 	-1.00166951843845e+00	 -3.82905976185544e-03	-2.89818443766489e-06		1.41539976186086e+00
1.95000000000000e+00    	-1.37886647494888e+00 	 9.50604963303653e-01   3.09016729885464e-01 	-1.00183079326080e+00	 -2.07761053027686e-03	-4.08807425635470e-06		1.41551024539132e+00
1.98000000000000e+00    	-1.40009910908753e+00 	 9.50583076579759e-01   3.09016636849699e-01 	-1.00180684841411e+00	 6.17396545230478e-05	-4.53821221082080e-06		1.41549177509507e+00
2.01000000000000e+00    	-1.42133043201521e+00 	 9.50608922873865e-01   3.09016544479459e-01 	-1.00158258294183e+00	 2.38950828334174e-03	-4.01671314964686e-06		1.41533507701123e+00
2.04000000000000e+00    	-1.44255828134029e+00 	 9.50684030557228e-01   3.09016472344064e-01 	-1.00116437930884e+00	 4.66709297538455e-03	-2.69209433568329e-06		1.41504483892241e+00
2.07000000000000e+00    	-1.46378068995742e+00 	 9.50804669038736e-01   3.09016432036521e-01 	-1.00058140820608e+00	 6.64002064651911e-03	-1.13461547114665e-06		1.41464032330594e+00
2.10000000000000e+00    	-1.48499614331072e+00 	 9.50961785656390e-01   3.09016420245357e-01 	-9.99884178348236e-01	 8.06504307802591e-03	-1.37421004678092e-07		1.41415466446602e+00
2.13000000000000e+00    	-1.50620379788730e+00 	 9.51141529526265e-01   3.09016417165398e-01 	-9.99140288142018e-01	 8.73833230928948e-03	-4.04510064436424e-07		1.41363279313980e+00
2.16000000000000e+00    	-1.52740362588293e+00 	 9.51326358316613e-01   3.09016391953428e-01 	-9.98427776902031e-01	 8.52166100863979e-03	-2.22155853644597e-06		1.41312796462345e+00
2.19000000000000e+00    	-1.54859646299169e+00 	 9.51496657574103e-01   3.09016314079137e-01 	-9.97826860171362e-01	 7.36341011552597e-03	-5.25471073744147e-06		1.41269694652306e+00
2.22000000000000e+00    	-1.56978395341114e+00 	 9.51632736249427e-01   3.09016166552090e-01 	-9.97411072897557e-01	 5.31156480752047e-03	-8.59090439633421e-06		1.41239408846581e+00
2.25000000000000e+00    	-1.59096840348622e+00 	 9.51717004370447e-01   3.09015955428865e-01 	-9.97238883642341e-01	 2.51653948559383e-03	-1.10442967382220e-05		1.41226475001721e+00
2.28000000000000e+00    	-1.61215256776512e+00 	 9.51736097987502e-01   3.09015710685835e-01 	-9.97346694014786e-01	 -7.77329366536345e-04	-1.16372593915071e-05		1.41233885184774e+00
2.31000000000000e+00    	-1.63333939533365e+00 	 9.51682700643306e-01   3.09015476583371e-01 	-9.97743872551277e-01	 -4.25155440717625e-03	-1.00697395624224e-05		1.41262553814870e+00
2.34000000000000e+00    	-1.65453176034180e+00 	 9.51556825459610e-01   3.09015294065741e-01 	-9.98410195449102e-01	 -7.54313648523533e-03	-6.96485426529099e-06		1.41310998062191e+00
2.37000000000000e+00    	-1.67573219247990e+00 	 9.51366368923685e-01   3.09015181738198e-01 	-9.99295866967548e-01	 -1.02814135444602e-02	-3.74485122185334e-06		1.41375313871161e+00
2.40000000000000e+00    	-1.69694261665478e+00 	 9.51126822370684e-01   3.09015123635576e-01 	-1.00032420046682e+00	 -1.21284401337327e-02	-2.13442614109654e-06		1.41449482328647e+00
2.43000000000000e+00    	-1.71816411126576e+00 	 9.50860120339583e-01   3.09015070226673e-01 	-1.00139701140783e+00	 -1.28185847597959e-02	-3.45435980666317e-06		1.41525979614476e+00
2.46000000000000e+00    	-1.73939670268801e+00 	 9.50592703481768e-01   3.09014954190731e-01 	-1.00240270536708e+00	 -1.21928761664262e-02	-7.98580348023824e-06		1.41596604832892e+00
2.49000000000000e+00    	-1.76063922639900e+00 	 9.50352964520417e-01   3.09014716223811e-01 	-1.00322683375304e+00	 -1.02239699553278e-02	-1.46950300555403e-05		1.41653401291312e+00
2.52000000000000e+00    	-1.78188929540298e+00 	 9.50168318697842e-01   3.09014331077606e-01 	-1.00376449205233e+00	 -7.02840266437102e-03	-2.14914994083150e-05		1.41689539289637e+00
2.55000000000000e+00    	-1.80314341617235e+00 	 9.50062189015714e-01   3.09013822562265e-01 	-1.00393340283041e+00	 -2.86397312015948e-03	-2.59833915431506e-05		1.41700052234846e+00
2.58000000000000e+00    	-1.82439727602545e+00 	 9.50051218547657e-01   3.09013259448781e-01 	-1.00368600864236e+00	 1.88845684891670e-03	-2.64730402863529e-05		1.41682362025572e+00
2.61000000000000e+00    	-1.84564619416687e+00 	 9.50143016202590e-01   3.09012731319295e-01 	-1.00301860208029e+00	 6.75783240570517e-03	-2.27940086455900e-05		1.41636576664980e+00
2.64000000000000e+00    	-1.86688568853195e+00 	 9.50334708283444e-01   3.09012311925288e-01 	-1.00197562420195e+00	 1.12278921525410e-02	-1.66035464565865e-05		1.41565575523598e+00
2.67000000000000e+00    	-1.88811207404554e+00 	 9.50612506503357e-01   3.09012024091405e-01 	-1.00064785180701e+00	 1.47902137762539e-02	-1.09251682315553e-05		1.41474904978547e+00
2.70000000000000e+00    	-1.90932298804326e+00 	 9.50952415882239e-01   3.09011821582661e-01 	-9.99164198455619e-01	 1.70000813906750e-02	-9.03240791273681e-06		1.41372490192552e+00
2.73000000000000e+00    	-1.93051774483016e+00 	 9.51322097718780e-01   3.09011598273449e-01 	-9.97678047255458e-01	 1.75292428609803e-02	-1.30651212983924e-05		1.41268140799737e+00
2.76000000000000e+00    	-1.95169745507676e+00 	 9.51683780945135e-01   3.09011224610221e-01 	-9.96350090235098e-01	 1.62095305645394e-02	-2.29437504333458e-05		1.41172810828397e+00
2.79000000000000e+00    	-1.97286489845285e+00 	 9.51997989609680e-01   3.09010599421887e-01 	-9.95330253341462e-01	 1.30618738518857e-02	-3.60989416371420e-05		1.41097587756433e+00
2.82000000000000e+00    	-1.99402419290703e+00 	 9.52227737770231e-01   3.09009696609555e-01 	-9.94741252229894e-01	 8.30643011844045e-03	-4.82504097312984e-05		1.41052442658655e+00
2.85000000000000e+00    	-2.01518034210623e+00 	 9.52342751649804e-01   3.09008585498788e-01 	-9.94665685342976e-01	 2.35135013350343e-03	-5.50394243647717e-05		1.41044863695053e+00
2.88000000000000e+00    	-2.03633874987487e+00 	 9.52323230926022e-01   3.09007412257189e-01 	-9.95137588551988e-01	 -4.24004337229091e-03	-5.39141434325012e-05		1.41078588064369e+00
2.91000000000000e+00    	-2.05750476546250e+00 	 9.52162673787205e-01   3.09006345310961e-01 	-9.96138447918276e-01	 -1.08013584263474e-02	-4.54734075978436e-05		1.41152700251632e+00
2.94000000000000e+00    	-2.07868327923581e+00 	 9.51869373206926e-01   3.09005504043249e-01 	-9.97597158803411e-01	 -1.66297487077998e-02	-3.36110343443620e-05		1.41261340816390e+00
2.97000000000000e+00    	-2.09987834800929e+00 	 9.51466338967771e-01   3.09004899838150e-01 	-9.99393483837711e-01	 -2.10602662834004e-02	-2.42507993792472e-05		1.41394160803808e+00
3.00000000000000e+00    	-2.12109281507026e+00 	 9.50989588220890e-01   3.09004416492270e-01 	-1.00136504837783e+00	 -2.35399829396002e-02	-2.30563341637858e-05		1.41537489430932e+00
3.03000000000000e+00    	-2.14232791215639e+00 	 9.50484942614299e-01   3.09003842827500e-01 	-1.00331842310659e+00	 -2.36937078994174e-02	-3.29890967739886e-05		1.41676012473086e+00
3.06000000000000e+00    	-2.16358288107790e+00 	 9.50003639291224e-01   3.09002949179970e-01 	-1.00504492707713e+00	 -2.13738779566280e-02	-5.27455547926377e-05		1.41794645557738e+00
3.09000000000000e+00    	-2.18485470788140e+00 	 9.49597185868474e-01   3.09001579913734e-01 	-1.00634116092872e+00	 -1.66886944809834e-02	-7.68349588229800e-05		1.41880268205500e+00
3.12000000000000e+00    	-2.20613809384222e+00 	 9.49311961276694e-01   3.08999724597616e-01 	-1.00703299244074e+00	 -1.00045982301367e-02	-9.74411034957520e-05		1.41923061880184e+00
3.15000000000000e+00    	-2.22742577365929e+00 	 9.49184090901644e-01   3.08997535684685e-01 	-1.00700014124678e+00	 -1.92154119735754e-03	-1.07474118346643e-04		1.41917334682634e+00
3.18000000000000e+00    	-2.24870922671163e+00 	 9.49235112749062e-01   3.08995279521292e-01 	-1.00619723188074e+00	 6.77786949980031e-03	-1.03654949965926e-04		1.41861863081794e+00
3.21000000000000e+00    	-2.26997972622395e+00 	 9.49468903293576e-01   3.08993233862045e-01 	-1.00466679307089e+00	 1.52015472775737e-02	-8.83340040865834e-05		1.41759883603997e+00
3.24000000000000e+00    	-2.29122956397116e+00 	 9.49870244711268e-01   3.08991568876138e-01 	-1.00254054397374e+00	 2.24370013163279e-02	-6.91299820548537e-05		1.41618888786708e+00
3.27000000000000e+00    	-2.31245321226158e+00 	 9.50405287588272e-01   3.08990259912587e-01 	-1.00002739686242e+00	 2.76477463582258e-02	-5.62875724356997e-05		1.41450316207579e+00
3.30000000000000e+00    	-2.33364817238168e+00 	 9.51023998880422e-01   3.08989072833682e-01 	-9.97389440757666e-01	 3.01671473655632e-02	-5.86074114704667e-05		1.41269096293205e+00
3.33000000000000e+00    	-2.35481532292497e+00 	 9.51664493974832e-01   3.08987637107378e-01 	-9.94909928103887e-01	 2.95794853818473e-02	-7.95152558051730e-05		1.41092902632195e+00
3.36000000000000e+00    	-2.37595870901510e+00 	 9.52258947216861e-01   3.08985586281944e-01 	-9.92859062343585e-01	 2.57787634219534e-02	-1.14974179482189e-04		1.40940898093506e+00
3.39000000000000e+00    	-2.39708486460469e+00 	 9.52740571234170e-01   3.08982713683879e-01 	-9.91463530656046e-01	 1.89974659361696e-02	-1.54364503354496e-04		1.40831845126070e+00
3.42000000000000e+00    	-2.41820188014752e+00 	 9.53050970545849e-01   3.08979077623771e-01 	-9.90884144290871e-01	 9.80007516376669e-03	-1.84309089969523e-04		1.40781655866455e+00
3.45000000000000e+00    	-2.43931846796943e+00 	 9.53147040078746e-01   3.08975004000652e-01 	-9.91203208948322e-01	 -9.60386451086852e-04	-1.94129126765526e-04		1.40800737265744e+00
3.48000000000000e+00    	-2.46044321748899e+00 	 9.53006538325651e-01   3.08970973064880e-01 	-9.92420444350811e-01	 -1.22202965059126e-02	-1.80737752857025e-04		1.40891721072542e+00
3.51000000000000e+00    	-2.48158409621475e+00 	 9.52631560316321e-01   3.08967427004153e-01 	-9.94454599232804e-01	 -2.28108366385835e-02	-1.50776561438239e-04		1.41048229586089e+00
3.54000000000000e+00    	-2.50274810409172e+00 	 9.52049379796715e-01   3.08964574049137e-01 	-9.97148081966560e-01	 -3.15798522137149e-02	-1.18786764890661e-04		1.41255144987562e+00
3.57000000000000e+00    	-2.52394090371154e+00 	 9.51310483658573e-01   3.08962273456842e-01 	-1.00027375688910e+00	 -3.75166662987086e-02	-1.01833095372260e-04		1.41490462552823e+00
3.60000000000000e+00    	-2.54516627447860e+00 	 9.50484000588056e-01   3.08960057451035e-01 	-1.00354546656624e+00	 -3.98659241518865e-02	-1.12573650681194e-04		1.41728360184085e+00
3.63000000000000e+00    	-2.56642536751920e+00 	 9.49651039622033e-01   3.08957291602036e-01 	-1.00663540028372e+00	 -3.82180602171308e-02	-1.53584189705857e-04		1.41942786812829e+00
3.66000000000000e+00    	-2.58771591114140e+00 	 9.48896650296818e-01   3.08953417048825e-01 	-1.00920108468476e+00	 -3.25667333699045e-02	-2.15414228709974e-04		1.42110783118473e+00
3.69000000000000e+00    	-2.60903165382764e+00 	 9.48301197557476e-01   3.08948180608502e-01 	-1.01092234430982e+00	 -2.33268076156935e-02	-2.79474918597196e-04		1.42214914980273e+00
3.72000000000000e+00    	-2.63036236739496e+00 	 9.47931951355446e-01   3.08941757613580e-01 	-1.01154481057065e+00	 -1.13098019492826e-02	-3.24955365448165e-04		1.42244540176716e+00
3.75000000000000e+00    	-2.65169463983667e+00 	 9.47835661919621e-01   3.08934708839730e-01 	-1.01092279772332e+00	 2.34271483903368e-03	-3.37259249151846e-04		1.42196009262333e+00
3.78000000000000e+00    	-2.67301348399029e+00 	 9.48032838606782e-01   3.08927775047584e-01 	-1.00905210335936e+00	 1.62633555706866e-02	-3.14621901502673e-04		1.42072190910653e+00
3.81000000000000e+00    	-2.69430453353087e+00 	 9.48514357129074e-01   3.08921578585795e-01 	-1.00608367062998e+00	 2.89921276490145e-02	-2.70005173652218e-04		1.41881815912988e+00
3.84000000000000e+00    	-2.71555637606032e+00 	 9.49240864860700e-01   3.08916346063924e-01 	-1.00231242965341e+00	 3.91261371358202e-02	-2.27024834231486e-04		1.41639016968672e+00
3.87000000000000e+00    	-2.73676246888652e+00 	 9.50145232059835e-01   3.08911769415810e-01 	-9.98141332912849e-01	 4.54706776169856e-02	-2.11007974466137e-04		1.41363140440369e+00
3.90000000000000e+00    	-2.75792215092439e+00 	 9.51138026711353e-01   3.08907078409846e-01 	-9.94026966580410e-01	 4.71757910736019e-02	-2.38426702693315e-04		1.41078532115973e+00
3.93000000000000e+00    	-2.77904050233035e+00 	 9.52115698987800e-01   3.08901317659887e-01 	-9.90418034124279e-01	 4.38433544401908e-02	-3.08998272517384e-04		1.40813714443129e+00
3.96000000000000e+00    	-2.80012714503367e+00 	 9.52970862408825e-01   3.08893733561907e-01 	-9.87699628781337e-01	 3.55919888593601e-02	-4.04106787885342e-04		1.40599342447540e+00
3.99000000000000e+00    	-2.82119440419169e+00 	 9.53603753761430e-01   3.08884117197824e-01 	-9.86153719968612e-01	 2.30702174627060e-02	-4.92927351765437e-04		1.40464644566492e+00
4.02000000000000e+00    	-2.84225543057968e+00 	 9.53933659994126e-01   3.08872948623776e-01 	-9.85940356425490e-01	 7.41248971527895e-03	-5.44455875791941e-04		1.40432675252749e+00
4.05000000000000e+00    	-2.86332282490078e+00 	 9.53908888683067e-01   3.08861256620654e-01 	-9.87096927161669e-01	 -9.86149746524498e-03	-5.40835095113060e-04		1.40515404324468e+00
4.08000000000000e+00    	-2.88440801083842e+00 	 9.53513852739932e-01   3.08850225653376e-01 	-9.89547474298672e-01	 -2.69962711525007e-02	-4.86273706342494e-04		1.40710100526193e+00
4.11000000000000e+00    	-2.90552119860780e+00 	 9.52772145823949e-01   3.08840699121649e-01 	-9.93113085858647e-01	 -4.21830926993138e-02	-4.07255112101325e-04		1.40998339723207e+00
4.14000000000000e+00    	-2.92667146555269e+00 	 9.51745089849231e-01   3.08832787224476e-01 	-9.97518356180543e-01	 -5.37539953261097e-02	-3.43251731727212e-04		1.41348239492128e+00
4.17000000000000e+00    	-2.94786642443816e+00 	 9.50525969864356e-01   3.08825754991590e-01 	-1.00239568743876e+00	 -6.03642843325253e-02	-3.31285088958275e-04		1.41719478928220e+00
4.20000000000000e+00    	-2.96911118814267e+00 	 9.49230789957902e-01   3.08818253136984e-01 	-1.00729511027314e+00	 -6.11433025918544e-02	-3.90492077135243e-04		1.42069774938798e+00
4.23000000000000e+00    	-2.99040675268718e+00 	 9.47986719031956e-01   3.08808812588818e-01 	-1.01170911281921e+00	 -5.57986973346890e-02	-5.13100671741008e-04		1.42361128362274e+00
4.26000000000000e+00    	-3.01174831350040e+00 	 9.46919448224658e-01   3.08796414009983e-01 	-1.01511859833339e+00	 -4.46649714827213e-02	-6.65828931268924e-04		1.42564412518976e+00
4.29000000000000e+00    	-3.03312423385645e+00 	 9.46140584458136e-01   3.08780908294098e-01 	-1.01705877123846e+00	 -2.86914930556595e-02	-8.01711019177879e-04		1.42661571162924e+00
