0.00000000000000e+00    	0.00000000000000e+00 	 -5.87785252290000e-01  	8.09016994370000e-01    -1.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.41421356237310e+00
1.18200000000000e+01    	-8.20353089885147e+00 	 -1.84754060199715e-01   2.37451178690324e-01 	-9.49342075803414e-01	 1.31801356438494e-01	-2.16035633277655e-01		1.40188921434450e+00
1.18500000000000e+01    	-8.22382858061734e+00 	 -1.81933847766514e-01   2.32830378430714e-01 	-9.45803557424659e-01	 1.31900277384069e-01	-2.15487443025500e-01		1.39942019797944e+00
1.18800000000000e+01    	-8.24407486893545e+00 	 -1.79084517735078e-01   2.28210233400501e-01 	-9.40679888441831e-01	 1.33911764573202e-01	-2.15078110798053e-01		1.39609083048149e+00
1.19100000000000e+01    	-8.26425134468106e+00 	 -1.76167280873303e-01   2.23585180334761e-01 	-9.34555218027633e-01	 1.37451208143047e-01	-2.14837792269032e-01		1.39227927053077e+00
1.19400000000000e+01    	-8.28434700036564e+00 	 -1.73153444859340e-01   2.18950376778026e-01 	-9.28072132459324e-01	 1.42019870404660e-01	-2.14786139775348e-01		1.38838777453453e+00
1.19700000000000e+01    	-8.30435894570446e+00 	 -1.70026387534570e-01   2.14301982483536e-01 	-9.21867645940393e-01	 1.47066410246077e-01	-2.14928308244241e-01		1.38479697549463e+00
1.20000000000000e+01    	-8.32429239503806e+00 	 -1.66782173821333e-01   2.09637402559058e-01 	-9.16512115374052e-01	 1.52048922348035e-01	-2.15251106418497e-01		1.38182718573236e+00
1.20300000000000e+01    	-8.34415985919873e+00 	 -1.63428794906445e-01   2.04955486140037e-01 	-9.12456820245808e-01	 1.56490481081177e-01	-2.15721503429868e-01		1.37971101558412e+00
1.20600000000000e+01    	-8.36397956406181e+00 	 -1.59984180419619e-01   2.00256641711295e-01 	-9.09995579731495e-01	 1.60022265555395e-01	-2.16288976903218e-01		1.37857897928780e+00
1.20900000000000e+01    	-8.38377325316187e+00 	 -1.56473296733530e-01   1.95542816084084e-01 	-9.09244511435199e-01	 1.62410299604731e-01	-2.16891806370742e-01		1.37845737789149e+00
1.21200000000000e+01    	-8.40356365764172e+00 	 -1.52924756808947e-01   1.90817297957110e-01 	-9.10141875922797e-01	 1.63564315705785e-01	-2.17465991050546e-01		1.37927625113469e+00
1.21500000000000e+01    	-8.42337198784406e+00 	 -1.49367402660492e-01   1.86084344812759e-01 	-9.12467258036924e-01	 1.63529747631427e-01	-2.17954598031952e-01		1.38088474615121e+00
1.21800000000000e+01    	-8.44321579145624e+00 	 -1.45827277207664e-01   1.81348678119633e-01 	-9.15876704936391e-01	 1.62465902483498e-01	-2.18315323269022e-01		1.38307154134881e+00
1.22100000000000e+01    	-8.46310743803705e+00 	 -1.42325296175391e-01   1.76614927569965e-01 	-9.19948468040922e-01	 1.60614659999884e-01	-2.18524774870850e-01		1.38558844181455e+00
1.22400000000000e+01    	-8.48305335931880e+00 	 -1.38875792967856e-01   1.71887117179153e-01 	-9.24233057031546e-01	 1.58264522452170e-01	-2.18579078052620e-01		1.38817549904154e+00
1.22700000000000e+01    	-8.50305403929485e+00 	 -1.35485971042869e-01   1.67168272126514e-01 	-9.28301462647823e-01	 1.55714604323983e-01	-2.18491399037365e-01		1.39058589630672e+00
1.23000000000000e+01    	-8.52310464144020e+00 	 -1.32156182882361e-01   1.62460192925209e-01 	-9.31786418379985e-01	 1.53242417105974e-01	-2.18287572772795e-01		1.39260857110134e+00
1.23300000000000e+01    	-8.54319609920251e+00 	 -1.28880874767195e-01   1.57763405615551e-01 	-9.34413086169671e-01	 1.51078293213010e-01	-2.18001107844984e-01		1.39408642103240e+00
1.23600000000000e+01    	-8.56331647905244e+00 	 -1.25649994146129e-01   1.53077264941882e-01 	-9.36017210218186e-01	 1.49388185855703e-01	-2.17668545236608e-01		1.39492818577994e+00
1.23900000000000e+01    	-8.58345244005710e+00 	 -1.22450645832230e-01   1.48400168652409e-01 	-9.36550327752393e-01	 1.48265502765694e-01	-2.17325682379732e-01		1.39511276531515e+00
1.24200000000000e+01    	-8.60359064394710e+00 	 -1.19268795655692e-01   1.43729835978728e-01 	-9.36072922034672e-01	 1.47731656045426e-01	-2.17004751441732e-01		1.39468570642734e+00
1.24500000000000e+01    	-8.62371900214325e+00 	 -1.16090847089811e-01   1.39063608458251e-01 	-9.34737413321426e-01	 1.47744183691477e-01	-2.16732392859238e-01		1.39374865230140e+00
1.24800000000000e+01    	-8.64382767485702e+00 	 -1.12904951887330e-01   1.34398741228167e-01 	-9.32763617343285e-01	 1.48210655297573e-01	-2.16528220215728e-01		1.39244347617160e+00
1.25100000000000e+01    	-8.66390976204352e+00 	 -1.09701956867274e-01   1.29732662984831e-01 	-9.30409771243016e-01	 1.49006149286190e-01	-2.16403873000087e-01		1.39093343162030e+00
1.25400000000000e+01    	-8.68396165017744e+00 	 -1.06475934154000e-01   1.25063190205870e-01 	-9.27942427774113e-01	 1.49991914483790e-01	-2.16362597820761e-01		1.38938385531486e+00
1.25700000000000e+01    	-8.70398300633499e+00 	 -1.03224289575103e-01   1.20388685557621e-01 	-9.25608426849179e-01	 1.51032925617177e-01	-2.16399488655945e-01		1.38794475508402e+00
1.26000000000000e+01    	-8.72397644313730e+00 	 -9.99474901517881e-02   1.15708153026591e-01 	-9.23611749947996e-01	 1.52012403938423e-01	-2.16502497732406e-01		1.38673709372668e+00
1.26300000000000e+01    	-8.74394691210562e+00 	 -9.66484915250830e-02   1.11021265255176e-01 	-9.22097359996407e-01	 1.52841955346021e-01	-2.16654205171276e-01		1.38584387621576e+00
1.26600000000000e+01    	-8.76390091300736e+00 	 -9.33319740563071e-02   1.06328323323271e-01 	-9.21143192273927e-01	 1.53466693564518e-01	-2.16834162212170e-01		1.38530641397796e+00
1.26900000000000e+01    	-8.78384562594835e+00 	 -9.00035078269285e-02   1.01630155949016e-01 	-9.20760410364696e-01	 1.53865452269645e-01	-2.17021474468840e-01		1.38512549289865e+00
1.27200000000000e+01    	-8.80378807623030e+00 	 -8.66687604018663e-02   9.69279725119207e-02 	-9.20901028778341e-01	 1.54046831135898e-01	-2.17197228028775e-01		1.38526667716054e+00
1.27500000000000e+01    	-8.82373442820488e+00 	 -8.33328391892584e-02   9.22231903668794e-02 	-9.21471182341253e-01	 1.54042273668836e-01	-2.17346402886260e-01		1.38566865476926e+00
1.27800000000000e+01    	-8.84368947674663e+00 	 -7.99998277370010e-02   8.75172597396474e-02 	-9.22347804515451e-01	 1.53897589690330e-01	-2.17459043634407e-01		1.38625335933420e+00
1.28100000000000e+01    	-8.86365636988815e+00 	 -7.66725390777950e-02   8.28115081947559e-02 	-9.23396312213803e-01	 1.53664312467033e-01	-2.17530618818040e-01		1.38693656684773e+00
1.28400000000000e+01    	-8.88363656087757e+00 	 -7.33524757395144e-02   7.81070216549312e-02 	-9.24487066576707e-01	 1.53392061765551e-01	-2.17561647842691e-01		1.38763775225825e+00
1.28700000000000e+01    	-8.90362995848762e+00 	 -7.00399600996398e-02   7.34045716375726e-02 	-9.25508818381230e-01	 1.53122737079434e-01	-2.17556774548160e-01		1.38828818898092e+00
1.29000000000000e+01    	-8.92363522443548e+00 	 -6.67343829055269e-02   6.87045905481647e-02 	-9.26377955400444e-01	 1.52886964359041e-01	-2.17523509886913e-01		1.38883656975051e+00
1.29300000000000e+01    	-8.94365015725244e+00 	 -6.34345123106412e-02   6.40071900830740e-02 	-9.27043043684936e-01	 1.52702831601778e-01	-2.17470862072791e-01		1.38925178980432e+00
1.29600000000000e+01    	-8.96367210188884e+00 	 -6.01388093287940e-02   5.93122129909328e-02 	-9.27484802784878e-01	 1.52576624536261e-01	-2.17408039128551e-01		1.38952291856936e+00
1.29900000000000e+01    	-8.98369833170158e+00 	 -5.68457058581794e-02   5.46193059141077e-02 	-9.27712202873251e-01	 1.52505045761926e-01	-2.17343362720668e-01		1.38965674094775e+00
1.30200000000000e+01    	-9.00372636189858e+00 	 -5.35538156907723e-02   4.99280005889914e-02 	-9.27755767678497e-01	 1.52478283804812e-01	-2.17283483829178e-01		1.38967352419110e+00
1.30500000000000e+01    	-9.02375416876798e+00 	 -5.02620645690809e-02   4.52377918955729e-02 	-9.27659380826816e-01	 1.52483291736640e-01	-2.17232944043342e-01		1.38960182537034e+00
1.30800000000000e+01    	-9.04378030507763e+00 	 -4.69697400457874e-02   4.05482036305572e-02 	-9.27471915895694e-01	 1.52506724012061e-01	-2.17194081789504e-01		1.38947318247187e+00
1.31100000000000e+01    	-9.06380391705222e+00 	 -4.36764737600245e-02   3.58588359840009e-02 	-9.27239855181273e-01	 1.52537139757736e-01	-2.17167241650652e-01		1.38931743632915e+00
1.31400000000000e+01    	-9.08382468066302e+00 	 -4.03821764738974e-02   3.11693921098562e-02 	-9.27001762952208e-01	 1.52566277871731e-01	-2.17151210380636e-01		1.38915923703149e+00
1.31700000000000e+01    	-9.10384268324767e+00 	 -3.70869492339755e-02   2.64796844856104e-02 	-9.26785087828082e-01	 1.52589407685391e-01	-2.17143780133924e-01		1.38901603576385e+00
1.32000000000000e+01    	-9.12385827988247e+00 	 -3.37909925338544e-02   2.17896245502229e-02 	-9.26605349329116e-01	 1.52604924718034e-01	-2.17142332209705e-01		1.38889759481792e+00
1.32300000000000e+01    	-9.14387195235320e+00 	 -3.04945302868957e-02   1.70992010359582e-02 	-9.26467380996463e-01	 1.52613468507909e-01	-2.17144344908757e-01		1.38880680634360e+00
1.32600000000000e+01    	-9.16388419271228e+00 	 -2.71977582472237e-02   1.24084532314859e-02 	-9.26368013564173e-01	 1.52616875588441e-01	-2.17147754782094e-01		1.38874142829978e+00
1.32900000000000e+01    	-9.18389542466604e+00 	 -2.39008189525532e-02   7.71744507704824e-03 	-9.26299425435945e-01	 1.52617246972068e-01	-2.17151136150251e-01		1.38869624668883e+00
1.33200000000000e+01    	-9.20390596621944e+00 	 -2.06037988984827e-02   3.02624464951585e-03 	-9.26252379564515e-01	 1.52616321066632e-01	-2.17153702096853e-01		1.38866516570382e+00
1.33500000000000e+01    	-9.22391602798834e+00 	 -1.73067396571171e-02   -1.66508842678569e-03 	-9.26218696269202e-01	 1.52615224484863e-01	-2.17155164096920e-01		1.38864280697275e+00
1.33800000000000e+01    	-9.24392573495270e+00 	 -1.40096535632803e-02   -6.35650737627429e-03 	-9.26192549184542e-01	 1.52614553560538e-01	-2.17155511415558e-01		1.38862534769519e+00
1.34100000000000e+01    	-9.26393515620682e+00 	 -1.07125362668032e-02   -1.10479762730979e-02 	-9.26170469286968e-01	 1.52614645679185e-01	-2.17154781962344e-01		1.38861051687798e+00
1.34400000000000e+01    	-9.28394432782723e+00 	 -7.41537214609363e-03   -1.57394649170627e-02 	-9.26150244873841e-01	 1.52615852065721e-01	-2.17152892312219e-01		1.38859686483197e+00
1.34700000000000e+01    	-9.30395325799485e+00 	 -4.11813313988463e-03   -2.04309444676935e-02 	-9.26129159276690e-01	 1.52618632314161e-01	-2.17149577285692e-01		1.38858258865195e+00
1.35000000000000e+01    	-9.32396191003537e+00 	 -8.20775665078931e-04   -2.51223873668405e-02 	-9.26102167657469e-01	 1.52623353423881e-01	-2.17144462087023e-01		1.38856430544836e+00
1.35300000000000e+01    	-9.34397016669339e+00 	 2.47675724755486e-03   -2.98137738311713e-02 	-9.26060649934653e-01	 1.52629778377557e-01	-2.17137257481302e-01		1.38853619513194e+00
1.35600000000000e+01    	-9.36397778612698e+00 	 5.77452147065627e-03   -3.45051052871903e-02 	-9.25992279827770e-01	 1.52636347987659e-01	-2.17128036764145e-01		1.38848987802457e+00
1.35900000000000e+01    	-9.38398436525537e+00 	 9.07254054057186e-03   -3.91964229208657e-02 	-9.25882333879898e-01	 1.52639466455508e-01	-2.17117528219841e-01		1.38841525631599e+00
1.36200000000000e+01    	-9.40398932800155e+00 	 1.23707582845332e-02   -4.38878274590097e-02 	-9.25716463793051e-01	 1.52633067951182e-01	-2.17107343204903e-01		1.38830235296321e+00
1.36500000000000e+01    	-9.42399195399677e+00 	 1.56689822819494e-02   -4.85794948215203e-02 	-9.25484621032147e-01	 1.52608746958698e-01	-2.17100060990727e-01		1.38814395863595e+00
1.36800000000000e+01    	-9.44399145749084e+00 	 1.89668313484486e-02   -5.32716817342767e-02 	-9.25185512907932e-01	 1.52556668681524e-01	-2.17099108029967e-01		1.38793868494301e+00
1.37100000000000e+01    	-9.46398711726054e+00 	 2.22637047381185e-02   -5.79647159896162e-02 	-9.24830741379862e-01	 1.52467340912708e-01	-2.17108400238791e-01		1.38769385950233e+00
1.37400000000000e+01    	-9.48397844751724e+00 	 2.55587920967519e-02   -6.26589678376809e-02 	-9.24447676440418e-01	 1.52334143005640e-01	-2.17131758903104e-01		1.38742761913035e+00
1.37700000000000e+01    	-9.50396538886341e+00 	 2.88511403294515e-02   -6.73548018617066e-02 	-9.24080174415367e-01	 1.52156300404874e-01	-2.17172158260058e-01		1.38716958401767e+00
1.38000000000000e+01    	-9.52394848910545e+00 	 3.21397860796214e-02   -7.20525123217363e-02 	-9.23786474911821e-01	 1.51941801976672e-01	-2.17230907646979e-01		1.38695963519313e+00
1.38300000000000e+01    	-9.54392903805551e+00 	 3.54239508788435e-02   -7.67522488445257e-02 	-9.23633981450754e-01	 1.51709622303596e-01	-2.17306903719889e-01		1.38684455927634e+00
1.38600000000000e+01    	-9.56390911997132e+00 	 3.87032815566348e-02   -8.14539428258137e-02 	-9.23691109540744e-01	 1.51490569503684e-01	-2.17396099451247e-01		1.38687264107047e+00
1.38900000000000e+01    	-9.58389155311193e+00 	 4.19781034361638e-02   -8.61572472361757e-02 	-9.24016911051639e-01	 1.51326159269467e-01	-2.17491320852856e-01		1.38708663501419e+00
1.39200000000000e+01    	-9.60387969831045e+00 	 4.52496411456875e-02   -9.08615029840969e-02 	-9.24649679059896e-01	 1.51265130261650e-01	-2.17582520690515e-01		1.38751588168521e+00
1.39500000000000e+01    	-9.62387713660512e+00 	 4.85201547951107e-02   -9.55657431593391e-02 	-9.25596119865325e-01	 1.51357555201185e-01	-2.17657499528243e-01		1.38816860421460e+00
1.39800000000000e+01    	-9.64388723760298e+00 	 5.17929406594388e-02   -1.00268742391184e-01 	-9.26822870276177e-01	 1.51646929946455e-01	-2.17703061961704e-01		1.38902557478855e+00
1.40100000000000e+01    	-9.66391266194645e+00 	 5.50721570165748e-02   -1.04969112786885e-01 	-9.28252078817079e-01	 1.52161077249296e-01	-2.17706522686004e-01		1.39003634674706e+00
1.40400000000000e+01    	-9.68395485893769e+00 	 5.83624571207962e-02   -1.09665441459003e-01 	-9.29762432491097e-01	 1.52903101579428e-01	-2.17657438438091e-01		1.39111908183728e+00
1.40700000000000e+01    	-9.70401363026714e+00 	 6.16684399674003e-02   -1.14356458597455e-01 	-9.31196413358087e-01	 1.53843891100672e-01	-2.17549412737674e-01		1.39216466341538e+00
1.41000000000000e+01    	-9.72408683043338e+00 	 6.49939612044204e-02   -1.19041220203009e-01 	-9.32373776145068e-01	 1.54917712510279e-01	-2.17381788968376e-01		1.39304529655985e+00
1.41300000000000e+01    	-9.74417026344294e+00 	 6.83413761283457e-02   -1.23719286263696e-01 	-9.33110354393750e-01	 1.56022247218188e-01	-2.17161005439485e-01		1.39362720172481e+00
1.41600000000000e+01    	-9.76425781551599e+00 	 7.17108094539029e-02   -1.28390873152145e-01 	-9.33240456078383e-01	 1.57023979958179e-01	-2.16901340196489e-01		1.39378637908480e+00
1.41900000000000e+01    	-9.78434183810854e+00 	 7.50995592238038e-02   -1.33056958071330e-01 	-9.32640426745105e-01	 1.57769222094002e-01	-2.16624749914252e-01		1.39342584134027e+00
1.42200000000000e+01    	-9.80441376830886e+00 	 7.85017433654340e-02   -1.37719313573201e-01 	-9.31250540623343e-01	 1.58100309775560e-01	-2.16359545988244e-01		1.39249227304953e+00
1.42500000000000e+01    	-9.82446494755163e+00 	 8.19082868648735e-02   -1.42380452320516e-01 	-9.29092288094710e-01	 1.57875751011466e-01	-2.16137787350611e-01		1.39098985462703e+00
1.42800000000000e+01    	-9.84448757617778e+00 	 8.53073254894848e-02   -1.47043467812933e-01 	-9.26278375486906e-01	 1.56992389389238e-01	-2.15991511936206e-01		1.38898904691480e+00
1.43100000000000e+01    	-9.86447572089515e+00 	 8.86850680280010e-02   -1.51711767315570e-01 	-9.23013315016398e-01	 1.55407075224507e-01	-2.15948240411960e-01		1.38662849432154e+00
1.43400000000000e+01    	-9.88442627444704e+00 	 9.20271119692065e-02   -1.56388709398672e-01 	-9.19583308075447e-01	 1.53154945602138e-01	-2.16026481263017e-01		1.38410886076936e+00
1.43700000000000e+01    	-9.90433975242101e+00 	 9.53201466164944e-02   -1.61077178998067e-01 	-9.16335153207418e-01	 1.50361271911588e-01	-2.16232128637113e-01		1.38167831225270e+00
1.44000000000000e+01    	-9.92422080393859e+00 	 9.85539048028601e-02   -1.65779153628208e-01 	-9.13645080597220e-01	 1.47244009722384e-01	-2.16556565294308e-01		1.37961040793069e+00
1.44300000000000e+01    	-9.94407831652850e+00 	 1.01723147269647e-01   -1.70495328704606e-01 	-9.11879667098730e-01	 1.44104769016261e-01	-2.16976919349972e-01		1.37817622068149e+00
1.44600000000000e+01    	-9.96392501832011e+00 	 1.04829397559000e-01   -1.75224870656935e-01 	-9.11352244160733e-01	 1.41306991650626e-01	-2.17458348505846e-01		1.37761341172371e+00
1.44900000000000e+01    	-9.98377652952233e+00 	 1.07882111312867e-01   -1.79965349297918e-01 	-9.12279357784928e-01	 1.39241693040938e-01	-2.17957641884847e-01		1.37809557338284e+00
1.45200000000000e+01    	-1.00036498914660e+01 	 1.10898983917081e-01   -1.84712867866314e-01 	-9.14742687978225e-01	 1.38283081435281e-01	-2.18427110902952e-01		1.37970533035075e+00
1.45500000000000e+01    	-1.00235616969890e+01 	 1.13905187135906e-01   -1.89462370104321e-01 	-9.18662127879656e-01	 1.38738424291335e-01	-2.18817898440219e-01		1.38241445603445e+00
1.45800000000000e+01    	-1.00435260407755e+01 	 1.16931473175580e-01   -1.94208073068352e-01 	-9.23785186017828e-01	 1.40798258300002e-01	-2.19082468579978e-01		1.38607371646872e+00
1.46100000000000e+01    	-1.00635525748521e+01 	 1.20011266453612e-01   -1.98943964076546e-01 	-9.29696333523024e-01	 1.44493979561172e-01	-2.19176864774119e-01		1.39041442769693e+00
1.46400000000000e+01    	-1.00836449673203e+01 	 1.23177037122425e-01   -2.03664312630474e-01 	-9.35847430452042e-01	 1.49669674613363e-01	-2.19063874513679e-01		1.39506286800972e+00
1.46700000000000e+01    	-1.01038000102608e+01 	 1.26456373547982e-01   -2.08364173712842e-01 	-9.41607300133015e-01	 1.55973690305510e-01	-2.18718102309651e-01		1.39956768611212e+00
1.47000000000000e+01    	-1.01240075159258e+01 	 1.29868216775822e-01   -2.13039880689811e-01 	-9.46325497451090e-01	 1.62873111921777e-01	-2.18133030576510e-01		1.40343921020528e+00
1.47300000000000e+01    	-1.01442510085357e+01 	 1.33419687578495e-01   -2.17689529098840e-01 	-9.49403014908461e-01	 1.69691466639297e-01	-2.17328754428119e-01		1.40619808919965e+00
1.47600000000000e+01    	-1.01645090994275e+01 	 1.37103849531024e-01   -2.22313431519114e-01 	-9.50361586921111e-01	 1.75667117679213e-01	-2.16357817015574e-01		1.40742914106277e+00
1.47900000000000e+01    	-1.01847573557363e+01 	 1.40898646472156e-01   -2.26914485126829e-01 	-9.48903540606557e-01	 1.80027420001307e-01	-2.15306069620709e-01		1.40683492455352e+00
1.48200000000000e+01    	-1.02049704493578e+01 	 1.44767163870556e-01   -2.31498352818006e-01 	-9.44955591364297e-01	 1.82072044279788e-01	-2.14286109519812e-01		1.40428267656195e+00
1.48500000000000e+01    	-1.02251243968613e+01 	 1.48659308771732e-01   -2.36073334629742e-01 	-9.38692138607814e-01	 1.81257976576639e-01	-2.13422600024204e-01		1.39983805897606e+00
1.48800000000000e+01    	-1.02451987522245e+01 	 1.52514975472179e-01   -2.40649816083422e-01 	-9.30535944901655e-01	 1.77278378898986e-01	-2.12831270976709e-01		1.39377972373135e+00
1.49100000000000e+01    	-1.02651786668179e+01 	 1.56268731791327e-01   -2.45239236955528e-01 	-9.21136102842801e-01	 1.70127435742438e-01	-2.12595969738679e-01		1.38659010190534e+00
1.49400000000000e+01    	-1.02850567584698e+01 	 1.59855973093611e-01   -2.49852631613460e-01 	-9.11324582320740e-01	 1.60143246366707e-01	-2.12749929824245e-01		1.37892018853129e+00
1.49700000000000e+01    	-1.03048347103050e+01 	 1.63220295843146e-01   -2.54498936646996e-01 	-9.02053316452486e-01	 1.48020766304448e-01	-2.13267532214772e-01		1.37152957433563e+00
1.50000000000000e+01    	-1.03245244373573e+01 	 1.66321516297986e-01   -2.59183402193438e-01 	-8.94313991263901e-01	 1.34787257388455e-01	-2.14070544605733e-01		1.36520742665445e+00
1.50300000000000e+01    	-1.03441485276226e+01 	 1.69143347846588e-01   -2.63906512166854e-01 	-8.89043171175880e-01	 1.21734655324762e-01	-2.15048135380663e-01		1.36068467583500e+00
1.50600000000000e+01    	-1.03637395423852e+01 	 1.71699389239959e-01   -2.68663745131775e-01 	-8.87017174474396e-01	 1.10307729409464e-01	-2.16084151414767e-01		1.35855055977783e+00
1.50900000000000e+01    	-1.03833377535620e+01 	 1.74035965690667e-01   -2.73446269964809e-01 	-8.88745007529869e-01	 1.01954110304258e-01	-2.17080869799228e-01		1.35918594498692e+00
1.51200000000000e+01    	-1.04029871127913e+01 	 1.76230671341514e-01   -2.78242342896845e-01 	-8.94373220519943e-01	 9.79508970345291e-02	-2.17968663668726e-01		1.36272087169553e+00
1.51500000000000e+01    	-1.04227297141469e+01 	 1.78386196273000e-01   -2.83038915538289e-01 	-9.03621396731486e-01	 9.92299864147134e-02	-2.18697031807310e-01		1.36901665824640e+00
1.51800000000000e+01    	-1.04425995984804e+01 	 1.80619992972720e-01   -2.87822933635995e-01 	-9.15767539897059e-01	 1.06227803723155e-01	-2.19212133175314e-01		1.37766777299327e+00
1.52100000000000e+01    	-1.04626171863147e+01 	 1.83051231233526e-01   -2.92582040146099e-01 	-9.29696227087377e-01	 1.18783443036266e-01	-2.19434352253868e-01		1.38801873760736e+00
1.52400000000000e+01    	-1.04827856581786e+01 	 1.85787019524109e-01   -2.97304768249756e-01 	-9.44009593004227e-01	 1.36102828510865e-01	-2.19251465575386e-01		1.39919594652415e+00
1.52700000000000e+01    	-1.05030901465396e+01 	 1.88909893435161e-01   -3.01980610038623e-01 	-9.57186165454458e-01	 1.56796963867253e-01	-2.18536899120546e-01		1.41015921778096e+00
1.53000000000000e+01    	-1.05234998330148e+01 	 1.92468125924849e-01   -3.06600416537379e-01 	-9.67761027077140e-01	 1.78991562867472e-01	-2.17191081310050e-01		1.41977862743027e+00
1.53300000000000e+01    	-1.05439722849938e+01 	 1.96469685431612e-01   -3.11157407201412e-01 	-9.74496947277035e-01	 2.00495385795535e-01	-2.15192565388727e-01		1.42693746890890e+00
1.53600000000000e+01    	-1.05644589078194e+01 	 2.00879918467541e-01   -3.15648750373138e-01 	-9.76520646176708e-01	 2.19007490533953e-01	-2.12639539421153e-01		1.43065454497045e+00
1.53900000000000e+01    	-1.05849103403636e+01 	 2.05622507441616e-01   -3.20077366093798e-01 	-9.73408520929108e-01	 2.32340832126618e-01	-2.09763691659011e-01		1.43021229795758e+00
1.54200000000000e+01    	-1.06052809005647e+01 	 2.10583095451950e-01   -3.24453398451425e-01 	-9.65217932900053e-01	 2.38641391666291e-01	-2.06905956255958e-01		1.42527381458528e+00
1.54500000000000e+01    	-1.06255316246795e+01 	 2.15615185696506e-01   -3.28794735647012e-01 	-9.52470212725524e-01	 2.36586865262821e-01	-2.04454474080686e-01		1.41597121542632e+00
1.54800000000000e+01    	-1.06456319032809e+01 	 2.20548403035817e-01   -3.33126017416739e-01 	-9.36098217334779e-01	 2.25554271278349e-01	-2.02756364367956e-01		1.40294858960725e+00
1.55100000000000e+01    	-1.06655601422896e+01 	 2.25199741991141e-01   -3.37475776512549e-01 	-9.17374032818098e-01	 2.05748586221879e-01	-2.02024776313967e-01		1.38734336307417e+00
1.55400000000000e+01    	-1.06853042475224e+01 	 2.29388709201603e-01   -3.41871770790932e-01 	-8.97830693238376e-01	 1.78282232468411e-01	-2.02269558655188e-01		1.37069233692079e+00
1.55700000000000e+01    	-1.07048629505149e+01 	 2.32956887887576e-01   -3.46335221058417e-01 	-8.79184359519599e-01	 1.45187625995463e-01	-2.03280750084036e-01		1.35475741301563e+00
1.56000000000000e+01    	-1.07242487996089e+01 	 2.35791038692716e-01   -3.50875467479783e-01 	-8.63249735992480e-01	 1.09336166527576e-01	-2.04683974763619e-01		1.34128670817505e+00
1.56300000000000e+01    	-1.07434926959314e+01 	 2.37846486704660e-01   -3.55487077427029e-01 	-8.51825600526173e-01	 7.42364826513900e-02	-2.06061910811003e-01		1.33175801861874e+00
1.56600000000000e+01    	-1.07626481607532e+01 	 2.39165221618680e-01   -3.60151047672582e-01 	-8.46521079613484e-01	 4.37026862275089e-02	-2.07101189228953e-01		1.32717699105791e+00
1.56900000000000e+01    	-1.07817919212505e+01 	 2.39882563480627e-01   -3.64840139555257e-01 	-8.48511728391411e-01	 2.14198302522868e-02	-2.07698254466546e-01		1.32799455091287e+00
1.57200000000000e+01    	-1.08010173975277e+01 	 2.40218516905090e-01   -3.69526233738995e-01 	-8.58259816054069e-01	 1.04713518889585e-02	-2.07964744898513e-01		1.33415474971393e+00
1.57500000000000e+01    	-1.08204201602209e+01 	 2.40454191726923e-01   -3.74186353134336e-01 	-8.75282489633803e-01	 1.29089040387346e-02	-2.08119164181680e-01		1.34521361239125e+00
1.57800000000000e+01    	-1.08400784568434e+01 	 2.40897631191481e-01   -3.78804715484328e-01 	-8.98068395099465e-01	 2.94327461298892e-02	-2.08313284081201e-01		1.36043653036295e+00
1.58100000000000e+01    	-1.08600350728375e+01 	 2.41845461931543e-01   -3.83370444031393e-01 	-9.24208240656741e-01	 5.92267510432120e-02	-2.08480938218130e-01		1.37881578963155e+00
1.58400000000000e+01    	-1.08802870288241e+01 	 2.43547005501397e-01   -3.87872910058382e-01 	-9.50731473130168e-01	 9.99719398208506e-02	-2.08289885642255e-01		1.39902444553791e+00
1.58700000000000e+01    	-1.09007866466913e+01 	 2.46176471912099e-01   -3.92297743305200e-01 	-9.74566559064145e-01	 1.48044198974026e-01	-2.07228506010129e-01		1.41938039883577e+00
1.59000000000000e+01    	-1.09214529967144e+01 	 2.49816747612568e-01   -3.96625919716324e-01 	-9.93002914075332e-01	 1.98875374838903e-01	-2.04795218296586e-01		1.43789682645055e+00
1.59300000000000e+01    	-1.09421891321915e+01 	 2.54455280756957e-01   -4.00836633181216e-01 	-1.00404415015490e+00	 2.47424579144811e-01	-2.00713241644280e-01		1.45244944256129e+00
1.59600000000000e+01    	-1.09628994608497e+01 	 2.59989592783397e-01   -4.04912960037005e-01 	-1.00659232048473e+00	 2.88684980661784e-01	-1.95086929262818e-01		1.46103594332505e+00
1.59900000000000e+01    	-1.09835029344438e+01 	 2.66238263256001e-01   -4.08848418088386e-01 	-1.00046115618241e+00	 3.18154655260343e-01	-1.88444106330048e-01		1.46207253270971e+00
1.60200000000000e+01    	-1.10039400309618e+01 	 2.72953427475938e-01   -4.12652478887178e-01 	-9.86257468439837e-01	 3.32226406726963e-01	-1.81650191186191e-01		1.45467349303479e+00
1.60500000000000e+01    	-1.10241733905504e+01 	 2.79832549707794e-01   -4.16353468053165e-01 	-9.65186915856147e-01	 3.28486665177983e-01	-1.75714323359227e-01		1.43887622649526e+00
1.60800000000000e+01    	-1.10441830018053e+01 	 2.86529793192981e-01   -4.19997620280882e-01 	-9.38841630605293e-01	 3.05942149958501e-01	-1.71528846012664e-01		1.41578471226853e+00
