0.00000000000000e+00    	0.00000000000000e+00 	 -1.00000000000000e+00  	1.22464679910000e-16    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	-2.22103397717416e-13 	 -9.99999999997797e-01   1.22464679910000e-16 	-3.68874983911520e-11	 4.40223458854065e-10	-8.82080167498693e-37		1.00000000000000e+00
6.00000000000000e-02    	-6.92294158331114e-12 	 -9.99999999860394e-01   1.22464679910000e-16 	-5.68806350448852e-10	 1.38983997000893e-08	-4.26814675477672e-34		1.00000000000000e+00
9.00000000000000e-02    	-5.02917926695621e-11 	 -9.99999998435977e-01   1.22464679910000e-16 	-2.70385495761374e-09	 1.03233942426222e-07	-1.49012223557252e-32		1.00000000000001e+00
1.20000000000000e-01    	-1.98824478459537e-10 	 -9.99999991413091e-01   1.22464679910000e-16 	-7.79204598669752e-09	 4.21785108364900e-07	-1.72252084002069e-31		1.00000000000009e+00
1.50000000000000e-01    	-5.56923930984579e-10 	 -9.99999968204155e-01   1.22464679910000e-16 	-1.67495722570611e-08	 1.23670393867506e-06	-1.05404343036692e-30		1.00000000000076e+00
1.80000000000000e-01    	-1.23983858806347e-09 	 -9.99999908469794e-01   1.22464679910000e-16 	-2.92406758521292e-08	 2.92870678322364e-06	-4.14814845068583e-30		1.00000000000429e+00
2.10000000000000e-01    	-2.32329623806146e-09 	 -9.99999779055656e-01   1.22464679910000e-16 	-4.28289170889108e-08	 5.96442367631012e-06	-1.13030499992420e-29		1.00000000001779e+00
2.40000000000000e-01    	-3.76878029167023e-09 	 -9.99999532184471e-01   1.22464679909999e-16 	-5.22236683772654e-08	 1.08404860184316e-05	-2.04196232824475e-29		1.00000000005876e+00
2.70000000000000e-01    	-5.32925124903682e-09 	 -9.99999105724078e-01   1.22464679909999e-16 	-4.87512618042498e-08	 1.80017055945098e-05	-1.32162567723904e-29		1.00000000016203e+00
3.00000000000000e-01    	-6.44391497615961e-09 	 -9.99998426233011e-01   1.22464679909999e-16 	-2.01727132646304e-08	 2.77389091813186e-05	6.86401642131670e-29		1.00000000038472e+00
3.30000000000000e-01    	-6.13403823007715e-09 	 -9.99997415273215e-01   1.22464679910005e-16 	4.90493316272049e-08	 4.00749341039180e-05	3.58774680717103e-28		1.00000000080300e+00
3.60000000000000e-01    	-2.91444734837866e-09 	 -9.99995999186463e-01   1.22464679910025e-16 	1.76963490983208e-07	 5.46497036389721e-05	1.10433719460824e-27		1.00000000149331e+00
3.90000000000000e-01    	5.26316010037547e-09 	 -9.99994122176468e-01   1.22464679910079e-16 	3.82795802647480e-07	 7.06169580171630e-05	2.68804666668690e-27		1.00000000249345e+00
4.20000000000000e-01    	2.10189769957475e-08 	 -9.99991762148164e-01   1.22464679910200e-16 	6.85098531429755e-07	 8.65659328042206e-05	5.60545713374766e-27		1.00000000374707e+00
4.50000000000000e-01    	4.74916386946619e-08 	 -9.99988948359321e-01   1.22464679910434e-16 	1.09947522501642e-06	 1.00480926665226e-04	1.03670475402857e-26		1.00000000504881e+00
4.80000000000000e-01    	8.82120865886346e-08 	 -9.99985779570672e-01   1.22464679910844e-16 	1.63604161915162e-06	 1.09750229979418e-04	1.73071275537432e-26		1.00000000602389e+00
5.10000000000000e-01    	1.46899959150311e-07 	 -9.99982441072459e-01   1.22464679911494e-16 	2.29684021269800e-06	 1.11233316282923e-04	2.63123880608878e-26		1.00000000618906e+00
5.40000000000000e-01    	2.27184906831356e-07 	 -9.99979218749452e-01   1.22464679912435e-16 	3.07346515441804e-06	 1.01391630795777e-04	3.65310470097840e-26		1.00000000514485e+00
5.70000000000000e-01    	3.32263136801877e-07 	 -9.99976508250536e-01   1.22464679913680e-16 	3.94516217723941e-06	 7.64839212196876e-05	4.61800750669664e-26		1.00000000293268e+00
6.00000000000000e-01    	4.64507080466657e-07 	 -9.99974817374002e-01   1.22464679915174e-16 	4.87763789607196e-06	 3.28220909779879e-05	5.26159502610366e-26		1.00000000055054e+00
6.30000000000000e-01    	6.25052152260722e-07 	 -9.99974759978551e-01   1.22464679916775e-16 	5.82274305625535e-06	 -3.29216842115726e-05	5.28510879952003e-26		1.00000000055887e+00
6.60000000000000e-01    	8.13388059086580e-07 	 -9.99977040086011e-01   1.22464679918260e-16 	6.71909406545808e-06	 -1.23371007414371e-04	4.46604971527919e-26		1.00000000763278e+00
6.90000000000000e-01    	1.02698237066000e-06 	 -9.99982425347349e-01   1.22464679919371e-16 	7.49358533309202e-06	 -2.40083652482263e-04	2.83156557774802e-26		1.00000002884816e+00
7.20000000000000e-01    	1.26096111463195e-06 	 -9.99991709680420e-01   1.22464679919925e-16 	8.06364850059808e-06	 -3.83195421945992e-04	8.80507143679408e-27		1.00000007345187e+00
7.50000000000000e-01    	1.50786592311456e-06 	 -1.00000566562724e+00   1.22464679919985e-16 	8.34006311210451e-06	 -5.51095419588042e-04	-1.82433794171778e-27		1.00000015188785e+00
7.80000000000000e-01    	1.75750146499847e-06 	 -1.00002498778204e+00   1.22464679920111e-16 	8.23014095731378e-06	 -7.40160091267888e-04	1.74024428325531e-26		1.00000027395231e+00
8.10000000000000e-01    	1.99688282673314e-06 	 -1.00005022946266e+00   1.22464679921631e-16 	7.64120344361010e-06	 -9.44573148883335e-04	9.70324574963299e-26		1.00000044613831e+00
8.40000000000000e-01    	2.21029242522492e-06 	 -1.00008173558582e+00   1.22464679926923e-16 	6.48443643947564e-06	 -1.15625647041877e-03	2.75827093901105e-25		1.00000066848531e+00
8.70000000000000e-01    	2.37946149743187e-06 	 -1.00011957540618e+00   1.22464679939603e-16 	4.67940302032842e-06	 -1.36493322266540e-03	5.96809633391182e-25		1.00000093153187e+00
9.00000000000000e-01    	2.48390228206365e-06 	 -1.00016347933681e+00   1.22464679964562e-16 	2.15966092908973e-06	 -1.55833884883462e-03	1.10054549458516e-24		1.00000121421158e+00
9.30000000000000e-01    	2.50143170004809e-06 	 -1.00021278443367e+00   1.22464680007761e-16 	-1.12000631599695e-06	 -1.72258837831359e-03	1.81612311754207e-24		1.00000148365489e+00
9.60000000000000e-01    	2.40894140591986e-06 	 -1.00026639325557e+00   1.22464680075734e-16 	-5.17435053079058e-06	 -1.84270003565397e-03	2.75108148026014e-24		1.00000169778366e+00
9.90000000000000e-01    	2.18347638216088e-06 	 -1.00032275067108e+00   1.22464680174801e-16 	-9.97635973976439e-06	 -1.90326573458237e-03	3.88229905555312e-24		1.00000181125835e+00
1.02000000000000e+00    	1.80367775197087e-06 	 -1.00037984275410e+00   1.22464680310053e-16 	-1.54444210388728e-05	 -1.88924920732461e-03	5.15042355911143e-24		1.00000178474896e+00
1.05000000000000e+00    	1.25161885105204e-06 	 -1.00043522118522e+00   1.22464680484255e-16 	-2.14292211929303e-05	 -1.78688276840078e-03	6.46057206095220e-24		1.00000159670335e+00
1.08000000000000e+00    	5.15013103185053e-07 	 -1.00048605556792e+00   1.22464680696898e-16 	-2.77024725541051e-05	 -1.58462460970218e-03	7.69158871051954e-24		1.00000125590050e+00
1.11000000000000e+00    	-4.10301311181126e-07 	 -1.00052921480418e+00   1.22464680943667e-16 	-3.39502436012629e-05	 -1.27413064182067e-03	8.71501882393458e-24		1.00000081228043e+00
1.14000000000000e+00    	-1.51778488996550e-06 	 -1.00056137719947e+00   1.22464681216628e-16 	-3.97740336289395e-05	 -8.51188784460714e-04	9.42318198380204e-24		1.00000036305209e+00
1.17000000000000e+00    	-2.78780638049099e-06 	 -1.00057916734069e+00   1.22464681505349e-16 	-4.47025556020232e-05	 -3.16559763425749e-04	9.76350375741893e-24		1.00000005110420e+00
1.20000000000000e+00    	-4.18579441116990e-06 	 -1.00057931608780e+00   1.22464681799098e-16 	-4.82163323772629e-05	 3.23332690190690e-04	9.77395871847436e-24		1.00000005343442e+00
1.23000000000000e+00    	-5.66132831298272e-06 	 -1.00055883832465e+00   1.22464682090022e-16 	-4.97856287315761e-05	 1.05591751170690e-03	9.61257520162598e-24		1.00000055872004e+00
1.26000000000000e+00    	-7.14854922344940e-06 	 -1.00051522152012e+00   1.22464682377026e-16 	-4.89200407563836e-05	 1.86224811603947e-03	9.57299320100530e-24		1.00000173517910e+00
1.29000000000000e+00    	-8.56818435593177e-06 	 -1.00044661675341e+00   1.22464682669818e-16 	-4.52255147602464e-05	 2.71707242458967e-03	1.00785330316690e-23		1.00000369225714e+00
1.32000000000000e+00    	-9.83131242118687e-06 	 -1.00035202275335e+00   1.22464682992376e-16 	-3.84620888326940e-05	 3.58923193042902e-03	1.16494276452200e-23		1.00000644201184e+00
1.35000000000000e+00    	-1.08447663430357e-05 	 -1.00023145277963e+00   1.22464683385010e-16 	-2.85937593853643e-05	 4.44240665844360e-03	1.48418085786042e-23		1.00000986784857e+00
1.38000000000000e+00    	-1.15177963810271e-05 	 -1.00008607390929e+00   1.22464683904207e-16 	-1.58211042986754e-05	 5.23620670060199e-03	2.01623590850176e-23		1.00001370896149e+00
1.41000000000000e+00    	-1.17693431899654e-05 	 -9.99918308542986e-01   1.22464684619674e-16 	-5.88082054859151e-07	 5.92759330248982e-03	2.79685191630164e-23		1.00001756802703e+00
1.44000000000000e+00    	-1.15350471417857e-05 	 -9.99731888742947e-01   1.22464685608348e-16 	1.64429965785228e-05	 6.47259406599340e-03	3.83696871391631e-23		1.00002094715277e+00
1.47000000000000e+00    	-1.07730008637723e-05 	 -9.99531855363131e-01   1.22464686945709e-16 	3.44500337045181e-05	 6.82825862847949e-03	5.11487787589065e-23		1.00002331287961e+00
1.50000000000000e+00    	-9.46728229327561e-06 	 -9.99324495806316e-01   1.22464688695288e-16 	5.25393758177997e-05	 6.95478413227455e-03	6.57245865975385e-23		1.00002418559888e+00
1.53000000000000e+00    	-7.62851311066294e-06 	 -9.99117216588547e-01   1.22464690897900e-16 	6.98537586493832e-05	 6.81772483946471e-03	8.11727332836400e-23		1.00002324285565e+00
1.56000000000000e+00    	-5.29107179834893e-06 	 -9.98918349631559e-01   1.22464693562528e-16 	8.56844834794492e-05	 6.39018823295604e-03	9.63162733823581e-23		1.00002042071524e+00
1.59000000000000e+00    	-2.50711747483691e-06 	 -9.98736894240847e-01   1.22464696660988e-16 	9.95685484079586e-05	 5.65491162364124e-03	1.09886536706069e-22		1.00001599384178e+00
1.62000000000000e+00    	6.61818854838291e-07 	 -9.98582199948835e-01   1.22464700128341e-16 	1.11350497745819e-04	 4.60610927752014e-03	1.20741789317704e-22		1.00001061426447e+00
