0.00000000000000e+00    	0.00000000000000e+00 	 -1.83697019870000e-15  	-1.00000000000000e+01    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	-5.48877525097275e-13 	 3.44851584919731e-11   -1.00000000000000e+01 	-9.11589711976504e-11	 5.72768811536886e-09	1.20401304623778e-20		1.00000000000000e+00
6.00000000000000e-02    	-1.71084362880548e-11 	 1.07495458211518e-09   -1.00000000000000e+01 	-1.40567070470473e-09	 8.83211403116184e-08	5.88992906917076e-18		1.00000000000000e+00
9.00000000000000e-02    	-1.24283814597242e-10 	 7.80903831429554e-09   -1.00000000000000e+01 	-6.68188209676009e-09	 4.19840573134236e-07	2.09801469147569e-16		1.00000000000009e+00
1.20000000000000e-01    	-4.91340959147449e-10 	 3.08725251827150e-08   -1.00000000000000e+01 	-1.92557415434197e-08	 1.20991992541916e-06	2.50513531470455e-15		1.00000000000073e+00
1.50000000000000e-01    	-1.37627185824319e-09 	 8.64777647929302e-08   -1.00000000000000e+01 	-4.13912324373737e-08	 2.60090041051877e-06	1.61339966718646e-14		1.00000000000338e+00
1.80000000000000e-01    	-3.06390238414514e-09 	 1.92526796253917e-07   -1.00000000000000e+01 	-7.22619116304403e-08	 4.54099781122832e-06	6.89925373841818e-14		1.00000000001031e+00
2.10000000000000e-01    	-5.74166016244781e-09 	 3.60805297204921e-07   -1.00000000000000e+01 	-1.05863675459036e-07	 6.65300186090964e-06	2.17539247606374e-13		1.00000000002214e+00
2.40000000000000e-01    	-9.31558274675187e-09 	 5.85414498859831e-07   -9.99999999999999e+00 	-1.29171085792612e-07	 8.11812983094414e-06	5.33027525596660e-13		1.00000000003296e+00
2.70000000000000e-01    	-1.31785956101779e-08 	 8.28196534996374e-07   -9.99999999999996e+00 	-1.20849149324859e-07	 7.59498910792676e-06	1.02947555002107e-12		1.00000000002885e+00
3.00000000000000e-01    	-1.59520100640454e-08 	 1.00248867258676e-06   -9.99999999999993e+00 	-5.07978214907489e-08	 3.19204238982792e-06	1.50667026858722e-12		1.00000000000510e+00
3.30000000000000e-01    	-1.52286039613202e-08 	 9.57046891959921e-07   -9.99999999999988e+00 	1.19258209102536e-07	 -7.49144908619020e-06	1.32734278240100e-12		1.00000000002807e+00
3.60000000000000e-01    	-7.35078462610475e-09 	 4.62355945400922e-07   -9.99999999999986e+00 	4.34006884509428e-07	 -2.72461270113225e-05	-7.61911444191114e-13		1.00000000037127e+00
3.90000000000000e-01    	1.27402158412747e-08 	 -7.98254744640959e-07   -9.99999999999996e+00 	9.41577406483296e-07	 -5.90514735357144e-05	-6.53745911505762e-12		1.00000000174398e+00
4.20000000000000e-01    	5.15483926370478e-08 	 -3.23027718500082e-06   -1.00000000000003e+01 	1.68940933621501e-06	 -1.05796990451630e-04	-1.76018261758456e-11		1.00000000559793e+00
4.50000000000000e-01    	1.16927120376101e-07 	 -7.32029819639545e-06   -1.00000000000011e+01 	2.71908184727465e-06	 -1.69937469634730e-04	-3.37327205332172e-11		1.00000001444307e+00
4.80000000000000e-01    	2.17814731910833e-07 	 -1.36171774410502e-05   -1.00000000000023e+01 	4.06028028985196e-06	 -2.53101902678152e-04	-5.00637139119652e-11		1.00000003203853e+00
5.10000000000000e-01    	3.63779001499812e-07 	 -2.27011207982563e-05   -1.00000000000039e+01 	5.72413456497547e-06	 -3.55682531132502e-04	-5.32205319021984e-11		1.00000006327141e+00
5.40000000000000e-01    	5.64356141665560e-07 	 -3.51405232287257e-05   -1.00000000000051e+01 	7.69624247123359e-06	 -4.76436163368230e-04	-1.70640206461133e-11		1.00000011352532e+00
5.70000000000000e-01    	8.28181023946590e-07 	 -5.14374808060146e-05   -1.00000000000042e+01 	9.92981375771516e-06	 -6.12133650316521e-04	1.00689745050050e-10		1.00000018740309e+00
6.00000000000000e-01    	1.16192094974676e-06 	 -7.19639766472157e-05   -9.99999999999770e+00 	1.23395496321076e-05	 -7.57294882906168e-04	3.59175083811935e-10		1.00000028682386e+00
6.30000000000000e-01    	1.56904704665815e-06 	 -9.68918561382249e-05   -9.99999999998048e+00 	1.47970983213054e-05	 -9.04045537342271e-04	8.30424276400628e-10		1.00000040875856e+00
6.60000000000000e-01    	2.04850612527717e-06 	 -1.26120742089215e-04   -9.99999999994500e+00 	1.71291592012887e-05	 -1.04212789205100e-03	1.58917751433086e-09		1.00000054316183e+00
6.90000000000000e-01    	2.59339075633880e-06 	 -1.59208917029144e-04   -9.99999999988164e+00 	1.91194724911473e-05	 -1.15909138611629e-03	2.69604156086053e-09		1.00000067192897e+00
7.20000000000000e-01    	3.18974297517790e-06 	 -1.95312837659618e-04   -9.99999999977949e+00 	2.05159313867421e-05	 -1.24067937926146e-03	4.17551141767106e-09		1.00000076985282e+00
7.50000000000000e-01    	3.81566092490757e-06 	 -2.33141274092349e-04   -9.99999999962771e+00 	2.10437887726470e-05	 -1.27141718439180e-03	5.99281829392257e-09		1.00000080847192e+00
7.80000000000000e-01    	4.44089877272238e-06 	 -2.70930026377351e-04   -9.99999999941763e+00 	2.04253285429672e-05	 -1.23539341981289e-03	8.03603164515019e-09		1.00000076330676e+00
8.10000000000000e-01    	5.02714788688632e-06 	 -3.06442724112822e-04   -9.99999999914520e+00 	1.84054202143496e-05	 -1.11721275788751e-03	1.01116004199890e-08		1.00000062425136e+00
8.40000000000000e-01    	5.52915198385716e-06 	 -3.37002345147870e-04   -9.99999999881318e+00 	1.47811523716750e-05	 -9.03084028667700e-04	1.19617569510595e-08		1.00000040788954e+00
8.70000000000000e-01    	5.89673503882840e-06 	 -3.59556805076688e-04   -9.99999999843253e+00 	9.43242571501158e-06	 -5.81994237957375e-04	1.33102217956618e-08		1.00000016940312e+00
9.00000000000000e-01    	6.07770934015980e-06 	 -3.70780305126480e-04   -9.99999999802182e+00 	2.34925281225086e-06	 -1.46907267992137e-04	1.39380761236292e-08		1.00000001079363e+00
9.30000000000000e-01    	6.02149242092695e-06 	 -3.67210142962586e-04   -9.99999999760414e+00 	-6.34911392991412e-06	 4.04083293062842e-04	1.37847060991783e-08		1.00000008166181e+00
9.60000000000000e-01    	5.68311581586209e-06 	 -3.45416474241236e-04   -9.99999999720058e+00 	-1.64079058830078e-05	 1.06672381335367e-03	1.30602665161003e-08		1.00000056908429e+00
9.90000000000000e-01    	5.02718407139555e-06 	 -3.02200169672992e-04   -9.99999999682056e+00 	-2.74468475636732e-05	 1.82977153908346e-03	1.23477556875480e-08		1.00000167440721e+00
1.02000000000000e+00    	4.03127180315518e-06 	 -2.34811568174128e-04   -9.99999999644955e+00 	-3.89875487558487e-05	 2.67444327169598e-03	1.26666625700420e-08		1.00000357707702e+00
