0.00000000000000e+00    	0.00000000000000e+00 	 -4.89073800370000e+00  	-1.03955845410000e+00    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	-1.38639072338520e-12 	 -4.89073800370281e+00   -1.03955845410000e+00 	-2.30255305229607e-10	 -5.61861435565011e-10	-1.21971455374428e-20		1.00000000000000e+00
6.00000000000000e-02    	-4.32136681691759e-11 	 -4.89073800387818e+00   -1.03955845410000e+00 	-3.55054427207858e-09	 -1.77386612926441e-08	-5.90186801829259e-18		1.00000000000000e+00
9.00000000000000e-02    	-3.13926400247801e-10 	 -4.89073800569618e+00   -1.03955845410000e+00 	-1.68777467588592e-08	 -1.31758475760583e-07	-2.06049730129092e-16		1.00000000000001e+00
1.20000000000000e-01    	-1.24108605703685e-09 	 -4.89073801465956e+00   -1.03955845410000e+00 	-4.86391095986531e-08	 -5.38328414943796e-07	-2.38185133574087e-15		1.00000000000015e+00
1.50000000000000e-01    	-3.47642246051429e-09 	 -4.89073804428135e+00   -1.03955845410000e+00 	-1.04555966762561e-07	 -1.57841729017434e-06	-1.45750042595639e-14		1.00000000000125e+00
1.80000000000000e-01    	-7.73953216746373e-09 	 -4.89073812052090e+00   -1.03955845410000e+00 	-1.82542891480048e-07	 -3.73793733664952e-06	-5.73593859634699e-14		1.00000000000700e+00
2.10000000000000e-01    	-1.45039195793312e-08 	 -4.89073828569345e+00   -1.03955845410000e+00 	-2.67424261210548e-07	 -7.61245363831619e-06	-1.56295275701723e-13		1.00000000002901e+00
2.40000000000000e-01    	-2.35315921526107e-08 	 -4.89073860077764e+00   -1.03955845410001e+00 	-3.26256171224389e-07	 -1.38358228008861e-05	-2.82356531906143e-13		1.00000000009577e+00
2.70000000000000e-01    	-3.32864782963759e-08 	 -4.89073914507343e+00   -1.03955845410002e+00 	-3.05057398920669e-07	 -2.29757638330898e-05	-1.82750111977817e-13		1.00000000026399e+00
3.00000000000000e-01    	-4.02803564746945e-08 	 -4.89074001231500e+00   -1.03955845410001e+00 	-1.27694527175492e-07	 -3.54034627356366e-05	9.49137700500894e-13		1.00000000062671e+00
3.30000000000000e-01    	-3.84255256585970e-08 	 -4.89074130261373e+00   -1.03955845409993e+00 	3.02466616030244e-07	 -5.11480663498393e-05	4.96103403119941e-12		1.00000000130811e+00
3.60000000000000e-01    	-1.84839317524738e-08 	 -4.89074310998041e+00   -1.03955845409965e+00 	1.09773417641438e-06	 -6.97500020583532e-05	1.52704468171069e-11		1.00000000243313e+00
3.90000000000000e-01    	3.22890938965645e-08 	 -4.89074550562832e+00   -1.03955845409890e+00 	2.37794362921764e-06	 -9.01291754482023e-05	3.71694697220020e-11		1.00000000406446e+00
4.20000000000000e-01    	1.30208570553002e-07 	 -4.89074851775744e+00   -1.03955845409724e+00 	4.25915829061295e-06	 -1.10485012723347e-04	7.75103982871872e-11		1.00000000611254e+00
4.50000000000000e-01    	2.94843208285162e-07 	 -4.89075210902576e+00   -1.03955845409400e+00 	6.83972176254100e-06	 -1.28244868509840e-04	1.43351839267571e-10		1.00000000824676e+00
4.80000000000000e-01    	5.48250713404912e-07 	 -4.89075615338488e+00   -1.03955845408833e+00 	1.01845034178445e-05	 -1.40075442050856e-04	2.39316350938627e-10		1.00000000986243e+00
5.10000000000000e-01    	9.13727307211821e-07 	 -4.89076041435029e+00   -1.03955845407935e+00 	1.43084794587924e-05	 -1.41968563086575e-04	3.63837072946429e-10		1.00000001017990e+00
5.40000000000000e-01    	1.41407165790193e-06 	 -4.89076452705255e+00   -1.03955845406633e+00 	1.91610222574262e-05	 -1.29408151494320e-04	5.05136195590091e-10		1.00000000855681e+00
5.70000000000000e-01    	2.06940677812269e-06 	 -4.89076798653738e+00   -1.03955845404911e+00 	2.46123953757938e-05	 -9.76195483446098e-05	6.38559725499505e-10		1.00000000506767e+00
6.00000000000000e-01    	2.89464861453988e-06 	 -4.89077014472531e+00   -1.03955845402846e+00 	3.04439452030211e-05	 -4.18960748136193e-05	7.27555997337587e-10		1.00000000134106e+00
6.30000000000000e-01    	3.89675291433260e-06 	 -4.89077021818701e+00   -1.03955845400632e+00 	3.63433320828752e-05	 4.20090138974552e-05	7.30815964771753e-10		1.00000000154280e+00
6.60000000000000e-01    	5.07190834158381e-06 	 -4.89076730843571e+00   -1.03955845398579e+00 	4.19058639393366e-05	 1.57443611962376e-04	6.17573305565893e-10		1.00000001327230e+00
6.90000000000000e-01    	6.40287020166605e-06 	 -4.89076043579253e+00   -1.03955845397042e+00 	4.66426153220071e-05	 3.06395362004978e-04	3.91575463744571e-10		1.00000004802682e+00
7.20000000000000e-01    	7.85664321962099e-06 	 -4.89074858706756e+00   -1.03955845396276e+00 	4.99955844344821e-05	 4.89037279647553e-04	1.21783085631583e-10		1.00000012082850e+00
7.50000000000000e-01    	9.38272298408244e-06 	 -4.89073077635654e+00   -1.03955845396192e+00 	5.13597195693512e-05	 7.03313500899487e-04	-2.52585740091298e-11		1.00000024864382e+00
7.80000000000000e-01    	1.09120950514742e-05 	 -4.89070611722800e+00   -1.03955845396020e+00 	5.01112902468234e-05	 9.44600024686383e-04	2.40435296949345e-10		1.00000044739007e+00
8.10000000000000e-01    	1.23571708730563e-05 	 -4.89067390352916e+00   -1.03955845393919e+00 	4.56418241479595e-05	 1.20547500309126e-03	1.34120618707530e-09		1.00000072762631e+00
8.40000000000000e-01    	1.36128138771958e-05 	 -4.89063369503481e+00   -1.03955845386603e+00 	3.73966832369825e-05	 1.47563054434385e-03	3.81300680962265e-09		1.00000108944141e+00
8.70000000000000e-01    	1.45585799786026e-05 	 -4.89058540327240e+00   -1.03955845369074e+00 	2.49172760689153e-05	 1.74195309070228e-03	8.25078883726225e-09		1.00000151750957e+00
9.00000000000000e-01    	1.50622656259000e-05 	 -4.89052937214636e+00   -1.03955845334567e+00 	7.88582531953015e-06	 1.98879230337279e-03	1.52156261624341e-08		1.00000197767655e+00
9.30000000000000e-01    	1.49848217821651e-05 	 -4.89046644751918e+00   -1.03955845274841e+00 	-1.38285666269073e-05	 2.19842925646605e-03	2.51100224730090e-08		1.00000241663829e+00
9.60000000000000e-01    	1.41866495501848e-05 	 -4.89039802974168e+00   -1.03955845180858e+00 	-4.01241811970165e-05	 2.35174397254597e-03	3.80386056985158e-08		1.00000276615101e+00
9.90000000000000e-01    	1.25352356466601e-05 	 -4.89032610330095e+00   -1.03955845043878e+00 	-7.06235292361733e-05	 2.42907040577822e-03	5.36820498484320e-08		1.00000295268100e+00
1.02000000000000e+00    	9.91400579703377e-06 	 -4.89025323829866e+00   -1.03955844856856e+00 	-1.04635908486801e-04	 2.41121447879017e-03	7.12198943228974e-08		1.00000291244773e+00
1.05000000000000e+00    	6.23216503529391e-06 	 -4.89018255939146e+00   -1.03955844615964e+00 	-1.41129833159793e-04	 2.28059836555695e-03	8.93400454846866e-08		1.00000261051986e+00
1.08000000000000e+00    	1.43515395069875e-06 	 -4.89011767910507e+00   -1.03955844321906e+00 	-1.78720480882021e-04	 2.02248258973716e-03	1.06366669365080e-07		1.00000206118630e+00
1.11000000000000e+00    	-4.48481544346617e-06 	 -4.89006259404110e+00   -1.03955843980646e+00 	-2.15677955678685e-04	 1.62620739317592e-03	1.20522602637632e-07		1.00000134553284e+00
1.14000000000000e+00    	-1.14788564908871e-05 	 -4.89002154437444e+00   -1.03955843603158e+00 	-2.49962154848398e-04	 1.08638691880450e-03	1.30317831155417e-07		1.00000062135862e+00
