0.00000000000000e+00    	0.00000000000000e+00 	 2.42705098310000e+00  	-1.76335575690000e+00    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	1.30478397381514e-12 	 2.42705098310533e+00   -1.76335575690000e+00 	2.16701848625557e-10	 1.06555946887754e-09	7.44125466673022e-20		1.00000000000000e+00
6.00000000000000e-02    	4.06699972906690e-11 	 2.42705098343792e+00   -1.76335575690000e+00 	3.34155022874872e-09	 3.36410317300233e-08	3.60062134941918e-17		1.00000000000000e+00
9.00000000000000e-02    	2.95448158216803e-10 	 2.42705098688571e+00   -1.76335575690000e+00 	1.58843156641436e-08	 2.49877421466674e-07	1.25707154840187e-15		1.00000000000003e+00
1.20000000000000e-01    	1.16803965414935e-09 	 2.42705100388459e+00   -1.76335575690000e+00 	4.57767351878571e-08	 1.02092944229392e-06	1.45312364927061e-14		1.00000000000052e+00
1.50000000000000e-01    	3.27187046186652e-09 	 2.42705106006174e+00   -1.76335575690000e+00 	9.84071667562845e-08	 2.99343752547609e-06	8.89194086788990e-14		1.00000000000449e+00
1.80000000000000e-01    	7.28450779029702e-09 	 2.42705120464854e+00   -1.76335575689999e+00 	1.71829618542846e-07	 7.08892363911846e-06	3.49938979841853e-13		1.00000000002514e+00
2.10000000000000e-01    	1.36528735273602e-08 	 2.42705151789494e+00   -1.76335575689997e+00 	2.51814444146649e-07	 1.44368625862863e-05	9.53528487778320e-13		1.00000000010424e+00
2.40000000000000e-01    	2.21568825247695e-08 	 2.42705211544555e+00   -1.76335575689993e+00 	3.07486288839776e-07	 2.62393461615497e-05	1.72260559533013e-12		1.00000000034430e+00
2.70000000000000e-01    	3.13604552395545e-08 	 2.42705314769084e+00   -1.76335575689988e+00 	2.88298885078360e-07	 4.35730362521005e-05	1.11493066695360e-12		1.00000000094935e+00
3.00000000000000e-01    	3.80004238157470e-08 	 2.42705479239533e+00   -1.76335575689993e+00 	1.23022280390275e-07	 6.71418756597121e-05	-5.79048861639670e-12		1.00000000225402e+00
3.30000000000000e-01    	3.63820987839745e-08 	 2.42705723941772e+00   -1.76335575690040e+00 	-2.78727301581952e-07	 9.70011436443002e-05	-3.02662953972100e-11		1.00000000470465e+00
3.60000000000000e-01    	1.78632837378089e-08 	 2.42706066704731e+00   -1.76335575690212e+00 	-1.02208426497507e-06	 1.32279283622229e-04	-9.31621598971463e-11		1.00000000874943e+00
3.90000000000000e-01    	-2.94849470530869e-08 	 2.42706521033895e+00   -1.76335575690670e+00 	-2.21955529366586e-06	 1.70927938741016e-04	-2.26764528361206e-10		1.00000001461064e+00
4.20000000000000e-01    	-1.20952843751246e-07 	 2.42707092277405e+00   -1.76335575691685e+00 	-3.98079634416247e-06	 2.09532362195743e-04	-4.72878932210605e-10		1.00000002195983e+00
4.50000000000000e-01    	-2.74921300124933e-07 	 2.42707773353433e+00   -1.76335575693663e+00 	-6.39989191032211e-06	 2.43213521803661e-04	-8.74570365106058e-10		1.00000002959689e+00
4.80000000000000e-01    	-5.12178627128123e-07 	 2.42708540356763e+00   -1.76335575697118e+00 	-9.54067836529613e-06	 2.65649660794133e-04	-1.46004228103309e-09		1.00000003533038e+00
5.10000000000000e-01    	-8.54776529150475e-07 	 2.42709348437156e+00   -1.76335575702600e+00 	-1.34208373684311e-05	 2.69238862797182e-04	-2.21973598314752e-09		1.00000003633484e+00
5.40000000000000e-01    	-1.32440170409507e-06 	 2.42710128394316e+00   -1.76335575710541e+00 	-1.79956827961219e-05	 2.45415542558083e-04	-3.08179191360706e-09		1.00000003027632e+00
5.70000000000000e-01    	-1.94027062362185e-06 	 2.42710784457542e+00   -1.76335575721045e+00 	-2.31428018558661e-05	 1.85123171883182e-04	-3.89578442861466e-09		1.00000001740309e+00
6.00000000000000e-01    	-2.71659408630680e-06 	 2.42711193707371e+00   -1.76335575733646e+00 	-2.86490006314484e-05	 7.94335438821321e-05	-4.43868974249784e-09		1.00000000356523e+00
6.30000000000000e-01    	-3.65970646301074e-06 	 2.42711207548448e+00   -1.76335575747152e+00 	-3.42013274709075e-05	 -7.97097963790643e-05	-4.45845757780263e-09		1.00000000376169e+00
6.60000000000000e-01    	-4.76501234852774e-06 	 2.42710655556843e+00   -1.76335575759679e+00 	-3.93842409377409e-05	 -2.98658848173973e-04	-3.76738676891762e-09		1.00000004537411e+00
6.90000000000000e-01    	-6.01396815784592e-06 	 2.42709351902788e+00   -1.76335575769055e+00 	-4.36851422953239e-05	 -5.81185567468554e-04	-2.38842940043898e-09		1.00000016984251e+00
7.20000000000000e-01    	-7.37138176182472e-06 	 2.42707104395610e+00   -1.76335575773723e+00 	-4.65103624741583e-05	 -9.27619382494753e-04	-7.42563865040257e-10		1.00000043132037e+00
7.50000000000000e-01    	-8.78336882345701e-06 	 2.42703726018618e+00   -1.76335575774235e+00 	-4.72131351264591e-05	 -1.33406068114083e-03	1.53645480778911e-10		1.00000089097309e+00
7.80000000000000e-01    	-1.01763355178320e-05 	 2.42699048626884e+00   -1.76335575775293e+00 	-4.51339989058728e-05	 -1.79173659021562e-03	-1.46967961296808e-09		1.00000160617725e+00
8.10000000000000e-01    	-1.14573474640320e-05 	 2.42692938281588e+00   -1.76335575788126e+00 	-3.96524452632503e-05	 -2.28656483051130e-03	-8.18997298747939e-09		1.00000261497210e+00
8.40000000000000e-01    	-1.25161793394817e-05 	 2.42685311503312e+00   -1.76335575832787e+00 	-3.02465905188338e-05	 -2.79898655154454e-03	-2.32774986498670e-08		1.00000391761261e+00
8.70000000000000e-01    	-1.32292103246678e-05 	 2.42676151556839e+00   -1.76335575939793e+00 	-1.65554861370222e-05	 -3.30411970948155e-03	-5.03616333484049e-08		1.00000545872567e+00
