0.00000000000000e+00    	0.00000000000000e+00 	 2.85316954890000e+00  	-9.27050983120000e-01    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	1.53386555420683e-12 	 2.85316954890533e+00   -9.27050983120000e-01 	2.54748301433360e-10	 1.06555946883194e-09	3.91209909122996e-20		1.00000000000000e+00
6.00000000000000e-02    	4.78104486872530e-11 	 2.85316954923792e+00   -9.27050983120000e-01 	3.92822778847843e-09	 3.36410317098171e-08	1.89295866505669e-17		1.00000000000000e+00
9.00000000000000e-02    	3.47320094861503e-10 	 2.85316955268571e+00   -9.27050983120000e-01 	1.86731274821184e-08	 2.49877420742251e-07	6.60881621051925e-16		1.00000000000003e+00
1.20000000000000e-01    	1.37311194318590e-09 	 2.85316956968458e+00   -9.27050983120000e-01 	5.38136880328411e-08	 1.02092943348563e-06	7.63952305108916e-15		1.00000000000052e+00
1.50000000000000e-01    	3.84630329091637e-09 	 2.85316962586173e+00   -9.27050983119999e-01 	1.15683775305851e-07	 2.99343746716436e-06	4.67476986723056e-14		1.00000000000449e+00
1.80000000000000e-01    	8.56337648958043e-09 	 2.85316977044853e+00   -9.27050983119996e-01 	2.01993417455181e-07	 7.08892337965245e-06	1.83973802587295e-13		1.00000000002515e+00
2.10000000000000e-01    	1.60495403344476e-08 	 2.85317008369492e+00   -9.27050983119987e-01 	2.96007331545309e-07	 1.44368617194332e-05	5.01299568506869e-13		1.00000000010426e+00
2.40000000000000e-01    	2.60455269124558e-08 	 2.85317068124548e+00   -9.27050983119965e-01 	3.61411367250035e-07	 2.62393438438119e-05	9.05627332228848e-13		1.00000000034432e+00
2.70000000000000e-01    	3.68617917710493e-08 	 2.85317171349067e+00   -9.27050983119939e-01 	3.38749016502441e-07	 4.35730310992790e-05	5.86154010715394e-13		1.00000000094936e+00
3.00000000000000e-01    	4.46595073342555e-08 	 2.85317335819494e+00   -9.27050983119962e-01 	1.44225749461397e-07	 6.71418659185575e-05	-3.04423802978395e-12		1.00000000225403e+00
3.30000000000000e-01    	4.27393420458023e-08 	 2.85317580521694e+00   -9.27050983120212e-01 	-3.28489155087727e-07	 9.70011278055087e-05	-1.59119248415624e-11		1.00000000470466e+00
3.60000000000000e-01    	2.09345396149750e-08 	 2.85317923284597e+00   -9.27050983121117e-01 	-1.20306698300794e-06	 1.32279261380832e-04	-4.89782200923446e-11		1.00000000874963e+00
3.90000000000000e-01    	-3.47873166163715e-08 	 2.85318377613685e+00   -9.27050983123521e-01 	-2.61180571097126e-06	 1.70927911629923e-04	-1.19217102232437e-10		1.00000001461159e+00
4.20000000000000e-01    	-1.42409967730481e-07 	 2.85318948857110e+00   -9.27050983128861e-01 	-4.68355498344889e-06	 2.09532332337731e-04	-2.48607025606851e-10		1.00000002196287e+00
4.50000000000000e-01    	-3.23546477914899e-07 	 2.85319629933042e+00   -9.27050983139258e-01 	-7.52870556076721e-06	 2.43213486242664e-04	-4.59788579820615e-10		1.00000002960474e+00
4.80000000000000e-01    	-6.02630987694415e-07 	 2.85320396936234e+00   -9.27050983157421e-01 	-1.12219148414575e-05	 2.65649598173133e-04	-7.67589167182687e-10		1.00000003534782e+00
5.10000000000000e-01    	-1.00556926320236e-06 	 2.85321205016327e+00   -9.27050983186240e-01 	-1.57834704030107e-05	 2.69238709289301e-04	-1.16698340028030e-09		1.00000003636930e+00
5.40000000000000e-01    	-1.55782362125399e-06 	 2.85321984972725e+00   -9.27050983227993e-01 	-2.11604283159097e-05	 2.45415155478186e-04	-1.62019225636539e-09		1.00000003033818e+00
5.70000000000000e-01    	-2.28194575388351e-06 	 2.85322641034123e+00   -9.27050983283213e-01 	-2.72089252032137e-05	 1.85122282652986e-04	-2.04813183586249e-09		1.00000001750529e+00
6.00000000000000e-01    	-3.19461734964235e-06 	 2.85323050280001e+00   -9.27050983349461e-01 	-3.36793624116446e-05	 7.94317068931978e-05	-2.33355087002935e-09		1.00000000372185e+00
6.30000000000000e-01    	-4.30331411180150e-06 	 2.85323064113342e+00   -9.27050983420465e-01 	-4.02064763588434e-05	 -7.97132466931674e-05	-2.34393798881812e-09		1.00000000398538e+00
6.60000000000000e-01    	-5.60277344747787e-06 	 2.85322512107867e+00   -9.27050983486324e-01 	-4.63065766444284e-05	 -2.98664814499605e-04	-1.98061318201369e-09		1.00000004567248e+00
6.90000000000000e-01    	-7.07151675682090e-06 	 2.85321208430772e+00   -9.27050983535616e-01 	-5.13843427313031e-05	 -5.81195160683202e-04	-1.25564657103025e-09		1.00000017021407e+00
7.20000000000000e-01    	-8.66874705926825e-06 	 2.85318960887845e+00   -9.27050983560155e-01 	-5.47513789676524e-05	 -9.27633828146046e-04	-3.90369758890722e-10		1.00000043175102e+00
7.50000000000000e-01    	-1.03320004560580e-05 	 2.85315582458750e+00   -9.27050983562846e-01 	-5.56580938102787e-05	 -1.33408115093652e-03	8.07563382101123e-11		1.00000089143477e+00
7.80000000000000e-01    	-1.19759607033888e-05 	 2.85310904995416e+00   -9.27050983568411e-01 	-5.33392940698067e-05	 -1.79176396309724e-03	-7.72785478394103e-10		1.00000160663030e+00
8.10000000000000e-01    	-1.34928333599560e-05 	 2.85304794557176e+00   -9.27050983635884e-01 	-4.70721650826258e-05	 -2.28659940858087e-03	-4.30608755947491e-09		1.00000261537290e+00
8.40000000000000e-01    	-1.47546048311582e-05 	 2.85297167664929e+00   -9.27050983870699e-01 	-3.62431759180445e-05	 -2.79902777932817e-03	-1.22385002322506e-08		1.00000391792736e+00
8.70000000000000e-01    	-1.56173737478638e-05 	 2.85288007586685e+00   -9.27050984433296e-01 	-2.04181942708934e-05	 -3.30416596556429e-03	-2.64781768113306e-08		1.00000545894992e+00
9.00000000000000e-01    	-1.59277399667061e-05 	 2.85277379631622e+00   -9.27050985540608e-01 	5.91852221993706e-07	 -3.77231944450939e-03	-4.88238717586153e-08		1.00000711517186e+00
9.30000000000000e-01    	-1.55309868557044e-05 	 2.85265444341633e+00   -9.27050987456979e-01 	2.66785626742741e-05	 -4.16987319590694e-03	-8.05648299751503e-08		1.00000869423932e+00
