0.00000000000000e+00    	0.00000000000000e+00 	 -9.27050983120000e-01  	-2.85316954890000e+00    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	-4.98383127904332e-13 	 -9.27050983114666e-01   -2.85316954890000e+00 	-8.27727399726887e-11	 1.06555946919303e-09	1.20402029735143e-19		1.00000000000000e+00
6.00000000000000e-02    	-1.55345523644938e-11 	 -9.27050982782084e-01   -2.85316954890000e+00 	-1.27635783177747e-09	 3.36410318877003e-08	5.82592775396366e-17		1.00000000000000e+00
9.00000000000000e-02    	-1.12850797471682e-10 	 -9.27050979334287e-01   -2.85316954890000e+00 	-6.06722557777062e-09	 2.49877427158622e-07	2.03398454207331e-15		1.00000000000003e+00
1.20000000000000e-01    	-4.46143418980011e-10 	 -9.27050962335414e-01   -2.85316954890000e+00 	-1.74844368543366e-08	 1.02092951158484e-06	2.35120362507500e-14		1.00000000000052e+00
1.50000000000000e-01    	-1.24965590330488e-09 	 -9.27050906158258e-01   -2.85316954890000e+00 	-3.75820011331931e-08	 2.99343798434248e-06	1.43874648275141e-13		1.00000000000448e+00
1.80000000000000e-01    	-2.78183651920784e-09 	 -9.27050761571425e-01   -2.85316954889999e+00 	-6.55983464815987e-08	 7.08892568116152e-06	5.66213319708213e-13		1.00000000002513e+00
2.10000000000000e-01    	-5.21198225672022e-09 	 -9.27050448324900e-01   -2.85316954889996e+00 	-9.60405235945135e-08	 1.44368694089504e-05	1.54284207891766e-12		1.00000000010422e+00
2.40000000000000e-01    	-8.45175877418413e-09 	 -9.27049850773936e-01   -2.85316954889989e+00 	-1.16973513488885e-07	 2.62393644040700e-05	2.78723496254606e-12		1.00000000034426e+00
2.70000000000000e-01    	-1.19421470822223e-08 	 -9.27048818527793e-01   -2.85316954889981e+00 	-1.08808380776537e-07	 4.35730768096896e-05	1.80398914286840e-12		1.00000000094931e+00
3.00000000000000e-01    	-1.44151222740329e-08 	 -9.27047173821584e-01   -2.85316954889988e+00 	-4.38753879597406e-08	 6.71419523324589e-05	-9.36925560464934e-12		1.00000000225402e+00
3.30000000000000e-01    	-1.36575258305147e-08 	 -9.27044726796195e-01   -2.85316954890065e+00 	1.12965173427154e-07	 9.70012683121297e-05	-4.89720956611442e-11		1.00000000470463e+00
3.60000000000000e-01    	-6.31126535777229e-09 	 -9.27041299162093e-01   -2.85316954890344e+00 	4.02488749691080e-07	 1.32279458685469e-04	-1.50740167074966e-10		1.00000000874901e+00
