0.00000000000000e+00    	0.00000000000000e+00 	 -2.93892626150000e+00  	-4.04508497190000e+00    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	2.49931611833988e-13 	 -2.93892626150084e+00   -4.04508497190000e+00 	4.15092791872975e-11	 -1.68558430618442e-10	4.27149054644348e-21		1.00000000000000e+00
6.00000000000000e-02    	7.79034500766280e-12 	 -2.93892626155345e+00   -4.04508497190000e+00 	6.40074472092109e-10	 -5.32159836497633e-09	2.06685845171409e-18		1.00000000000000e+00
9.00000000000000e-02    	5.65931065332469e-11 	 -2.93892626209885e+00   -4.04508497190000e+00 	3.04263842214314e-09	 -3.95275419097375e-08	7.21594617363647e-17		1.00000000000000e+00
1.20000000000000e-01    	2.23737245774563e-10 	 -2.93892626478787e+00   -4.04508497190000e+00 	8.76845540694621e-09	 -1.61498514530848e-07	8.34134091953368e-16		1.00000000000001e+00
1.50000000000000e-01    	6.26716867109303e-10 	 -2.93892627367440e+00   -4.04508497190000e+00 	1.88491652471086e-08	 -4.73525121165676e-07	5.10422594297797e-15		1.00000000000011e+00
1.80000000000000e-01    	1.39527680013946e-09 	 -2.93892629654626e+00   -4.04508497190000e+00 	3.29098116661036e-08	 -1.12138090782264e-06	2.00874903499450e-14		1.00000000000063e+00
2.10000000000000e-01    	2.61485488645522e-09 	 -2.93892634609801e+00   -4.04508497190000e+00 	4.82177493656513e-08	 -2.28373511204410e-06	5.47352451348331e-14		1.00000000000261e+00
2.40000000000000e-01    	4.24277931413035e-09 	 -2.93892644062322e+00   -4.04508497190000e+00 	5.88417235423483e-08	 -4.15074422155293e-06	9.88824501684856e-14		1.00000000000862e+00
2.70000000000000e-01    	6.00270513590927e-09 	 -2.93892660391183e+00   -4.04508497190000e+00 	5.50656004463024e-08	 -6.89272332833118e-06	6.40000326850470e-14		1.00000000002376e+00
3.00000000000000e-01    	7.26696786332056e-09 	 -2.93892686408406e+00   -4.04508497190000e+00 	2.31895373982207e-08	 -1.06210278164657e-05	-3.32391606874310e-13		1.00000000005640e+00
3.30000000000000e-01    	6.94017033027564e-09 	 -2.93892725117325e+00   -4.04508497190003e+00 	-5.41737953320368e-08	 -1.53444020158279e-05	-1.73737637358720e-12		1.00000000011773e+00
3.60000000000000e-01    	3.36001775298499e-09 	 -2.93892779338261e+00   -4.04508497190013e+00 	-1.97237440782020e-07	 -2.09249755048053e-05	-5.34779003571884e-12		1.00000000021895e+00
3.90000000000000e-01    	-5.76714673769541e-09 	 -2.93892851207614e+00   -4.04508497190039e+00 	-4.27588808216544e-07	 -2.70387220383855e-05	-1.30169776032005e-11		1.00000000036564e+00
4.20000000000000e-01    	-2.33787103932884e-08 	 -2.93892941571391e+00   -4.04508497190098e+00 	-7.66177247906544e-07	 -3.31454701417544e-05	-2.71447150568681e-11		1.00000000054960e+00
4.50000000000000e-01    	-5.30003434811679e-08 	 -2.93893049309333e+00   -4.04508497190211e+00 	-1.23082386588880e-06	 -3.84734204501021e-05	-5.02030857801955e-11		1.00000000074086e+00
4.80000000000000e-01    	-9.86103249630738e-08 	 -2.93893170639952e+00   -4.04508497190409e+00 	-1.83339026111025e-06	 -4.20225619137662e-05	-8.38110921733487e-11		1.00000000088463e+00
5.10000000000000e-01    	-1.64416072965821e-07 	 -2.93893298468576e+00   -4.04508497190724e+00 	-2.57679127605288e-06	 -4.25903954222518e-05	-1.27420103168888e-10		1.00000000091029e+00
5.40000000000000e-01    	-2.54541493801998e-07 	 -2.93893421848784e+00   -4.04508497191180e+00 	-3.45207723324225e-06	 -3.88220077961558e-05	-1.76905280467139e-10		1.00000000075953e+00
5.70000000000000e-01    	-3.72631002600993e-07 	 -2.93893525631263e+00   -4.04508497191783e+00 	-4.43584081689392e-06	 -2.92848591087397e-05	-2.23631934193395e-10		1.00000000043864e+00
