0.00000000000000e+00    	0.00000000000000e+00 	 4.75528258150000e+00  	-1.54508497190000e+00    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	-4.04397842707271e-13 	 4.75528258149916e+00   -1.54508497190000e+00 	-6.71634245370240e-11	 -1.68558430637623e-10	1.63156420631364e-21		1.00000000000000e+00
6.00000000000000e-02    	-1.26050428060656e-11 	 4.75528258144654e+00   -1.54508497190000e+00 	-1.03566221453609e-09	 -5.32159837406123e-09	7.89469680037609e-19		1.00000000000000e+00
9.00000000000000e-02    	-9.15695530500410e-11 	 4.75528258090114e+00   -1.54508497190000e+00 	-4.92309034533548e-09	 -3.95275422367225e-08	2.75624619976258e-17		1.00000000000000e+00
1.20000000000000e-01    	-3.62014088263151e-10 	 4.75528257821213e+00   -1.54508497190000e+00 	-1.41876247769143e-08	 -1.61498518509369e-07	3.18610878831214e-16		1.00000000000001e+00
1.50000000000000e-01    	-1.01404505069094e-09 	 4.75528256932559e+00   -1.54508497190000e+00 	-3.04982965213926e-08	 -4.73525147508913e-07	1.94964090216681e-15		1.00000000000011e+00
1.80000000000000e-01    	-2.25757694020923e-09 	 4.75528254645373e+00   -1.54508497190000e+00 	-5.32475469418738e-08	 -1.12138102504882e-06	7.67273896179930e-15		1.00000000000063e+00
2.10000000000000e-01    	-4.23078411138512e-09 	 4.75528249690198e+00   -1.54508497190000e+00 	-7.80111256519123e-08	 -2.28373550369887e-06	2.09070037834833e-14		1.00000000000261e+00
2.40000000000000e-01    	-6.86441962726575e-09 	 4.75528240237675e+00   -1.54508497190000e+00 	-9.51853420153081e-08	 -4.15074526875174e-06	3.77697303317960e-14		1.00000000000862e+00
2.70000000000000e-01    	-9.71085079179922e-09 	 4.75528223908809e+00   -1.54508497190000e+00 	-8.90357978063288e-08	 -6.89272565649581e-06	2.44458079324780e-14		1.00000000002376e+00
3.00000000000000e-01    	-1.17534712206577e-08 	 4.75528197891576e+00   -1.54508497190000e+00 	-3.73737957296443e-08	 -1.06210322177668e-05	-1.26962345305667e-13		1.00000000005640e+00
3.30000000000000e-01    	-1.12180927099722e-08 	 4.75528159182640e+00   -1.54508497190001e+00 	8.79630642116612e-08	 -1.53444091722135e-05	-6.63618442070117e-13		1.00000000011773e+00
