0.00000000000000e+00    	0.00000000000000e+00 	 -9.18485099360000e-16  	-5.00000000000000e+00    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	3.87849834730414e-23 	 -8.44659436626333e-13   -5.00000000000000e+00 	1.42105700163599e-20	 -1.68558430628336e-10	5.27985268068002e-21		1.00000000000000e+00
6.00000000000000e-02    	7.76821588960834e-20 	 -5.34551702136214e-11   -5.00000000000000e+00 	1.41643090211260e-17	 -5.32159836852753e-09	2.55477754783743e-18		1.00000000000000e+00
9.00000000000000e-02    	6.47268654280679e-18 	 -5.98854298758048e-10   -5.00000000000000e+00 	7.81455274925207e-16	 -3.95275420352369e-08	8.91940001994888e-17		1.00000000000000e+00
1.20000000000000e-01    	1.45461290395062e-16 	 -3.28786730483061e-09   -5.00000000000000e+00 	1.30446278165800e-14	 -1.61498516052968e-07	1.03104644846681e-15		1.00000000000001e+00
1.50000000000000e-01    	1.58317847483077e-15 	 -1.21744036725287e-08   -5.00000000000000e+00 	1.12141750421014e-13	 -4.73525131235112e-07	6.30917033445341e-15		1.00000000000011e+00
1.80000000000000e-01    	1.08274779817214e-14 	 -3.50462647222781e-08   -5.00000000000000e+00 	6.28883573963859e-13	 -1.12138095261614e-06	2.48295040593746e-14		1.00000000000063e+00
2.10000000000000e-01    	5.34455581301387e-14 	 -8.45980152659881e-08   -5.00000000000000e+00 	2.60815420008275e-12	 -2.28373526167770e-06	6.76564843973838e-14		1.00000000000261e+00
2.40000000000000e-01    	2.06738913335238e-13 	 -1.79123228816667e-07   -5.00000000000000e+00 	8.61520704867277e-12	 -4.15074462161050e-06	1.22225424323966e-13		1.00000000000861e+00
2.70000000000000e-01    	6.60553377584053e-13 	 -3.42411863058482e-07   -5.00000000000000e+00 	2.37552672487045e-11	 -6.89272421771591e-06	7.91083547753986e-14		1.00000000002375e+00
3.00000000000000e-01    	1.80606355086746e-12 	 -6.02584125364743e-07   -5.00000000000000e+00 	5.63982811932820e-11	 -1.06210294977749e-05	-4.10858681865693e-13		1.00000000005640e+00
