0.00000000000000e+00    	0.00000000000000e+00 	 -8.09016994370000e-01  	5.87785252290000e-01    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	-7.47911319868312e-13 	 -8.09016994373404e-01   5.87785252290000e-01 	-1.24342162754234e-10	 -5.82385270937973e-10	-7.55139886698591e-21		1.00000000000000e+00
6.00000000000000e-02    	-2.34337769201993e-11 	 -8.09016994492340e-01   5.87785252290000e-01 	-1.92953634830087e-09	 -1.06073746869592e-08	-3.88511003457707e-18		1.00000000000000e+00
9.00000000000000e-02    	-1.71176699443366e-10 	 -8.09016995384563e-01   5.87785252290000e-01 	-9.23582986488709e-09	 -5.89275913462866e-08	-1.53526379457829e-16		1.00000000000000e+00
1.20000000000000e-01    	-6.80851895890082e-10 	 -8.09016998931021e-01   5.87785252290000e-01 	-2.68291431773099e-08	 -1.98259081725395e-07	-2.06207234453262e-15		1.00000000000002e+00
1.50000000000000e-01    	-1.92040869017193e-09 	 -8.09017008917738e-01   5.87785252290000e-01 	-5.82382473015192e-08	 -5.01702525375639e-07	-1.50910632718687e-14		1.00000000000013e+00
1.80000000000000e-01    	-4.31095112672191e-09 	 -8.09017031504277e-01   5.87785252289999e-01 	-1.02997520092182e-07	 -1.05202057560621e-06	-7.43418183381486e-14		1.00000000000056e+00
2.10000000000000e-01    	-8.16354274179821e-09 	 -8.09017075268248e-01   5.87785252289994e-01 	-1.53766320877200e-07	 -1.92426943269332e-06	-2.75918579908691e-13		1.00000000000186e+00
2.40000000000000e-01    	-1.34326825826677e-08 	 -8.09017150646231e-01   5.87785252289979e-01 	-1.93726992292687e-07	 -3.16323778260937e-06	-8.24685783621798e-13		1.00000000000502e+00
2.70000000000000e-01    	-1.94013517238101e-08 	 -8.09017268646836e-01   5.87785252289938e-01 	-1.94696276509477e-07	 -4.75790954778423e-06	-2.06989880088676e-12		1.00000000001134e+00
3.00000000000000e-01    	-2.43252542954984e-08 	 -8.09017438787664e-01   5.87785252289843e-01 	-1.16356780447834e-07	 -6.61577043017594e-06	-4.48277734907910e-12		1.00000000002189e+00
