0.00000000000000e+00    	0.00000000000000e+00 	 -8.09016994370000e-01  	-5.87785252290000e-01    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	-7.40363991391064e-13 	 -8.09016994367604e-01   -5.87785252290000e-01 	-1.22834394512581e-10	 3.80917391380930e-10	3.22071430447487e-21		1.00000000000000e+00
6.00000000000000e-02    	-2.29556247462880e-11 	 -8.09016994311550e-01   -5.87785252290000e-01 	-1.88193428210154e-09	 4.24678425468029e-09	1.38215778110258e-18		1.00000000000000e+00
9.00000000000000e-02    	-1.65819924538634e-10 	 -8.09016994071211e-01   -5.87785252290000e-01 	-8.88225457829565e-09	 1.16826678901264e-08	3.39438334847159e-17		1.00000000000000e+00
1.20000000000000e-01    	-6.51441921160484e-10 	 -8.09016993738771e-01   -5.87785252290000e-01 	-2.53845459523921e-08	 5.22949323622904e-09	1.73563612516780e-16		1.00000000000000e+00
1.50000000000000e-01    	-1.81150971610218e-09 	 -8.09016994373604e-01   -5.87785252290000e-01 	-5.40026516799058e-08	 -6.42739721927876e-08	-7.20548887077202e-16		1.00000000000000e+00
1.80000000000000e-01    	-3.99747000333577e-09 	 -8.09016999124444e-01   -5.87785252290000e-01 	-9.29671912004622e-08	 -2.88299626384901e-07	-1.30708500164920e-14		1.00000000000005e+00
2.10000000000000e-01    	-7.40684586612561e-09 	 -8.09017014586747e-01   -5.87785252290001e-01 	-1.33339656111216e-07	 -8.05344204309537e-07	-8.36189475593596e-14		1.00000000000033e+00
2.40000000000000e-01    	-1.18305220320095e-08 	 -8.09017052189164e-01   -5.87785252290007e-01 	-1.56601640151554e-07	 -1.79790212906163e-06	-3.57158817648120e-13		1.00000000000163e+00
2.70000000000000e-01    	-1.63386938699550e-08 	 -8.09017129357830e-01   -5.87785252290028e-01 	-1.33045573175501e-07	 -3.48055741806272e-06	-1.18010892466679e-12		1.00000000000607e+00
3.00000000000000e-01    	-1.89354827148860e-08 	 -8.09017270185585e-01   -5.87785252290090e-01 	-2.13542360163273e-08	 -6.07892110317184e-06	-3.22476357173792e-12		1.00000000001848e+00
