0.00000000000000e+00    	0.00000000000000e+00 	 -1.00000000000000e+00  	1.22464679910000e-16    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	-7.22433766641816e-13 	 -1.00000000000062e+00   1.22464676542770e-16 	-1.19983641476086e-10	 -1.24513997207631e-10	-1.23373296244237e-21		1.00000000000000e+00
6.00000000000000e-02    	-2.25181928066073e-11 	 -1.00000000003949e+00   1.22457935645009e-16 	-1.85015171409251e-09	 -3.93106107534716e-09	-1.22972940384280e-18		1.00000000000000e+00
9.00000000000000e-02    	-1.63583811346118e-10 	 -1.00000000044237e+00   1.21902722168562e-16 	-8.79482213459295e-09	 -2.91989684798721e-08	-6.78461380743257e-17		1.00000000000000e+00
1.20000000000000e-01    	-6.46717779624558e-10 	 -1.00000000242874e+00   1.09835510636538e-16 	-2.53454017603716e-08	 -1.19298846378148e-07	-1.13256363033056e-15		1.00000000000001e+00
1.50000000000000e-01    	-1.81153583529980e-09 	 -1.00000000899322e+00   -1.49927660391753e-17 	-5.44836133890717e-08	 -3.49792711421560e-07	-9.73669635862716e-15		1.00000000000006e+00
1.80000000000000e-01    	-4.03304639635037e-09 	 -1.00000002588865e+00   -8.17647932251053e-16 	-9.51244989981095e-08	 -8.28363436822724e-07	-5.46049407096163e-14		1.00000000000035e+00
2.10000000000000e-01    	-7.55812184821635e-09 	 -1.00000006249250e+00   -4.51821908330296e-15 	-1.39365683221140e-07	 -1.68699399218524e-06	-2.26473370344348e-13		1.00000000000143e+00
2.40000000000000e-01    	-1.22631523805288e-08 	 -1.00000013231823e+00   -1.78296098377929e-14 	-1.70053898102079e-07	 -3.06615306156157e-06	-7.48131084316511e-13		1.00000000000472e+00
2.70000000000000e-01    	-1.73487029302096e-08 	 -1.00000025293947e+00   -5.72399663246139e-14 	-1.59086855228124e-07	 -5.09165255487974e-06	-2.06303939174311e-12		1.00000000001297e+00
3.00000000000000e-01    	-2.09991482780383e-08 	 -1.00000044512862e+00   -1.56728168708462e-13 	-6.68360506527965e-08	 -7.84575080112991e-06	-4.89845339095270e-12		1.00000000003078e+00
3.30000000000000e-01    	-2.00458521389272e-08 	 -1.00000073107133e+00   -3.76037706334437e-13 	1.56995300568409e-07	 -1.13349071098590e-05	-1.02241181164186e-11		1.00000000006425e+00
3.60000000000000e-01    	-9.68036297605926e-09 	 -1.00000113160130e+00   -8.04964325858691e-13 	5.70871712808419e-07	 -1.54572760978499e-05	-1.90132271633647e-11		1.00000000011963e+00
3.90000000000000e-01    	1.67316493599069e-08 	 -1.00000166250009e+00   -1.55667343280227e-12 	1.23721049900821e-06	 -1.99734988884758e-05	-3.17466724872700e-11		1.00000000020024e+00
4.20000000000000e-01    	6.76851408650111e-08 	 -1.00000233001712e+00   -2.74267355821757e-12 	2.21653667112651e-06	 -2.44845508908773e-05	-4.77061347588327e-11		1.00000000030220e+00
4.50000000000000e-01    	1.53373547897100e-07 	 -1.00000312587703e+00   -4.42590389868111e-12 	3.56025729297632e-06	 -2.84203069619669e-05	-6.42758070806861e-11		1.00000000041019e+00
4.80000000000000e-01    	2.85294122791073e-07 	 -1.00000402214617e+00   -6.55811154799438e-12 	5.30246747736972e-06	 -3.10420687506926e-05	-7.66816410514658e-11		1.00000000049586e+00
5.10000000000000e-01    	4.75599746948179e-07 	 -1.00000496641683e+00   -8.92334051966722e-12 	7.45134693978988e-06	 -3.14615720518058e-05	-7.87682033544571e-11		1.00000000052268e+00
5.40000000000000e-01    	7.36194842439559e-07 	 -1.00000587782936e+00   -1.11283358000343e-11 	9.98082402796983e-06	 -2.86779825400222e-05	-6.54465839215207e-11		1.00000000046102e+00
5.70000000000000e-01    	1.07759458857888e-06 	 -1.00000664447888e+00   -1.26972921783565e-11 	1.28232617193418e-05	 -2.16331463941967e-05	-3.72415036070734e-11		1.00000000031621e+00
6.00000000000000e-01    	1.50758983311056e-06 	 -1.00000712274106e+00   -1.33343936958811e-11 	1.58639476668366e-05	 -9.28395757633250e-06	-6.85850979277507e-12		1.00000000016893e+00
6.30000000000000e-01    	2.02978326396246e-06 	 -1.00000713899467e+00   -1.34039225603398e-11 	1.89381415619272e-05	 9.31077860692113e-06	-6.89821185735137e-12		1.00000000022267e+00
6.60000000000000e-01    	2.64208383667555e-06 	 -1.00000649411826e+00   -1.46373399045020e-11 	2.18313453523616e-05	 3.48930687373693e-05	-9.68885091266183e-11		1.00000000084707e+00
6.90000000000000e-01    	3.33526438319017e-06 	 -1.00000497099508e+00   -2.10081244959741e-11 	2.42833170122545e-05	 6.79034650687603e-05	-3.66927812778122e-10		1.00000000260028e+00
7.20000000000000e-01    	4.09170012817484e-06 	 -1.00000234508016e+00   -3.96253890682162e-11 	2.59961527651020e-05	 1.08380350097825e-04	-9.34758784452094e-10		1.00000000621105e+00
7.50000000000000e-01    	4.88441212250850e-06 	 -9.99998397874674e-01   -8.14037526339386e-11 	2.66465259378491e-05	 1.55868109157497e-04	-1.93336810999381e-09		1.00000001250245e+00
7.80000000000000e-01    	5.67653833139267e-06 	 -9.99992932925219e-01   -1.61196426940824e-10 	2.59019060055271e-05	 2.09341923727924e-04	-3.48749814174998e-09		1.00000002224747e+00
8.10000000000000e-01    	6.42134566966301e-06 	 -9.99985793733721e-01   -2.97063126044769e-10 	2.34403037161335e-05	 2.67156849113374e-04	-5.67983491914610e-09		1.00000003596111e+00
8.40000000000000e-01    	7.06287849850110e-06 	 -9.99976882740991e-01   -5.08414514846001e-10 	1.89728128459253e-05	 3.27028267663037e-04	-8.51089310698590e-09		1.00000005365373e+00
8.70000000000000e-01    	7.53731328014542e-06 	 -9.99966180349217e-01   -8.12949497178295e-10 	1.22679609030990e-05	 3.86049721752517e-04	-1.18602099277322e-08		1.00000007459244e+00
9.00000000000000e-01    	7.77505594855138e-06 	 -9.99953762791150e-01   -1.22257878169713e-09 	3.17665336172156e-06	 4.40752548415490e-04	-1.54595451539538e-08		1.00000009713645e+00
9.30000000000000e-01    	7.70357918924018e-06 	 -9.99939817550426e-01   -1.73887757681670e-09 	-8.34368951118724e-06	 4.87209709877941e-04	-1.88903426677149e-08		1.00000011872145e+00
