0.00000000000000e+00    	0.00000000000000e+00 	 5.00000000000000e+00  	-1.22464679910000e-15    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	3.00668206407200e-12 	 4.99999999999602e+00   -1.22464677167448e-15 	4.99357421502443e-10	 -7.94592061758016e-10	1.00485467532791e-20		1.00000000000000e+00
6.00000000000000e-02    	9.37179999216247e-11 	 4.99999999974801e+00   -1.22459186820039e-15 	7.70010825373391e-09	 -2.50862550913295e-08	1.00159383270321e-17		1.00000000000000e+00
9.00000000000000e-02    	6.80816215231066e-10 	 4.99999999717698e+00   -1.22006974834322e-15 	3.66030060006969e-08	 -1.86334613032767e-07	5.52595310566720e-16		1.00000000000002e+00
1.20000000000000e-01    	2.69156479154311e-09 	 4.99999998450085e+00   -1.12178436066158e-15 	1.05484817075419e-07	 -7.61311219520429e-07	9.22453794736874e-15		1.00000000000030e+00
1.50000000000000e-01    	7.53943188314148e-09 	 4.99999994260932e+00   -1.05079445424365e-16 	2.26756956048318e-07	 -2.23221830514061e-06	7.93037158038369e-14		1.00000000000252e+00
1.80000000000000e-01    	1.67853166910230e-08 	 4.99999983479038e+00   6.43240725899933e-15 	3.95912076357359e-07	 -5.28623796673188e-06	4.44747678212041e-13		1.00000000001405e+00
2.10000000000000e-01    	3.14572996456663e-08 	 4.99999960120134e+00   3.65729019325494e-14 	5.80087102967075e-07	 -1.07656227826610e-05	1.84458498234391e-12		1.00000000005812e+00
2.40000000000000e-01    	5.10428291071880e-08 	 4.99999915560564e+00   1.44991751355981e-13 	7.07955165593428e-07	 -1.95667751079193e-05	6.09338956613799e-12		1.00000000019168e+00
2.70000000000000e-01    	7.22194104105599e-08 	 4.99999838585670e+00   4.65981694259861e-13 	6.62683035532590e-07	 -3.24925631304829e-05	1.68030627452550e-11		1.00000000052810e+00
3.00000000000000e-01    	8.74402141991055e-08 	 4.99999715939504e+00   1.27629380014140e-12 	2.79546129950451e-07	 -5.00679178446747e-05	3.98969398878659e-11		1.00000000125344e+00
3.30000000000000e-01    	8.35345637727179e-08 	 4.99999533464252e+00   3.06252616739443e-12 	-6.50513869162194e-07	 -7.23340625877103e-05	8.32733749703764e-11		1.00000000261632e+00
3.60000000000000e-01    	4.05154062849555e-08 	 4.99999277864825e+00   6.55604557736501e-12 	-2.37055180748552e-06	 -9.86410807389576e-05	1.54858798626036e-10		1.00000000486784e+00
3.90000000000000e-01    	-6.91971241216222e-08 	 4.99998939070117e+00   1.26785586785578e-11 	-5.14022008900369e-06	 -1.27461514400728e-04	2.58569923357961e-10		1.00000000813643e+00
4.20000000000000e-01    	-2.80927658177485e-07 	 4.99998513091961e+00   2.23382743474539e-11 	-9.21164471202924e-06	 -1.56248976136319e-04	3.88556023422206e-10		1.00000001224930e+00
4.50000000000000e-01    	-6.37084348980798e-07 	 4.99998005211300e+00   3.60478048108613e-11 	-1.47995514033947e-05	 -1.81365123403565e-04	5.23511367457936e-10		1.00000001655617e+00
4.80000000000000e-01    	-1.18553432946140e-06 	 4.99997433254529e+00   5.34140996365468e-11 	-2.20472336953980e-05	 -1.98095694074184e-04	6.24551052046332e-10		1.00000001986399e+00
5.10000000000000e-01    	-1.97692212117073e-06 	 4.99996830667322e+00   7.26781511021340e-11 	-3.09905168185944e-05	 -2.00771672289633e-04	6.41538339524100e-10		1.00000002063484e+00
5.40000000000000e-01    	-3.06090932391299e-06 	 4.99996249054289e+00   9.06368351467724e-11 	-4.15223538039592e-05	 -1.83005228777294e-04	5.33024196119101e-10		1.00000001760751e+00
5.70000000000000e-01    	-4.48139902601347e-06 	 4.99995759835384e+00   1.03414732908649e-10 	-5.33610732964973e-05	 -1.38042175796129e-04	3.03288839639395e-10		1.00000001095152e+00
6.00000000000000e-01    	-6.27090322311510e-06 	 4.99995454678026e+00   1.08602868789866e-10 	-6.60255605024616e-05	 -5.92237324288543e-05	5.58441790805007e-11		1.00000000393341e+00
6.30000000000000e-01    	-8.44431204562068e-06 	 4.99995444399566e+00   1.09170069048930e-10 	-7.88207619538102e-05	 5.94590511565891e-05	5.62881679620022e-11		1.00000000487405e+00
6.60000000000000e-01    	-1.09924245332963e-05 	 4.99995856098867e+00   1.19223777871992e-10 	-9.08368145914729e-05	 2.22744202255368e-04	7.89610806132773e-10		1.00000002893315e+00
6.90000000000000e-01    	-1.38756951811777e-05 	 4.99996828366815e+00   1.71138087434391e-10 	-1.00964748049792e-04	 4.33445644702178e-04	2.98989219137918e-09		1.00000009903450e+00
7.20000000000000e-01    	-1.70187296408422e-05 	 4.99998504540565e+00   3.22835101980952e-10 	-1.07931027298640e-04	 6.91809687987064e-04	7.61646664564868e-09		1.00000024512485e+00
7.50000000000000e-01    	-2.03061159695971e-05 	 5.00001024099903e+00   6.63243118603122e-10 	-1.10352133339337e-04	 9.94928110447960e-04	1.57528692067729e-08		1.00000050102964e+00
7.80000000000000e-01    	-2.35801925882499e-05 	 5.00004512449534e+00   1.31337997058294e-09 	-1.06808900768423e-04	 1.33625737021994e-03	2.84153967434681e-08		1.00000089849555e+00
8.10000000000000e-01    	-2.66413187715032e-05 	 5.00009069479956e+00   2.42038458569982e-09 	-9.59384840711860e-05	 1.70529310818598e-03	4.62775151133366e-08		1.00000145861333e+00
8.40000000000000e-01    	-2.92511186615315e-05 	 5.00014757442544e+00   4.14239161491700e-09 	-7.65397357931773e-05	 2.08744548313213e-03	6.93429067416563e-08		1.00000218164111e+00
8.70000000000000e-01    	-3.11390112723585e-05 	 5.00021588801451e+00   6.62356818698840e-09 	-4.76856689129492e-05	 2.46415390435241e-03	9.66292534377486e-08		1.00000303715959e+00
9.00000000000000e-01    	-3.20121204306973e-05 	 5.00029514826081e+00   9.96089250903815e-09 	-8.83484338522665e-06	 2.81326950728888e-03	1.25950002980144e-07		1.00000395727387e+00
9.30000000000000e-01    	-3.15683935922729e-05 	 5.00038415753786e+00   1.41671033883434e-08 	4.00676925945508e-05	 3.10972057513312e-03	1.53894036385309e-07		1.00000483597206e+00
9.60000000000000e-01    	-2.95124707793224e-05 	 5.00048093375067e+00   1.91371887838503e-08 	9.85095343057616e-05	 3.32646058026121e-03	1.76095261075542e-07		1.00000553750674e+00
9.90000000000000e-01    	-2.55735669733139e-05 	 5.00058266866986e+00   2.46281001088772e-08 	1.65358823111189e-04	 3.43568133864191e-03	1.87850084732749e-07		1.00000591560742e+00
1.02000000000000e+00    	-1.95244003717718e-05 	 5.00068572620959e+00   3.02622638470484e-08 	2.38847430468232e-04	 3.41025583677073e-03	1.85079548306410e-07		1.00000584342943e+00
1.05000000000000e+00    	-1.12000509223877e-05 	 5.00078568678209e+00   3.55641650637212e-08 	3.16592645110444e-04	 3.22535761738034e-03	1.65550099902332e-07		1.00000525156756e+00
1.08000000000000e+00    	-5.15595926620268e-07 	 5.00087744202105e+00   4.00353209233374e-08 	3.95656599706566e-04	 2.86018726336094e-03	1.30175106318759e-07		1.00000416859898e+00
1.11000000000000e+00    	1.25185459316999e-05 	 5.00095534187231e+00   4.32663408693162e-08 	4.72638615938841e-04	 2.29972255211141e-03	8.41369032349066e-08		1.00000275605174e+00
1.14000000000000e+00    	2.77844332559130e-05 	 5.00101339338524e+00   4.50760994524552e-08 	5.43792277839227e-04	 1.53639824132699e-03	3.75186773947587e-08		1.00000132811392e+00
1.17000000000000e+00    	4.50481762456958e-05 	 5.00104550761457e+00   4.56586115651582e-08 	6.05157122150688e-04	 5.71615036561995e-04	5.13830654671572e-09		1.00000034647939e+00
1.20000000000000e+00    	6.39555535487220e-05 	 5.00104578799176e+00   4.57098553036122e-08 	6.52694952938943e-04	 -5.83024250263270e-04	5.34822565060473e-09		1.00000038296392e+00
1.23000000000000e+00    	8.40316903176983e-05 	 5.00100885049826e+00   4.65017144109767e-08 	6.82423199178400e-04	 -1.90484955410966e-03	5.77112611181800e-08		1.00000204707453e+00
1.26000000000000e+00    	1.04684651987951e-04 	 5.00093016313403e+00   4.98705191498584e-08 	6.90542220036042e-04	 -3.35971828376039e-03	1.79672002991074e-07		1.00000588226047e+00
1.29000000000000e+00    	1.25212800038940e-04 	 5.00080638969431e+00   5.80949056855570e-08 	6.73559272166685e-04	 -4.90214392938239e-03	3.82589749131503e-07		1.00001224227374e+00
1.32000000000000e+00    	1.44815925577216e-04 	 5.00063572091652e+00   7.36523977120849e-08 	6.28417747146116e-04	 -6.47601251209605e-03	6.67740188120281e-07		1.00002116659967e+00
1.35000000000000e+00    	1.62610503724601e-04 	 5.00041817479521e+00   9.88653100259651e-08 	5.52644700047040e-04	 -8.01591622659723e-03	1.02307655958197e-06		1.00003227964409e+00
1.38000000000000e+00    	1.77649828266613e-04 	 5.00015584741966e+00   1.35471732236919e-07 	4.44531004049458e-04	 -9.44910537863716e-03	1.42161337181606e-06		1.00004474060029e+00
1.41000000000000e+00    	1.88950179046937e-04 	 4.99985309616067e+00   1.84182422594615e-07 	3.03355358038061e-04	 -1.06980290236508e-02	1.82221272766406e-06		1.00005726828656e+00
1.44000000000000e+00    	1.95524401027388e-04 	 4.99951663846251e+00   2.44304345644506e-07 	1.29655180685455e-04	 -1.16834029570536e-02	2.17329178492674e-06		1.00006825703041e+00
1.47000000000000e+00    	1.96424184338083e-04 	 4.99915555187291e+00   3.13521001417690e-07 	-7.44655544460800e-05	 -1.23277123616002e-02	2.41953740191109e-06		1.00007598613458e+00
1.50000000000000e+00    	1.90791804502707e-04 	 4.99878116420246e+00   3.87914074800067e-07 	-3.05017820330888e-04	 -1.25590269162620e-02	2.51115425132262e-06		1.00007890798639e+00
1.53000000000000e+00    	1.77921045103351e-04 	 4.99840682674496e+00   4.62287599146736e-07 	-5.55841800253309e-04	 -1.23149798102384e-02	2.41456472866945e-06		1.00007598096028e+00
1.56000000000000e+00    	1.57325502932462e-04 	 4.99804756818637e+00   5.30814901441599e-07 	-8.18411917427979e-04	 -1.15467400037109e-02	2.12292962532345e-06		1.00006699625939e+00
1.59000000000000e+00    	1.28810596576678e-04 	 4.99771963205771e+00   5.87973611129282e-07 	-1.08179887723795e-03	 -1.02227902213623e-02	1.66448766494647e-06		1.00005283646990e+00
