0.00000000000000e+00    	0.00000000000000e+00 	 -5.51091059620000e-16  	-3.00000000000000e+00    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	1.09623863684888e-23 	 4.47487711804472e-13   -3.00000000000000e+00 	4.01659609381468e-21	 8.95069954050413e-11	7.27382537347046e-21		1.00000000000000e+00
6.00000000000000e-02    	2.19557512610347e-20 	 2.83844394787352e-11   -3.00000000000000e+00 	4.00328641174224e-18	 2.82584667491081e-09	3.51960686687931e-18		1.00000000000000e+00
9.00000000000000e-02    	1.82924095308983e-18 	 3.17999364763480e-10   -3.00000000000000e+00 	2.20839519664432e-16	 2.09897037492099e-08	1.22878728072544e-16		1.00000000000000e+00
1.20000000000000e-01    	4.11031353900285e-17 	 1.74590465482479e-09   -3.00000000000000e+00 	3.68581723332084e-15	 8.57580773645622e-08	1.42042823382690e-15		1.00000000000000e+00
1.50000000000000e-01    	4.47279280334530e-16 	 6.46478562010956e-09   -3.00000000000000e+00 	3.16792014895868e-14	 2.51448780032181e-07	8.69187192139353e-15		1.00000000000003e+00
1.80000000000000e-01    	3.05826645295413e-15 	 1.86100788235053e-08   -3.00000000000000e+00 	1.77604250977187e-13	 5.95469709815038e-07	3.42065371063651e-14		1.00000000000018e+00
2.10000000000000e-01    	1.50915208619207e-14 	 4.49227841073729e-08   -3.00000000000000e+00 	7.36306073950575e-13	 1.21269687200755e-06	9.32074212393801e-14		1.00000000000074e+00
2.40000000000000e-01    	5.83561405590844e-14 	 9.51170569387555e-08   -2.99999999999999e+00 	2.43103182033862e-12	 2.20410618673939e-06	1.68384696790008e-13		1.00000000000243e+00
2.70000000000000e-01    	1.86370982732763e-13 	 1.81825713281443e-07   -2.99999999999999e+00 	6.69932203216910e-12	 3.66013751188878e-06	1.08984169256052e-13		1.00000000000670e+00
3.00000000000000e-01    	5.09288204914300e-13 	 3.19980995108035e-07   -2.99999999999999e+00 	1.58932192966164e-11	 5.63992222119512e-06	-5.66022290033447e-13		1.00000000001590e+00
3.30000000000000e-01    	1.22042248990522e-12 	 5.25531059168625e-07   -3.00000000000004e+00 	3.31358186841815e-11	 8.14810365960376e-06	-2.95853875044626e-12		1.00000000003320e+00
3.60000000000000e-01    	2.60947448856497e-12 	 8.13452221754356e-07   -3.00000000000021e+00 	6.15302531251852e-11	 1.11114705036901e-05	-9.10662726799735e-12		1.00000000006173e+00
3.90000000000000e-01    	5.03961824177953e-12 	 1.19508908209830e-06   -3.00000000000066e+00 	1.02530958219167e-10	 1.43579599032421e-05	-2.21662991358986e-11		1.00000000010308e+00
4.20000000000000e-01    	8.86445002228225e-12 	 1.67493405279087e-06   -3.00000000000165e+00 	1.53630204708214e-10	 1.76007328395065e-05	-4.62240598064490e-11		1.00000000015489e+00
