0.00000000000000e+00    	0.00000000000000e+00 	 3.00000000000000e+00  	-7.34788079490000e-16    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	1.10315635302637e-12 	 3.00000000000045e+00   -7.34788079490000e-16 	1.83215019101069e-10	 8.95069953885763e-11	1.78157339187754e-36		1.00000000000000e+00
6.00000000000000e-02    	3.43852802072751e-11 	 3.00000000002839e+00   -7.34788079490000e-16 	2.82518165728550e-09	 2.82584666679981e-09	8.62055054056692e-34		1.00000000000000e+00
9.00000000000000e-02    	2.49792484310581e-10 	 3.00000000031800e+00   -7.34788079490000e-16 	1.34296940828984e-08	 2.09897034566404e-08	3.00966077548966e-32		1.00000000000000e+00
1.20000000000000e-01    	9.87538194436052e-10 	 3.00000000174591e+00   -7.34788079490000e-16 	3.87024420951540e-08	 8.57580738034458e-08	3.47904563076344e-31		1.00000000000000e+00
1.50000000000000e-01    	2.76621691163327e-09 	 3.00000000646479e+00   -7.34788079490000e-16 	8.31965995167235e-08	 2.51448756450234e-07	2.12889443122000e-30		1.00000000000004e+00
1.80000000000000e-01    	6.15847369912054e-09 	 3.00000001861008e+00   -7.34788079490000e-16 	1.45255804646596e-07	 5.95469604872347e-07	8.37818395188006e-30		1.00000000000019e+00
2.10000000000000e-01    	1.15413112467682e-08 	 3.00000004492278e+00   -7.34788079490000e-16 	2.12814302937614e-07	 1.21269652138602e-06	2.28292296151098e-29		1.00000000000076e+00
2.40000000000000e-01    	1.87260640828403e-08 	 3.00000009511703e+00   -7.34788079489999e-16 	2.59681940036676e-07	 2.20410524924631e-06	4.12423535739104e-29		1.00000000000246e+00
2.70000000000000e-01    	2.64922082184416e-08 	 3.00000018182564e+00   -7.34788079489998e-16 	2.42952265861346e-07	 3.66013542761562e-06	2.66934812177291e-29		1.00000000000673e+00
3.00000000000000e-01    	3.20677236278908e-08 	 3.00000031998084e+00   -7.34788079489999e-16 	1.02121953515971e-07	 5.63991828095094e-06	-1.38635107290537e-28		1.00000000001591e+00
3.30000000000000e-01    	3.06148744448900e-08 	 3.00000052553075e+00   -7.34788079490010e-16 	-2.39599731043448e-07	 8.14809725287524e-06	-7.24631632320736e-28		1.00000000003322e+00
3.60000000000000e-01    	1.47923104069900e-08 	 3.00000081345168e+00   -7.34788079490052e-16 	-8.71475800203057e-07	 1.11114615071231e-05	-2.23047671529150e-27		1.00000000006211e+00
3.90000000000000e-01    	-2.55291468722875e-08 	 3.00000119508824e+00   -7.34788079490161e-16 	-1.88881193293000e-06	 1.43579489369040e-05	-5.42916999355962e-27		1.00000000010486e+00
