0.00000000000000e+00    	0.00000000000000e+00 	 9.27050983120000e-01  	2.85316954890000e+00    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	3.40894060548900e-13 	 9.27050983120448e-01   2.85316954890000e+00 	5.66165545312649e-11	 8.95069953977963e-11	-6.91781901922810e-21		1.00000000000000e+00
6.00000000000000e-02    	1.06256359588550e-11 	 9.27050983148385e-01   2.85316954890000e+00 	8.73029147553912e-10	 2.82584667233627e-09	-3.34734504221918e-18		1.00000000000000e+00
9.00000000000000e-02    	7.71901240973767e-11 	 9.27050983438000e-01   2.85316954890000e+00 	4.15000386432784e-09	 2.09897036582951e-08	-1.16864614506261e-16		1.00000000000000e+00
1.20000000000000e-01    	3.05166114337247e-10 	 9.27050984865905e-01   2.85316954890000e+00 	1.19597149629805e-08	 8.57580762620501e-08	-1.35090750977568e-15		1.00000000000000e+00
1.50000000000000e-01    	8.54808352004899e-10 	 9.27050989584786e-01   2.85316954890000e+00 	2.57091853632131e-08	 2.51448772738899e-07	-8.26646119640558e-15		1.00000000000003e+00
1.80000000000000e-01    	1.90307517008444e-09 	 9.27051001730079e-01   2.85316954890000e+00 	4.48866357016129e-08	 5.95469677371610e-07	-3.25323484739202e-14		1.00000000000018e+00
2.10000000000000e-01    	3.56647179066764e-09 	 9.27051028042782e-01   2.85316954890000e+00 	6.57637456459307e-08	 1.21269676363030e-06	-8.86455200544608e-14		1.00000000000074e+00
2.40000000000000e-01    	5.78671238641298e-09 	 9.27051078237049e-01   2.85316954889999e+00 	8.02478089364624e-08	 2.20410589698493e-06	-1.60143360223573e-13		1.00000000000243e+00
2.70000000000000e-01    	8.18667106926660e-09 	 9.27051164945692e-01   2.85316954889999e+00 	7.50809893998998e-08	 3.66013686772463e-06	-1.03650174428375e-13		1.00000000000670e+00
3.00000000000000e-01    	9.90982216101751e-09 	 9.27051303100946e-01   2.85316954889999e+00 	3.15683448765046e-08	 5.63992100345654e-06	5.38318743497074e-13		1.00000000001590e+00
3.30000000000000e-01    	9.46135580701029e-09 	 9.27051508650963e-01   2.85316954890004e+00 	-7.40176185594368e-08	 8.14810167961895e-06	2.81373591355024e-12		1.00000000003320e+00
3.60000000000000e-01    	4.57286922052775e-09 	 9.27051796572054e-01   2.85316954890020e+00 	-2.69258540641528e-07	 1.11114677233292e-05	8.66091279882120e-12		1.00000000006177e+00
3.90000000000000e-01    	-7.88547530068697e-09 	 9.27052178208821e-01   2.85316954890062e+00 	-5.83604451717690e-07	 1.43579565141079e-05	2.10813942791987e-11		1.00000000010325e+00
4.20000000000000e-01    	-3.19215068357557e-08 	 9.27052658053684e-01   2.85316954890157e+00 	-1.04562010579113e-06	 1.76007291069277e-05	4.39616797726237e-11		1.00000000015544e+00
4.50000000000000e-01    	-7.23448321914442e-08 	 9.27053230157906e-01   2.85316954890341e+00 	-1.67957978881065e-06	 2.04299485651783e-05	8.13053619443316e-11		1.00000000021010e+00
4.80000000000000e-01    	-1.34581001085419e-07 	 9.27053874441216e-01   2.85316954890662e+00 	-2.50160238245832e-06	 2.23145937601392e-05	1.35734431892193e-10		1.00000000025210e+00
