0.00000000000000e+00    	0.00000000000000e+00 	 2.85316954890000e+00  	9.27050983120000e-01    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
6.30000000000000e-01    	-2.94762666500699e-06 	 2.85317468067441e+00   9.27050983137264e-01 	-2.75032002955650e-05	 -6.69530269871142e-06	1.34675396353962e-10		1.00000000040063e+00
6.60000000000000e-01    	-3.83683562217287e-06 	 2.85317421701434e+00   9.27050983141048e-01 	-3.17037004057850e-05	 -2.50867886687274e-05	1.13800952076043e-10		1.00000000081724e+00
6.90000000000000e-01    	-4.84343590232577e-06 	 2.85317312196623e+00   9.27050983143881e-01 	-3.52610622965313e-05	 -4.88186968895940e-05	7.21477227508511e-11		1.00000000181330e+00
7.20000000000000e-01    	-5.94173900868631e-06 	 2.85317123409277e+00   9.27050983145291e-01 	-3.77411285605834e-05	 -7.79186931808346e-05	2.24314557162201e-11		1.00000000374786e+00
7.50000000000000e-01    	-7.09242256994085e-06 	 2.85316839630218e+00   9.27050983145445e-01 	-3.86726281409087e-05	 -1.12059223649201e-04	-4.64231276810938e-12		1.00000000702642e+00
7.80000000000000e-01    	-8.24176062780234e-06 	 2.85316446735332e+00   9.27050983145765e-01 	-3.75710342925092e-05	 -1.50503406554818e-04	4.43855060220647e-11		1.00000001203143e+00
8.10000000000000e-01    	-9.32165068575936e-06 	 2.85315933473540e+00   9.27050983149641e-01 	-3.39676753605878e-05	 -1.92068397398650e-04	2.47365193675152e-10		1.00000001902204e+00
8.40000000000000e-01    	-1.02505795206359e-05 	 2.85315292831993e+00   9.27050983163130e-01 	-2.74429866882470e-05	 -2.35111339792811e-04	7.03071967791766e-10		1.00000002801523e+00
8.70000000000000e-01    	-1.09356300010067e-05 	 2.85314523403993e+00   9.27050983195451e-01 	-1.76623707908338e-05	 -2.77542231594280e-04	1.52112502859195e-09		1.00000003867082e+00
9.00000000000000e-01    	-1.12755794512946e-05 	 2.85313630673793e+00   9.27050983259064e-01 	-4.41276271323940e-06	 -3.16866892411145e-04	2.80485507323711e-09		1.00000005021205e+00
9.30000000000000e-01    	-1.11650784318678e-05 	 2.85312628124990e+00   9.27050983369158e-01 	1.23622916216704e-05	 -3.50261750871930e-04	4.62831773890997e-09		1.00000006141806e+00
9.60000000000000e-01    	-1.04998300315178e-05 	 2.85311538076606e+00   9.27050983542378e-01 	3.25314166000498e-05	 -3.74680436555138e-04	7.01063402335979e-09		1.00000007072186e+00
9.90000000000000e-01    	-9.18261750829722e-06 	 2.85310392153863e+00   9.27050983794826e-01 	5.57504690653348e-05	 -3.86990241603565e-04	9.89279607037977e-09		1.00000007643478e+00
1.02000000000000e+00    	-7.12995656126725e-06 	 2.85309231309435e+00   9.27050984139463e-01 	8.14462050441029e-05	 -3.84134507807880e-04	1.31235098465271e-08		1.00000007709640e+00
1.05000000000000e+00    	-4.27908218455167e-06 	 2.85308105325846e+00   9.27050984583327e-01 	1.08810624217690e-04	 -3.63315006444339e-04	1.64610204528659e-08		1.00000007191877e+00
1.08000000000000e+00    	-5.94923482778108e-07 	 2.85307071750240e+00   9.27050985125113e-01 	1.36807666830767e-04	 -3.22186527966851e-04	1.95967296219432e-08		1.00000006126025e+00
1.11000000000000e+00    	3.92332275021387e-06 	 2.85306194238620e+00   9.27050985753825e-01 	1.64193406549482e-04	 -2.59054305383445e-04	2.22035344131002e-08		1.00000004703430e+00
1.14000000000000e+00    	9.23643384315999e-06 	 2.85305540316704e+00   9.27050986449248e-01 	1.89550243971453e-04	 -1.73063671550930e-04	2.40072949267728e-08		1.00000003294016e+00
1.17000000000000e+00    	1.52606371840485e-05 	 2.85305178597586e+00   9.27050987184817e-01 	2.11334891776954e-04	 -6.43705967694966e-05	2.48741918595917e-08		1.00000002440301e+00
1.20000000000000e+00    	2.18647215280370e-05 	 2.85305175530931e+00   9.27050987933194e-01 	2.27939191331781e-04	 6.57184500462103e-05	2.49008857998881e-08		1.00000002813759e+00
1.23000000000000e+00    	2.88691448228751e-05 	 2.85305591792638e+00   9.27050988674373e-01 	2.37762050653757e-04	 2.14648469251696e-04	2.44895759110602e-08		1.00000005130238e+00
1.26000000000000e+00    	3.60474375819745e-05 	 2.85306478455960e+00   9.27050989405550e-01 	2.39290081792532e-04	 3.78569841103619e-04	2.43876335207430e-08		1.00000010028743e+00
1.29000000000000e+00    	4.31301183377592e-05 	 2.85307873113095e+00   9.27050990151415e-01 	2.31183873982878e-04	 5.52352622933848e-04	2.56726669349022e-08		1.00000017926969e+00
1.32000000000000e+00    	4.98112373395164e-05 	 2.85309796138296e+00   9.27050990972994e-01 	2.12366293459660e-04	 7.29667412411256e-04	2.96694196707261e-08		1.00000028875695e+00
1.35000000000000e+00    	5.57575496212000e-05 	 2.85312247298066e+00   9.27050991972907e-01 	1.82108771488414e-04	 9.03136166651105e-04	3.77948499771772e-08		1.00000042440918e+00
1.38000000000000e+00    	6.06201925807028e-05 	 2.85315202919406e+00   9.27050993295019e-01 	1.40111244161975e-04	 1.06455315069484e-03	5.13412021643366e-08		1.00000057645212e+00
1.41000000000000e+00    	6.40486104257243e-05 	 2.85318613822402e+00   9.27050995116934e-01 	8.65712537904406e-05	 1.20517267222597e-03	7.12220185048524e-08		1.00000072996761e+00
1.44000000000000e+00    	6.57063327872099e-05 	 2.85322404207898e+00   9.27050997634792e-01 	2.22377258890115e-05	 1.31605659088131e-03	9.77202044086669e-08		1.00000086624936e+00
1.47000000000000e+00    	6.52880824624826e-05 	 2.85326471664472e+00   9.27051001041146e-01 	-5.15548853925405e-05	 1.38847093597609e-03	1.30287342939481e-07		1.00000096525427e+00
1.50000000000000e+00    	6.25375631700473e-05 	 2.85330688421630e+00   9.27051005498244e-01 	-1.32876016055990e-04	 1.41431750296374e-03	1.67446420790277e-07		1.00000100897452e+00
1.53000000000000e+00    	5.72651685954755e-05 	 2.85334903929039e+00   9.27051011110526e-01 	-2.19215313601893e-04	 1.38658320831055e-03	2.06843639329251e-07		1.00000098533371e+00
1.56000000000000e+00    	4.93647658235088e-05 	 2.85338948785968e+00   9.27051017901307e-01 	-3.07528361563827e-04	 1.29978744424318e-03	2.45478032516416e-07		1.00000089201018e+00
1.59000000000000e+00    	3.88286470470954e-05 	 2.85342639982956e+00   9.27051025799077e-01 	-3.94313209979897e-04	 1.15040585888005e-03	2.80111019453112e-07		1.00000073945804e+00
1.62000000000000e+00    	2.57597210840525e-05 	 2.85345787351351e+00   9.27051034638442e-01 	-4.75717754817636e-04	 9.37248045823924e-04	3.07824680438183e-07		1.00000055237054e+00
1.65000000000000e+00    	1.03800383077314e-05 	 2.85348201048669e+00   9.27051044179254e-01 	-5.47676409951301e-04	 6.61766686590355e-04	3.26662324123794e-07		1.00000036894228e+00
1.68000000000000e+00    	-6.96518440401079e-06 	 2.85349699841816e+00   9.27051054145012e-01 	-6.06072729960140e-04	 3.28276840702224e-04	3.36254115206125e-07		1.00000023754495e+00
1.71000000000000e+00    	-2.58087438226796e-05 	 2.85350119889371e+00   9.27051064278358e-01 	-6.46922760760412e-04	 -5.59336303424755e-05	3.38310990050298e-07		1.00000021081885e+00
1.74000000000000e+00    	-4.55683560776261e-05 	 2.85349323671965e+00   9.27051074407912e-01 	-6.66572043789919e-04	 -4.80618092049051e-04	3.36867951857471e-07		1.00000033765602e+00
1.77000000000000e+00    	-6.55595704348599e-05 	 2.85347208679422e+00   9.27051084517367e-01 	-6.61897533330988e-04	 -9.32720706638791e-04	3.38177247094317e-07		1.00000065403797e+00
1.80000000000000e+00    	-8.50146905488657e-05 	 2.85343715437998e+00   9.27051094805330e-01 	-6.30504376822478e-04	 -1.39666718767073e-03	3.50193802485842e-07		1.00000117410687e+00
1.83000000000000e+00    	-1.03107387572309e-04 	 2.85338834453223e+00   9.27051105723577e-01 	-5.70906722754401e-04	 -1.85479618803304e-03	3.81656524030411e-07		1.00000188309999e+00
1.86000000000000e+00    	-1.18982360609977e-04 	 2.85332611655520e+00   9.27051117982536e-01 	-4.82681601839011e-04	 -2.28792407570000e-03	4.40842251053307e-07		1.00000273378541e+00
1.89000000000000e+00    	-1.31789078841959e-04 	 2.85325151967902e+00   9.27051132516292e-01 	-3.66585566609296e-04	 -2.67602896494488e-03	5.34143262350816e-07		1.00000364775149e+00
1.92000000000000e+00    	-1.40718349583724e-04 	 2.85316620667761e+00   9.27051150404857e-01 	-2.24625194202224e-04	 -2.99903313402262e-03	6.64680892705807e-07		1.00000452231810e+00
1.95000000000000e+00    	-1.45040220351277e-04 	 2.85307242286996e+00   9.27051172758489e-01 	-6.00746955514932e-05	 -3.23765673340807e-03	8.31203457568167e-07		1.00000524300165e+00
1.98000000000000e+00    	-1.44141560211397e-04 	 2.85297296884382e+00   9.27051200576320e-01 	1.22563414797269e-04	 -3.37431032507742e-03	1.02751498487129e-06		1.00000570048026e+00
2.01000000000000e+00    	-1.37561590238992e-04 	 2.85287113628036e+00   9.27051234598423e-01 	3.17655570973957e-04	 -3.39398961643611e-03	1.24263565048514e-06		1.00000581001918e+00
2.04000000000000e+00    	-1.25023651182743e-04 	 2.85277061740047e+00   9.27051275175199e-01 	5.18590168493746e-04	 -3.28513303326475e-03	1.46180551262108e-06		1.00000553050318e+00
2.07000000000000e+00    	-1.06461606388769e-04 	 2.85267538975250e+00   9.27051322179535e-01 	7.17981236647902e-04	 -3.04040171508509e-03	1.66831821165477e-06		1.00000487975931e+00
2.10000000000000e+00    	-8.20394693000015e-05 	 2.85258957926444e+00   9.27051374984622e-01 	9.07915198518495e-04	 -2.65734223223550e-03	1.84602651401705e-06		1.00000394288280e+00
2.13000000000000e+00    	-5.21631002123857e-05 	 2.85251730563993e+00   9.27051432523426e-01 	1.08023134114847e-03	 -2.13889484857885e-03	1.98221881492520e-06		1.00000287088331e+00
2.16000000000000e+00    	-1.74831148147856e-05 	 2.85246251523209e+00   9.27051493434904e-01 	1.22682558004153e-03	 -1.49371443427593e-03	2.07045006284881e-06		1.00000186814231e+00
2.19000000000000e+00    	2.11115354118755e-05 	 2.85242880743338e+00   9.27051556288497e-01 	1.33996681583650e-03	 -7.36277039078348e-04	2.11284642494101e-06		1.00000116880902e+00
2.22000000000000e+00    	6.25095340868021e-05 	 2.85241926132665e+00   9.27051619863871e-01 	1.41261551468301e-03	 1.13247529023015e-04	2.12140974752358e-06		1.00000100415554e+00
2.25000000000000e+00    	1.05402644299518e-04 	 2.85243626981183e+00   9.27051683449798e-01 	1.43873486817180e-03	 1.02936826384912e-03	2.11793574232821e-06		1.00000156477954e+00
2.28000000000000e+00    	1.48320270839188e-04 	 2.85248138862240e+00   9.27051747116787e-01 	1.41358571579538e-03	 1.98189240969209e-03	2.13232690284224e-06		1.00000296305893e+00
2.31000000000000e+00    	1.89672528795555e-04 	 2.85255520755220e+00   9.27051811914841e-01 	1.33399704991158e-03	 2.93678359530351e-03	2.19931180196204e-06		1.00000520211189e+00
2.34000000000000e+00    	2.27800964082182e-04 	 2.85265725081255e+00   9.27051879952009e-01 	1.19860413225751e-03	 3.85724028119797e-03	2.35384795666623e-06		1.00000815744672e+00
2.37000000000000e+00    	2.61035826977833e-04 	 2.85278591273160e+00   9.27051954321710e-01 	1.00804590663134e-03	 4.70496611712719e-03	2.62574699996779e-06		1.00001157636780e+00
2.40000000000000e+00    	2.87758537937701e-04 	 2.85293843400222e+00   9.27052038866348e-01 	7.65112524473560e-04	 5.44159426713708e-03	3.03427439588233e-06		1.00001509806330e+00
2.43000000000000e+00    	3.06467693094195e-04 	 2.85311092240391e+00   9.27052137789424e-01 	4.74832614620856e-04	 6.03021905980566e-03	3.58359861080288e-06		1.00001829434304e+00
2.46000000000000e+00    	3.15846630730379e-04 	 2.85329842040274e+00   9.27052255154915e-01 	1.44488797411359e-04	 6.43698079823920e-03	4.25996232279033e-06		1.00002072759366e+00
2.49000000000000e+00    	3.14830227842276e-04 	 2.85349502031317e+00   9.27052394337014e-01 	-2.16450637703569e-04	 6.63264354295400e-03	5.03130217760766e-06		1.00002201917586e+00
2.52000000000000e+00    	3.02668241331964e-04 	 2.85369402583936e+00   9.27052557501146e-01 	-5.96495455564057e-04	 6.59410147439481e-03	5.84975590379234e-06		1.00002191876744e+00
2.55000000000000e+00    	2.78982190799735e-04 	 2.85388815685831e+00   9.27052745204484e-01 	-9.82402046007752e-04	 6.30574735467932e-03	6.65709205107111e-06		1.00002036359656e+00
2.58000000000000e+00    	2.43812552115120e-04 	 2.85406979232841e+00   9.27052956198323e-01 	-1.35955221004248e-03	 5.76063693402681e-03	7.39262703868874e-06		1.00001751653396e+00
2.61000000000000e+00    	1.97652953675177e-04 	 2.85423124427504e+00   9.27053187494431e-01 	-1.71244137812037e-03	 4.96138616084009e-03	8.00272400382788e-06		1.00001377384122e+00
2.64000000000000e+00    	1.41468201007099e-04 	 2.85436505399850e+00   9.27053434724220e-01 	-2.02526745773941e-03	 3.92074398922371e-03	8.45057588809580e-06		1.00000973695915e+00
2.67000000000000e+00    	7.66933502662864e-05 	 2.85446430005447e+00   9.27053692776627e-01 	-2.28260218000558e-03	 2.66179258902442e-03	8.72473807245812e-06		1.00000614772541e+00
2.70000000000000e+00    	5.21173613090155e-06 	 2.85452290626660e+00   9.27053956653662e-01 	-2.47011707540982e-03	 1.21773887597811e-03	8.84485635637560e-06		1.00000379221509e+00
2.73000000000000e+00    	-7.06891675113878e-05 	 2.85453593713898e+00   9.27054222438795e-01 	-2.57532721395744e-03	 -3.68723672051348e-04	8.86326979940359e-06		1.00000338416726e+00
2.76000000000000e+00    	-1.48383954790184e-04 	 2.85449986763454e+00   9.27054488240389e-01 	-2.58830887456017e-03	 -2.04648637208616e-03	8.86165295818768e-06		1.00000544374910e+00
2.79000000000000e+00    	-2.24996074478598e-04 	 2.85441281445080e+00   9.27054754957223e-01 	-2.50234358758506e-03	 -3.75751391146604e-03	8.94255321917740e-06		1.00001019030518e+00
2.82000000000000e+00    	-2.97502264998548e-04 	 2.85427471670614e+00   9.27055026720799e-01 	-2.31444148732128e-03	 -5.43871389210138e-03	9.21648917365196e-06		1.00001746801401e+00
2.85000000000000e+00    	-3.62850350231345e-04 	 2.85408745536237e+00   9.27055310901472e-01 	-2.02570212974320e-03	 -7.02413109625460e-03	9.78608547712394e-06		1.00002672063428e+00
2.88000000000000e+00    	-4.18084984345612e-04 	 2.85385490272040e+00   9.27055617620338e-01 	-1.64148078859423e-03	 -8.44739181974385e-03	1.07293924570473e-05		1.00003702581597e+00
2.91000000000000e+00    	-4.60475174789789e-04 	 2.85358289585755e+00   9.27055958780236e-01 	-1.17134199014446e-03	 -9.64430807322779e-03	1.20849448818092e-05		1.00004719131965e+00
2.94000000000000e+00    	-4.87637116910099e-04 	 2.85327913080776e+00   9.27056346707452e-01 	-6.28798312977969e-04	 -1.05555398642223e-02	1.38411534429606e-05		1.00005590593762e+00
2.97000000000000e+00    	-4.97646087597466e-04 	 2.85295297747202e+00   9.27056792568839e-01 	-3.08494222090680e-05	 -1.11292069287126e-02	1.59322449365276e-05		1.00006192830864e+00
3.00000000000000e+00    	-4.89131852962538e-04 	 2.85261521852484e+00   9.27057304784700e-01 	6.02648139924845e-04	 -1.13233395741153e-02	1.82421876852627e-05		1.00006428870182e+00
3.03000000000000e+00    	-4.61353167332557e-04 	 2.85227771879916e+00   9.27057887684886e-01 	1.24973771404358e-03	 -1.11080617039001e-02	2.06169403797129e-05		1.00006247370063e+00
3.06000000000000e+00    	-4.14248345255602e-04 	 2.85195303465088e+00   9.27058540646827e-01 	1.88719595421734e-03	 -1.04674072343582e-02	2.28840884140433e-05		1.00005656272356e+00
3.09000000000000e+00    	-3.48460406553933e-04 	 2.85165397551492e+00   9.27059257906945e-01 	2.49139179194313e-03	 -9.40068334296424e-03	2.48776668673630e-05		1.00004728913151e+00
3.12000000000000e+00    	-2.65336747190910e-04 	 2.85139313218604e+00   9.27060029154444e-01 	3.03912457520327e-03	 -7.92330953219854e-03	2.64649139007432e-05		1.00003600725800e+00
3.15000000000000e+00    	-1.66904511026566e-04 	 2.85118238822231e+00   9.27060840907951e-01 	3.50840504431912e-03	 -6.06707956669089e-03	2.75710382353944e-05		1.00002455925871e+00
3.18000000000000e+00    	-5.58237040711232e-05 	 2.85103243222345e+00   9.27061678554753e-01 	3.87915644088756e-03	 -3.87981322528660e-03	2.81979611162026e-05		1.00001505068698e+00
3.21000000000000e+00    	6.46794629510853e-05 	 2.85095228952426e+00   9.27062528816911e-01 	4.13382803734697e-03	 -1.42438587471664e-03	2.84334793259182e-05		1.00000955906322e+00
3.24000000000000e+00    	1.90896492350027e-04 	 2.85094889200766e+00   9.27063382316532e-01 	4.25792714360188e-03	 1.22285444196473e-03	2.84483783910500e-05		1.00000981301478e+00
3.27000000000000e+00    	3.18735583639068e-04 	 2.85102670423099e+00   9.27064235860647e-01 	4.24048567854565e-03	 3.97425094190610e-03	2.84805998498307e-05		1.00001688845763e+00
3.30000000000000e+00    	4.43834012196527e-04 	 2.85118742283662e+00   9.27065094066782e-01 	4.07448164796880e-03	 6.73353032264052e-03	2.88074447577162e-05		1.00003097085099e+00
3.33000000000000e+00    	5.61682774392305e-04 	 2.85142976428141e+00   9.27065970008947e-01 	3.75723315696879e-03	 9.39895033543582e-03	2.97087244429271e-05		1.00005122766337e+00
3.36000000000000e+00    	6.67762737756336e-04 	 2.85174935331196e+00   9.27066884677767e-01 	3.29077284353614e-03	 1.18668112971982e-02	3.14254627012558e-05		1.00007582281737e+00
3.39000000000000e+00    	7.57691540407976e-04 	 2.85213872142626e+00   9.27067865206245e-01 	2.68219503861647e-03	 1.40352238996638e-02	3.41199311444804e-05		1.00010208621136e+00
3.42000000000000e+00    	8.27379993405586e-04 	 2.85258742092948e+00   9.27068941994931e-01 	1.94394890235020e-03	 1.58080121216725e-02	3.78432296743748e-05		1.00012682876557e+00
3.45000000000000e+00    	8.73195694673907e-04 	 2.85308225626343e+00   9.27070145051881e-01 	1.09403153094845e-03	 1.70986194086942e-02	4.25161626134874e-05		1.00014676997844e+00
3.48000000000000e+00    	8.92130002308654e-04 	 2.85360763020945e+00   9.27071500016318e-01 	1.56019322262441e-04	 1.78338786388566e-02	4.79277801079560e-05		1.00015902428884e+00
3.51000000000000e+00    	8.81962581512797e-04 	 2.85414599844429e+00   9.27073024434129e-01 	-8.41132588396279e-04	 1.79575017892254e-02	5.37537584392031e-05		1.00016157807827e+00
3.54000000000000e+00    	8.41415674849511e-04 	 2.85467842183575e+00   9.27074724877403e-01 	-1.86359121661472e-03	 1.74331438244087e-02	5.95940174723112e-05		1.00015368370430e+00
3.57000000000000e+00    	7.70288369708271e-04 	 2.85518520183267e+00   9.27076595437243e-01 	-2.87350140180323e-03	 1.62468976438886e-02	6.50259673477864e-05		1.00013610219896e+00
3.60000000000000e+00    	6.69559813789117e-04 	 2.85564658035809e+00   9.27078617968357e-01 	-3.83022437724977e-03	 1.44090838765750e-02	6.96669668056947e-05		1.00011114240890e+00
3.63000000000000e+00    	5.41449920696351e-04 	 2.85604348181689e+00   9.27080764238153e-01 	-4.69195017603627e-03	 1.19552122511233e-02	7.32374178009526e-05		1.00008247002942e+00
3.66000000000000e+00    	3.89426916786966e-04 	 2.85635827132159e+00   9.27082999857466e-01 	-5.41763031913709e-03	 8.94601175019775e-03	7.56148364772444e-05		1.00005469228543e+00
3.69000000000000e+00    	2.18153291547272e-04 	 2.85657550026899e+00   9.27085289581478e-01 	-5.96913064944209e-03	 5.46645611466658e-03	7.68695444557184e-05		1.00003275874948e+00
3.72000000000000e+00    	3.33653352061041e-05 	 2.85668260831631e+00   9.27087603311652e-01 	-6.31346195411924e-03	 1.62375007988533e-03	7.72744549732167e-05		1.00002125094295e+00
3.75000000000000e+00    	-1.58313729624017e-04 	 2.85667055001613e+00   9.27089921947869e-01 	-6.42491502244820e-03	 -2.45571071912291e-03	7.72846890639071e-05		1.00002365773071e+00
3.78000000000000e+00    	-3.49621426553716e-04 	 2.85653431526009e+00   9.27092242173398e-01 	-6.28691322593015e-03	 -6.63033932545736e-03	7.74870895025666e-05		1.00004174546952e+00
3.81000000000000e+00    	-5.32953194174309e-04 	 2.85627331551103e+00   9.27094579328441e-01 	-5.89340394983641e-03	 -1.07481934617403e-02	7.85245053229152e-05		1.00007512819733e+00
3.84000000000000e+00    	-7.00692610390628e-04 	 2.85589161261491e+00   9.27096967744270e-01 	-5.24964170890688e-03	 -1.46524716827515e-02	8.10042334592880e-05		1.00012112277772e+00
3.87000000000000e+00    	-8.45554474828891e-04 	 2.85539797354214e+00   9.27099458248408e-01 	-4.37226842044615e-03	 -1.81874488801007e-02	8.54034244004747e-05		1.00017493835911e+00
3.90000000000000e+00    	-9.60918742793581e-04 	 2.85480574221565e+00   9.27102112967063e-01 	-3.28866433633058e-03	 -2.12045994829990e-02	9.19858993528752e-05		1.00023020291019e+00
3.93000000000000e+00    	-1.04113379057777e-03 	 2.85413252795332e+00   9.27104997982459e-01 	-2.03561786807686e-03	 -2.35686427430818e-02	1.00744262102619e-04		1.00027977826719e+00
3.96000000000000e+00    	-1.08177027770359e-03 	 2.85339971824851e+00   9.27108174780728e-01 	-6.57433691491254e-04	 -2.51632482206129e-02	1.11378354942463e-04		1.00031676667204e+00
3.99000000000000e+00    	-1.07981161253451e-03 	 2.85263183099569e+00   9.27111691686980e-01 	7.96344096367932e-04	 -2.58961592342409e-02	1.23316327510877e-04		1.00033557391204e+00
4.02000000000000e+00    	-1.03377308761075e-03 	 2.85185572742720e+00   9.27115576580174e-01 	2.27338176845416e-03	 -2.57035237980024e-02	1.35778518919160e-04		1.00033287351566e+00
4.05000000000000e+00    	-9.43748310844561e-04 	 2.85109971183495e+00   9.27119832087778e-01 	3.72095890223669e-03	 -2.45532616325418e-02	1.47877878327122e-04		1.00030831750007e+00
4.08000000000000e+00    	-8.11387748998862e-04 	 2.85039254774028e+00   9.27124434182365e-01 	5.08812563100558e-03	 -2.24473375679352e-02	1.58744726274502e-04		1.00026486351677e+00
4.11000000000000e+00    	-6.39819229750755e-04 	 2.84976242283749e+00   9.27129334669378e-01 	6.32746246162272e-03	 -1.94228526248454e-02	1.67659182417980e-04		1.00020863428331e+00
4.14000000000000e+00    	-4.33523509658704e-04 	 2.84923589707152e+00   9.27134467519848e-01 	7.39635772276778e-03	 -1.55519026113798e-02	1.74172264573295e-04		1.00014828806451e+00
4.17000000000000e+00    	-1.98179152283887e-04 	 2.84883686978190e+00   9.27139758433148e-01 	8.25779499622046e-03	 -1.09401902792608e-02	1.78196938921248e-04		1.00009395093446e+00
4.20000000000000e+00    	5.95100900699663e-05 	 2.84858560288769e+00   9.27145136490879e-01 	8.88071953426002e-03	 -5.72441215614219e-03	1.80053387207304e-04		1.00005583268796e+00
4.23000000000000e+00    	3.31995198401313e-04 	 2.84849783729525e+00   9.27150546362313e-01 	9.24011702624008e-03	 -6.84765258296120e-05	1.80458217190792e-04		1.00004270759646e+00
4.26000000000000e+00    	6.11063350650648e-04 	 2.84858403862602e+00   9.27155959312767e-01 	9.31697948862158e-03	 5.84135466343030e-03	1.80454690707823e-04		1.00006047821869e+00
4.29000000000000e+00    	8.88020271669761e-04 	 2.84884880554275e+00   9.27161381296751e-01 	9.09834352103062e-03	 1.18022706093285e-02	1.81289382543110e-04		1.00011104699038e+00
4.32000000000000e+00    	1.15387769931821e-03 	 2.84929046915879e+00   9.27166856704211e-01 	8.57756193611206e-03	 1.76014990843987e-02	1.84248895288831e-04		1.00019169227026e+00
4.35000000000000e+00    	1.39955393772249e-03 	 2.84990090535629e+00   9.27172466849980e-01 	7.75491241323416e-03	 2.30234823636977e-02	1.90477143642853e-04		1.00029508430674e+00
4.38000000000000e+00    	1.61609726247373e-03 	 2.85066557381447e+00   9.27178322994300e-01 	6.63856352892725e-03	 2.78574249046553e-02	2.00798187415325e-04		1.00040998943831e+00
