0.00000000000000e+00    	0.00000000000000e+00 	 3.09016994370000e-01  	-9.51056516300000e-01    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	6.68034918551871e-14 	 3.09016994370676e-01   -9.51056516300000e-01 	1.10948942172367e-11	 1.35001860708637e-10	2.04470990478896e-21		1.00000000000000e+00
6.00000000000000e-02    	2.08225863324714e-12 	 3.09016994412813e-01   -9.51056516300000e-01 	1.71083644806996e-10	 4.26217590482015e-09	9.89379680001358e-19		1.00000000000000e+00
9.00000000000000e-02    	1.51266088745432e-11 	 3.09016994849634e-01   -9.51056516300000e-01 	8.13258246019005e-10	 3.16584088951167e-08	3.45418454873528e-17		1.00000000000000e+00
1.20000000000000e-01    	5.98021306298668e-11 	 3.09016997003319e-01   -9.51056516300000e-01 	2.34369976895348e-09	 1.29347431825144e-07	3.99289716485116e-16		1.00000000000001e+00
1.50000000000000e-01    	1.67513917262139e-10 	 3.09017004120726e-01   -9.51056516300000e-01 	5.03818042412387e-09	 3.79255865211829e-07	2.44333010431168e-15		1.00000000000007e+00
1.80000000000000e-01    	3.72943522571851e-10 	 3.09017022439262e-01   -9.51056516300000e-01 	8.79660307448292e-09	 8.98136705403117e-07	9.61563427285049e-15		1.00000000000040e+00
2.10000000000000e-01    	6.98936948035427e-10 	 3.09017062126262e-01   -9.51056516300000e-01 	1.28889579486256e-08	 1.82908978891581e-06	2.62010874937029e-14		1.00000000000167e+00
2.40000000000000e-01    	1.13411749640155e-09 	 3.09017137833418e-01   -9.51056516299998e-01 	1.57308569366651e-08	 3.32441534207875e-06	4.73338082676450e-14		1.00000000000553e+00
2.70000000000000e-01    	1.60469275488759e-09 	 3.09017268614589e-01   -9.51056516299997e-01 	1.47272121573638e-08	 5.52052222602950e-06	3.06360173154037e-14		1.00000000001524e+00
3.00000000000000e-01    	1.94304240291344e-09 	 3.09017476991814e-01   -9.51056516299999e-01 	6.21936085317178e-09	 8.50659726043945e-06	-1.59111763505680e-13		1.00000000003618e+00
3.30000000000000e-01    	1.85663796137213e-09 	 3.09017787019424e-01   -9.51056516300012e-01 	-1.44359407626229e-08	 1.22896439315369e-05	-8.31660425506977e-13		1.00000000007552e+00
3.60000000000000e-01    	9.01555416378828e-10 	 3.09018221285937e-01   -9.51056516300059e-01 	-5.26372133354670e-08	 1.67592389046240e-05	-2.55991968002383e-12		1.00000000014044e+00
3.90000000000000e-01    	-1.53478467135736e-09 	 3.09018796902218e-01   -9.51056516300185e-01 	-1.14152472645217e-07	 2.16558628118636e-05	-6.23106053950680e-12		1.00000000023449e+00
4.20000000000000e-01    	-6.23703171832139e-09 	 3.09019520644097e-01   -9.51056516300464e-01 	-2.04584388172951e-07	 2.65468813198039e-05	-1.29938207839409e-11		1.00000000035239e+00
4.50000000000000e-01    	-1.41472878997896e-08 	 3.09020383539193e-01   -9.51056516301007e-01 	-3.28707700673293e-07	 3.08141452008301e-05	-2.40315468230189e-11		1.00000000047481e+00
4.80000000000000e-01    	-2.63291149536594e-08 	 3.09021355300831e-01   -9.51056516301957e-01 	-4.89713578843057e-07	 3.36567272160288e-05	-4.01192231727234e-11		1.00000000056651e+00
5.10000000000000e-01    	-4.39080477026593e-08 	 3.09022379106476e-01   -9.51056516303463e-01 	-6.88407796920130e-07	 3.41115257751166e-05	-6.09942194107705e-11		1.00000000058203e+00
