0.00000000000000e+00    	0.00000000000000e+00 	 -1.83697019870000e-16  	-1.00000000000000e+00    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	2.48975397365761e-23 	 6.75585518373066e-13   -1.00000000000000e+00 	9.12231907905048e-21	 1.35001860710247e-10	2.14993522442949e-21		1.00000000000000e+00
6.00000000000000e-02    	4.98664806355358e-20 	 4.28124090598283e-11   -1.00000000000000e+00 	9.09245299613613e-18	 4.26217590556432e-09	1.04029535914435e-18		1.00000000000000e+00
9.00000000000000e-02    	4.15489059758525e-18 	 4.79633616452268e-10   -1.00000000000000e+00 	5.01620152099779e-16	 3.16584089218637e-08	3.63194457183139e-17		1.00000000000000e+00
1.20000000000000e-01    	9.33693900298679e-17 	 2.63331859050318e-09   -1.00000000000000e+00 	8.37299887480271e-15	 1.29347432150506e-07	4.19838054514852e-16		1.00000000000001e+00
1.50000000000000e-01    	1.01616212394631e-15 	 9.75072553619215e-09   -1.00000000000000e+00 	7.19759913738000e-14	 3.79255867366021e-07	2.56906932055164e-15		1.00000000000007e+00
1.80000000000000e-01    	6.94911807205691e-15 	 2.80692622484333e-08   -1.00000000000000e+00 	4.03601578902939e-13	 8.98136714988930e-07	1.01104762975124e-14		1.00000000000040e+00
2.10000000000000e-01    	3.42985231534350e-14 	 6.77562627735294e-08   -1.00000000000000e+00 	1.67366194382453e-12	 1.82908982094183e-06	2.75494540783932e-14		1.00000000000167e+00
2.40000000000000e-01    	1.32659449746763e-13 	 1.43463420616902e-07   -9.99999999999998e-01 	5.52763333336216e-12	 3.32441542770881e-06	4.97697115748487e-14		1.00000000000553e+00
2.70000000000000e-01    	4.23803770969949e-13 	 2.74244594679121e-07   -9.99999999999997e-01 	1.52389871963820e-11	 5.52052241640431e-06	3.22126106089306e-14		1.00000000001524e+00
3.00000000000000e-01    	1.15855573726464e-12 	 4.82621828533973e-07   -9.99999999999999e-01 	3.61712217347366e-11	 8.50659762033474e-06	-1.67300037684968e-13		1.00000000003618e+00
3.30000000000000e-01    	2.77760811155625e-12 	 7.92649452525799e-07   -1.00000000000001e+00 	7.54644978704746e-11	 1.22896445167156e-05	-8.74459633743022e-13		1.00000000007552e+00
3.60000000000000e-01    	5.94257306462006e-12 	 1.22691598675318e-06   -1.00000000000006e+00 	1.40256821863705e-10	 1.67592397263535e-05	-2.69165916581987e-12		1.00000000014044e+00
3.90000000000000e-01    	1.14855453184471e-11 	 1.80253229496972e-06   -1.00000000000019e+00 	2.34005360137139e-10	 2.16558638135100e-05	-6.55172551613929e-12		1.00000000023449e+00
4.20000000000000e-01    	2.02226589839854e-11 	 2.52627420573883e-06   -1.00000000000049e+00 	3.51248834647750e-10	 2.65468824229443e-05	-1.36625130885652e-11		1.00000000035237e+00
4.50000000000000e-01    	3.26056168669475e-11 	 3.38916933767816e-06   -1.00000000000106e+00 	4.72442974605354e-10	 3.08141465146959e-05	-2.52682658635543e-11		1.00000000047476e+00
