0.00000000000000e+00    	0.00000000000000e+00 	 -1.00000000000000e+00  	1.22464679910000e-16    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	-2.16180640677511e-13 	 -9.99999999999324e-01   1.22464679910000e-16 	-3.59038318525987e-11	 1.35001860715113e-10	-2.63291129107551e-37		1.00000000000000e+00
6.00000000000000e-02    	-6.73833027360345e-12 	 -9.99999999957187e-01   1.22464679910000e-16 	-5.53638266045251e-10	 4.26217590796170e-09	-1.27399438249620e-34		1.00000000000000e+00
9.00000000000000e-02    	-4.89507170149954e-11 	 -9.99999999520366e-01   1.22464679910000e-16 	-2.63175684514218e-09	 3.16584090083389e-08	-4.44784930639678e-33		1.00000000000000e+00
1.20000000000000e-01    	-1.93523364707941e-10 	 -9.99999997366681e-01   1.22464679910000e-16 	-7.58433632350156e-09	 1.29347433203070e-07	-5.14153333207529e-32		1.00000000000001e+00
1.50000000000000e-01    	-5.42082120679928e-10 	 -9.99999990249274e-01   1.22464679910000e-16 	-1.63035895284103e-08	 3.79255874336172e-07	-3.14620256006228e-31		1.00000000000007e+00
1.80000000000000e-01    	-1.20684116017332e-09 	 -9.99999971930737e-01   1.22464679910000e-16 	-2.84646960559274e-08	 8.98136746006998e-07	-1.23817626269545e-30		1.00000000000040e+00
2.10000000000000e-01    	-2.26166219891700e-09 	 -9.99999932243735e-01   1.22464679910000e-16 	-4.17024545688340e-08	 1.82908992457557e-06	-3.37383509095347e-30		1.00000000000167e+00
2.40000000000000e-01    	-3.66951937021243e-09 	 -9.99999856536572e-01   1.22464679910000e-16 	-5.08827063213371e-08	 3.32441570480509e-06	-6.09503150394179e-30		1.00000000000553e+00
2.70000000000000e-01    	-5.19109952440414e-09 	 -9.99999725755385e-01   1.22464679910000e-16 	-4.75937019654496e-08	 5.52052303245619e-06	-3.94490550330570e-30		1.00000000001524e+00
3.00000000000000e-01    	-6.28290926948303e-09 	 -9.99999517378125e-01   1.22464679910000e-16 	-1.99730365258243e-08	 8.50659878495891e-06	2.04883471589837e-29		1.00000000003618e+00
3.30000000000000e-01    	-5.99643950211364e-09 	 -9.99999207350455e-01   1.22464679910001e-16 	4.70353933687444e-08	 1.22896464103625e-05	1.07090397245834e-28		1.00000000007552e+00
3.60000000000000e-01    	-2.89231890978697e-09 	 -9.99998773083853e-01   1.22464679910008e-16 	1.70931808692498e-07	 1.67592423854837e-05	3.29633011442504e-28		1.00000000014045e+00
3.90000000000000e-01    	5.01532649250774e-09 	 -9.99998197467455e-01   1.22464679910024e-16 	3.70396545651467e-07	 2.16558670548521e-05	8.02354241027811e-28		1.00000000023456e+00
4.20000000000000e-01    	2.02691331209412e-08 	 -9.99997473725442e-01   1.22464679910060e-16 	6.63537081529307e-07	 2.65468859927185e-05	1.67317291720637e-27		1.00000000035259e+00
4.50000000000000e-01    	4.59197210848997e-08 	 -9.99996610830196e-01   1.22464679910130e-16 	1.06572199335985e-06	 3.08141507663886e-05	3.09446380139598e-27		1.00000000047532e+00
4.80000000000000e-01    	8.54072501200455e-08 	 -9.99995639068342e-01   1.22464679910252e-16 	1.58712755014326e-06	 3.36567370168959e-05	5.16601783191858e-27		1.00000000056765e+00
5.10000000000000e-01    	1.42367144963173e-07 	 -9.99994615262227e-01   1.22464679910446e-16 	2.23016748335538e-06	 3.41115498008419e-05	7.85401613780333e-27		1.00000000058429e+00
5.40000000000000e-01    	2.20359502407846e-07 	 -9.99993627083193e-01   1.22464679910727e-16 	2.98701197415187e-06	 3.10934320407887e-05	1.09042106598287e-26		1.00000000048786e+00
5.70000000000000e-01    	3.22528242710515e-07 	 -9.99992795863589e-01   1.22464679911098e-16 	3.83742397768653e-06	 2.34550659508250e-05	1.37843799547263e-26		1.00000000028243e+00
6.00000000000000e-01    	4.51203038176565e-07 	 -9.99992277328260e-01   1.22464679911544e-16 	4.74714647030318e-06	 1.00654346921336e-05	1.57054473120207e-26		1.00000000006192e+00
6.30000000000000e-01    	6.07463911617932e-07 	 -9.99992259727260e-01   1.22464679912022e-16 	5.66706121896726e-06	 -1.00959952140840e-05	1.57756334563913e-26		1.00000000006702e+00
6.60000000000000e-01    	7.90694587616164e-07 	 -9.99992958960699e-01   1.22464679912465e-16 	6.53330816613113e-06	 -3.78337962440157e-05	1.33307929855656e-26		1.00000000073704e+00
6.90000000000000e-01    	9.98155667712120e-07 	 -9.99994610441668e-01   1.22464679912797e-16 	7.26850636023067e-06	 -7.36256868251710e-05	8.45197298286348e-27		1.00000000273679e+00
7.20000000000000e-01    	1.22461203765896e-06 	 -9.99997457638534e-01   1.22464679912962e-16 	7.78415617796491e-06	 -1.17513314521987e-04	2.62823009927347e-27		1.00000000693499e+00
7.50000000000000e-01    	1.46205028130483e-06 	 -1.00000173746458e+00   1.22464679912981e-16 	7.98423327813929e-06	 -1.69002672976056e-04	-5.44530859800413e-28		1.00000001431283e+00
7.80000000000000e-01    	1.69952110817788e-06 	 -1.00000766292935e+00   1.22464679913018e-16 	7.76991265205994e-06	 -2.26982540816652e-04	5.19440381794199e-27		1.00000002579072e+00
8.10000000000000e-01    	1.92313889253022e-06 	 -1.00001540371797e+00   1.22464679913472e-16 	7.04529113892413e-06	 -2.89669257496439e-04	2.89625284188658e-26		1.00000004197896e+00
8.40000000000000e-01    	2.11626548881004e-06 	 -1.00002506560618e+00   1.22464679915051e-16 	5.72391229441433e-06	 -3.54585531020659e-04	8.23285212090864e-26		1.00000006288183e+00
8.70000000000000e-01    	2.25989872466233e-06 	 -1.00003666983346e+00   1.22464679918836e-16 	3.73583997304859e-06	 -4.18579793273459e-04	1.78132109939645e-25		1.00000008761150e+00
9.00000000000000e-01    	2.33327758149237e-06 	 -1.00005013372756e+00   1.22464679926286e-16 	1.03497577940042e-06	 -4.77890900475411e-04	3.28478069412617e-25		1.00000011419039e+00
9.30000000000000e-01    	2.31470621492957e-06 	 -1.00006525398579e+00   1.22464679939179e-16 	-2.39373144587389e-06	 -5.28260773490994e-04	5.42044271109365e-25		1.00000013953258e+00
9.60000000000000e-01    	2.18258773315121e-06 	 -1.00008169405799e+00   1.22464679959466e-16 	-6.52758106706256e-06	 -5.65094972478591e-04	8.21075938467947e-25		1.00000015968746e+00
9.90000000000000e-01    	1.91664607604471e-06 	 -1.00009897703349e+00   1.22464679989033e-16 	-1.13003621898275e-05	 -5.83668320134776e-04	1.15866760742624e-24		1.00000017039819e+00
1.02000000000000e+00    	1.49930047358650e-06 	 -1.00011648530243e+00   1.22464680029398e-16 	-1.65980235382801e-05	 -5.79369670442131e-04	1.53710251027816e-24		1.00000016797234e+00
1.05000000000000e+00    	9.17141989351625e-07 	 -1.00013346803971e+00   1.22464680081387e-16 	-2.22562851877796e-05	 -5.47976927508368e-04	1.92806354297481e-24		1.00000015038702e+00
1.08000000000000e+00    	1.62446030258439e-07 	 -1.00014905725030e+00   1.22464680144847e-16 	-2.80607155783364e-05	 -4.85950625412778e-04	2.29539758435018e-24		1.00000011846770e+00
1.11000000000000e+00    	-7.65360707913346e-07 	 -1.00016229272665e+00   1.22464680218489e-16 	-3.37497702631315e-05	 -3.90731961328370e-04	2.60077797823305e-24		1.00000007690525e+00
1.14000000000000e+00    	-1.85837422545599e-06 	 -1.00017215581596e+00   1.22464680299947e-16 	-3.90212079051210e-05	 -2.61029300271263e-04	2.81208021082652e-24		1.00000003482947e+00
1.17000000000000e+00    	-3.09913390656262e-06 	 -1.00017761139614e+00   1.22464680386108e-16 	-4.35421491941886e-05	 -9.70759940546461e-05	2.91362322866213e-24		1.00000000565983e+00
1.20000000000000e+00    	-4.45990044610773e-06 	 -1.00017765693717e+00   1.22464680473768e-16 	-4.69628174081299e-05	 9.91579928744643e-05	2.91674169527946e-24		1.00000000601891e+00
1.23000000000000e+00    	-5.90239837069590e-06 	 -1.00017137700531e+00   1.22464680560586e-16 	-4.89336983180386e-05	 3.23817588688808e-04	2.86858814158883e-24		1.00000005362617e+00
1.26000000000000e+00    	-7.37811738690292e-06 	 -1.00015800108026e+00   1.22464680646234e-16 	-4.91254997585188e-05	 5.71092648415956e-04	2.85677842718482e-24		1.00000016428005e+00
1.29000000000000e+00    	-8.82924249919745e-06 	 -1.00013696212828e+00   1.22464680733609e-16 	-4.72509111054202e-05	 8.33239400561477e-04	3.00763224751637e-24		1.00000034826021e+00
1.32000000000000e+00    	-1.01902473868329e-05 	 -1.00010795303757e+00   1.22464680829867e-16 	-4.30868079587677e-05	 1.10070274869265e-03	3.47641282022267e-24		1.00000060670132e+00
1.35000000000000e+00    	-1.13901405062781e-05 	 -1.00007097780038e+00   1.22464680947038e-16 	-3.64952743069199e-05	 1.36234460462754e-03	4.42914051340382e-24		1.00000092865693e+00
1.38000000000000e+00    	-1.23553021250518e-05 	 -1.00002639424447e+00   1.22464681101983e-16 	-2.74416807077353e-05	 1.60577849203050e-03	6.01713939101710e-24		1.00000128963797e+00
1.41000000000000e+00    	-1.30127979255909e-05 	 -9.99974945189168e-01   1.22464681315512e-16 	-1.60081099085150e-05	 1.81780525028026e-03	8.34725517943500e-24		1.00000165233473e+00
1.44000000000000e+00    	-1.32940070062290e-05 	 -9.99917775141517e-01   1.22464681610600e-16 	-2.40068708629782e-06	 1.98493902960814e-03	1.14523443150527e-23		1.00000196999242e+00
1.47000000000000e+00    	-1.31383654601996e-05 	 -9.99856430056847e-01   1.22464682009792e-16 	1.30501537583643e-05	 2.09400717102865e-03	1.52678098756863e-23		1.00000219251577e+00
1.50000000000000e+00    	-1.24970069772444e-05 	 -9.99792838260566e-01   1.22464682532072e-16 	2.98967931004134e-05	 2.13280229744524e-03	1.96202948375176e-23		1.00000227486714e+00
1.53000000000000e+00    	-1.13360830716087e-05 	 -9.99729271349752e-01   1.22464683189644e-16 	4.75885298618394e-05	 2.09076029785465e-03	2.42338648668990e-23		1.00000218676925e+00
1.56000000000000e+00    	-9.63956884366229e-06 	 -9.99668284740761e-01   1.22464683985206e-16 	6.54915343310298e-05	 1.95963414555360e-03	2.87570093700268e-23		1.00000192222572e+00
