0.00000000000000e+00    	0.00000000000000e+00 	 -9.51056516300000e-01  	-3.09016994370000e-01    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	-2.05600007012892e-13 	 -9.51056516299324e-01   -3.09016994370000e-01 	-3.41465732430749e-11	 1.35001860714770e-10	6.64366521167761e-22		1.00000000000000e+00
6.00000000000000e-02    	-6.40853291322012e-12 	 -9.51056516257187e-01   -3.09016994370000e-01 	-5.26541280145919e-10	 4.26217590784103e-09	3.21468945327803e-19		1.00000000000000e+00
9.00000000000000e-02    	-4.65548981903160e-11 	 -9.51056515820366e-01   -3.09016994370000e-01 	-2.50294947224449e-09	 3.16584090040818e-08	1.12233259844567e-17		1.00000000000000e+00
1.20000000000000e-01    	-1.84051652480998e-10 	 -9.51056513666681e-01   -3.09016994370000e-01 	-7.21313207173110e-09	 1.29347433151453e-07	1.29737094779643e-16		1.00000000000001e+00
1.50000000000000e-01    	-5.15550683444867e-10 	 -9.51056506549274e-01   -3.09016994370000e-01 	-1.55056315341850e-08	 3.79255873994732e-07	7.93886093586542e-16		1.00000000000007e+00
1.80000000000000e-01    	-1.14777380918407e-09 	 -9.51056488230737e-01   -3.09016994370000e-01 	-2.70715149070200e-08	 8.98136744488164e-07	3.12430908988654e-15		1.00000000000040e+00
2.10000000000000e-01    	-2.15096689276408e-09 	 -9.51056448543735e-01   -3.09016994370000e-01 	-3.96613092402455e-08	 1.82908991950194e-06	8.51324982385846e-15		1.00000000000167e+00
2.40000000000000e-01    	-3.48991381549394e-09 	 -9.51056372836572e-01   -3.09016994370000e-01 	-4.83920588950041e-08	 3.32441569124043e-06	1.53796869214328e-14		1.00000000000553e+00
2.70000000000000e-01    	-4.93700828885748e-09 	 -9.51056242055385e-01   -3.09016994369999e-01 	-4.52635546932006e-08	 5.52052300230014e-06	9.95424002238760e-15		1.00000000001524e+00
3.00000000000000e-01    	-5.97534510928632e-09 	 -9.51056033678126e-01   -3.09016994369999e-01 	-1.89937166981547e-08	 8.50659872795149e-06	-5.16985823149945e-14		1.00000000003618e+00
3.30000000000000e-01    	-5.70281695331504e-09 	 -9.51055723650459e-01   -3.09016994370004e-01 	4.47370096109650e-08	 1.22896463176712e-05	-2.70222995121498e-13		1.00000000007552e+00
3.60000000000000e-01    	-2.75046798716265e-09 	 -9.51055289383860e-01   -3.09016994370019e-01 	1.62572672641222e-07	 1.67592422553235e-05	-8.31768734573901e-13		1.00000000014045e+00
