0.00000000000000e+00    	0.00000000000000e+00 	 -5.87785252290000e-01  	-8.09016994370000e-01    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	-1.27067792410362e-13 	 -5.87785252289324e-01   -8.09016994370000e-01 	-2.11037428598193e-11	 1.35001860713294e-10	1.73933413340254e-21		1.00000000000000e+00
6.00000000000000e-02    	-3.96069113918119e-12 	 -5.87785252247187e-01   -8.09016994370000e-01 	-3.25420404115061e-10	 4.26217590697937e-09	8.41616625018550e-19		1.00000000000000e+00
9.00000000000000e-02    	-2.87725078326561e-11 	 -5.87785251810366e-01   -8.09016994370000e-01 	-1.54690765392948e-09	 3.16584089727364e-08	2.93830488631033e-17		1.00000000000000e+00
1.20000000000000e-01    	-1.13750141204021e-10 	 -5.87785249656681e-01   -8.09016994370000e-01 	-4.45795758404394e-09	 1.29347432769367e-07	3.39656122687788e-16		1.00000000000001e+00
1.50000000000000e-01    	-3.18627456862221e-10 	 -5.87785242539274e-01   -8.09016994370000e-01 	-9.58297979834989e-09	 3.79255871463498e-07	2.07842076241046e-15		1.00000000000007e+00
1.80000000000000e-01    	-7.09360570115725e-10 	 -5.87785224220737e-01   -8.09016994370000e-01 	-1.67309621415311e-08	 8.98136733222137e-07	8.17954729600742e-15		1.00000000000040e+00
2.10000000000000e-01    	-1.32935754525134e-09 	 -5.87785184533736e-01   -8.09016994370000e-01 	-2.45113978286043e-08	 1.82908988185875e-06	2.22879770658457e-14		1.00000000000167e+00
2.40000000000000e-01    	-2.15683468244441e-09 	 -5.87785108826575e-01   -8.09016994369999e-01 	-2.99058259188471e-08	 3.32441559058652e-06	4.02645428572456e-14		1.00000000000553e+00
2.70000000000000e-01    	-3.05107705506151e-09 	 -5.87784978045393e-01   -8.09016994369998e-01 	-2.79685951796894e-08	 5.52052277851816e-06	2.60605427999134e-14		1.00000000001524e+00
3.00000000000000e-01    	-3.69252389346912e-09 	 -5.87784769668144e-01   -8.09016994369999e-01 	-1.17249486339666e-08	 8.50659830489542e-06	-1.35348618160966e-13		1.00000000003618e+00
3.30000000000000e-01    	-3.52347392222055e-09 	 -5.87784459640493e-01   -8.09016994370010e-01 	2.76778116587711e-08	 1.22896456297903e-05	-7.07452878374554e-13		1.00000000007552e+00
3.60000000000000e-01    	-1.69761325762387e-09 	 -5.87784025373918e-01   -8.09016994370050e-01 	1.00528999130154e-07	 1.67592412893741e-05	-2.17759850863793e-12		1.00000000014044e+00
3.90000000000000e-01    	2.95266845670702e-09 	 -5.87783449757558e-01   -8.09016994370157e-01 	2.17810064957729e-07	 2.16558657187529e-05	-5.30045842673113e-12		1.00000000023451e+00
4.20000000000000e-01    	1.19222317628492e-08 	 -5.87782726015587e-01   -8.09016994370394e-01 	3.90162067444947e-07	 2.65468845212410e-05	-1.10532074069754e-11		1.00000000035244e+00
4.50000000000000e-01    	2.70043723728502e-08 	 -5.87781863120387e-01   -8.09016994370857e-01 	6.26610376372318e-07	 3.08141490138187e-05	-2.04424598708041e-11		1.00000000047495e+00
4.80000000000000e-01    	5.02210100941562e-08 	 -5.87780891358602e-01   -8.09016994371664e-01 	9.33121807126885e-07	 3.36567339306101e-05	-3.41274571254881e-11		1.00000000056682e+00
5.10000000000000e-01    	8.37083245870531e-08 	 -5.87779867552635e-01   -8.09016994372945e-01 	1.31109625900938e-06	 3.41115422350839e-05	-5.18847946408367e-11		1.00000000058266e+00
5.40000000000000e-01    	1.29557675848071e-07 	 -5.87778879373976e-01   -8.09016994374802e-01 	1.75591589394452e-06	 3.10934129633223e-05	-7.20348724516073e-11		1.00000000048494e+00
5.70000000000000e-01    	1.89615548152794e-07 	 -5.87778048155273e-01   -8.09016994377257e-01 	2.25568724131411e-06	 2.34550221249464e-05	-9.10617388674267e-11		1.00000000027761e+00
6.00000000000000e-01    	2.65250371250447e-07 	 -5.87777529621891e-01   -8.09016994380202e-01 	2.79031327529111e-06	 1.00653441565949e-05	-1.03752594520854e-10		1.00000000005455e+00
6.30000000000000e-01    	3.57098062658328e-07 	 -5.87777512024704e-01   -8.09016994383359e-01 	3.33102245198113e-06	 -1.00961652605276e-05	-1.04216162517965e-10		1.00000000005651e+00
6.60000000000000e-01    	4.64801649797231e-07 	 -5.87778211264978e-01   -8.09016994386288e-01 	3.84046025662165e-06	 -3.78340902883017e-05	-8.80649875339277e-11		1.00000000072308e+00
6.90000000000000e-01    	5.86763052903497e-07 	 -5.87779862757303e-01   -8.09016994388479e-01 	4.27341782546136e-06	 -7.36261596144272e-05	-5.58345803382504e-11		1.00000000271954e+00
7.20000000000000e-01    	7.19926796940294e-07 	 -5.87782709971788e-01   -8.09016994389570e-01 	4.57823480742360e-06	 -1.17514026455296e-04	-1.73621432102782e-11		1.00000000691525e+00
7.50000000000000e-01    	8.59615938562333e-07 	 -5.87786989823513e-01   -8.09016994389690e-01 	4.69887375026327e-06	 -1.69003681801240e-04	3.59686235238704e-12		1.00000001429216e+00
7.80000000000000e-01    	9.99439828509827e-07 	 -5.87792915323575e-01   -8.09016994389937e-01 	4.57762488921904e-06	 -2.26983889857134e-04	-3.43169224083126e-11		1.00000002577132e+00
8.10000000000000e-01    	1.13129157421952e-06 	 -5.87800656158003e-01   -8.09016994392935e-01 	4.15836635523352e-06	 -2.89670961652504e-04	-1.91334207174115e-10		1.00000004196328e+00
8.40000000000000e-01    	1.24545038394414e-06 	 -5.87810318102382e-01   -8.09016994403370e-01 	3.39027687640926e-06	 -3.54587562932594e-04	-5.43876459672266e-10		1.00000006287192e+00
8.70000000000000e-01    	1.33080053322296e-06 	 -5.87821922394603e-01   -8.09016994428372e-01 	2.23187520371322e-06	 -4.18582073046257e-04	-1.17675841368658e-09		1.00000008760796e+00
9.00000000000000e-01    	1.37517461069140e-06 	 -5.87835386359193e-01   -8.09016994477586e-01 	6.55239801270717e-07	 -4.77893292927103e-04	-2.16993515520160e-09		1.00000011419121e+00
9.30000000000000e-01    	1.36582397427191e-06 	 -5.87850506688652e-01   -8.09016994562759e-01 	-1.34976055498767e-06	 -5.28263096677836e-04	-3.58071897444002e-09		1.00000013953185e+00
9.60000000000000e-01    	1.29001384656429e-06 	 -5.87866946826932e-01   -8.09016994696773e-01 	-3.77142413408672e-06	 -5.65097020027963e-04	-5.42392536179890e-09		1.00000015967442e+00
9.90000000000000e-01    	1.13573395487206e-06 	 -5.87884229857245e-01   -8.09016994892086e-01 	-6.57259920125470e-06	 -5.83669897605902e-04	-7.65392216381578e-09		1.00000017035686e+00
1.02000000000000e+00    	8.92507801834433e-07 	 -5.87901738164659e-01   -8.09016995158730e-01 	-9.68777730065843e-06	 -5.79370642701612e-04	-1.01536661717741e-08		1.00000016788208e+00
1.05000000000000e+00    	5.52274363202743e-07 	 -5.87918720921551e-01   -8.09016995502151e-01 	-1.30212310569938e-05	 -5.47977270396293e-04	-1.27361035979633e-08		1.00000015022431e+00
1.08000000000000e+00    	1.10305337978672e-07 	 -5.87934310134423e-01   -8.09016995921340e-01 	-1.64465710074701e-05	 -4.85950471488736e-04	-1.51624350058546e-08		1.00000011820917e+00
1.11000000000000e+00    	-4.33890470983393e-07 	 -5.87947545602431e-01   -8.09016996407791e-01 	-1.98081110475376e-05	 -3.90731627100664e-04	-1.71795188668431e-08		1.00000007653178e+00
1.14000000000000e+00    	-1.07573545904998e-06 	 -5.87957408685017e-01   -8.09016996945861e-01 	-2.29244035023276e-05	 -2.61029281923452e-04	-1.85751893749709e-08		1.00000003433091e+00
1.17000000000000e+00    	-1.80489368114610e-06 	 -5.87962864277154e-01   -8.09016997514993e-01 	-2.55942157219718e-05	 -9.70769210098609e-05	-1.92458902721977e-08		1.00000000503950e+00
1.20000000000000e+00    	-2.60479888500371e-06 	 -5.87962909868579e-01   -8.09016998094034e-01 	-2.76050596484494e-05	 9.91554518414186e-05	-1.92664918485527e-08		1.00000000529692e+00
