0.00000000000000e+00    	0.00000000000000e+00 	 3.00000000000000e+00  	-7.34788079490000e-16    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	-5.32197403948545e-14 	 3.00000000000045e+00   -7.34788078898162e-16 	-8.83887014194459e-12	 9.04157191644280e-11	2.16846014764908e-22		1.00000000000000e+00
6.00000000000000e-02    	-1.65885430148911e-12 	 3.00000000002867e+00   -7.34786894090057e-16 	-1.36295665980999e-10	 2.85453620957083e-09	2.16142332273525e-19		1.00000000000000e+00
9.00000000000000e-02    	-1.20507750428990e-11 	 3.00000000032123e+00   -7.34689307470891e-16 	-6.47890549512386e-10	 2.12028026659192e-08	1.19249180733436e-17		1.00000000000000e+00
1.20000000000000e-01    	-4.76419123701554e-11 	 3.00000000176363e+00   -7.32568324449640e-16 	-1.86712391192213e-09	 8.66287402392616e-08	1.99064067612422e-16		1.00000000000000e+00
1.50000000000000e-01    	-1.33450549324153e-10 	 3.00000000653042e+00   -7.10627990835742e-16 	-4.01363253249378e-09	 2.54001626123275e-07	1.71136195147437e-15		1.00000000000003e+00
1.80000000000000e-01    	-2.97100929027106e-10 	 3.00000001879902e+00   -5.69550010289765e-16 	-7.00740858988209e-09	 6.01515247687595e-07	9.59758922267427e-15		1.00000000000018e+00
2.10000000000000e-01    	-5.56773142891236e-10 	 3.00000004537887e+00   8.08775800360489e-17 	-1.02660469315742e-08	 1.22500884811575e-06	3.98058887305991e-14		1.00000000000075e+00
2.40000000000000e-01    	-9.03342063125992e-10 	 3.00000009608274e+00   2.42054209327056e-15 	-1.25252781988076e-08	 2.22648351868483e-06	1.31494575486448e-13		1.00000000000248e+00
2.70000000000000e-01    	-1.27786850982708e-09 	 3.00000018367171e+00   9.34746691415156e-15 	-1.17136203432700e-08	 3.69729732261800e-06	3.62608192893318e-13		1.00000000000683e+00
3.00000000000000e-01    	-1.54650354111881e-09 	 3.00000032322962e+00   2.68339169792388e-14 	-4.90967922724890e-09	 5.69718197483570e-06	8.60972007748657e-13		1.00000000001623e+00
3.30000000000000e-01    	-1.47565225939202e-09 	 3.00000053086655e+00   6.53806480641523e-14 	1.15945307945251e-08	 8.23082795724090e-06	1.79703229479260e-12		1.00000000003387e+00
3.60000000000000e-01    	-7.10833610709143e-10 	 3.00000082171086e+00   1.40770521793409e-13 	4.21086955548354e-08	 1.12242806414477e-05	3.34184151086844e-12		1.00000000006299e+00
3.90000000000000e-01    	1.23700721442833e-09 	 3.00000120722232e+00   2.72893946837552e-13 	9.12322847247575e-08	 1.45037302652721e-05	5.57992322059796e-12		1.00000000010518e+00
4.20000000000000e-01    	4.99398703052380e-09 	 3.00000169193895e+00   4.81350110674521e-13 	1.63421944050204e-07	 1.77794256524447e-05	8.38502238757730e-12		1.00000000015807e+00
