0.00000000000000e+00    	0.00000000000000e+00 	 -1.76335575690000e+00  	2.42705098310000e+00    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	-1.51010454163794e-13 	 -1.76335575690316e+00   2.42705098310000e+00 	-2.53571783782875e-11	 -5.34535498044151e-10	-3.60298868226195e-21		1.00000000000000e+00
6.00000000000000e-02    	-4.97155704958639e-12 	 -1.76335575700720e+00   2.42705098310000e+00 	-4.17533562652460e-10	 -9.10091128813047e-09	-1.14136677507811e-18		1.00000000000000e+00
9.00000000000000e-02    	-3.81672287342491e-11 	 -1.76335575774513e+00   2.42705098310000e+00 	-2.12342831143648e-09	 -4.77487031062023e-08	-3.38258568662093e-17		1.00000000000000e+00
1.20000000000000e-01    	-1.59858556417244e-10 	 -1.76335576053136e+00   2.42705098310000e+00 	-6.58304339147149e-09	 -1.52608277856170e-07	-3.69058986536022e-16		1.00000000000001e+00
1.50000000000000e-01    	-4.76668336861755e-10 	 -1.76335576800661e+00   2.42705098310000e+00 	-1.53823280025441e-08	 -3.67894225697824e-07	-2.28312502754405e-15		1.00000000000007e+00
1.80000000000000e-01    	-1.13859340494732e-09 	 -1.76335578413093e+00   2.42705098310000e+00 	-2.97270733844513e-08	 -7.35215434798740e-07	-9.70914832823155e-15		1.00000000000027e+00
2.10000000000000e-01    	-2.31810952077528e-09 	 -1.76335581389735e+00   2.42705098310000e+00 	-4.97960906468436e-08	 -1.27920171428495e-06	-3.14209463113574e-14		1.00000000000082e+00
2.40000000000000e-01    	-4.16901686027074e-09 	 -1.76335586257789e+00   2.42705098310000e+00 	-7.40517588982395e-08	 -1.99099224310934e-06	-8.20683640960191e-14		1.00000000000198e+00
2.70000000000000e-01    	-6.76509511075344e-09 	 -1.76335593446631e+00   2.42705098310000e+00 	-9.85994098136287e-08	 -2.81154702453841e-06	-1.79177402187498e-13		1.00000000000396e+00
3.00000000000000e-01    	-1.00214843326132e-08 	 -1.76335603114499e+00   2.42705098309999e+00 	-1.16692482759995e-07	 -3.61699896870040e-06	-3.33583100093273e-13		1.00000000000655e+00
