0.00000000000000e+00    	0.00000000000000e+00 	 -9.27050983120000e-01  	2.85316954890000e+00    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
1.80000000000000e+00    	1.19002527973258e-05 	 -9.26857112219982e-01   2.85316952509422e+00 	1.25531175410464e-04	 2.48800767946108e-03	-1.36641576762085e-07		1.00000310296534e+00
1.83000000000000e+00    	1.56066360255687e-05 	 -9.26782947269347e-01   2.85316952075167e+00 	1.20694545961539e-04	 2.44016952104236e-03	-1.52247784080134e-07		1.00000298449279e+00
1.86000000000000e+00    	1.90886641622957e-05 	 -9.26711705578840e-01   2.85316951600252e+00 	1.10541385897424e-04	 2.29213645021521e-03	-1.63560005566532e-07		1.00000263305100e+00
1.89000000000000e+00    	2.21850652535916e-05 	 -9.26646463598928e-01   2.85316951098909e+00 	9.49928723644204e-05	 2.03981934291159e-03	-1.69802426774376e-07		1.00000208494114e+00
1.92000000000000e+00    	2.47358744467660e-05 	 -9.26590362415986e-01   2.85316950586444e+00 	7.42180246990033e-05	 1.68307231966752e-03	-1.71075752190197e-07		1.00000141911938e+00
1.95000000000000e+00    	2.65900677858093e-05 	 -9.26546483541577e-01   2.85316950076307e+00 	4.86444616183055e-05	 1.22606357113487e-03	-1.68535351146881e-07		1.00000075279881e+00
1.98000000000000e+00    	2.76132879136340e-05 	 -9.26517715826852e-01   2.85316949576834e+00 	1.89535556796617e-05	 6.77491659377772e-04	-1.64426716681818e-07		1.00000022967708e+00
2.01000000000000e+00    	2.76951836541369e-05 	 -9.26506618485935e-01   2.85316949088142e+00 	-1.39404187764261e-05	 5.06249300134083e-05	-1.61944414626907e-07		1.00000000137862e+00
2.04000000000000e+00    	2.67558972748755e-05 	 -9.26515285797528e-01   2.85316948599729e+00 	-4.89259302554350e-05	 -6.36852256138297e-04	-1.64904836059537e-07		1.00000020398726e+00
2.07000000000000e+00    	2.47512936527689e-05 	 -9.26545219438879e-01   2.85316948089309e+00 	-8.47418309679872e-05	 -1.36319549976788e-03	-1.77253355408158e-07		1.00000093274115e+00
2.10000000000000e+00    	2.16766299912629e-05 	 -9.26597214557597e-01   2.85316947523316e+00 	-1.20032890136260e-04	 -2.10315935796627e-03	-2.02458732907147e-07		1.00000221884115e+00
2.13000000000000e+00    	1.75685014817702e-05 	 -9.26671265579235e-01   2.85316946859291e+00 	-1.53408309562204e-04	 -2.82875129365066e-03	-2.42876492328203e-07		1.00000401267597e+00
2.16000000000000e+00    	1.25050495789717e-05 	 -9.26766497367245e-01   2.85316946050105e+00 	-1.83498177836798e-04	 -3.51016334217405e-03	-2.99182928411615e-07		1.00000617744010e+00
2.19000000000000e+00    	6.60456367499803e-06 	 -9.26881126693875e-01   2.85316945049633e+00 	-2.09003439567254e-04	 -4.11685518172434e-03	-3.69987335415903e-07		1.00000849605349e+00
2.22000000000000e+00    	2.27214958114495e-08 	 -9.27012458055960e-01   2.85316943819206e+00 	-2.28736291609864e-04	 -4.61875373839102e-03	-4.51718577492689e-07		1.00001069254613e+00
2.25000000000000e+00    	-7.05122086893172e-06 	 -9.27156916702217e-01   2.85316942333901e+00 	-2.41649803481698e-04	 -4.98752684704151e-03	-5.38852287501168e-07		1.00001246683177e+00
2.28000000000000e+00    	-1.43989743242015e-05 	 -9.27310120364698e-01   2.85316940587604e+00 	-2.46857710870368e-04	 -5.19788223102421e-03	-6.24498864940394e-07		1.00001353936775e+00
2.31000000000000e+00    	-2.17782426741021e-05 	 -9.27466989654197e-01   2.85316938595811e+00 	-2.43647382968832e-04	 -5.22883852087960e-03	-7.01315288884196e-07		1.00001369996456e+00
2.34000000000000e+00    	-2.89280895979792e-05 	 -9.27621895443875e-01   2.85316936395321e+00 	-2.31490519215199e-04	 -5.06491250806842e-03	-7.62643557708801e-07		1.00001285338097e+00
2.37000000000000e+00    	-3.55746572455212e-05 	 -9.27768839890223e-01   2.85316934040355e+00 	-2.10056827232485e-04	 -4.69716655371847e-03	-8.03725088265391e-07		1.00001105368798e+00
2.40000000000000e+00    	-4.14374016084909e-05 	 -9.27901666092895e-01   2.85316931595154e+00 	-1.79235514015465e-04	 -4.12406219124869e-03	-8.22803791815949e-07		1.00000851997121e+00
2.43000000000000e+00    	-4.62361335682953e-05 	 -9.28014289844409e-01   2.85316929123676e+00 	-1.39167794426274e-04	 -3.35207053352976e-03	-8.21919599827784e-07		1.00000562785677e+00
2.46000000000000e+00    	-4.96992121980139e-05 	 -9.28100945537679e-01   2.85316926677614e+00 	-9.02908983655302e-05	 -2.39599708453913e-03	-8.07214699310123e-07		1.00000287447343e+00
2.49000000000000e+00    	-5.15732000395191e-05 	 -9.28156437153003e-01   2.85316924284381e+00 	-3.33905709177918e-05	 -1.27898782747750e-03	-7.88627926613178e-07		1.00000081846237e+00
2.52000000000000e+00    	-5.16341431801531e-05 	 -9.28176384402857e-01   2.85316921937003e+00 	3.03446694677615e-05	 -3.21947748651338e-05	-7.78934570550780e-07		1.00000000097895e+00
2.55000000000000e+00    	-4.97003844346180e-05 	 -9.28157453632610e-01   2.85316919587804e+00 	9.92775689714766e-05	 1.30590783262500e-03	-7.92189725731494e-07		1.00000085762560e+00
2.58000000000000e+00    	-4.56464786910971e-05 	 -9.28097563007722e-01   2.85316917147479e+00 	1.71296747815636e-04	 2.69055127097851e-03	-8.41739212999904e-07		1.00000363419811e+00
2.61000000000000e+00    	-3.94173982466316e-05 	 -9.27996051897281e-01   2.85316914490457e+00 	2.43824668898298e-04	 4.07202374701917e-03	-9.38056036366719e-07		1.00000832037976e+00
2.64000000000000e+00    	-3.10418511123080e-05 	 -9.27853805203440e-01   2.85316911466624e+00 	3.13870142892366e-04	 5.39731035209837e-03	-1.08672515547055e-06		1.00001461463055e+00
2.67000000000000e+00    	-2.06432532536000e-05 	 -9.27673324675875e-01   2.85316907918438e+00 	3.78132694972296e-04	 6.61197228241366e-03	-1.28692037044540e-06		1.00002193034126e+00
2.70000000000000e+00    	-8.44676097051715e-06 	 -9.27458740953030e-01   2.85316903701474e+00 	4.33160266060794e-04	 7.66220331769544e-03	-1.53068506289679e-06		1.00002944806133e+00
2.73000000000000e+00    	5.21916661338142e-06 	 -9.27215762127123e-01   2.85316898705626e+00 	4.75554480224019e-04	 8.49699085514798e-03	-1.80324171843670e-06		1.00003621184880e+00
2.76000000000000e+00    	1.99279149708445e-05 	 -9.26951556957627e-01   2.85316892873694e+00 	5.02210009008832e-04	 9.07030066242022e-03	-2.08442064543922e-06		1.00004126043546e+00
2.79000000000000e+00    	3.51672988584569e-05 	 -9.26674573366700e-01   2.85316886214092e+00 	5.10567539308407e-04	 9.34319931960658e-03	-2.35113178687200e-06		1.00004377707092e+00
2.82000000000000e+00    	5.03596148568116e-05 	 -9.26394295444318e-01   2.85316878804861e+00 	4.98854688181867e-04	 9.28582629300207e-03	-2.58062771891485e-06		1.00004323678159e+00
2.85000000000000e+00    	6.48883833670918e-05 	 -9.26120944778313e-01   2.85316870787212e+00 	4.66286954596408e-04	 8.87912881834699e-03	-2.75414774527254e-06		1.00003952739863e+00
2.88000000000000e+00    	7.81301788495511e-05 	 -9.25865134418933e-01   2.85316862348211e+00 	4.13202184893818e-04	 8.11627727042127e-03	-2.86041973570976e-06		1.00003302180526e+00
2.91000000000000e+00    	8.94892235630674e-05 	 -9.25637486108507e-01   2.85316853693892e+00 	3.41107316075433e-04	 7.00368640831884e-03	-2.89845152124307e-06		1.00002458369078e+00
2.94000000000000e+00    	9.84319084841890e-05 	 -9.25448223475778e-01   2.85316845015726e+00 	2.52625041680717e-04	 5.56157873612724e-03	-2.87908287122221e-06		1.00001549737279e+00
2.97000000000000e+00    	1.04518200663493e-04 	 -9.25306755629102e-01   2.85316836454817e+00 	1.51339623378880e-04	 3.82404010687329e-03	-2.82489673773651e-06		1.00000732307039e+00
3.00000000000000e+00    	1.07427060293093e-04 	 -9.25221266893197e-01   2.85316828069102e+00 	4.15539289435734e-05	 1.83853446415817e-03	-2.76829564251412e-06		1.00000169097025e+00
3.03000000000000e+00    	1.06973536957554e-04 	 -9.25198329224073e-01   2.85316819809002e+00 	-7.20178718952844e-05	 -3.35136020145996e-04	-2.74781320092663e-06		1.00000005875514e+00
3.06000000000000e+00    	1.03116100941994e-04 	 -9.25242554009991e-01   2.85316811506390e+00 	-1.84587597156970e-04	 -2.62641766754554e-03	-2.80301723247392e-06		1.00000346606909e+00
3.09000000000000e+00    	9.59538937904373e-05 	 -9.25356299440756e-01   2.85316802880208e+00 	-2.91620234995076e-04	 -4.95610824529631e-03	-2.96862695339131e-06		1.00001232395412e+00
3.12000000000000e+00    	8.57148064368973e-05 	 -9.25539448352620e-01   2.85316793559913e+00 	-3.89110680463629e-04	 -7.23892222382271e-03	-3.26866727184267e-06		1.00002627636116e+00
3.15000000000000e+00    	7.27364369202912e-05 	 -9.25789269428564e-01   2.85316783125247e+00 	-4.73775504938784e-04	 -9.38644189737175e-03	-3.71157781259504e-06		1.00004416390902e+00
3.18000000000000e+00    	5.74428617760990e-05 	 -9.26100371909156e-01   2.85316771158145e+00 	-5.43136773783541e-04	 -1.13103574802853e-02	-4.28715466015039e-06		1.00006410754624e+00
3.21000000000000e+00    	4.03206188804784e-05 	 -9.26464760661066e-01   2.85316757300139e+00 	-5.95490885821161e-04	 -1.29258821454805e-02	-4.96601898678064e-06		1.00008371302771e+00
3.24000000000000e+00    	2.18972408466768e-05 	 -9.26871994717903e-01   2.85316741307039e+00 	-6.29773641648289e-04	 -1.41552151371524e-02	-5.70199111527609e-06		1.00010037834356e+00
3.27000000000000e+00    	2.72506823017938e-06 	 -9.27309448434493e-01   2.85316723092106e+00 	-6.45350535911733e-04	 -1.49309182414620e-02	-6.43733642266438e-06		1.00011166818425e+00
3.30000000000000e+00    	-1.66280312213180e-05 	 -9.27762670361125e-01   2.85316702749748e+00 	-6.41775704223019e-04	 -1.51990683353805e-02	-7.11039565978572e-06		1.00011570510860e+00
3.33000000000000e+00    	-3.55808641575704e-05 	 -9.28215831003636e-01   2.85316680553854e+00 	-6.18571394423838e-04	 -1.49220514260567e-02	-7.66468425856679e-06		1.00011151893580e+00
3.36000000000000e+00    	-5.35354514167751e-05 	 -9.28652246906059e-01   2.85316656928206e+00 	-5.75080332912924e-04	 -1.40808713078536e-02	-8.05821364976301e-06		1.00009929592972e+00
3.39000000000000e+00    	-6.98707960682722e-05 	 -9.29054965059210e-01   2.85316632390373e+00 	-5.10435042854535e-04	 -1.26768584158135e-02	-8.27161537902294e-06		1.00008047843743e+00
3.42000000000000e+00    	-8.39378627767859e-05 	 -9.29407388569398e-01   2.85316607474809e+00 	-4.23671462319986e-04	 -1.07326814259387e-02	-8.31368035154235e-06		1.00005768334492e+00
3.45000000000000e+00    	-9.50602360367781e-05 	 -9.29693921895445e-01   2.85316582644657e+00 	-3.13990889404192e-04	 -8.29258553329513e-03	-8.22317805886251e-06		1.00003443222357e+00
3.48000000000000e+00    	-1.02544643952465e-04 	 -9.29900611892732e-01   2.85316558204564e+00 	-1.81147371552004e-04	 -5.42180704619552e-03	-8.06627838260957e-06		1.00001471432728e+00
3.51000000000000e+00    	-1.05704436467371e-04 	 -9.30015759548629e-01   2.85316534227958e+00 	-2.59111052283119e-05	 -2.20514373449232e-03	-7.92951143727188e-06		1.00000243169362e+00
3.54000000000000e+00    	-1.03897267790422e-04 	 -9.30030476847717e-01   2.85316510511425e+00 	1.49463409840515e-04	 1.25530635382753e-03	-7.90888834949819e-06		1.00000079909763e+00
3.57000000000000e+00    	-9.65758596009192e-05 	 -9.29939163861017e-01   2.85316486565957e+00 	3.40848663638492e-04	 4.84318933391674e-03	-8.09646627043302e-06		1.00001178629369e+00
3.60000000000000e+00    	-8.33481370507276e-05 	 -9.29739883053497e-01   2.85316461650153e+00 	5.42019939977582e-04	 8.43163890329107e-03	-8.56616603407973e-06		1.00003569255982e+00
3.63000000000000e+00    	-6.40406319447165e-05 	 -9.29434610985524e-01   2.85316434844499e+00 	7.44667869707862e-04	 1.18876003622784e-02	-9.36094343714902e-06		1.00007093231442e+00
3.66000000000000e+00    	-3.87572518218408e-05 	 -9.29029351940180e-01   2.85316405159455e+00 	9.38693928911378e-04	 1.50765872198470e-02	-1.04834066854896e-05		1.00011408586140e+00
3.69000000000000e+00    	-7.92468225280375e-06 	 -9.28534103283222e-01   2.85316371664206e+00 	1.11279851762735e-03	 1.78676994665904e-02	-1.18916379513222e-05		1.00016023373566e+00
3.72000000000000e+00    	2.76839347682359e-05 	 -9.27962668184193e-01   2.85316333618575e+00 	1.25532885097885e-03	 2.01387179699817e-02	-1.35013418850505e-05		1.00020355128058e+00
3.75000000000000e+00    	6.69537476811682e-05 	 -9.27332317278422e-01   2.85316290588480e+00 	1.35531166901996e-03	 2.17810835678769e-02	-1.51945835463130e-05		1.00023809800566e+00
3.78000000000000e+00    	1.08465251305235e-04 	 -9.26663306554392e-01   2.85316242526049e+00 	1.40356019067210e-03	 2.27045716507541e-02	-1.68344072332758e-05		1.00025870045626e+00
3.81000000000000e+00    	1.50563857359202e-04 	 -9.25978263952208e-01   2.85316189799088e+00 	1.39372171533072e-03	 2.28414818096019e-02	-1.82836835468455e-05		1.00026180377228e+00
3.84000000000000e+00    	1.91458091664586e-04 	 -9.25301461761423e-01   2.85316133160775e+00 	1.32312626680348e-03	 2.21501756149327e-02	-1.94257552486115e-05		1.00024616036266e+00
3.87000000000000e+00    	2.29338555806650e-04 	 -9.24657995967167e-01   2.85316073658497e+00 	1.19330998653420e-03	 2.06178122001596e-02	-2.01839674689518e-05		1.00021323655311e+00
3.90000000000000e+00    	2.62506492179870e-04 	 -9.24072897359156e-01   2.85316012489676e+00 	1.01011938158287e-03	 1.82621503055384e-02	-2.05370666721222e-05		1.00016724946217e+00
3.93000000000000e+00    	2.89498679202018e-04 	 -9.23570202626194e-01   2.85315950821041e+00 	7.83351127722999e-04	 1.51323071715883e-02	-2.05277828558449e-05		1.00011479380155e+00
3.96000000000000e+00    	3.09194858401328e-04 	 -9.23172016831305e-01   2.85315889594810e+00 	5.25941528820957e-04	 1.13083905302553e-02	-2.02626647402070e-05		1.00006407630784e+00
3.99000000000000e+00    	3.20895184578065e-04 	 -9.22897601428715e-01   2.85315829349478e+00 	2.52782470865039e-04	 6.89995178139595e-03	-1.99023537672085e-05		1.00002383653074e+00
4.02000000000000e+00    	3.24358294455947e-04 	 -9.22762523962235e-01   2.85315770083467e+00 	-2.07020401833667e-05	 2.04324776899990e-03	-1.96428364755021e-05		1.00000208783575e+00
4.05000000000000e+00    	3.19795243232478e-04 	 -9.22777906243673e-01   2.85315711186210e+00 	-2.80042010665417e-04	 -3.10265434276338e-03	-1.96896313158272e-05		1.00000485262582e+00
4.08000000000000e+00    	3.07820226335250e-04 	 -9.22949806599985e-01   2.85315651453433e+00 	-5.13073462741473e-04	 -8.36084137997661e-03	-2.02281354036790e-05		1.00003508304566e+00
4.11000000000000e+00    	2.89364920484288e-04 	 -9.23278768303191e-01   2.85315589192170e+00 	-7.10967443257344e-04	 -1.35424443003494e-02	-2.13942624725960e-05		1.00009194763784e+00
4.14000000000000e+00    	2.65568547135827e-04 	 -9.23759560475390e-01   2.85315522407895e+00 	-8.68784480629799e-04	 -1.84532580224349e-02	-2.32498590390533e-05		1.00017062447298e+00
4.17000000000000e+00    	2.37659498966627e-04 	 -9.24381129912964e-01   2.85315449052839e+00 	-9.85466214750174e-04	 -2.29008506457118e-02	-2.57670744712256e-05		1.00026267588464e+00
4.20000000000000e+00    	2.06845870922745e-04 	 -9.25126773097009e-01   2.85315367303380e+00 	-1.06325708466311e-03	 -2.67018911184990e-02	-2.88248657873297e-05		1.00035699744431e+00
4.23000000000000e+00    	1.74231119943310e-04 	 -9.25974528081232e-01   2.85315275827174e+00 	-1.10663630703668e-03	 -2.96894099673254e-02	-3.22192375394775e-05		1.00044124602407e+00
4.26000000000000e+00    	1.40767371294645e-04 	 -9.26897776905979e-01   2.85315173998952e+00 	-1.12092054069202e-03	 -3.17197092847607e-02	-3.56868545620852e-05		1.00050357205435e+00
4.29000000000000e+00    	1.07253042084065e-04 	 -9.27866041369742e-01   2.85315062028318e+00 	-1.11075780342564e-03	 -3.26786529122074e-02	-3.89395995065720e-05		1.00053442202422e+00
