0.00000000000000e+00    	0.00000000000000e+00 	 -9.27050983120000e-01  	-2.85316954890000e+00    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	-4.98383129293099e-14 	 -9.27050983119467e-01   -2.85316954890000e+00 	-8.27727404819421e-12	 1.06555946911334e-10	1.20402029725181e-21		1.00000000000000e+00
6.00000000000000e-02    	-1.55345551554626e-12 	 -9.27050983086208e-01   -2.85316954890000e+00 	-1.27635834077812e-10	 3.36410318484391e-09	5.82592774648030e-19		1.00000000000000e+00
9.00000000000000e-02    	-1.12851030167988e-11 	 -9.27050982741429e-01   -2.85316954890000e+00 	-6.06725367406062e-10	 2.49877425742445e-08	2.03398452951054e-17		1.00000000000000e+00
1.20000000000000e-01    	-4.46148649529765e-11 	 -9.27050981041541e-01   -2.85316954890000e+00 	-1.74849059423206e-09	 1.02092949434753e-07	2.35120358260404e-16		1.00000000000001e+00
1.50000000000000e-01    	-1.24971283758925e-10 	 -9.27050975423826e-01   -2.85316954890000e+00 	-3.75860341134475e-09	 2.99343787020022e-07	1.43874642610101e-15		1.00000000000004e+00
1.80000000000000e-01    	-2.78222591871549e-10 	 -9.27050960965143e-01   -2.85316954890000e+00 	-6.56209642025606e-09	 7.08892517326608e-07	5.66213280826290e-15		1.00000000000025e+00
2.10000000000000e-01    	-5.21390443829740e-10 	 -9.27050929640494e-01   -2.85316954890000e+00 	-9.61343281722891e-09	 1.44368677124304e-06	1.54284193560574e-14		1.00000000000104e+00
2.40000000000000e-01    	-8.45919435270824e-10 	 -9.27050869885406e-01   -2.85316954890000e+00 	-1.17283372876363e-08	 2.62393598700702e-06	2.78723482344531e-14		1.00000000000344e+00
2.70000000000000e-01    	-1.19659049441529e-09 	 -9.27050766660813e-01   -2.85316954890000e+00 	-1.09662787743110e-08	 4.35730667385318e-06	1.80399077396487e-14		1.00000000000949e+00
3.00000000000000e-01    	-1.44800810232913e-09 	 -9.27050602190235e-01   -2.85316954890000e+00 	-4.59038895864574e-09	 6.71419333235074e-06	-9.36924366225336e-14		1.00000000002254e+00
3.30000000000000e-01    	-1.38132968146156e-09 	 -9.27050357487769e-01   -2.85316954890001e+00 	1.08731794427972e-08	 9.70012374878132e-06	-4.89720460256529e-13		1.00000000004705e+00
3.60000000000000e-01    	-6.64462081169179e-10 	 -9.27050014724468e-01   -2.85316954890004e+00 	3.94617520934318e-08	 1.32279415595171e-05	-1.50740013198616e-12		1.00000000008749e+00
3.90000000000000e-01    	1.16074646352066e-09 	 -9.27049560394856e-01   -2.85316954890011e+00 	8.54832938892103e-08	 1.70928099981277e-05	-3.66913912420518e-12		1.00000000014609e+00
4.20000000000000e-01    	4.68079916294795e-09 	 -9.27048989150825e-01   -2.85316954890028e+00 	1.53110230172629e-07	 2.09532540295056e-05	-7.65136778081880e-12		1.00000000021953e+00
4.50000000000000e-01    	1.05991693496506e-08 	 -9.27048308074207e-01   -2.85316954890060e+00 	2.45878063758962e-07	 2.43213734051045e-05	-1.41508955879051e-11		1.00000000029579e+00
4.80000000000000e-01    	1.97088129551844e-08 	 -9.27047541070031e-01   -2.85316954890116e+00 	3.66119008924899e-07	 2.65650032534743e-05	-2.36240697070226e-11		1.00000000035292e+00
5.10000000000000e-01    	3.28472166364665e-08 	 -9.27046732987831e-01   -2.85316954890204e+00 	5.14371697917373e-07	 2.69239769403332e-05	-3.59162422226141e-11		1.00000000036258e+00
5.40000000000000e-01    	5.08339872688170e-08 	 -9.27045953026151e-01   -2.85316954890333e+00 	6.88816295191428e-07	 2.45417824706983e-05	-4.98647403179042e-11		1.00000000030139e+00
5.70000000000000e-01    	7.43925468352842e-08 	 -9.27045296952136e-01   -2.85316954890503e+00 	8.84788851194292e-07	 1.85128414582488e-05	-6.30357088790854e-11		1.00000000017175e+00
6.00000000000000e-01    	1.04059121099380e-07 	 -9.27044887678995e-01   -2.85316954890707e+00 	1.09442851864722e-06	 7.94443801876584e-06	-7.18206789909753e-11		1.00000000003216e+00
6.30000000000000e-01    	1.40083752375733e-07 	 -9.27044873792277e-01   -2.85316954890925e+00 	1.30650596094521e-06	 -7.96894316892851e-06	-7.21415185809538e-11		1.00000000003261e+00
6.60000000000000e-01    	1.82329376900822e-07 	 -9.27045425702010e-01   -2.85316954891128e+00 	1.50647124950691e-06	 -2.98623622906470e-05	-6.09610987514480e-11		1.00000000044702e+00
6.90000000000000e-01    	2.30175958555958e-07 	 -9.27046729220172e-01   -2.85316954891280e+00 	1.67674589948909e-06	 -5.81128940155640e-05	-3.86501546954790e-11		1.00000000168996e+00
7.20000000000000e-01    	2.82437179984482e-07 	 -9.27048976517075e-01   -2.85316954891355e+00 	1.79726821503565e-06	 -9.27534188115987e-05	-1.20184103152268e-11		1.00000000430321e+00
7.50000000000000e-01    	3.37297236155906e-07 	 -9.27052354589235e-01   -2.85316954891363e+00 	1.84628593527921e-06	 -1.33394017354261e-04	2.48965064518025e-12		1.00000000889869e+00
7.80000000000000e-01    	3.92274894130820e-07 	 -9.27057031565776e-01   -2.85316954891380e+00 	1.80137729279719e-06	 -1.79157589862321e-04	-2.37565553825027e-11		1.00000001605034e+00
8.10000000000000e-01    	4.44221267506572e-07 	 -9.27063141379247e-01   -2.85316954891588e+00 	1.64067234962439e-06	 -2.28636264782337e-04	-1.32451071061633e-10		1.00000002613862e+00
8.40000000000000e-01    	4.89356819827364e-07 	 -9.27070767517450e-01   -2.85316954892310e+00 	1.34424104378924e-06	 -2.79874672077967e-04	-3.76495733323780e-10		1.00000003916582e+00
8.70000000000000e-01    	5.23352057609295e-07 	 -9.27079926742251e-01   -2.85316954894041e+00 	8.95611522503444e-07	 -3.30385225411527e-04	-8.14602358594099e-10		1.00000005457760e+00
9.00000000000000e-01    	5.41455241981569e-07 	 -9.27090553796352e-01   -2.85316954897448e+00 	2.83379470452882e-07	 -3.77199200720730e-04	-1.50211846477304e-09		1.00000007113966e+00
9.30000000000000e-01    	5.38669187524421e-07 	 -9.27102488207419e-01   -2.85316954903344e+00 	-4.97137178969563e-07	 -4.16955658911212e-04	-2.47871703857027e-09		1.00000008692613e+00
9.60000000000000e-01    	5.09977671537925e-07 	 -9.27115464330240e-01   -2.85316954912621e+00 	-1.44225694379621e-06	 -4.46028206566372e-04	-3.75465290466117e-09		1.00000009947162e+00
9.90000000000000e-01    	4.50619903096887e-07 	 -9.27129105733716e-01   -2.85316954926141e+00 	-2.53838796027268e-06	 -4.60687313614847e-04	-5.29833673216866e-09		1.00000010611962e+00
1.02000000000000e+00    	3.56408621652520e-07 	 -9.27142924935419e-01   -2.85316954944599e+00 	-3.76068784617541e-06	 -4.57293523938429e-04	-7.02874621016847e-09		1.00000010456575e+00
1.05000000000000e+00    	2.24083485204165e-07 	 -9.27156329310850e-01   -2.85316954968372e+00 	-5.07207911263184e-06	 -4.32514532321898e-04	-8.81639606148151e-09		1.00000009354727e+00
1.08000000000000e+00    	5.16864022830962e-08 	 -9.27168633760151e-01   -2.85316954997390e+00 	-6.42280395167612e-06	 -3.83556896382211e-04	-1.04959820916366e-08		1.00000007357857e+00
1.11000000000000e+00    	-1.61060443780839e-07 	 -9.27179080408503e-01   -2.85316955031064e+00 	-7.75072534961532e-06	 -3.08401244665329e-04	-1.18922731664765e-08		1.00000004758570e+00
1.14000000000000e+00    	-4.12399403956532e-07 	 -9.27186865258990e-01   -2.85316955068311e+00 	-8.98258090317758e-06	 -2.06028365983314e-04	-1.28584032084091e-08		1.00000002126419e+00
1.17000000000000e+00    	-6.98236290885713e-07 	 -9.27191171322827e-01   -2.85316955107708e+00 	-1.00363603032644e-05	 -7.66226411373023e-05	-1.33226877610057e-08		1.00000000298588e+00
1.20000000000000e+00    	-1.01192878254580e-06 	 -9.27191207339927e-01   -2.85316955147791e+00 	-1.08248996404894e-05	 7.82609933247617e-05	-1.33369511006066e-08		1.00000000312098e+00
1.23000000000000e+00    	-1.34420073944324e-06 	 -9.27186250793352e-01   -2.85316955187489e+00 	-1.12606644016849e-05	 2.55579905927245e-04	-1.31167638723818e-08		1.00000003272395e+00
1.26000000000000e+00    	-1.68321574467316e-06 	 -9.27175693536777e-01   -2.85316955226652e+00 	-1.12615359295172e-05	 4.50748593753677e-04	-1.30626876331058e-08		1.00000010165055e+00
1.29000000000000e+00    	-2.01483500260232e-06 	 -9.27159088017831e-01   -2.85316955266604e+00 	-1.07572405424097e-05	 6.57655621582276e-04	-1.37522536710860e-08		1.00000021631329e+00
1.32000000000000e+00    	-2.32307133036471e-06 	 -9.27136191814442e-01   -2.85316955310617e+00 	-9.69589253759473e-06	 8.68760116699325e-04	-1.58953804371769e-08		1.00000037741900e+00
1.35000000000000e+00    	-2.59073304281730e-06 	 -9.27107008027071e-01   -2.85316955364191e+00 	-8.04999370560155e-06	 1.07527189882307e-03	-2.02512763932001e-08		1.00000057813706e+00
1.38000000000000e+00    	-2.80023074073636e-06 	 -9.27071819004552e-01   -2.85316955435037e+00 	-5.82117523973098e-06	 1.26741543675113e-03	-2.75121074113289e-08		1.00000080318757e+00
1.41000000000000e+00    	-2.93449894450852e-06 	 -9.27031210938777e-01   -2.85316955532669e+00 	-3.04300981955991e-06	 1.43477356549720e-03	-3.81668368674629e-08		1.00000102929169e+00
1.44000000000000e+00    	-2.97796638624379e-06 	 -9.26986087052030e-01   -2.85316955667597e+00 	2.18623404140762e-07	 1.56670245812028e-03	-5.23662433683700e-08		1.00000122727757e+00
1.47000000000000e+00    	-2.91749696968673e-06 	 -9.26937667422599e-01   -2.85316955850133e+00 	3.86787386392918e-06	 1.65280493689694e-03	-6.98155129042481e-08		1.00000136588863e+00
1.50000000000000e+00    	-2.74322088973150e-06 	 -9.26887473945037e-01   -2.85316956088963e+00 	7.78385896202660e-06	 1.68344505466532e-03	-8.97223585711253e-08		1.00000141702292e+00
1.53000000000000e+00    	-2.44918405643845e-06 	 -9.26837299489993e-01   -2.85316956389674e+00 	1.18277253179266e-05	 1.65028320812082e-03	-1.10825094723527e-07		1.00000136178636e+00
1.56000000000000e+00    	-2.03376402454505e-06 	 -9.26789160996907e-01   -2.85316956753506e+00 	1.58509873339045e-05	 1.54680808159047e-03	-1.31515957974693e-07		1.00000119643254e+00
1.59000000000000e+00    	-1.49983029271480e-06 	 -9.26745236976826e-01   -2.85316957176617e+00 	1.97040317899655e-05	 1.36883966394429e-03	-1.50060686758330e-07		1.00000093705471e+00
1.62000000000000e+00    	-8.54662223828725e-07 	 -9.26707790692481e-01   -2.85316957650144e+00 	2.32435721265406e-05	 1.11497660407792e-03	-1.64897518531128e-07		1.00000062185637e+00
1.65000000000000e+00    	-1.09673310582654e-07 	 -9.26679081084168e-01   -2.85316958161219e+00 	2.63379410967524e-05	 7.86961402841221e-04	-1.74979956621011e-07		1.00000031000094e+00
1.68000000000000e+00    	7.19980584657793e-07 	 -9.26661264285529e-01   -2.85316958695034e+00 	2.88694430593641e-05	 3.89938463623921e-04	-1.80111269222318e-07		1.00000007644274e+00
1.71000000000000e+00    	1.61581564082455e-06 	 -9.26656289283766e-01   -2.85316959237810e+00 	3.07335244866803e-05	 -6.74171334402226e-05	-1.81208343045713e-07		1.00000000274483e+00
