0.00000000000000e+00    	0.00000000000000e+00 	 2.42705098310000e+00  	1.76335575690000e+00    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	1.30478397246259e-13 	 2.42705098310053e+00   1.76335575690000e+00 	2.16701848127128e-11	 1.06555946908620e-10	-7.44125466834201e-22		1.00000000000000e+00
6.00000000000000e-02    	4.06699945171368e-12 	 2.42705098313379e+00   1.76335575690000e+00 	3.34154972231511e-10	 3.36410318328106e-09	-3.60062136152752e-19		1.00000000000000e+00
9.00000000000000e-02    	2.95447926122962e-11 	 2.42705098347857e+00   1.76335575690000e+00 	1.58842876254652e-09	 2.49877425174284e-08	-1.25707156872897e-17		1.00000000000000e+00
1.20000000000000e-01    	1.16803443044361e-10 	 2.42705098517846e+00   1.76335575690000e+00 	4.57762665699785e-09	 1.02092948742266e-07	-1.45312371799216e-16		1.00000000000001e+00
1.50000000000000e-01    	3.27181356826174e-10 	 2.42705099079617e+00   1.76335575690000e+00 	9.84031358537165e-09	 2.99343782432597e-07	-8.89194178461815e-16		1.00000000000004e+00
1.80000000000000e-01    	7.28411854276187e-10 	 2.42705100525486e+00   1.76335575690000e+00 	1.71807006441603e-08	 7.08892496909109e-07	-3.49939042775487e-15		1.00000000000025e+00
2.10000000000000e-01    	1.36509517166020e-09 	 2.42705103657950e+00   1.76335575690000e+00 	2.51720647548487e-08	 1.44368670302237e-06	-9.53528719860895e-15		1.00000000000104e+00
2.40000000000000e-01    	2.21494474117482e-09 	 2.42705109633459e+00   1.76335575690000e+00 	3.07176421979707e-08	 2.62393580459264e-06	-1.72260582092720e-14		1.00000000000344e+00
2.70000000000000e-01    	3.13366966779049e-09 	 2.42705119955917e+00   1.76335575690000e+00 	2.87444390207160e-08	 4.35730626829524e-06	-1.11492801985129e-14		1.00000000000949e+00
3.00000000000000e-01    	3.79354586539080e-09 	 2.42705136402973e+00   1.76335575690000e+00 	1.20993445498905e-08	 6.71419256565087e-06	5.79050805258198e-14		1.00000000002254e+00
3.30000000000000e-01    	3.62263037533802e-09 	 2.42705160873217e+00   1.76335575690001e+00 	-2.82961597263898e-08	 9.70012250214283e-06	3.02663765207598e-13		1.00000000004705e+00
3.60000000000000e-01    	1.75298607804384e-09 	 2.42705195149543e+00   1.76335575690002e+00 	-1.02995758615921e-07	 1.32279398089388e-05	9.31624129402344e-13		1.00000000008749e+00
3.90000000000000e-01    	-3.01296217289730e-09 	 2.42705240582498e+00   1.76335575690007e+00 	-2.23269906113403e-07	 1.70928078642681e-05	2.26765170834074e-12		1.00000000014611e+00
4.20000000000000e-01    	-1.22088480139293e-08 	 2.42705297706894e+00   1.76335575690017e+00 	-4.00054216552005e-07	 2.09532516794424e-05	4.72880323326284e-12		1.00000000021960e+00
4.50000000000000e-01    	-2.76753492830089e-08 	 2.42705365814548e+00   1.76335575690037e+00 	-6.42648457524344e-07	 2.43213706061208e-05	8.74573038966809e-12		1.00000000029597e+00
4.80000000000000e-01    	-5.14892686498620e-08 	 2.42705442514955e+00   1.76335575690071e+00 	-9.57238114836466e-07	 2.65649983244262e-05	1.46004707711427e-11		1.00000000035331e+00
5.10000000000000e-01    	-8.58467895384800e-08 	 2.42705523323152e+00   1.76335575690126e+00 	-1.34533601357724e-06	 2.69239648571234e-05	2.21974454655521e-11		1.00000000036335e+00
5.40000000000000e-01    	-1.32900242088996e-07 	 2.42705601319260e+00   1.76335575690206e+00 	-1.80226260368445e-06	 2.45417520020989e-05	3.08180798980681e-11		1.00000000030277e+00
