0.00000000000000e+00    	0.00000000000000e+00 	 9.27050983120000e-01  	-2.85316954890000e+00    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.60000000000000e-01    	6.71869976911511e-10 	 9.27051951515474e-01   -2.85316954890004e+00 	-3.92868360147424e-08	 1.32279405917875e-05	-1.50739978599760e-12		1.00000000008749e+00
3.90000000000000e-01    	-1.14642391105375e-09 	 9.27052405845053e-01   -2.85316954890011e+00 	-8.51913033080132e-08	 1.70928088185156e-05	-3.66913824774836e-12		1.00000000014609e+00
4.20000000000000e-01    	-4.65557022273898e-09 	 9.27052977089047e-01   -2.85316954890028e+00 	-1.52671602060225e-07	 2.09532527303689e-05	-7.65136588839943e-12		1.00000000021953e+00
4.50000000000000e-01    	-1.05584680716446e-08 	 9.27053658165623e-01   -2.85316954890060e+00 	-2.45287394675161e-07	 2.43213718578013e-05	-1.41508919609524e-11		1.00000000029579e+00
4.80000000000000e-01    	-1.96485254040145e-08 	 9.27054425169740e-01   -2.85316954890116e+00 	-3.65414938277331e-07	 2.65650005286930e-05	-2.36240632129079e-11		1.00000000035292e+00
5.10000000000000e-01    	-3.27652275766178e-08 	 9.27055233251809e-01   -2.85316954890204e+00 	-5.13649622662622e-07	 2.69239702608245e-05	-3.59162306160150e-11		1.00000000036258e+00
5.40000000000000e-01    	-5.07318147210725e-08 	 9.27056013213157e-01   -2.85316954890333e+00 	-6.88218520626002e-07	 2.45417656279983e-05	-4.98647184410170e-11		1.00000000030139e+00
5.70000000000000e-01    	-7.42761029079779e-08 	 9.27056669286377e-01   -2.85316954890503e+00 	-8.84452843951837e-07	 1.85128027662118e-05	-6.30356654330830e-11		1.00000000017175e+00
6.00000000000000e-01    	-1.03937053279178e-07 	 9.27057078557798e-01   -2.85316954890707e+00 	-1.09437466576428e-06	 7.94435808867217e-06	-7.18205929561650e-11		1.00000000003216e+00
6.30000000000000e-01    	-1.39961361461710e-07 	 9.27057092441151e-01   -2.85316954890925e+00 	-1.30645429344400e-06	 -7.96909329604302e-06	-7.21413595974897e-11		1.00000000003261e+00
6.60000000000000e-01    	-1.82196022105468e-07 	 9.27056540525382e-01   -2.85316954891128e+00 	-1.50559345190225e-06	 -2.98626218906357e-05	-6.09608409058808e-11		1.00000000044702e+00
6.90000000000000e-01    	-2.29984407134416e-07 	 9.27055236997195e-01   -2.85316954891280e+00 	-1.67338387607326e-06	 -5.81133114226301e-05	-3.86498188866129e-11		1.00000000168998e+00
7.20000000000000e-01    	-2.82074732821472e-07 	 9.27052989684737e-01   -2.85316954891355e+00 	-1.78867978895610e-06	 -9.27540473497874e-05	-1.20181535350480e-11		1.00000000430326e+00
7.50000000000000e-01    	-3.36550696538520e-07 	 9.27049611589906e-01   -2.85316954891363e+00 	-1.82850500656143e-06	 -1.33394908006724e-04	2.48938478832861e-12		1.00000000889877e+00
7.80000000000000e-01    	-3.90794331906098e-07 	 9.27044934582210e-01   -2.85316954891381e+00 	-1.76929062523292e-06	 -1.79158780877073e-04	-2.37582847315232e-11		1.00000001605050e+00
8.10000000000000e-01    	-4.41490556033445e-07 	 9.27038824728298e-01   -2.85316954891588e+00 	-1.58840806190003e-06	 -2.28637769313166e-04	-1.32455943714781e-10		1.00000002613888e+00
8.40000000000000e-01    	-4.84681300553913e-07 	 9.27031198540503e-01   -2.85316954892310e+00 	-1.26592676443968e-06	 -2.79876465968488e-04	-3.76506376948417e-10		1.00000003916622e+00
8.70000000000000e-01    	-5.15874453590741e-07 	 9.27022039258365e-01   -2.85316954894041e+00 	-7.86489949360347e-07	 -3.30387238124053e-04	-8.14622432333079e-10		1.00000005457817e+00
9.00000000000000e-01    	-5.30209152236865e-07 	 9.27011412142034e-01   -2.85316954897448e+00 	-1.41170441022178e-07	 -3.77201312908160e-04	-1.50215252140854e-09		1.00000007114042e+00
9.30000000000000e-01    	-5.22674483595470e-07 	 9.26999477668078e-01   -2.85316954903344e+00 	6.70851953181897e-07	 -4.16957709945597e-04	-2.47877010679325e-09		1.00000008692709e+00
9.60000000000000e-01    	-4.88373784032826e-07 	 9.26986501486917e-01   -2.85316954912621e+00 	1.64095438661666e-06	 -4.46030014258403e-04	-3.75472981599854e-09		1.00000009947273e+00
9.90000000000000e-01    	-4.22822029330236e-07 	 9.26972860035050e-01   -2.85316954926142e+00 	2.75022288807227e-06	 -4.60688706318096e-04	-5.29844132637946e-09		1.00000010612082e+00
1.02000000000000e+00    	-3.22259925140810e-07 	 9.26959040799384e-01   -2.85316954944600e+00 	3.96920095433009e-06	 -4.57294382377538e-04	-7.02888064379510e-09		1.00000010456695e+00
1.05000000000000e+00    	-1.83965860335537e-07 	 9.26945636406637e-01   -2.85316954968374e+00 	5.25828651756818e-06	 -4.32514835207253e-04	-8.81656045640918e-09		1.00000009354836e+00
1.08000000000000e+00    	-6.54635283214748e-09 	 9.26933331955317e-01   -2.85316954997392e+00 	6.56875992677008e-06	 -3.83556760795919e-04	-1.04961746425210e-08		1.00000007357947e+00
1.11000000000000e+00    	2.09812795374835e-07 	 9.26922885314323e-01   -2.85316955031067e+00 	7.84435537106743e-06	 -3.08400950097373e-04	-1.18924905686240e-08		1.00000004758634e+00
1.14000000000000e+00    	4.63148871698578e-07 	 9.26915100469756e-01   -2.85316955068314e+00 	9.02323012021073e-06	 -2.06028350554041e-04	-1.28586409332305e-08		1.00000002126455e+00
1.17000000000000e+00    	7.49587457295588e-07 	 9.26910794395340e-01   -2.85316955107713e+00 	1.00401534273818e-05	 -7.66234605968797e-05	-1.33229394341684e-08		1.00000000298598e+00
1.20000000000000e+00    	1.06327437313315e-06 	 9.26910758333706e-01   -2.85316955147796e+00 	1.08287403971036e-05	 7.82587484886065e-05	-1.33372062145547e-08		1.00000000312085e+00
1.23000000000000e+00    	1.39637359721340e-06 	 9.26915714785044e-01   -2.85316955187495e+00 	1.13236001229415e-05	 2.55575732732109e-04	-1.31170034512141e-08		1.00000003272359e+00
1.26000000000000e+00    	1.73912759373607e-06 	 9.26926271883757e-01   -2.85316955226659e+00 	1.14623481955914e-05	 4.50742226909770e-04	-1.30628783058140e-08		1.00000010164997e+00
1.29000000000000e+00    	2.07997652888249e-06 	 9.26942877179807e-01   -2.85316955266611e+00 	1.11875381043959e-05	 6.57647191091523e-04	-1.37523417403004e-08		1.00000021631247e+00
1.32000000000000e+00    	2.40573610436786e-06 	 9.26965773106856e-01   -2.85316955310624e+00 	1.04486722467952e-05	 8.68750284774116e-04	-1.58952885744662e-08		1.00000037741804e+00
1.35000000000000e+00    	2.70183986572314e-06 	 9.26994956593436e-01   -2.85316955364198e+00 	9.20453349930644e-06	 1.07526194402583e-03	-2.02509060224823e-08		1.00000057813632e+00
1.38000000000000e+00    	2.95265962252064e-06 	 9.27030145338448e-01   -2.85316955435041e+00 	7.42610379109172e-06	 1.26740725457043e-03	-2.75113491668790e-08		1.00000080318783e+00
1.41000000000000e+00    	3.14192503344027e-06 	 9.27070753214938e-01   -2.85316955532671e+00 	5.10028312981131e-06	 1.43476956234157e-03	-3.81655895166150e-08		1.00000102929433e+00
1.44000000000000e+00    	3.25326788727904e-06 	 9.27115877077851e-01   -2.85316955667594e+00 	2.23447889920164e-06	 1.56670533003120e-03	-5.23644385495552e-08		1.00000122728454e+00
1.47000000000000e+00    	3.27091545893588e-06 	 9.27164296930165e-01   -2.85316955850124e+00 	-1.13809408368687e-06	 1.65281734397319e-03	-6.98131398022024e-08		1.00000136590230e+00
1.50000000000000e+00    	3.18054829235141e-06 	 9.27214490951685e-01   -2.85316956088946e+00 	-4.95285207682822e-06	 1.68346922471302e-03	-8.97194805157541e-08		1.00000141704558e+00
1.53000000000000e+00    	2.97031967683293e-06 	 9.27264666326927e-01   -2.85316956389648e+00 	-9.10877394548539e-06	 1.65032052470654e-03	-1.10821849972827e-07		1.00000136181948e+00
1.56000000000000e+00    	2.63200735751183e-06 	 9.27312806140714e-01   -2.85316956753469e+00 	-1.34648400779273e-05	 1.54685872810131e-03	-1.31512540411658e-07		1.00000119647591e+00
1.59000000000000e+00    	2.16223501572329e-06 	 9.27356731866502e-01   -2.85316957176571e+00 	-1.78391404975998e-05	 1.36890240209981e-03	-1.50057308614247e-07		1.00000093710558e+00
1.62000000000000e+00    	1.56366610086920e-06 	 9.27394180182594e-01   -2.85316957650087e+00 	-2.20117871167724e-05	 1.11504875911961e-03	-1.64894364921801e-07		1.00000062190895e+00
1.65000000000000e+00    	8.46041629343066e-07 	 9.27422892049601e-01   -2.85316958161154e+00 	-2.57325209088457e-05	 7.87039106610453e-04	-1.74977147902760e-07		1.00000031004633e+00
1.68000000000000e+00    	2.69133712335950e-08 	 9.27440711206067e-01   -2.85316958694961e+00 	-2.87334319469678e-05	 3.90017171626298e-04	-1.80108848845375e-07		1.00000007646952e+00
1.71000000000000e+00    	-8.68079048227555e-07 	 9.27445688527574e-01   -2.85316959237730e+00 	-3.07465382337148e-05	 -6.73418805950538e-05	-1.81206303447581e-07		1.00000000274016e+00
1.74000000000000e+00    	-1.80551921213919e-06 	 9.27436188086998e-01   -2.85316959780285e+00 	-3.15251715349077e-05	 -5.72849792248415e-04	-1.80429818308105e-07		1.00000016457536e+00
1.77000000000000e+00    	-2.74520137204883e-06 	 9.27410990287827e-01   -2.85316960321750e+00 	-3.08673079659366e-05	 -1.11098366381848e-03	-1.81125915730965e-07		1.00000061761857e+00
1.80000000000000e+00    	-3.64181589557404e-06 	 9.27369387152294e-01   -2.85316960872755e+00 	-2.86382971843691e-05	 -1.66323090026572e-03	-1.87552321706089e-07		1.00000138357765e+00
1.83000000000000e+00    	-4.44727085087673e-06 	 9.27311264759892e-01   -2.85316961457479e+00 	-2.47900318320859e-05	 -2.20859988134940e-03	-2.04387116075710e-07		1.00000243926104e+00
1.86000000000000e+00    	-5.11349775616250e-06 	 9.27237167970092e-01   -2.85316962113949e+00 	-1.93735836041577e-05	 -2.72428789331684e-03	-2.36062905524099e-07		1.00000371105307e+00
1.89000000000000e+00    	-5.59550596908728e-06 	 9.27148342936964e-01   -2.85316962892177e+00 	-1.25427926445575e-05	 -3.18648996373824e-03	-2.86006332630033e-07		1.00000507692496e+00
1.92000000000000e+00    	-5.85438781519728e-06 	 9.27046753533279e-01   -2.85316963850004e+00 	-4.54724187379654e-06	 -3.57132450076407e-03	-3.55896148757715e-07		1.00000637716941e+00
1.95000000000000e+00    	-5.85994899025644e-06 	 9.26935068636777e-01   -2.85316965046916e+00 	4.28559764533155e-06	 -3.85584442658765e-03	-4.45072267842518e-07		1.00000743374977e+00
1.98000000000000e+00    	-5.59265609577921e-06 	 9.26816618269051e-01   -2.85316966536484e+00 	1.35776605099286e-05	 -4.01909618278437e-03	-5.50227647560108e-07		1.00000807662677e+00
2.01000000000000e+00    	-5.04465950795177e-06 	 9.26695317785159e-01   -2.85316968358433e+00 	2.29340092288691e-05	 -4.04318392017124e-03	-6.65490936023969e-07		1.00000817389791e+00
2.04000000000000e+00    	-4.21976157780304e-06 	 9.26575560646944e-01   -2.85316970531640e+00 	3.19786103452679e-05	 -3.91429267560763e-03	-7.82960534136995e-07		1.00000766132585e+00
2.07000000000000e+00    	-3.13234550711761e-06 	 9.26462081725116e-01   -2.85316973049406e+00 	4.03869580401242e-05	 -3.62362263613553e-03	-8.93684171117300e-07		1.00000656611490e+00
2.10000000000000e+00    	-1.80543959203794e-06 	 9.26359794508228e-01   -2.85316975878242e+00 	4.79102661420568e-05	 -3.16818688523063e-03	-9.89000522275346e-07		1.00000501983966e+00
2.13000000000000e+00    	-2.68239856211768e-07 	 9.26273606990714e-01   -2.85316978961033e+00 	5.43867671326731e-05	 -2.55142743182456e-03	-1.06208243049515e-06		1.00000325636519e+00
2.16000000000000e+00    	1.44647559919865e-06 	 9.26208222304718e-01   -2.85316982224855e+00 	5.97373614771047e-05	 -1.78360887623608e-03	-1.10945842138371e-06		1.00000159241394e+00
2.19000000000000e+00    	3.30455952460637e-06 	 9.26167931288595e-01   -2.85316985593012e+00 	6.39452935608007e-05	 -8.81955719842485e-04	-1.13225373693344e-06		1.00000039096801e+00
2.22000000000000e+00    	5.27188720225600e-06 	 9.26156405087409e-01   -2.85316989000041e+00 	6.70223801780313e-05	 1.29492061111868e-04	-1.13689481315704e-06		1.00000001063074e+00
2.25000000000000e+00    	7.31459723089460e-06 	 9.26176496500116e-01   -2.85316992407763e+00 	6.89671500496471e-05	 1.22032021625126e-03	-1.13506790248169e-06		1.00000074696931e+00
2.28000000000000e+00    	9.39804914331073e-06 	 9.26230059074413e-01   -2.85316995819924e+00 	6.97225687004185e-05	 2.35448149841030e-03	-1.14281263340614e-06		1.00000277421899e+00
2.31000000000000e+00    	1.14846185100113e-05 	 9.26317792864320e-01   -2.85316999292811e+00 	6.91423341379068e-05	 3.49132761483476e-03	-1.17875634752513e-06		1.00000609705670e+00
2.34000000000000e+00    	1.35307223121696e-05 	 9.26439125283336e-01   -2.85317002939449e+00 	6.69746458382437e-05	 4.58690928908996e-03	-1.26163934957472e-06		1.00001052205665e+00
2.37000000000000e+00    	1.54837132038901e-05 	 9.26592134601651e-01   -2.85317006925657e+00 	6.28706653507156e-05	 5.59550883083804e-03	-1.40742328093325e-06		1.00001565671432e+00
2.40000000000000e+00    	1.72794526879139e-05 	 9.26773522364255e-01   -2.85317011457310e+00 	5.64216401611372e-05	 6.47135729999572e-03	-1.62639029103166e-06		1.00002094060642e+00
2.43000000000000e+00    	1.88414273768241e-05 	 9.26978639383526e-01   -2.85317016759466e+00 	4.72241681891067e-05	 7.17047737166310e-03	-1.92070599358626e-06		1.00002570865931e+00
2.46000000000000e+00    	2.00821801006192e-05 	 9.27201568039524e-01   -2.85317023049475e+00 	3.49679156328781e-05	 7.65258391329762e-03	-2.28291582624338e-06		1.00002928120556e+00
2.49000000000000e+00    	2.09075799107097e-05 	 9.27435261473447e-01   -2.85317030507485e+00 	1.95350441407205e-05	 7.88296754979075e-03	-2.69576273858211e-06		1.00003107030046e+00
2.52000000000000e+00    	2.12240683511110e-05 	 9.27671737963894e-01   -2.85317039248689e+00 	1.09652995816339e-06	 7.83428248685059e-03	-3.13355622813913e-06		1.00003068752569e+00
2.55000000000000e+00    	2.09485360146582e-05 	 9.27902326416400e-01   -2.85317049302053e+00 	-1.98116937729752e-05	 7.48815885102071e-03	-3.56510376093351e-06		1.00002803607108e+00
2.58000000000000e+00    	2.00199683199307e-05 	 9.28117956559891e-01   -2.85317060599907e+00 	-4.22496140551644e-05	 6.83656194656805e-03	-3.95796295567152e-06		1.00002336991690e+00
2.61000000000000e+00    	1.84115327390212e-05 	 9.28309485215103e-01   -2.85317072981684e+00 	-6.48848335187855e-05	 5.88282619801948e-03	-4.28352338101895e-06		1.00001730578649e+00
2.64000000000000e+00    	1.61414456643197e-05 	 9.28468047965494e-01   -2.85317086213289e+00 	-8.60631004203691e-05	 4.64230013752264e-03	-4.52222182944668e-06		1.00001077913084e+00
2.67000000000000e+00    	1.32808310044035e-05 	 9.28585423808749e-01   -2.85317100021314e+00 	-1.03937706146708e-04	 3.14255052433865e-03	-4.66807435004144e-06		1.00000494321210e+00
2.70000000000000e+00    	9.95691709770229e-06 	 9.28654398987339e-01   -2.85317114138775e+00 	-1.16648578445968e-04	 1.42308836657128e-03	-4.73170368764225e-06		1.00000101940437e+00
2.73000000000000e+00    	6.35033170445869e-06 	 9.28669115281662e-01   -2.85317128356797e+00 	-1.22532790700146e-04	 -4.65403064708815e-04	-4.74116894615459e-06		1.00000011581838e+00
2.76000000000000e+00    	2.68592211397705e-06 	 9.28625387686634e-01   -2.85317142574914e+00 	-1.20340685994397e-04	 -2.46233867394273e-03	-4.74016258323321e-06		1.00000303880343e+00
2.79000000000000e+00    	-7.82620624963537e-07 	 9.28520976655699e-01   -2.85317156841865e+00 	-1.09427316817587e-04	 -4.49897996434236e-03	-4.78350370591740e-06		1.00001012635770e+00
2.82000000000000e+00    	-3.79312687926579e-06 	 9.28355801031923e-01   -2.85317171379197e+00 	-8.98885645119105e-05	 -6.50061951798338e-03	-4.93028072257673e-06		1.00002113285589e+00
2.85000000000000e+00    	-6.09822996392542e-06 	 9.28132079402401e-01   -2.85317186581699e+00 	-6.26157327296099e-05	 -8.38913865849699e-03	-5.23541934746245e-06		1.00003519017861e+00
2.88000000000000e+00    	-7.48882974132491e-06 	 9.27854389870905e-01   -2.85317202991537e+00 	-2.92515073168143e-05	 -1.00858561232144e-02	-5.74080459603331e-06		1.00005086139773e+00
2.91000000000000e+00    	-7.81467754901040e-06 	 9.27529641057981e-01   -2.85317221246763e+00 	7.95693493946249e-06	 -1.15145690063883e-02	-6.46730148256623e-06		1.00006629050506e+00
2.94000000000000e+00    	-6.99912122605895e-06 	 9.27166950381083e-01   -2.85317242008981e+00 	4.63968049268324e-05	 -1.26046743177583e-02	-7.40904671903450e-06		1.00007943685600e+00
2.97000000000000e+00    	-5.04560797477566e-06 	 9.26777429189328e-01   -2.85317265878827e+00 	8.33945726694008e-05	 -1.32942508759832e-02	-8.53119552363497e-06		1.00008836816243e+00
3.00000000000000e+00    	-2.03452542036011e-06 	 9.26373877973153e-01   -2.85317293310921e+00 	1.16548047944433e-04	 -1.35329772583908e-02	-9.77190816158005e-06		1.00009157338336e+00
3.03000000000000e+00    	1.88973895269227e-06 	 9.25970398498004e-01   -2.85317324541486e+00 	1.44038719125811e-04	 -1.32847622090372e-02	-1.10487888943280e-05		1.00008824899415e+00
3.06000000000000e+00    	6.54019022795897e-06 	 9.25581933207565e-01   -2.85317359541443e+00 	1.64875651543912e-04	 -1.25299691259029e-02	-1.22693161075692e-05		1.00007851064845e+00
3.09000000000000e+00    	1.17143497730548e-05 	 9.25223745516137e-01   -2.85317398005397e+00 	1.79027904678791e-04	 -1.12671257934936e-02	-1.33441208927636e-05		1.00006348816098e+00
3.12000000000000e+00    	1.72232796031510e-05 	 9.24910857585540e-01   -2.85317439382593e+00 	1.87415431687254e-04	 -9.51402422328147e-03	-1.42013884602844e-05		1.00004527496666e+00
3.15000000000000e+00    	2.29180506737728e-05 	 9.24657464779219e-01   -2.85317482950139e+00 	1.91747565747233e-04	 -7.30813321975484e-03	-1.48002755367125e-05		1.00002672254162e+00
3.18000000000000e+00    	2.87092078173266e-05 	 9.24476348101348e-01   -2.85317527922262e+00 	1.94221168833620e-04	 -4.70626805764166e-03	-1.51411411835225e-05		1.00001109339354e+00
3.21000000000000e+00    	3.45754992417306e-05 	 9.24378307424196e-01   -2.85317573582992e+00 	1.97114136380534e-04	 -1.78348730614470e-03	-1.52706275533855e-05		1.00000160995578e+00
3.24000000000000e+00    	4.05595269737771e-05 	 9.24371639016637e-01   -2.85317619424598e+00 	2.02330540259426e-04	 1.36878402789462e-03	-1.52802034324954e-05		1.00000095736997e+00
3.27000000000000e+00    	4.67498923484669e-05 	 9.24461680639097e-01   -2.85317665271101e+00 	2.10967606761173e-04	 4.64537408400203e-03	-1.52976458577391e-05		1.00001081206241e+00
3.30000000000000e+00    	5.32516103071293e-05 	 9.24650446127628e-01   -2.85317711366150e+00 	2.22978950763690e-04	 7.93066245658688e-03	-1.54719798862305e-05		1.00003147218775e+00
3.33000000000000e+00    	6.01487244796283e-05 	 9.24936368891478e-01   -2.85317758407756e+00 	2.37001226329567e-04	 1.11024607827928e-02	-1.59534775776269e-05		1.00006165862887e+00
3.36000000000000e+00    	6.74648171740872e-05 	 9.25314170145965e-01   -2.85317807518663e+00 	2.50392491964585e-04	 1.40363494863915e-02	-1.68712652019374e-05		1.00009853618928e+00
3.39000000000000e+00    	7.51281453021032e-05 	 9.25774863171241e-01   -2.85317860149904e+00 	2.59501908414023e-04	 1.66103197450032e-02	-1.83117364645465e-05		1.00013797568065e+00
3.42000000000000e+00    	8.29481998651180e-05 	 9.26305899708709e-01   -2.85317917925114e+00 	2.60155466491769e-04	 1.87095514748937e-02	-2.03011847209762e-05		1.00017504238478e+00
3.45000000000000e+00    	9.06094710528937e-05 	 9.26891459117995e-01   -2.85317982443140e+00 	2.48306218875288e-04	 2.02311473130060e-02	-2.27957716046419e-05		1.00020465980579e+00
3.48000000000000e+00    	9.76861537919843e-05 	 9.27512875446726e-01   -2.85318055064652e+00 	2.20765551560502e-04	 2.10886392697270e-02	-2.56811406269725e-05		1.00022236532843e+00
3.51000000000000e+00    	1.03678666019111e-04 	 9.28149192366632e-01   -2.85318136713590e+00 	1.75909767638559e-04	 2.12160882216764e-02	-2.87827395599679e-05		1.00022505176191e+00
3.54000000000000e+00    	1.08069533372002e-04 	 9.28777831141775e-01   -2.85318227725162e+00 	1.14248016608363e-04	 2.05716055879387e-02	-3.18863851024148e-05		1.00021158012983e+00
3.57000000000000e+00    	1.10392877745227e-04 	 9.29375352439588e-01   -2.85318327768296e+00 	3.87459898085128e-05	 1.91401403104719e-02	-3.47669927022723e-05		1.00018315706729e+00
3.60000000000000e+00    	1.10308932582245e-04 	 9.29918288818679e-01   -2.85318435862031e+00 	-4.51748049868438e-05	 1.69353920530563e-02	-3.72219379391894e-05		1.00014339518402e+00
3.63000000000000e+00    	1.07673170109454e-04 	 9.30384021072348e-01   -2.85318550493101e+00 	-1.30002045621585e-04	 1.40007334985861e-02	-3.91044472211346e-05		1.00009801468066e+00
3.66000000000000e+00    	1.02589149410398e-04 	 9.30751668298371e-01   -2.85318669827367e+00 	-2.06850919956376e-04	 1.04090516104454e-02	-4.03519357217395e-05		1.00005419491696e+00
3.69000000000000e+00    	9.54353090730243e-05 	 9.31002958775031e-01   -2.85318791992718e+00 	-2.66470045282716e-04	 6.26145088834801e-03	-4.10044563487588e-05		1.00001963903459e+00
3.72000000000000e+00    	8.68586542024790e-05 	 9.31123046785515e-01   -2.85318915397821e+00 	-3.00418441105464e-04	 1.68480182023369e-03	-4.12094393760520e-05		1.00000146525224e+00
3.75000000000000e+00    	7.77323987318038e-05 	 9.31101239901055e-01   -2.85319039041918e+00 	-3.02258501291001e-04	 -3.17183530681130e-03	-4.12106188613292e-05		1.00000507678598e+00
3.78000000000000e+00    	6.90796429708321e-05 	 9.30931602371500e-01   -2.85319162767710e+00 	-2.68591190339258e-04	 -8.14182912443560e-03	-4.13212687519225e-05		1.00003318106459e+00
3.81000000000000e+00    	6.19704044963947e-05 	 9.30613403511948e-01   -2.85319287413273e+00 	-1.99765979688793e-04	 -1.30465028995992e-02	-4.18843099633322e-05		1.00008512282638e+00
3.84000000000000e+00    	5.74039670238804e-05 	 9.30151385377498e-01   -2.85319414830250e+00 	-1.00131023959489e-04	 -1.77013816488429e-02	-4.32241291433431e-05		1.00015666313174e+00
3.87000000000000e+00    	5.61917649186414e-05 	 9.29555831297982e-01   -2.85319547752988e+00 	2.22538904211739e-05	 -2.19229335011767e-02	-4.55966856683617e-05		1.00024027992657e+00
3.90000000000000e+00    	5.88572357889663e-05 	 9.28842425380858e-01   -2.85319689524732e+00 	1.56444976800093e-04	 -2.55355494523429e-02	-4.91453460585278e-05		1.00032599245252e+00
3.93000000000000e+00    	6.55678934786663e-05 	 9.28031902051259e-01   -2.85319843709313e+00 	2.89905201012256e-04	 -2.83784921222339e-02	-5.38696646774532e-05		1.00040263182486e+00
3.96000000000000e+00    	7.61113099258100e-05 	 9.27149493238115e-01   -2.85320013636562e+00 	4.10105343111473e-04	 -3.03125455060146e-02	-5.96129805660082e-05		1.00045940555085e+00
3.99000000000000e+00    	8.99211349846461e-05 	 9.26224188289812e-01   -2.85320201943738e+00 	5.06224571807150e-04	 -3.12261112602508e-02	-6.60723537396242e-05		1.00048754647587e+00
4.02000000000000e+00    	1.06152434251484e-04 	 9.25287827830010e-01   -2.85320410181117e+00 	5.70708878100142e-04	 -3.10405184893845e-02	-7.28313088974613e-05		1.00048180633189e+00
4.05000000000000e+00    	1.23798402922545e-04 	 9.24374057673318e-01   -2.85320638546130e+00 	6.00448169567793e-04	 -2.97143388667579e-02	-7.94124927313272e-05		1.00044155690307e+00
4.08000000000000e+00    	1.41833921592547e-04 	 9.23517173066676e-01   -2.85320885797027e+00 	5.97370424951801e-04	 -2.72465241902543e-02	-8.53441443251211e-05		1.00037129967602e+00
4.11000000000000e+00    	1.59366426989770e-04 	 9.22750887484225e-01   -2.85321149375015e+00 	5.68321309912692e-04	 -2.36782085681022e-02	-9.02316917614290e-05		1.00028045501842e+00
4.14000000000000e+00    	1.75772006279336e-04 	 9.22107064421968e-01   -2.85321425735630e+00 	5.24192906797773e-04	 -1.90930445672140e-02	-9.38242401683651e-05		1.00018239733163e+00
4.17000000000000e+00    	1.90795078178495e-04 	 9.21614455173184e-01   -2.85321710859056e+00 	4.78374561287260e-04	 -1.36159761451477e-02	-9.60655293498808e-05		1.00009281213155e+00
4.20000000000000e+00    	2.04593749298765e-04 	 9.21297489952622e-01   -2.85322000879466e+00 	4.44707869462076e-04	 -7.41039587288523e-03	-9.71202886515589e-05		1.00002756020243e+00
4.23000000000000e+00    	2.17719745481192e-04 	 9.21175173013020e-01   -2.85322292749750e+00 	4.35220095334084e-04	 -6.73693151921020e-04	-9.73697807668028e-05		1.00000032637988e+00
4.26000000000000e+00    	2.31031026474955e-04 	 9.21260133309560e-01   -2.85322584844695e+00 	4.57969469877326e-04	 6.36872634111577e-03	-9.73744441691284e-05		1.00002038973864e+00
4.29000000000000e+00    	2.45545608252749e-04 	 9.21557879643111e-01   -2.85322877406071e+00 	5.15348455312627e-04	 1.34707866844679e-02	-9.78064072995871e-05		1.00009086449383e+00
