0.00000000000000e+00    	0.00000000000000e+00 	 -2.42705098310000e+00  	1.76335575690000e+00    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	-1.30478397216202e-13 	 -2.42705098309947e+00   1.76335575690000e+00 	-2.16701848016366e-11	 1.06555946913256e-10	-7.44125466870019e-22		1.00000000000000e+00
6.00000000000000e-02    	-4.06699939007963e-12 	 -2.42705098306621e+00   1.76335575690000e+00 	-3.34154960977431e-10	 3.36410318556522e-09	-3.60062136421826e-19		1.00000000000000e+00
9.00000000000000e-02    	-2.95447874546551e-11 	 -2.42705098272143e+00   1.76335575690000e+00 	-1.58842813946476e-09	 2.49877425998197e-08	-1.25707157324610e-17		1.00000000000000e+00
1.20000000000000e-01    	-1.16803326962001e-10 	 -2.42705098102154e+00   1.76335575690000e+00 	-4.57761624326644e-09	 1.02092949745121e-07	-1.45312373326348e-16		1.00000000000001e+00
1.50000000000000e-01    	-3.27180092523582e-10 	 -2.42705097540383e+00   1.76335575690000e+00 	-9.84022400974389e-09	 2.99343789073573e-07	-8.89194198832906e-16		1.00000000000004e+00
1.80000000000000e-01    	-7.28403204327606e-10 	 -2.42705096094514e+00   1.76335575690000e+00 	-1.71801981528606e-08	 7.08892526462308e-07	-3.49939056759427e-15		1.00000000000025e+00
2.10000000000000e-01    	-1.36505246472765e-09 	 -2.42705092962049e+00   1.76335575690000e+00 	-2.51699803848928e-08	 1.44368680176187e-06	-9.53528771422579e-15		1.00000000000104e+00
2.40000000000000e-01    	-2.21477951629139e-09 	 -2.42705086986540e+00   1.76335575690000e+00 	-3.07107562622806e-08	 2.62393606860267e-06	-1.72260587102746e-14		1.00000000000344e+00
2.70000000000000e-01    	-3.13314169913328e-09 	 -2.42705076664081e+00   1.76335575690000e+00 	-2.87254502251915e-08	 4.35730685525321e-06	-1.11492743209304e-14		1.00000000000949e+00
3.00000000000000e-01    	-3.79210219315079e-09 	 -2.42705060217022e+00   1.76335575690000e+00 	-1.20542592682594e-08	 6.71419367527405e-06	5.79051236479840e-14		1.00000000002254e+00
3.30000000000000e-01    	-3.61916825869488e-09 	 -2.42705035746774e+00   1.76335575690001e+00 	2.83902553374526e-08	 9.70012430635962e-06	3.02663944983808e-13		1.00000000004705e+00
3.60000000000000e-01    	-1.74557667026592e-09 	 -2.42705001470442e+00   1.76335575690002e+00 	1.03170721617265e-07	 1.32279423424877e-05	9.31624689223593e-13		1.00000000008749e+00
3.90000000000000e-01    	3.02728828557308e-09 	 -2.42704956037478e+00   1.76335575690007e+00 	2.23561990364953e-07	 1.70928109525328e-05	2.26765312647767e-12		1.00000000014611e+00
4.20000000000000e-01    	1.22340843693129e-08 	 -2.42704898913072e+00   1.76335575690017e+00 	4.00493013375522e-07	 2.09532550806263e-05	4.72880629526171e-12		1.00000000021960e+00
4.50000000000000e-01    	2.77160646075633e-08 	 -2.42704830805407e+00   1.76335575690037e+00 	6.43239406755640e-07	 2.43213746570131e-05	8.74573625820070e-12		1.00000000029597e+00
4.80000000000000e-01    	5.15495808811947e-08 	 -2.42704754104984e+00   1.76335575690071e+00 	9.57942622862662e-07	 2.65650054579962e-05	1.46004812788412e-11		1.00000000035331e+00
5.10000000000000e-01    	8.59288194962119e-08 	 -2.42704673296754e+00   1.76335575690126e+00 	1.34605874485984e-06	 2.69239823443043e-05	2.21974642454240e-11		1.00000000036336e+00
5.40000000000000e-01    	1.33002479614925e-07 	 -2.42704595300559e+00   1.76335575690206e+00 	1.80286134781640e-06	 2.45417960968599e-05	3.08181152956152e-11		1.00000000030277e+00
5.70000000000000e-01    	1.94668061369324e-07 	 -2.42704529693093e+00   1.76335575690311e+00 	2.31613617497682e-06	 1.85128727608705e-05	3.89582323158775e-11		1.00000000017405e+00
6.00000000000000e-01    	2.72331638479591e-07 	 -2.42704488765640e+00   1.76335575690437e+00 	2.86520861373434e-06	 7.94450268361292e-06	4.43876637296871e-11		1.00000000003566e+00
6.30000000000000e-01    	3.66645129146657e-07 	 -2.42704487376696e+00   1.76335575690572e+00 	3.42043701613679e-06	 -7.96882171362675e-06	4.45859899756293e-11		1.00000000003760e+00
6.60000000000000e-01    	4.77236810309341e-07 	 -2.42704542567181e+00   1.76335575690697e+00 	3.94328576711756e-06	 -2.98621522701535e-05	3.76761599436832e-11		1.00000000045365e+00
6.90000000000000e-01    	6.02453822385543e-07 	 -2.42704672918186e+00   1.76335575690791e+00 	4.38706281443156e-06	 -5.81125563268037e-05	2.38872771781654e-11		1.00000000169816e+00
7.20000000000000e-01    	7.39137414063320e-07 	 -2.42704897646618e+00   1.76335575690837e+00 	4.69836937369359e-06	 -9.27529103146146e-05	7.42791445886095e-12		1.00000000431259e+00
7.50000000000000e-01    	8.82452488900506e-07 	 -2.42705235452000e+00   1.76335575690843e+00 	4.81926771196577e-06	 -1.33393296802836e-04	-1.53882163937613e-12		1.00000000890850e+00
7.80000000000000e-01    	1.02579254222406e-06 	 -2.42705703147134e+00   1.76335575690853e+00 	4.69012956178984e-06	 -1.79156626313004e-04	1.46814940260677e-11		1.00000001605955e+00
8.10000000000000e-01    	1.16077931748213e-06 	 -2.42706314125209e+00   1.76335575690981e+00 	4.25308576276492e-06	 -2.28635047593084e-04	8.18568274760251e-11		1.00000002614604e+00
8.40000000000000e-01    	1.27737354126388e-06 	 -2.42707076735017e+00   1.76335575691428e+00 	3.45595922205182e-06	 -2.79873220791075e-04	2.32681838080646e-10		1.00000003917048e+00
8.70000000000000e-01    	1.36410903450365e-06 	 -2.42707992652859e+00   1.76335575692497e+00 	2.25652903012433e-06	 -3.30383597092539e-04	5.03441908202553e-10		1.00000005457921e+00
9.00000000000000e-01    	1.40845746712139e-06 	 -2.42709055353234e+00   1.76335575694603e+00 	6.26943078238394e-07	 -3.77197491923345e-04	9.28343238286545e-10		1.00000007113917e+00
9.30000000000000e-01    	1.39732511798087e-06 	 -2.42710248789253e+00   1.76335575698247e+00 	-1.44193160166936e-06	 -4.16953999587435e-04	1.53190484460897e-09		1.00000008692635e+00
9.60000000000000e-01    	1.31767626843568e-06 	 -2.42711546396815e+00   1.76335575703980e+00 	-3.93645886609743e-06	 -4.46026744114333e-04	2.32046465595928e-09		1.00000009947767e+00
9.90000000000000e-01    	1.15727030678636e-06 	 -2.42712910533248e+00   1.76335575712336e+00 	-6.81674910990727e-06	 -4.60686186907284e-04	3.27449988807046e-09		1.00000010613911e+00
1.02000000000000e+00    	9.05491270740216e-07 	 -2.42714292450671e+00   1.76335575723744e+00 	-1.00140314890001e-05	 -4.57292829484210e-04	4.34393684057491e-09		1.00000010460850e+00
1.05000000000000e+00    	5.54239503145448e-07 	 -2.42715632886813e+00   1.76335575738436e+00 	-1.34291938036092e-05	 -4.32514287363661e-04	5.44875022849932e-09		1.00000009362447e+00
1.08000000000000e+00    	9.88456096920312e-08 	 -2.42716863331580e+00   1.76335575756370e+00 	-1.69328085450446e-05	 -3.83557006223289e-04	6.48677740484417e-09		1.00000007370135e+00
1.11000000000000e+00    	-4.61042492645394e-07 	 -2.42717907997011e+00   1.76335575777181e+00 	-2.03669486529513e-05	 -3.08401483222985e-04	7.34972032253681e-09		1.00000004776314e+00
1.14000000000000e+00    	-1.12065713002232e-06 	 -2.42718686482539e+00   1.76335575800201e+00 	-2.35490485455439e-05	 -2.06028378842932e-04	7.94681136578362e-09		1.00000002150113e+00
1.17000000000000e+00    	-1.86945714972223e-06 	 -2.42719117088068e+00   1.76335575824549e+00 	-2.62779756222908e-05	 -7.66219787202975e-05	8.23374802681236e-09		1.00000000328073e+00
1.20000000000000e+00    	-2.69069005069192e-06 	 -2.42719120686177e+00   1.76335575849322e+00 	-2.83423394843070e-05	 7.82628087017351e-05	8.24256153615846e-09		1.00000000346418e+00
1.23000000000000e+00    	-3.56123526238245e-06 	 -2.42718625023818e+00   1.76335575873856e+00 	-2.95308823090454e-05	 2.55583281157359e-04	8.10648611313475e-09		1.00000003309744e+00
1.26000000000000e+00    	-4.45178595482670e-06 	 -2.42717569285393e+00   1.76335575898059e+00 	-2.96445749774093e-05	 4.50753743437560e-04	8.07308961115041e-09		1.00000010202886e+00
1.29000000000000e+00    	-5.32741200525817e-06 	 -2.42715908715470e+00   1.76335575922751e+00 	-2.85098103876448e-05	 6.57662440530828e-04	8.49931615812011e-09		1.00000021666632e+00
1.32000000000000e+00    	-6.14852513760978e-06 	 -2.42713619072780e+00   1.76335575949953e+00 	-2.59918673964045e-05	 8.68768069171094e-04	9.82393130042930e-09		1.00000037771670e+00
1.35000000000000e+00    	-6.87223976400431e-06 	 -2.42710700669715e+00   1.76335575983064e+00 	-2.20076510698290e-05	 1.07527995046722e-03	1.25161622951129e-08		1.00000057835549e+00
1.38000000000000e+00    	-7.45409173834341e-06 	 -2.42707181745019e+00   1.76335576026849e+00 	-1.65366328525710e-05	 1.26742205416272e-03	1.70037965717255e-08		1.00000080331574e+00
1.41000000000000e+00    	-7.85004511650140e-06 	 -2.42703120923135e+00   1.76335576087191e+00 	-9.62894714730095e-06	 1.43477680200718e-03	2.35890260501850e-08		1.00000102933806e+00
1.44000000000000e+00    	-8.01868784001831e-06 	 -2.42698608532538e+00   1.76335576170583e+00 	-1.40976488465846e-06	 1.56670013285354e-03	3.23650206010024e-08		1.00000122727489e+00
1.47000000000000e+00    	-7.92349497083554e-06 	 -2.42693766587631e+00   1.76335576283400e+00 	7.92064268257543e-06	 1.65279489819868e-03	4.31495463766902e-08		1.00000136589592e+00
1.50000000000000e+00    	-7.53502624336567e-06 	 -2.42688747283884e+00   1.76335576431009e+00 	1.80913404461596e-05	 1.68342550077202e-03	5.54529060752473e-08		1.00000141712335e+00
1.53000000000000e+00    	-6.83292571980653e-06 	 -2.42683729912823e+00   1.76335576616863e+00 	2.87694037910201e-05	 1.65025302042676e-03	6.84952976284803e-08		1.00000136208043e+00
