0.00000000000000e+00    	0.00000000000000e+00 	 -1.76335575690000e+00  	-2.42705098310000e+00    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	-9.47981045613995e-14 	 -1.76335575689947e+00   -2.42705098310000e+00 	-1.57443108469063e-11	 1.06555946912622e-10	1.02420083913173e-21		1.00000000000000e+00
6.00000000000000e-02    	-2.95484800979856e-12 	 -1.76335575686621e+00   -2.42705098310000e+00 	-2.42777788545146e-10	 3.36410318525291e-09	4.95583014755171e-19		1.00000000000000e+00
9.00000000000000e-02    	-2.14655438582827e-11 	 -1.76335575652143e+00   -2.42705098310000e+00 	-1.15406051048114e-09	 2.49877425885545e-08	1.73021058526424e-17		1.00000000000000e+00
1.20000000000000e-01    	-8.48625685385375e-11 	 -1.76335575482154e+00   -2.42705098310000e+00 	-3.32583145095437e-09	 1.02092949608002e-07	2.00005323175143e-16		1.00000000000001e+00
1.50000000000000e-01    	-2.37710078424337e-10 	 -1.76335574920383e+00   -2.42705098310000e+00 	-7.14932896802523e-09	 2.99343788165561e-07	1.22387081519961e-15		1.00000000000004e+00
1.80000000000000e-01    	-5.29214721862897e-10 	 -1.76335573474514e+00   -2.42705098310000e+00 	-1.24820758584444e-08	 7.08892522421536e-07	4.81649788347662e-15		1.00000000000025e+00
2.10000000000000e-01    	-9.91762827073764e-10 	 -1.76335570342049e+00   -2.42705098310000e+00 	-1.82867761372490e-08	 1.44368678826134e-06	1.31241975190145e-14		1.00000000000104e+00
2.40000000000000e-01    	-1.60910891498642e-09 	 -1.76335564366540e+00   -2.42705098310000e+00 	-2.23117290349691e-08	 2.62393603250491e-06	2.37096356749665e-14		1.00000000000344e+00
2.70000000000000e-01    	-2.27628850678715e-09 	 -1.76335554044081e+00   -2.42705098310000e+00 	-2.08676654589553e-08	 4.35730677499919e-06	1.53456607074567e-14		1.00000000000949e+00
3.00000000000000e-01    	-2.75492616258963e-09 	 -1.76335537597023e+00   -2.42705098310000e+00 	-8.75176961913837e-09	 6.71419352355666e-06	-7.96995571746933e-14		1.00000000002254e+00
3.30000000000000e-01    	-2.62900643471880e-09 	 -1.76335513126775e+00   -2.42705098310001e+00 	2.06395877699999e-08	 9.70012405967131e-06	-4.16581148012331e-13		1.00000000004705e+00
3.60000000000000e-01    	-1.26722302582787e-09 	 -1.76335478850444e+00   -2.42705098310003e+00 	7.49818264025872e-08	 1.32279419960787e-05	-1.28227127352906e-12		1.00000000008749e+00
3.90000000000000e-01    	2.20141149131221e-09 	 -1.76335433417481e+00   -2.42705098310009e+00 	1.62467204070072e-07	 1.70928105302781e-05	-3.12115649823125e-12		1.00000000014610e+00
4.20000000000000e-01    	8.89203107118507e-09 	 -1.76335376293077e+00   -2.42705098310023e+00 	2.91035155897467e-07	 2.09532546155863e-05	-6.50864291381785e-12		1.00000000021956e+00
4.50000000000000e-01    	2.01424627192947e-08 	 -1.76335308185413e+00   -2.42705098310051e+00 	4.67421507018235e-07	 2.43213741031385e-05	-1.20374721623143e-11		1.00000000029587e+00
4.80000000000000e-01    	3.74612024056314e-08 	 -1.76335231484993e+00   -2.42705098310098e+00 	6.96082260518176e-07	 2.65650044826292e-05	-2.00958364844578e-11		1.00000000035309e+00
5.10000000000000e-01    	6.24421462952795e-08 	 -1.76335150676767e+00   -2.42705098310174e+00 	9.78067560169774e-07	 2.69239799532980e-05	-3.05521849328011e-11		1.00000000036293e+00
5.40000000000000e-01    	9.66459186208268e-08 	 -1.76335072680584e+00   -2.42705098310283e+00 	1.30993703886254e-06	 2.45417900678289e-05	-4.24174900534062e-11		1.00000000030201e+00
5.70000000000000e-01    	1.41450532596149e-07 	 -1.76335007073146e+00   -2.42705098310427e+00 	1.68281717107231e-06	 1.85128589106388e-05	-5.36213933825742e-11		1.00000000017278e+00
6.00000000000000e-01    	1.97877185600142e-07 	 -1.76334966145755e+00   -2.42705098310601e+00 	2.08170295948639e-06	 7.94447407179482e-06	-6.10943516505320e-11		1.00000000003372e+00
6.30000000000000e-01    	2.66399979717346e-07 	 -1.76334964756931e+00   -2.42705098310787e+00 	2.48509951723252e-06	 -7.96887545317360e-06	-6.13673020969241e-11		1.00000000003484e+00
6.60000000000000e-01    	3.46751018783359e-07 	 -1.76335019947632e+00   -2.42705098310959e+00 	2.86508399603170e-06	 -2.98622451965946e-05	-5.18567068640077e-11		1.00000000044998e+00
6.90000000000000e-01    	4.37734427725609e-07 	 -1.76335150298996e+00   -2.42705098311088e+00 	3.18784599826922e-06	 -5.81127057418252e-05	-3.28779141821421e-11		1.00000000169362e+00
7.20000000000000e-01    	5.37064181784054e-07 	 -1.76335375027985e+00   -2.42705098311153e+00 	3.41473713345022e-06	 -9.27531353060772e-05	-1.02235689759906e-11		1.00000000430740e+00
7.50000000000000e-01    	6.41241105516973e-07 	 -1.76335712834178e+00   -2.42705098311160e+00 	3.50383035249637e-06	 -1.33393615620698e-04	2.11792533599305e-12		1.00000000890307e+00
7.80000000000000e-01    	7.45483968944885e-07 	 -1.76336180530427e+00   -2.42705098311174e+00 	3.41195982456170e-06	 -1.79157052648643e-04	-2.02078695142651e-11		1.00000001605445e+00
8.10000000000000e-01    	8.43728310828058e-07 	 -1.76336791509950e+00   -2.42705098311350e+00 	3.09718463825724e-06	 -2.28635586155269e-04	-1.12667741092827e-10		1.00000002614191e+00
8.40000000000000e-01    	9.28704549888270e-07 	 -1.76337554121534e+00   -2.42705098311965e+00 	2.52159573692302e-06	 -2.79873862933128e-04	-3.20262316068285e-10		1.00000003916787e+00
8.70000000000000e-01    	9.92104214043492e-07 	 -1.76338470041427e+00   -2.42705098313437e+00 	1.65436513451602e-06	 -3.30384317565111e-04	-6.92934452778517e-10		1.00000005457827e+00
9.00000000000000e-01    	1.02483981243232e-06 	 -1.76339532744031e+00   -2.42705098316335e+00 	4.74918189936675e-07	 -3.77198248004953e-04	-1.27776521918884e-09		1.00000007113937e+00
9.30000000000000e-01    	1.01740002481198e-06 	 -1.76340726182301e+00   -2.42705098321351e+00 	-1.02390876085036e-06	 -4.16954733778907e-04	-2.10850229091643e-09		1.00000008692615e+00
9.60000000000000e-01    	9.60297444858468e-07 	 -1.76342023791951e+00   -2.42705098329242e+00 	-2.83288417621082e-06	 -4.46027391196922e-04	-3.19386901851673e-09		1.00000009947422e+00
9.90000000000000e-01    	8.44600986279865e-07 	 -1.76343387930116e+00   -2.42705098340743e+00 	-4.92375423780095e-06	 -4.60686685433971e-04	-4.50699429268519e-09		1.00000010612823e+00
1.02000000000000e+00    	6.62539130908975e-07 	 -1.76344769848755e+00   -2.42705098356444e+00 	-7.24718481320984e-06	 -4.57293136751857e-04	-5.97895706499029e-09		1.00000010458476e+00
