0.00000000000000e+00    	0.00000000000000e+00 	 3.00000000000000e+00  	-7.34788079490000e-16    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	1.61280168589188e-13 	 3.00000000000053e+00   -7.34788079490000e-16 	2.67858215123452e-11	 1.06555946907898e-10	3.10076126459609e-37		1.00000000000000e+00
6.00000000000000e-02    	5.02708777942105e-12 	 3.00000000003379e+00   -7.34788079490000e-16 	4.13038259355262e-10	 3.36410318300594e-09	1.50037429747960e-34		1.00000000000000e+00
9.00000000000000e-02    	3.65193714373316e-11 	 3.00000000037857e+00   -7.34788079490000e-16 	1.96340585399981e-09	 2.49877425076625e-08	5.23820108199204e-33		1.00000000000000e+00
1.20000000000000e-01    	1.44376981861439e-10 	 3.00000000207846e+00   -7.34788079490000e-16 	5.65825649131094e-09	 1.02092948623728e-07	6.05514786507938e-32		1.00000000000001e+00
1.50000000000000e-01    	4.04418248501329e-10 	 3.00000000769617e+00   -7.34788079490000e-16 	1.21632859243089e-08	 2.99343781648246e-07	3.70526071304721e-31		1.00000000000004e+00
1.80000000000000e-01    	9.00365545479676e-10 	 3.00000002215486e+00   -7.34788079490000e-16 	2.12364545478646e-08	 7.08892493419666e-07	1.45819149062659e-30		1.00000000000025e+00
2.10000000000000e-01    	1.68734538453869e-09 	 3.00000005347950e+00   -7.34788079490000e-16 	3.11141370904637e-08	 1.44368669136539e-06	3.97334190556444e-30		1.00000000000104e+00
2.40000000000000e-01    	2.73780276123650e-09 	 3.00000011323459e+00   -7.34788079490000e-16 	3.79682811447265e-08	 2.62393577342619e-06	7.17807631032582e-30		1.00000000000344e+00
2.70000000000000e-01    	3.87336641527474e-09 	 3.00000021645917e+00   -7.34788079490000e-16 	3.55278398941689e-08	 4.35730619900711e-06	4.64589103046286e-30		1.00000000000949e+00
3.00000000000000e-01    	4.68891020791184e-09 	 3.00000038092973e+00   -7.34788079490000e-16 	1.49502930662627e-08	 6.71419243466664e-06	-2.41289705753753e-29		1.00000000002254e+00
3.30000000000000e-01    	4.47740892106764e-09 	 3.00000062563216e+00   -7.34788079490002e-16 	-3.49870770452005e-08	 9.70012228916806e-06	-1.26119593454224e-28		1.00000000004705e+00
3.60000000000000e-01    	2.16593586138183e-09 	 3.00000096839541e+00   -7.34788079490009e-16 	-1.27330396125570e-07	 1.32279395098723e-05	-3.88206550842598e-28		1.00000000008750e+00
3.90000000000000e-01    	-3.72591592742616e-09 	 3.00000142272495e+00   -7.34788079490028e-16 	-2.76011228212073e-07	 1.70928074997201e-05	-9.44927485111006e-28		1.00000000014612e+00
4.20000000000000e-01    	-1.50939425285824e-08 	 3.00000199396890e+00   -7.34788079490071e-16 	-4.94545947152696e-07	 2.09532512779532e-05	-1.97048608420655e-27		1.00000000021964e+00
4.50000000000000e-01    	-3.42134144666809e-08 	 3.00000267504543e+00   -7.34788079490153e-16 	-7.94426844666916e-07	 2.43213701279394e-05	-3.64433433390686e-27		1.00000000029608e+00
4.80000000000000e-01    	-6.36513474301659e-08 	 3.00000344204948e+00   -7.34788079490297e-16 	-1.18329440133686e-06	 2.65649974823824e-05	-6.08399690432907e-27		1.00000000035355e+00
5.10000000000000e-01    	-1.06122137205541e-07 	 3.00000425013140e+00   -7.34788079490525e-16 	-1.66301186950676e-06	 2.69239627930045e-05	-9.24964609697345e-27		1.00000000036383e+00
5.40000000000000e-01    	-1.64285780873160e-07 	 3.00000503009238e+00   -7.34788079490856e-16 	-2.22778946402465e-06	 2.45417467973895e-05	-1.28418525774842e-26		1.00000000030363e+00
5.70000000000000e-01    	-2.40492624897948e-07 	 3.00000568616471e+00   -7.34788079491294e-16 	-2.86252401997827e-06	 1.85127595072884e-05	-1.62338126275756e-26		1.00000000017546e+00
6.00000000000000e-01    	-3.36483720298330e-07 	 3.00000609543421e+00   -7.34788079491819e-16 	-3.54152920593255e-06	 7.94426872414459e-06	-1.84962176214267e-26		1.00000000003783e+00
6.30000000000000e-01    	-4.53061122167481e-07 	 3.00000610931380e+00   -7.34788079492382e-16 	-4.22782975058447e-06	 -7.96926114336181e-06	-1.85788049236541e-26		1.00000000004069e+00
6.60000000000000e-01    	-5.89747499346993e-07 	 3.00000555739129e+00   -7.34788079492904e-16 	-4.87317933295446e-06	 -2.98629121326128e-05	-1.56994130989194e-26		1.00000000045777e+00
6.90000000000000e-01    	-7.44458838139781e-07 	 3.00000425385189e+00   -7.34788079493295e-16 	-5.41893475281677e-06	 -5.81137780987080e-05	-9.95354458780179e-27		1.00000000170329e+00
7.20000000000000e-01    	-9.13217424366466e-07 	 3.00000200652204e+00   -7.34788079493489e-16 	-5.79787813797991e-06	 -9.27547500781972e-05	-3.09500885248497e-27		1.00000000431853e+00
7.50000000000000e-01    	-1.08993425596281e-06 	 2.99999862840186e+00   -7.34788079493510e-16 	-5.93702441208887e-06	 -1.33395903788363e-04	6.41024592115455e-28		1.00000000891486e+00
7.80000000000000e-01    	-1.26629017970685e-06 	 2.99999395135934e+00   -7.34788079493554e-16 	-5.76138434967316e-06	 -1.79160112474249e-04	-6.11906332147956e-27		1.00000001606577e+00
