0.00000000000000e+00    	0.00000000000000e+00 	 8.09016994370000e-01  	-5.87785252290000e-01    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	-4.53768062316257e-13 	 8.09016994372179e-01   -5.87785252290000e-01 	-7.55290917412122e-11	 3.72726573385241e-10	3.62302046719228e-21		1.00000000000000e+00
6.00000000000000e-02    	-1.43026044451909e-11 	 8.09016994448298e-01   -5.87785252290000e-01 	-1.18057122513479e-09	 6.78871979523571e-09	1.71595153036510e-18		1.00000000000000e+00
9.00000000000000e-02    	-1.05131905732063e-10 	 8.09016995019320e-01   -5.87785252290000e-01 	-5.69509274779694e-09	 3.77136583408962e-08	6.54825826048854e-17		1.00000000000000e+00
1.20000000000000e-01    	-4.21010571372911e-10 	 8.09016997289053e-01   -5.87785252290000e-01 	-1.66905263466493e-08	 1.26885811086033e-07	8.62005811424913e-16		1.00000000000001e+00
1.50000000000000e-01    	-1.19662808317455e-09 	 8.09017003680552e-01   -5.87785252290000e-01 	-3.66171655426133e-08	 3.21089609257581e-07	6.22261596304382e-15		1.00000000000005e+00
1.80000000000000e-01    	-2.71048423866707e-09 	 8.09017018135936e-01   -5.87785252290000e-01 	-6.56528770490152e-08	 6.73293140856034e-07	3.03357652930185e-14		1.00000000000023e+00
2.10000000000000e-01    	-5.19014739711695e-09 	 8.09017046144876e-01   -5.87785252289998e-01 	-9.99323291900040e-08	 1.23153235431446e-06	1.11623701882644e-13		1.00000000000076e+00
2.40000000000000e-01    	-8.66574042611658e-09 	 8.09017094386781e-01   -5.87785252289991e-01 	-1.29910223093364e-07	 2.02447198071436e-06	3.31094456705970e-13		1.00000000000206e+00
2.70000000000000e-01    	-1.27796515809160e-08 	 8.09017169907160e-01   -5.87785252289975e-01 	-1.39123573016953e-07	 3.04506170363275e-06	8.25105974458661e-13		1.00000000000465e+00
3.00000000000000e-01    	-1.65682848943318e-08 	 8.09017278797273e-01   -5.87785252289937e-01 	-1.03604962645222e-07	 4.23409235964822e-06	1.77437175976297e-12		1.00000000000897e+00
3.30000000000000e-01    	-1.82387138771677e-08 	 8.09017424404440e-01   -5.87785252289862e-01 	7.83925705285258e-09	 5.46570371012803e-06	3.34941755304742e-12		1.00000000001494e+00
3.60000000000000e-01    	-1.49686590075348e-08 	 8.09017605163525e-01   -5.87785252289730e-01 	2.32332966290922e-07	 6.53697441988861e-06	5.60555909425781e-12		1.00000000002139e+00
3.90000000000000e-01    	-2.76162778019210e-09 	 8.09017812202956e-01   -5.87785252289521e-01 	6.10544332280747e-07	 7.16361941069314e-06	8.35306983926672e-12		1.00000000002585e+00
4.20000000000000e-01    	2.36101786833387e-08 	 8.09018026935425e-01   -5.87785252289228e-01 	1.18323294186874e-06	 6.98352562389672e-06	1.10783993761255e-11		1.00000000002508e+00
4.50000000000000e-01    	7.05448139517768e-08 	 8.09018218888680e-01   -5.87785252288864e-01 	1.98685606531211e-06	 5.56938387299705e-06	1.30471231077308e-11		1.00000000001748e+00
4.80000000000000e-01    	1.45406352439506e-07 	 8.09018344060461e-01   -5.87785252288459e-01 	3.04846349003889e-06	 2.45104480159344e-06	1.37548684671949e-11		1.00000000000765e+00
5.10000000000000e-01    	2.56160784797528e-07 	 8.09018344089443e-01   -5.87785252288045e-01 	4.38020610930206e-06	 -2.85252358934278e-06	1.38786215746226e-11		1.00000000001366e+00
5.40000000000000e-01    	4.10846361137057e-07 	 8.09018146518158e-01   -5.87785252287600e-01 	5.97386367938862e-06	 -1.07926246475630e-05	1.67906047655786e-11		1.00000000007608e+00
5.70000000000000e-01    	6.16885790875337e-07 	 8.09017666382670e-01   -5.87785252286932e-01 	7.79585468709273e-06	 -2.17433613940633e-05	3.05190531190646e-11		1.00000000026677e+00
6.00000000000000e-01    	8.80262107295399e-07 	 8.09016809297759e-01   -5.87785252285516e-01 	9.78322015341581e-06	 -3.59499042627718e-05	6.97912035390255e-11		1.00000000069405e+00
6.30000000000000e-01    	1.20459478550862e-06 	 8.09015476117426e-01   -5.87785252282263e-01 	1.18410691846842e-05	 -5.34758043164706e-05	1.57525069949623e-10		1.00000000149994e+00
6.60000000000000e-01    	1.59016683827103e-06 	 8.09013569142672e-01   -5.87785252275270e-01 	1.38419349069434e-05	 -7.41532055053958e-05	3.24932366315383e-10		1.00000000284515e+00
6.90000000000000e-01    	2.03296604292767e-06 	 8.09010999727285e-01   -5.87785252261598e-01 	1.56274149564325e-05	 -9.75401459256118e-05	6.09358275840926e-10		1.00000000487915e+00
7.20000000000000e-01    	2.52381314065875e-06 	 8.09007697004724e-01   -5.87785252237152e-01 	1.70123629345326e-05	 -1.22889220903344e-04	1.04921069726827e-09		1.00000000769559e+00
7.50000000000000e-01    	3.04765585171275e-06 	 8.09003617333287e-01   -5.87785252196771e-01 	1.77917601181511e-05	 -1.49131680885628e-04	1.67587780294036e-09		1.00000001127840e+00
7.80000000000000e-01    	3.58310906801379e-06 	 8.08998753941252e-01   -5.87785252134582e-01 	1.77502359253840e-05	 -1.74880541199546e-04	2.50338007809947e-09		1.00000001544914e+00
8.10000000000000e-01    	4.10231801118690e-06 	 8.08993146157475e-01   -5.87785252044689e-01 	1.66740283300977e-05	 -1.98455493029159e-04	3.51753600816731e-09		1.00000001983130e+00
8.40000000000000e-01    	4.57121210753014e-06 	 8.08986887544467e-01   -5.87785251922159e-01 	1.43649900126776e-05	 -2.17931348198870e-04	4.66742297032948e-09		1.00000002385021e+00
8.70000000000000e-01    	4.95020272876451e-06 	 8.08980132217766e-01   -5.87785251764180e-01 	1.06560620278718e-05	 -2.31210465553365e-04	5.86259359109337e-09		1.00000002678592e+00
9.00000000000000e-01    	5.19535797512749e-06 	 8.08973098643475e-01   -5.87785251571180e-01 	5.42746461697593e-06	 -2.36118151876141e-04	6.97954640577149e-09		1.00000002789062e+00
9.30000000000000e-01    	5.26006285823611e-06 	 8.08966070259168e-01   -5.87785251347576e-01 	-1.37729425486935e-06	 -2.30518478045028e-04	7.88008569294408e-09		1.00000002657033e+00
9.60000000000000e-01    	5.09714444448724e-06 	 8.08959392363737e-01   -5.87785251101777e-01 	-9.73660619278205e-06	 -2.12446385549401e-04	8.44231848216755e-09		1.00000002261413e+00
9.90000000000000e-01    	4.66140997176881e-06 	 8.08953464868102e-01   -5.87785250845095e-01 	-1.95382263900810e-05	 -1.80250471021015e-04	8.60222730162875e-09		1.00000001643599e+00
1.02000000000000e+00    	3.91251322827471e-06 	 8.08948730687356e-01   -5.87785250589311e-01 	-3.05701045558624e-05	 -1.32739521206597e-04	8.40039283775998e-09		1.00000000927716e+00
1.05000000000000e+00    	2.81803247218199e-06 	 8.08945659779269e-01   -5.87785250342865e-01 	-4.25156146544769e-05	 -6.93248196652243e-05	8.02514956660208e-09		1.00000000330675e+00
1.08000000000000e+00    	1.35661400890142e-06 	 8.08944729084974e-01   -5.87785250105951e-01 	-5.49540829961666e-05	 9.85045626386363e-06	7.84105557191218e-09		1.00000000155849e+00
1.11000000000000e+00    	-4.78988505898328e-07 	 8.08946398893423e-01   -5.87785249865112e-01 	-6.73673057600756e-05	 1.03803712268823e-04	8.39090923053676e-09		1.00000000765678e+00
