0.00000000000000e+00    	0.00000000000000e+00 	 -1.83697019870000e-16  	-1.00000000000000e+00    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	-5.02562619823940e-13 	 3.15751037476146e-12   -1.00000000000000e+00 	-8.34668808938180e-11	 5.24437880554183e-10	3.09659546730434e-21		1.00000000000000e+00
6.00000000000000e-02    	-1.56648295846310e-11 	 9.84248448191299e-11   -1.00000000000000e+00 	-1.28706203445109e-09	 8.08684947505095e-09	1.51482807474951e-18		1.00000000000000e+00
9.00000000000000e-02    	-1.13797428684859e-10 	 7.15010197906174e-10   -1.00000000000000e+00 	-6.11813669066185e-09	 3.84413913277646e-08	5.39587406163872e-17		1.00000000000000e+00
1.20000000000000e-01    	-4.49890595476654e-10 	 2.82674636734926e-09   -1.00000000000000e+00 	-1.76315826191270e-08	 1.10782540478973e-07	6.44294563503405e-16		1.00000000000001e+00
1.50000000000000e-01    	-1.26019889969133e-09 	 7.91806652296213e-09   -1.00000000000000e+00 	-3.79016582140197e-08	 2.38143325446024e-07	4.14949491921292e-15		1.00000000000003e+00
1.80000000000000e-01    	-2.80559944554340e-09 	 1.76281149665802e-08   -1.00000000000000e+00 	-6.61737167254544e-08	 4.15782285562431e-07	1.77441576570111e-14		1.00000000000009e+00
2.10000000000000e-01    	-5.25783802597449e-09 	 3.30360104450652e-08   -9.99999999999999e-01 	-9.69508456846748e-08	 6.09161340214219e-07	5.59488145001997e-14		1.00000000000019e+00
2.40000000000000e-01    	-8.53095392035309e-09 	 5.36016505906384e-08   -9.99999999999996e-01 	-1.18301361829259e-07	 7.43311206265502e-07	1.37089092901452e-13		1.00000000000028e+00
2.70000000000000e-01    	-1.20688924677913e-08 	 7.58312295593141e-08   -9.99999999999990e-01 	-1.10677904509888e-07	 6.95411460270660e-07	2.64770324185159e-13		1.00000000000025e+00
3.00000000000000e-01    	-1.46087636662436e-08 	 9.17897449257265e-08   -9.99999999999980e-01 	-4.65160366879329e-08	 2.92269398110053e-07	3.87499812704056e-13		1.00000000000004e+00
3.30000000000000e-01    	-1.39465591065995e-08 	 8.76290103812104e-08   -9.99999999999968e-01 	1.09169638399061e-07	 -6.85931135688957e-07	3.41378657624872e-13		1.00000000000024e+00
3.60000000000000e-01    	-6.73762106334461e-09 	 4.23341783973993e-08   -9.99999999999964e-01 	3.97048163876162e-07	 -2.49470657330470e-06	-1.95955712460036e-13		1.00000000000319e+00
3.90000000000000e-01    	1.16329020772177e-08 	 -7.30897064501631e-08   -9.99999999999990e-01 	8.60544208182721e-07	 -5.40686400837635e-06	-1.68136604367805e-12		1.00000000001499e+00
4.20000000000000e-01    	4.70744859402641e-08 	 -2.95770262176084e-07   -1.00000000000008e+00 	1.54177758982933e-06	 -9.68697190132135e-06	-4.52700330759214e-12		1.00000000004811e+00
4.50000000000000e-01    	1.06678867915184e-07 	 -6.70260312392119e-07   -1.00000000000027e+00 	2.47654244474190e-06	 -1.55597960712259e-05	-8.67568745358908e-12		1.00000000012412e+00
4.80000000000000e-01    	1.98446068146195e-07 	 -1.24681452154473e-06   -1.00000000000060e+00 	3.68860975938794e-06	 -2.31744908003460e-05	-1.28757955753383e-11		1.00000000027533e+00
5.10000000000000e-01    	3.30834031546984e-07 	 -2.07855770971930e-06   -1.00000000000101e+00 	5.18373786090370e-06	 -3.25669715316362e-05	-1.36875319249307e-11		1.00000000054374e+00
5.40000000000000e-01    	5.12129951581184e-07 	 -3.21753332131345e-06   -1.00000000000132e+00 	6.94385731629120e-06	 -4.36234106169888e-05	-4.38802810380514e-12		1.00000000097561e+00
5.70000000000000e-01    	7.49656235733126e-07 	 -4.70971441807961e-06   -1.00000000000107e+00 	8.92195209655683e-06	 -5.60481424024418e-05	2.58979644421669e-11		1.00000000161050e+00
6.00000000000000e-01    	1.04884015763363e-06 	 -6.58916074247578e-06   -9.99999999999408e-01 	1.10381816064159e-05	 -6.93393985932996e-05	9.23795565078094e-11		1.00000000246490e+00
6.30000000000000e-01    	1.41219245884343e-06 	 -8.87160708700803e-06   -9.99999999994980e-01 	1.31777736931871e-05	 -8.27761908239975e-05	2.13583120406770e-10		1.00000000351278e+00
6.60000000000000e-01    	1.83825535275662e-06 	 -1.15478629941134e-05   -9.99999999985853e-01 	1.51911644026247e-05	 -9.54193001763511e-05	4.08731307795632e-10		1.00000000466781e+00
6.90000000000000e-01    	2.32059333607682e-06 	 -1.45774840823307e-05   -9.99999999969558e-01 	1.68967656233031e-05	 -1.06128724313741e-04	6.93411282857628e-10		1.00000000577440e+00
7.20000000000000e-01    	2.84690974508875e-06 	 -1.78832337175027e-05   -9.99999999943285e-01 	1.80866088497549e-05	 -1.13599089805139e-04	1.07392171441005e-09		1.00000000661594e+00
7.50000000000000e-01    	3.39837701787720e-06 	 -2.13468837772129e-05   -9.99999999904247e-01 	1.85349466648994e-05	 -1.16413494463525e-04	1.54131807014129e-09		1.00000000694782e+00
7.80000000000000e-01    	3.94926822979958e-06 	 -2.48068996124994e-05   -9.99999999850217e-01 	1.80097004098888e-05	 -1.13115051831167e-04	2.06680971977862e-09		1.00000000655968e+00
8.10000000000000e-01    	4.46697100376695e-06 	 -2.80585134095128e-05   -9.99999999780150e-01 	1.62864326905809e-05	 -1.02294130260269e-04	2.60061433164566e-09		1.00000000536467e+00
8.40000000000000e-01    	4.91245203599291e-06 	 -3.08566104621353e-05   -9.99999999694759e-01 	1.31643090503010e-05	 -8.26879855468194e-05	3.07643608008354e-09		1.00000000350530e+00
8.70000000000000e-01    	5.24122129410354e-06 	 -3.29217351545475e-05   -9.99999999596859e-01 	8.48330839860231e-06	 -5.32882584485877e-05	3.42322306102098e-09		1.00000000145580e+00
9.00000000000000e-01    	5.40481995177886e-06 	 -3.39493709241236e-05   -9.99999999491232e-01 	2.14176183799080e-06	 -1.34507285082704e-05	3.58468277028757e-09		1.00000000009275e+00
9.30000000000000e-01    	5.35282629682836e-06 	 -3.36224667640869e-05   -9.99999999383810e-01 	-5.88684033316623e-06	 3.69991371866720e-05	3.54524335441651e-09		1.00000000070180e+00
9.60000000000000e-01    	5.03534060616790e-06 	 -3.16269798523841e-05   -9.99999999280018e-01 	-1.55389193653850e-05	 9.76718551071890e-05	3.35897343145354e-09		1.00000000489062e+00
9.90000000000000e-01    	4.40587512635622e-06 	 -2.76699895809079e-05   -9.99999999182279e-01 	-2.66489225698848e-05	 1.67538024603317e-04	3.17582576586231e-09		1.00000001438958e+00
1.02000000000000e+00    	3.42454092349894e-06 	 -2.14997241177245e-05   -9.99999999086854e-01 	-3.89415946661316e-05	 2.44877852826189e-04	3.25799574429980e-09		1.00000003074080e+00
1.05000000000000e+00    	2.06139171157288e-06 	 -1.29266392317087e-05   -9.99999998980443e-01 	-5.20293907169159e-05	 3.27262461886324e-04	3.97877146464756e-09		1.00000005490389e+00
1.08000000000000e+00    	2.99758057819131e-07 	 -1.84451344384204e-06   -9.99999998837160e-01 	-6.54158151666851e-05	 4.11572261208823e-04	5.79749539964080e-09		1.00000008683547e+00
1.11000000000000e+00    	-1.86061436870001e-06 	 1.17496136170901e-05   -9.99999998616667e-01 	-7.85052085626077e-05	 4.94056182132232e-04	9.20741774712413e-09		1.00000012512728e+00
1.14000000000000e+00    	-4.40081991555133e-06 	 2.77379197313256e-05   -9.99999998264261e-01 	-9.06191921717292e-05	 5.70433718778218e-04	1.46581885209529e-08		1.00000016680322e+00
1.17000000000000e+00    	-7.28064007124483e-06 	 4.58679822399599e-05   -9.99999997713577e-01 	-1.01019638818301e-04	 6.36039568079593e-04	2.24609467025237e-08		1.00000020737563e+00
1.20000000000000e+00    	-1.04371719924140e-05 	 6.57439093815470e-05   -9.99999996892230e-01 	-1.08937685457500e-04	 6.86008303569945e-04	3.26904059598955e-08		1.00000024123738e+00
