0.00000000000000e+00    	0.00000000000000e+00 	 -9.51056516300000e-01  	3.09016994370000e-01    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	-4.31363311052000e-13 	 -9.51056516301355e-01   3.09016994370000e-01 	-7.17445955178376e-11	 -2.37848920562800e-10	-2.05831861257011e-21		1.00000000000000e+00
6.00000000000000e-02    	-1.35436338159249e-11 	 -9.51056516354450e-01   3.09016994370000e-01 	-1.11613704071225e-09	 -4.89171711762493e-09	-1.16470522976656e-18		1.00000000000000e+00
9.00000000000000e-02    	-9.91483867846973e-11 	 -9.51056516790212e-01   3.09016994370000e-01 	-5.35703354631477e-09	 -2.96517594504706e-08	-4.96555396368360e-17		1.00000000000000e+00
1.20000000000000e-01    	-3.95300714366275e-10 	 -9.51056518651832e-01   3.09016994370000e-01 	-1.56100663771596e-08	 -1.06848051803283e-07	-7.09354846684545e-16		1.00000000000001e+00
1.50000000000000e-01    	-1.11799377944113e-09 	 -9.51056524220778e-01   3.09016994370000e-01 	-3.40124952782558e-08	 -2.86500817362103e-07	-5.47037065273490e-15		1.00000000000004e+00
1.80000000000000e-01    	-2.51769074642091e-09 	 -9.51056537505193e-01   3.09016994370000e-01 	-6.04475989332309e-08	 -6.32688853662522e-07	-2.82286541575639e-14		1.00000000000020e+00
2.10000000000000e-01    	-4.78660940012633e-09 	 -9.51056564546384e-01   3.09016994369998e-01 	-9.08756370835675e-08	 -1.21507417458758e-06	-1.09353228558768e-13		1.00000000000074e+00
2.40000000000000e-01    	-7.91754438724026e-09 	 -9.51056613402769e-01   3.09016994369992e-01 	-1.15813906646839e-07	 -2.09598990483113e-06	-3.40504272028822e-13		1.00000000000220e+00
2.70000000000000e-01    	-1.15224746378502e-08 	 -9.51056693691353e-01   3.09016994369974e-01 	-1.19217044622556e-07	 -3.31406112089454e-06	-8.89982554319549e-13		1.00000000000550e+00
3.00000000000000e-01    	-1.46265743128683e-08 	 -9.51056815603746e-01   3.09016994369932e-01 	-7.79938413862870e-08	 -4.86583700220070e-06	-2.00895148337335e-12		1.00000000001184e+00
3.30000000000000e-01    	-1.54598153003655e-08 	 -9.51056988364492e-01   3.09016994369845e-01 	3.76415376358062e-08	 -6.68732228460172e-06	-3.99060462716325e-12		1.00000000002236e+00
3.60000000000000e-01    	-1.12734360453944e-08 	 -9.51057218160622e-01   3.09016994369682e-01 	2.62846076614146e-07	 -8.63756728838199e-06	-7.05860752806999e-12		1.00000000003734e+00
3.90000000000000e-01    	1.78844706940993e-09 	 -9.51057505638069e-01   3.09016994369411e-01 	6.35792588162669e-07	 -1.04865780341072e-05	-1.11868596158320e-11		1.00000000005519e+00
4.20000000000000e-01    	2.87313676167283e-08 	 -9.51057843127640e-01   3.09016994369005e-01 	1.19431437788001e-06	 -1.19097214776450e-05	-1.59031078260094e-11		1.00000000007163e+00
4.50000000000000e-01    	7.56388788553773e-08 	 -9.51058211824736e-01   3.09016994368461e-01 	1.97168000802034e-06	 -1.24905187576938e-05	-2.01967553250029e-11		1.00000000007995e+00
4.80000000000000e-01    	1.49463850404622e-07 	 -9.51058579197197e-01   3.09016994367811e-01 	2.99172618791177e-06	 -1.17332483618325e-05	-2.27154620961257e-11		1.00000000007331e+00
5.10000000000000e-01    	2.57667995628907e-07 	 -9.51058896929087e-01   3.09016994367126e-01 	4.26366669038854e-06	 -9.08614197455667e-06	-2.24634067179990e-11		1.00000000005037e+00
5.40000000000000e-01    	4.07705632308604e-07 	 -9.51059099720407e-01   3.09016994366485e-01 	5.77696943903307e-06	 -3.97518232976131e-06	-2.01700175691883e-11		1.00000000002459e+00
5.70000000000000e-01    	6.06360283218752e-07 	 -9.51059105250237e-01   3.09016994365893e-01 	7.49674561489904e-06	 4.15234991278954e-06	-2.03539432676999e-11		1.00000000003672e+00
6.00000000000000e-01    	8.58956467262531e-07 	 -9.51058815571760e-01   3.09016994365133e-01 	9.36011810856698e-06	 1.57763297721339e-05	-3.38590095233888e-11		1.00000000016825e+00
6.30000000000000e-01    	1.16848300470552e-06 	 -9.51058120141960e-01   3.09016994363536e-01 	1.12740279279567e-05	 3.12468614958898e-05	-8.03192600074125e-11		1.00000000055173e+00
6.60000000000000e-01    	1.53467736220061e-06 	 -9.51056900598184e-01   3.09016994359688e-01 	1.31148943741599e-05	 5.07253715559093e-05	-1.89692909470212e-10		1.00000000137253e+00
6.90000000000000e-01    	1.95313197197253e-06 	 -9.51055037281922e-01   3.09016994351129e-01 	1.47304682817873e-05	 7.41277486870852e-05	-4.01799143347029e-10		1.00000000285595e+00
7.20000000000000e-01    	2.41449209682378e-06 	 -9.51052417382409e-01   3.09016994334091e-01 	1.59441099881623e-05	 1.01073978054632e-04	-7.62820428823814e-10		1.00000000523508e+00
7.50000000000000e-01    	2.90381980979266e-06 	 -9.51048944436147e-01   3.09016994303413e-01 	1.65615895765782e-05	 1.30848880077365e-04	-1.31810065692943e-09		1.00000000869786e+00
7.80000000000000e-01    	3.40019931060615e-06 	 -9.51044548781248e-01   3.09016994252717e-01 	1.63803526361613e-05	 1.62378437135480e-04	-2.10132159235409e-09		1.00000001331754e+00
8.10000000000000e-01    	3.87665461563221e-06 	 -9.51039198436781e-01   3.09016994174954e-01 	1.52010278396114e-05	 1.94225754315897e-04	-3.12122696452678e-09		1.00000001897736e+00
8.40000000000000e-01    	4.30044137848669e-06 	 -9.51032909766390e-01   3.09016994063356e-01 	1.28407814160708e-05	 2.24609952251928e-04	-4.34831805349523e-09		1.00000002530726e+00
8.70000000000000e-01    	4.63376022769136e-06 	 -9.51025757201418e-01   3.09016993912741e-01 	9.14795690005695e-06	 2.51450248732218e-04	-5.70508646936670e-09		1.00000003165546e+00
9.00000000000000e-01    	4.83491981674685e-06 	 -9.51017881249962e-01   3.09016993721015e-01 	4.01728539636613e-06	 2.72436187948919e-04	-7.06402209369897e-09		1.00000003711881e+00
9.30000000000000e-01    	4.85995431412341e-06 	 -9.51009494011600e-01   3.09016993490549e-01 	-2.59517885782284e-06	 2.85123477075986e-04	-8.25747304330904e-09		1.00000004065107e+00
9.60000000000000e-01    	4.66467313411399e-06 	 -9.51000881457943e-01   3.09016993229062e-01 	-1.06583414507010e-05	 2.87053260541189e-04	-9.10216328695392e-09		1.00000004125659e+00
9.90000000000000e-01    	4.20709141763325e-06 	 -9.50992401829371e-01   3.09016992949526e-01 	-2.00545706740788e-05	 2.75890987275227e-04	-9.43870339089188e-09		1.00000003825901e+00
1.02000000000000e+00    	3.45015947997955e-06 	 -9.50984479638330e-01   3.09016992668706e-01 	-3.05714293835554e-05	 2.49579399075016e-04	-9.18294385850143e-09		1.00000003161224e+00
1.05000000000000e+00    	2.36467977318531e-06 	 -9.50977594956393e-01   3.09016992404062e-01 	-4.18975944640519e-05	 2.06498687405248e-04	-8.38201456979056e-09		1.00000002219856e+00
1.08000000000000e+00    	9.32272711117436e-07 	 -9.50972267890153e-01   3.09016992169026e-01 	-5.36238073660866e-05	 1.45625629517689e-04	-7.26415248842311e-09		1.00000001204117e+00
1.11000000000000e+00    	-8.51770015543622e-07 	 -9.50969038411132e-01   3.09016991967058e-01 	-6.52495153873144e-05	 6.66826150155884e-05	-6.26891497849440e-09		1.00000000435204e+00
1.14000000000000e+00    	-2.97592218165398e-06 	 -9.50968441985916e-01   3.09016991785243e-01 	-7.61956111249468e-05	 -2.97330078314619e-05	-6.04409198942729e-09		1.00000000334491e+00
1.17000000000000e+00    	-5.41033501776350e-06 	 -9.50970981741105e-01   3.09016991588645e-01 	-8.58233624706443e-05	 -1.42048835612052e-04	-7.39833688037611e-09		1.00000001377176e+00
1.20000000000000e+00    	-8.10540703228099e-06 	 -9.50977098178192e-01   3.09016991316799e-01 	-9.34592598966968e-05	 -2.67655604619780e-04	-1.12045493285716e-08		1.00000004018708e+00
1.23000000000000e+00    	-1.09911801482135e-05 	 -9.50987137710019e-01   3.09016990883816e-01 	-9.84251108941823e-05	 -4.02891644198495e-04	-1.82580287863351e-08		1.00000008600459e+00
1.26000000000000e+00    	-1.39777044751165e-05 	 -9.51001321506610e-01   3.09016990183246e-01 	-1.00072309196099e-04	 -5.43079943917855e-04	-2.91042813823095e-08		1.00000015247514e+00
1.29000000000000e+00    	-1.69564761089666e-05 	 -9.51019716298335e-01   3.09016989098248e-01 	-9.78188298250303e-05	 -6.82622078825997e-04	-4.38622976461635e-08		1.00000023777069e+00
1.32000000000000e+00    	-1.98030039259216e-05 	 -9.51042208874571e-01   3.09016987516713e-01 	-9.11871833397263e-05	 -8.15150694982582e-04	-6.20778035577359e-08		1.00000033639282e+00
