0.00000000000000e+00    	0.00000000000000e+00 	 -7.00000000000000e+00  	8.57252759400000e-16    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	2.27690202309761e-13 	 -6.99999999999991e+00   8.57252759400000e-16 	3.78153691915648e-11	 1.81399931866420e-11	3.72615687799522e-38		1.00000000000000e+00
6.00000000000000e-02    	7.09708228044866e-12 	 -6.99999999999425e+00   8.57252759400000e-16 	5.83114243984901e-10	 5.72702046013132e-10	1.80298627662949e-35		1.00000000000000e+00
9.00000000000000e-02    	5.15568812121040e-11 	 -6.99999999993555e+00   8.57252759400000e-16 	2.77187338245009e-09	 4.25389189075507e-09	6.29469904600748e-34		1.00000000000000e+00
1.20000000000000e-01    	2.03826741548933e-10 	 -6.99999999964616e+00   8.57252759400000e-16 	7.98813898554601e-09	 1.73802161359451e-08	7.27641662498955e-33		1.00000000000000e+00
1.50000000000000e-01    	5.70943920173724e-10 	 -6.99999999868981e+00   8.57252759400000e-16 	1.71716774738729e-08	 5.09600288537559e-08	4.45257840158940e-32		1.00000000000000e+00
1.80000000000000e-01    	1.27110140095307e-09 	 -6.99999999622837e+00   8.57252759400000e-16 	2.99806022732103e-08	 1.20681249968378e-07	1.75229556898090e-31		1.00000000000001e+00
2.10000000000000e-01    	2.38211091037388e-09 	 -6.99999999089569e+00   8.57252759400000e-16 	4.39245061347318e-08	 2.45771982225751e-07	4.77472916265717e-31		1.00000000000003e+00
2.40000000000000e-01    	3.86502846132063e-09 	 -6.99999998072304e+00   8.57252759400000e-16 	5.35976492699604e-08	 4.46696568471242e-07	8.62582975152263e-31		1.00000000000010e+00
2.70000000000000e-01    	5.46793029323871e-09 	 -6.99999996315017e+00   8.57252759400000e-16 	5.01439463676573e-08	 7.41784051921456e-07	5.58292607487770e-31		1.00000000000028e+00
3.00000000000000e-01    	6.61865605984872e-09 	 -6.99999993515085e+00   8.57252759400000e-16 	2.10751823448464e-08	 1.14301832448605e-06	-2.89955655400432e-30		1.00000000000065e+00
