0.00000000000000e+00    	0.00000000000000e+00 	 -6.65739561410000e+00  	-2.16311896060000e+00    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	2.16546250601622e-13 	 -6.65739561409991e+00   -2.16311896060000e+00 	3.59645532854858e-11	 1.81399931875658e-11	-9.40226847316311e-23		1.00000000000000e+00
6.00000000000000e-02    	6.74972634952502e-12 	 -6.65739561409425e+00   -2.16311896060000e+00 	5.54574601494536e-10	 5.72702046057838e-10	-4.54950276702446e-20		1.00000000000000e+00
9.00000000000000e-02    	4.90335078409417e-11 	 -6.65739561403555e+00   -2.16311896060000e+00 	2.63620824324362e-09	 4.25389189156277e-09	-1.58835100977212e-18		1.00000000000000e+00
1.20000000000000e-01    	1.93850750837287e-10 	 -6.65739561374617e+00   -2.16311896060000e+00 	7.59717164333927e-09	 1.73802161440886e-08	-1.83606930415632e-17		1.00000000000000e+00
1.50000000000000e-01    	5.42999936672862e-10 	 -6.65739561278981e+00   -2.16311896060000e+00 	1.63312358234672e-08	 5.09600289045358e-08	-1.12352589925212e-16		1.00000000000000e+00
1.80000000000000e-01    	1.20888927656266e-09 	 -6.65739561032837e+00   -2.16311896060000e+00 	2.85132475160428e-08	 1.20681250189149e-07	-4.42159413897772e-16		1.00000000000001e+00
2.10000000000000e-01    	2.26552213442547e-09 	 -6.65739560499569e+00   -2.16311896060000e+00 	4.17746892614938e-08	 2.45771982955639e-07	-1.20481469384354e-15		1.00000000000003e+00
2.40000000000000e-01    	3.67586062071210e-09 	 -6.65739559482304e+00   -2.16311896060000e+00 	5.09743984334845e-08	 4.46696570412494e-07	-2.17656877843350e-15		1.00000000000010e+00
2.70000000000000e-01    	5.20031110706949e-09 	 -6.65739557725017e+00   -2.16311896060000e+00 	4.76897402304078e-08	 7.41784056224995e-07	-1.40874821842350e-15		1.00000000000028e+00
3.00000000000000e-01    	6.29471698612877e-09 	 -6.65739554925085e+00   -2.16311896060000e+00 	2.00437210253273e-08	 1.14301833260901e-06	7.31649551209767e-15		1.00000000000065e+00
3.30000000000000e-01    	6.00941470200235e-09 	 -6.65739550759292e+00   -2.16311896060000e+00 	-4.70379412702000e-08	 1.65134045000596e-06	3.82425560964766e-14		1.00000000000136e+00
3.60000000000000e-01    	2.90327365018272e-09 	 -6.65739544924120e+00   -2.16311896060000e+00 	-1.71077787456673e-07	 2.25191300753162e-06	1.17713764229483e-13		1.00000000000255e+00
3.90000000000000e-01    	-5.01209009218652e-09 	 -6.65739537189653e+00   -2.16311896059999e+00 	-3.70784236181951e-07	 2.90986480580385e-06	2.86525263048215e-13		1.00000000000430e+00
4.20000000000000e-01    	-2.02827815353876e-08 	 -6.65739527464845e+00   -2.16311896059998e+00 	-6.64300995044078e-07	 3.56706343881942e-06	5.97499952398096e-13		1.00000000000658e+00
4.50000000000000e-01    	-4.59641216477857e-08 	 -6.65739515870257e+00   -2.16311896059996e+00 	-1.06704262698121e-06	 4.14044908531431e-06	1.10505219714659e-12		1.00000000000914e+00
4.80000000000000e-01    	-8.55024772866654e-08 	 -6.65739502812846e+00   -2.16311896059991e+00 	-1.58923893369228e-06	 4.52240217431657e-06	1.84481851408852e-12		1.00000000001149e+00
5.10000000000000e-01    	-1.42541084755766e-07 	 -6.65739489056130e+00   -2.16311896059984e+00 	-2.23335444556520e-06	 4.58351174779446e-06	2.80472226291859e-12		1.00000000001300e+00
5.40000000000000e-01    	-2.20649069009860e-07 	 -6.65739475778144e+00   -2.16311896059974e+00 	-2.99158461613115e-06	 4.17796437566911e-06	3.89396897241020e-12		1.00000000001320e+00
5.70000000000000e-01    	-3.22979296516962e-07 	 -6.65739464609233e+00   -2.16311896059961e+00 	-3.84365400310088e-06	 3.15159267648481e-06	4.92249574880291e-12		1.00000000001235e+00
6.00000000000000e-01    	-4.51867636890063e-07 	 -6.65739457641880e+00   -2.16311896059945e+00 	-4.75515104491638e-06	 1.35241795811149e-06	5.60851222257264e-12		1.00000000001222e+00
6.30000000000000e-01    	-6.08393184378425e-07 	 -6.65739457405627e+00   -2.16311896059928e+00 	-5.67662705454215e-06	 -1.35669437212405e-06	5.63355161994049e-12		1.00000000001703e+00
6.60000000000000e-01    	-7.91925497978706e-07 	 -6.65739466801565e+00   -2.16311896059912e+00 	-6.54366273503224e-06	 -5.08386111122605e-06	4.76044305218439e-12		1.00000000003433e+00
