0.00000000000000e+00    	0.00000000000000e+00 	 2.16311896060000e+00  	-6.65739561410000e+00    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	-7.03601419646547e-14 	 2.16311896060009e+00   -6.65739561410000e+00 	-1.16855917284275e-11	 1.81399931884337e-11	-2.89372068939593e-22		1.00000000000000e+00
6.00000000000000e-02    	-2.19311903417830e-12 	 2.16311896060575e+00   -6.65739561410000e+00 	-1.80192210874387e-10	 5.72702046485360e-10	-1.40019297799865e-19		1.00000000000000e+00
9.00000000000000e-02    	-1.59319523821878e-11 	 2.16311896066445e+00   -6.65739561410000e+00 	-8.56555970433109e-10	 4.25389190698376e-09	-4.88844177283063e-18		1.00000000000000e+00
1.20000000000000e-01    	-6.29859249398739e-11 	 2.16311896095384e+00   -6.65739561410000e+00 	-2.46847050882847e-09	 1.73802163317908e-08	-5.65084033216735e-17		1.00000000000000e+00
1.50000000000000e-01    	-1.76431350718016e-10 	 2.16311896191019e+00   -6.65739561410000e+00 	-5.30633848790148e-09	 5.09600301475125e-08	-3.45785724255215e-16		1.00000000000000e+00
1.80000000000000e-01    	-3.92791772161772e-10 	 2.16311896437162e+00   -6.65739561410000e+00 	-9.26450612883349e-09	 1.20681255720555e-07	-1.36082679961161e-15		1.00000000000001e+00
2.10000000000000e-01    	-7.36111947061107e-10 	 2.16311896970431e+00   -6.65739561410000e+00 	-1.35733793533977e-08	 2.45772001436490e-07	-3.70803851222215e-15		1.00000000000003e+00
2.40000000000000e-01    	-1.19435634450771e-09 	 2.16311897987696e+00   -6.65739561410000e+00 	-1.65624535502693e-08	 4.46696619826660e-07	-6.69878992667173e-15		1.00000000000010e+00
2.70000000000000e-01    	-1.68967334604137e-09 	 2.16311899744983e+00   -6.65739561410000e+00 	-1.54949699174856e-08	 7.41784166084604e-07	-4.33567876188610e-15		1.00000000000028e+00
3.00000000000000e-01    	-2.04524971419478e-09 	 2.16311902544916e+00   -6.65739561410000e+00 	-6.51173015640508e-09	 1.14301854029469e-06	2.25178715953796e-14		1.00000000000065e+00
3.30000000000000e-01    	-1.95251045030383e-09 	 2.16311906710710e+00   -6.65739561410000e+00 	1.52853683908645e-08	 1.65134078769717e-06	1.17698530920634e-13		1.00000000000136e+00
3.60000000000000e-01    	-9.43187940207624e-10 	 2.16311912545883e+00   -6.65739561409999e+00 	5.55899146191340e-08	 2.25191348173029e-06	3.62285814975722e-13		1.00000000000254e+00
3.90000000000000e-01    	1.62880283698163e-09 	 2.16311920280351e+00   -6.65739561409998e+00 	1.20480721533661e-07	 2.90986538382733e-06	8.81834212437162e-13		1.00000000000424e+00
4.20000000000000e-01    	6.59076091637253e-09 	 2.16311930005161e+00   -6.65739561409994e+00 	2.15852898209760e-07	 3.56706407541104e-06	1.83891570465502e-12		1.00000000000639e+00
4.50000000000000e-01    	1.49354305750422e-08 	 2.16311941599751e+00   -6.65739561409986e+00 	3.46714458170241e-07	 4.14044984350967e-06	3.40100010721758e-12		1.00000000000863e+00
4.80000000000000e-01    	2.77825942842329e-08 	 2.16311954657165e+00   -6.65739561409973e+00 	5.16388397456160e-07	 4.52240350948839e-06	5.67776492241812e-12		1.00000000001036e+00
5.10000000000000e-01    	4.63159709313132e-08 	 2.16311968413888e+00   -6.65739561409951e+00 	7.25674382000090e-07	 4.58351502082661e-06	8.63204226104114e-12		1.00000000001077e+00
5.40000000000000e-01    	7.16951674728732e-08 	 2.16311981691890e+00   -6.65739561409920e+00 	9.72035662029082e-07	 4.17797262878222e-06	1.19843976050143e-11		1.00000000000920e+00
5.70000000000000e-01    	1.04944526358986e-07 	 2.16311992860840e+00   -6.65739561409879e+00 	1.24888448891549e-06	 3.15161163603264e-06	1.51498832746240e-11		1.00000000000575e+00
6.00000000000000e-01    	1.46822966128468e-07 	 2.16311999828277e+00   -6.65739561409830e+00 	1.54504224786141e-06	 1.35245712480964e-06	1.72612476183525e-11		1.00000000000211e+00
6.30000000000000e-01    	1.97681176682306e-07 	 2.16312000064695e+00   -6.65739561409778e+00 	1.84444810510718e-06	 -1.35662080801133e-06	1.73383611696389e-11		1.00000000000262e+00
6.60000000000000e-01    	2.57314637834061e-07 	 2.16311990669052e+00   -6.65739561409729e+00 	2.12618189368400e-06	 -5.08373390401756e-06	1.46512861771184e-11		1.00000000001518e+00
6.90000000000000e-01    	3.24822709935949e-07 	 2.16311968478106e+00   -6.65739561409693e+00 	2.36485328487381e-06	 -9.89307471824951e-06	9.28912143421976e-12		1.00000000005173e+00
7.20000000000000e-01    	3.98485336245633e-07 	 2.16311930220370e+00   -6.65739561409675e+00 	2.53139045172135e-06	 -1.57902406276345e-05	2.88849478954748e-12		1.00000000012787e+00
7.50000000000000e-01    	4.75669554537409e-07 	 2.16311872712438e+00   -6.65739561409673e+00 	2.59423823367960e-06	 -2.27088521989993e-05	-5.98371857981683e-13		1.00000000026121e+00
7.80000000000000e-01    	5.52777925906878e-07 	 2.16311793092097e+00   -6.65739561409668e+00 	2.52094939720321e-06	 -3.04995931868750e-05	5.70952568262082e-12		1.00000000046829e+00
8.10000000000000e-01    	6.25250075834884e-07 	 2.16311689079294e+00   -6.65739561409619e+00 	2.28012436662186e-06	 -3.89227896482351e-05	3.18328484831824e-11		1.00000000076009e+00
8.40000000000000e-01    	6.87626775860406e-07 	 2.16311559252739e+00   -6.65739561409445e+00 	1.84362637672880e-06	 -4.76455623828011e-05	9.04859481482098e-11		1.00000000113675e+00
8.70000000000000e-01    	7.33683393064173e-07 	 2.16311403327071e+00   -6.65739561409029e+00 	1.18897208111496e-06	 -5.62444284268326e-05	1.95779592425079e-10		1.00000000158242e+00
9.00000000000000e-01    	7.56636170034775e-07 	 2.16311222413215e+00   -6.65739561408210e+00 	3.01773958523048e-07	 -6.42139963688997e-05	3.61016058534607e-10		1.00000000206176e+00
9.30000000000000e-01    	7.49420791806799e-07 	 2.16311019243023e+00   -6.65739561406793e+00 	-8.21907962146067e-07	 -7.09821041062486e-05	5.95730517077737e-10		1.00000000251957e+00
9.60000000000000e-01    	7.05038217350630e-07 	 2.16310798338799e+00   -6.65739561404564e+00 	-2.17345999958553e-06	 -7.59313980549088e-05	9.02387878683542e-10		1.00000000288515e+00
9.90000000000000e-01    	6.16958011968783e-07 	 2.16310566108857e+00   -6.65739561401314e+00 	-3.73001411862946e-06	 -7.84269655714908e-05	1.27339627271461e-09		1.00000000308235e+00
1.02000000000000e+00    	4.79564657696759e-07 	 2.16310330852046e+00   -6.65739561396878e+00 	-5.45330863584871e-06	 -7.78492266915345e-05	1.68928304477026e-09		1.00000000304512e+00
1.05000000000000e+00    	2.88627810380457e-07 	 2.16310102657153e+00   -6.65739561391165e+00 	-7.28925331104786e-06	 -7.36308890838179e-05	2.11892776717278e-09		1.00000000273732e+00
1.08000000000000e+00    	4.17734971123483e-08 	 2.16309893187268e+00   -6.65739561384190e+00 	-9.16831926001387e-06	 -6.52963947564954e-05	2.52260102226962e-09		1.00000000217384e+00
1.11000000000000e+00    	-2.61069909875652e-07 	 2.16309715344414e+00   -6.65739561376097e+00 	-1.10068422425791e-05	 -5.25019622806352e-05	2.85818729229440e-09		1.00000000143880e+00
1.14000000000000e+00    	-6.17279175571556e-07 	 2.16309582815803e+00   -6.65739561367145e+00 	-1.27092873313326e-05	 -3.50740769451650e-05	3.09038821596732e-09		1.00000000069586e+00
1.17000000000000e+00    	-1.02122611028472e-06 	 2.16309509509832e+00   -6.65739561357677e+00 	-1.41714749623221e-05	 -1.30441239123987e-05	3.20197478167987e-09		1.00000000018549e+00
1.20000000000000e+00    	-1.46407807945898e-06 	 2.16309508896902e+00   -6.65739561348043e+00 	-1.52847147003712e-05	 1.33231868177751e-05	3.20540262612948e-09		1.00000000020556e+00
1.23000000000000e+00    	-1.93373483161787e-06 	 2.16309593277137e+00   -6.65739561338502e+00 	-1.59407360959105e-05	 4.35098776053108e-05	3.15248301032835e-09		1.00000000107361e+00
1.26000000000000e+00    	-2.41492317931401e-06 	 2.16309773003621e+00   -6.65739561329089e+00 	-1.60372486966806e-05	 7.67353090679381e-05	3.13948869718350e-09		1.00000000307275e+00
1.29000000000000e+00    	-2.88946520347350e-06 	 2.16310055695482e+00   -6.65739561319487e+00 	-1.54839089910497e-05	 1.11959063281776e-04	3.30522563653375e-09		1.00000000638729e+00
1.32000000000000e+00    	-3.33672824956109e-06 	 2.16310445479697e+00   -6.65739561308909e+00 	-1.42084244734537e-05	 1.47897371051574e-04	3.82031696854571e-09		1.00000001103776e+00
1.35000000000000e+00    	-3.73425630163784e-06 	 2.16310942303443e+00   -6.65739561296033e+00 	-1.21624878601850e-05	 1.83053777934136e-04	4.86723006961725e-09		1.00000001682831e+00
1.38000000000000e+00    	-4.05857272351928e-06 	 2.16311541359932e+00   -6.65739561279006e+00 	-9.32721121991770e-06	 2.15764081843317e-04	6.61231582084237e-09		1.00000002332057e+00
1.41000000000000e+00    	-4.28613430709462e-06 	 2.16312232669694e+00   -6.65739561255541e+00 	-5.71772330912001e-06	 2.44254850154085e-04	9.17308319729316e-09		1.00000002984656e+00
1.44000000000000e+00    	-4.39440660246134e-06 	 2.16313000856068e+00   -6.65739561223112e+00 	-1.38660569399724e-06	 2.66714068263062e-04	1.25857581353280e-08		1.00000003556916e+00
1.47000000000000e+00    	-4.36302120080547e-06 	 2.16313825148175e+00   -6.65739561179241e+00 	3.57412492414821e-06	 2.81371720568396e-04	1.67794713178006e-08		1.00000003959141e+00
1.50000000000000e+00    	-4.17496757971460e-06 	 2.16314679636991e+00   -6.65739561121840e+00 	9.03272999120539e-06	 2.86587397253544e-04	2.15637930928600e-08		1.00000004110696e+00
1.53000000000000e+00    	-3.81776584282118e-06 	 2.16315533800416e+00   -6.65739561049568e+00 	1.48193321344551e-05	 2.80941395191965e-04	2.66354855283682e-08		1.00000003957384e+00
1.56000000000000e+00    	-3.28456265068582e-06 	 2.16316353301912e+00   -6.65739560962125e+00 	2.07294608968882e-05	 2.63325276535541e-04	3.16081454863998e-08		1.00000003488496e+00
1.59000000000000e+00    	-2.57509118942111e-06 	 2.16317101054537e+00   -6.65739560860436e+00 	2.65295638079800e-05	 2.33027498636778e-04	3.60649799148397e-08		1.00000002750282e+00
1.62000000000000e+00    	-1.69643735643659e-06 	 2.16317738528795e+00   -6.65739560746631e+00 	3.19643910464241e-05	 1.89809563205367e-04	3.96306640446895e-08		1.00000001852470e+00
1.65000000000000e+00    	-6.63558502917562e-07 	 2.16318227269048e+00   -6.65739560623802e+00 	3.67660686786789e-05	 1.33968173349567e-04	4.20537142044560e-08		1.00000000964961e+00
1.68000000000000e+00    	5.00492046452841e-07 	 2.16318530570056e+00   -6.65739560495507e+00 	4.06645880869255e-05	 6.63791482226382e-05	4.32868698873415e-08		1.00000000302990e+00
1.71000000000000e+00    	1.76467211330153e-06 	 2.16318615253105e+00   -6.65739560365060e+00 	4.33993616881668e-05	 -1.14806695060954e-05	4.35504968927456e-08		1.00000000100766e+00
1.74000000000000e+00    	3.09041533812680e-06 	 2.16318453470922e+00   -6.65739560234664e+00 	4.47314302126900e-05	 -9.75365745944613e-05	4.33637743676272e-08		1.00000000575714e+00
1.77000000000000e+00    	4.43246608153845e-06 	 2.16318024462684e+00   -6.65739560104531e+00 	4.44558562441122e-05	 -1.89146385451007e-04	4.35309327827848e-08		1.00000001887634e+00
1.80000000000000e+00    	5.74008269690039e-06 	 2.16317316175526e+00   -6.65739559972105e+00 	4.24138029246857e-05	 -2.83159135165672e-04	4.50751764236210e-08		1.00000004098901e+00
1.83000000000000e+00    	6.95859192888892e-06 	 2.16316326667527e+00   -6.65739559831577e+00 	3.85037754704591e-05	 -3.76001934412829e-04	4.91207508147245e-08		1.00000007143000e+00
1.86000000000000e+00    	8.03126137888638e-06 	 2.16315065209478e+00   -6.65739559673806e+00 	3.26914959846366e-05	 -4.63793572363084e-04	5.67329658561471e-08		1.00000010808660e+00
1.89000000000000e+00    	8.90144115984633e-06 	 2.16313553009023e+00   -6.65739559486774e+00 	2.50178889337616e-05	 -5.42482086178683e-04	6.87354600203424e-08		1.00000014745635e+00
1.92000000000000e+00    	9.51491047085075e-06 	 2.16311823491084e+00   -6.65739559256580e+00 	1.56046763584848e-05	 -6.08002218449925e-04	8.55318994516538e-08		1.00000018495509e+00
1.95000000000000e+00    	9.82235032651026e-06 	 2.16309922082573e+00   -6.65739558968925e+00 	4.65712039149873e-06	 -6.56447456802099e-04	1.06963923385739e-07		1.00000021547246e+00
1.98000000000000e+00    	9.78185062643393e-06 	 2.16307905466971e+00   -6.65739558610935e+00 	-7.53649094579384e-06	 -6.84250272757075e-04	1.32237023180767e-07		1.00000023412760e+00
2.01000000000000e+00    	9.36134879841469e-06 	 2.16305840294872e+00   -6.65739558173057e+00 	-2.06089365608486e-05	 -6.88363307042656e-04	1.59940312577575e-07		1.00000023713437e+00
2.04000000000000e+00    	8.54088916542530e-06 	 2.16303801359339e+00   -6.65739557650753e+00 	-3.41219459620982e-05	 -6.66433639748727e-04	1.88174795174514e-07		1.00000022264904e+00
2.07000000000000e+00    	7.31458783975145e-06 	 2.16301869269010e+00   -6.65739557045631e+00 	-4.75779462279782e-05	 -6.16961981710355e-04	2.14788744296413e-07		1.00000019145288e+00
2.10000000000000e+00    	5.69218825255321e-06 	 2.16300127676450e+00   -6.65739556365738e+00 	-6.04355745384384e-05	 -5.39438663220837e-04	2.37700159696743e-07		1.00000014732328e+00
2.13000000000000e+00    	3.70009825531924e-06 	 2.16298660143059e+00   -6.65739555624801e+00 	-7.21286613118165e-05	 -4.34448699648952e-04	2.55267748319224e-07		1.00000009697414e+00
2.16000000000000e+00    	1.38181178828171e-06 	 2.16297546743970e+00   -6.65739554840348e+00 	-8.20881724757090e-05	 -3.03738987962578e-04	2.66656742083602e-07		1.00000004949795e+00
2.19000000000000e+00    	-1.20236319598032e-06 	 2.16296860535587e+00   -6.65739554030813e+00 	-8.97663760731604e-05	 -1.50241824631138e-04	2.72137321289441e-07		1.00000001531534e+00
2.22000000000000e+00    	-3.97632357426617e-06 	 2.16296664023699e+00   -6.65739553211931e+00 	-9.46622850385683e-05	 2.19495918564686e-05	2.73254050306113e-07		1.00000000472140e+00
2.25000000000000e+00    	-6.84995838068143e-06 	 2.16297005780556e+00   -6.65739552392879e+00 	-9.63472443983289e-05	 2.07656244155878e-04	2.72815975911104e-07		1.00000002620199e+00
2.28000000000000e+00    	-9.72169024029168e-06 	 2.16297917364055e+00   -6.65739551572756e+00 	-9.44893982357825e-05	 4.00739533716601e-04	2.74678704990968e-07		1.00000008476024e+00
2.31000000000000e+00    	-1.24817174428916e-05 	 2.16299410690665e+00   -6.65739550738030e+00 	-8.88757088577723e-05	 5.94277078372851e-04	2.83319855449155e-07		1.00000018053209e+00
2.34000000000000e+00    	-1.50158634635384e-05 	 2.16301476005596e+00   -6.65739549861532e+00 	-7.94302227076114e-05	 7.80784235404239e-04	3.03243984543829e-07		1.00000030796659e+00
2.37000000000000e+00    	-1.72099030588486e-05 	 2.16304080578840e+00   -6.65739548903401e+00 	-6.62273926725709e-05	 9.52475293274568e-04	3.38287280625403e-07		1.00000045579758e+00
2.40000000000000e+00    	-1.89542012410894e-05 	 2.16307168234373e+00   -6.65739547814154e+00 	-4.94994734729927e-05	 1.10155616978984e-03	3.90920090689078e-07		1.00000060793799e+00
2.43000000000000e+00    	-2.01484760740765e-05 	 2.16310659792351e+00   -6.65739546539696e+00 	-2.96372946914771e-05	 1.22053856573620e-03	4.61661078292477e-07		1.00000074529621e+00
2.46000000000000e+00    	-2.07064804812884e-05 	 2.16314454471581e+00   -6.65739545027795e+00 	-7.18406390200778e-06	 1.30256394712633e-03	5.48715992777003e-07		1.00000084836201e+00
2.49000000000000e+00    	-2.05603934922447e-05 	 2.16318432262757e+00   -6.65739543235170e+00 	1.71777684049652e-05	 1.34172455329331e-03	6.47934344867527e-07		1.00000090025973e+00
2.52000000000000e+00    	-1.96647180201886e-05 	 2.16322457243382e+00   -6.65739541134161e+00 	4.26461732625386e-05	 1.33336792639219e-03	7.53139227872098e-07		1.00000088984425e+00
2.55000000000000e+00    	-1.79994997814242e-05 	 2.16326381764402e+00   -6.65739538717839e+00 	6.83249871343502e-05	 1.27437128747932e-03	8.56832756013534e-07		1.00000081434528e+00
2.58000000000000e+00    	-1.55727087837899e-05 	 2.16330051398017e+00   -6.65739536002507e+00 	9.32541103424682e-05	 1.16337248196719e-03	9.51218749962188e-07		1.00000068106615e+00
2.61000000000000e+00    	-1.24216585992528e-05 	 2.16333310497645e+00   -6.65739533026784e+00 	1.16443247510818e-04	 1.00094519689316e-03	1.02942429809023e-06		1.00000050772556e+00
2.64000000000000e+00    	-8.61337659398378e-06 	 2.16336008186312e+00   -6.65739529846951e+00 	1.36907887061364e-04	 7.89707703927473e-04	1.08675266771765e-06		1.00000032119155e+00
2.67000000000000e+00    	-4.24387753627178e-06 	 2.16338004560497e+00   -6.65739526528715e+00 	1.53706219405445e-04	 5.34356470624906e-04	1.12177131338603e-06		1.00000015458184e+00
2.70000000000000e+00    	5.63669017207973e-07 	 2.16339176874226e+00   -6.65739523136219e+00 	1.65975771741895e-04	 2.41618549307773e-04	1.13703793276911e-06		1.00000004296439e+00
2.73000000000000e+00    	5.66185230544236e-06 	 2.16339425454252e+00   -6.65739519719622e+00 	1.72968663080123e-04	 -7.98803831494894e-05	1.13929856772592e-06		1.00000001815017e+00
2.76000000000000e+00    	1.08829588555358e-05 	 2.16338679092596e+00   -6.65739516303024e+00 	1.74084521762360e-04	 -4.19832201904254e-04	1.13905384603964e-06		1.00000010328289e+00
2.79000000000000e+00    	1.60438529124805e-05 	 2.16336899668221e+00   -6.65739512874668e+00 	1.68900224653374e-04	 -7.66543157615325e-04	1.14947663475210e-06		1.00000030805846e+00
